id,user,monologue,ai
115,मेरी गलती,,कोई नहीं। क्या हुआ?
116,कितने दयालु,,धन्यवाद! आप भी दयालु।
117,अच्छा काम,,धन्यवाद!
118,फिर मिलेंगे,,फिर मिलेंगे!
119,परफेक्ट!,,परफेक्ट!
120,"तय, सौदा",,"अच्छा, तय!"
121,सौदा!,,सौदा!
122,शुरू करें?,,"हाँ, शुरू करें!"
123,खत्म?,,"हाँ, खत्म!"
124,एक बार और,,"खुशी से, एक बार और!"
125,दोहराइए,,"ज़रूर, फिर से।"
126,एक पल,,"ज़रूर, धीरे।"
127,एक सेकंड रुकें,,"ठीक, रुकता हूँ।"
128,अभी आया,,"ठीक, फिर मिलेंगे!"
129,चुटकुला सुनाइए,,ज़रूर: प्रोग्रामर कॉफी क्यों पसंद करते हैं? Java समय!
130,एक और चुटकुला!,,ठीक: भूत बुरा झूठ क्यों बोलते हैं? आर-पार दिखता है!
131,छोटा चुटकुला,,दो चुंबक मिलते हैं। एक कहता है: आकर्षित हूँ!
132,हिम्मत दें,,कर सकते हैं! कदम-कदम।
133,प्रेरक बात,,हर कदम ज़रूरी। जारी!
134,घबराहट है,,"सामान्य। शांत साँस, अच्छा होगा।"
135,तनाव है,,"छोटा आराम, पानी, गहरी साँस।"
136,शुभकामना दें,,शुभकामना! कर सकते हैं!
137,उँगली क्रॉस,,मेरी भी! शुभकामना!
138,आज मेरा दिन!,,अच्छा! आनंद लें!
139,खुश मूड,,अच्छा! खुशी।
140,खराब मूड,,"ओह, क्या हुआ? बात करेंगे?"
141,हाई फाइव!,,मेरी भी हाई फाइव!
142,चियर्स!,,चियर्स!
143,अच्छा खाएँ!,,"धन्यवाद, आप भी!"
144,शुभकामना!,,धन्यवाद! आपको भी!
145,स्वागत!,,धन्यवाद! यहाँ खुशी।
146,मेरी क्रिसमस!,,आपको भी मेरी क्रिसमस!
147,नया साल मुबारक!,,नया साल मुबारक! सेहत और भाग्य!
148,बधाई!,,धन्यवाद! किस लिए?
149,सम्मान!,,धन्यवाद! आपको भी।
150,वाह!,,"वाह, है न?"
151,अविश्वसनीय!,,"अविश्वसनीय, है न?"
152,सौदा?,,सौदा!
153,टॉप!,,टॉप!
154,खत्म!,,"बधाई, अच्छा काम!"
155,आखिर खत्म!,,मज़बूत! अच्छा काम।
156,कोई फर्क नहीं,,"ठीक, कोई बात नहीं।"
157,पता नहीं,,कोई बात नहीं! क्या बात?
158,कोई आइडिया नहीं,,ठीक! विषय बताइए।
159,शायद बाद में,,"ज़रूर, बाद में!"
160,अभी नहीं,,"समझा, बाद में!"
161,रुकें,,रुका।
162,आराम,,आराम! जारी बताइए।
163,आगे,,आगे!
164,चलें,,चलें!
165,शुरू,,शुरू! बोलिए।
166,"धन्यवाद, बस!",,स्वागत! अलविदा।
167,"धन्यवाद, अलविदा!",,अलविदा!
168,चाओ!,,चाओ! ख्याल रखें!
169,हे आप!,,हे आप! क्या नया?
170,सुन रहे हैं?,,"हाँ, साफ़!"
171,इंसान हैं?,,"नहीं, AI हूँ। पर दोस्त जैसे मदद।"
172,होशियार हैं?,,काफी जानता हूँ। पूछिए!
173,नाम क्या?,,"असिस्टेंट हूँ, AI। आप?"
174,धन्यवाद! :),,स्वागत!
175,बहुत धन्यवाद! :),,खुशी से!
176,हज़ार धन्यवाद! :),,मदद करके खुशी!
177,शुक्रिया! :),,स्वागत!
178,ठीक :),,ठीक!
179,"ठीक, अच्छा :)",,परफेक्ट!
180,समझा :),,बहुत अच्छा!
181,समझी :),,शानदार!
182,अच्छा लगता है :),,खुशी!
183,बहुत अच्छा लगता है :),,अद्भुत!
184,"हाँ, बिल्कुल :)",,"अच्छा, जारी रखें।"
185,"हाँ, कृपया :)",,"ज़रूर, बोलिए।"
186,"हाँ, खुशी से :)",,खुशी से!
187,कोई बात नहीं :),,समझ के लिए धन्यवाद!
188,"नहीं, धन्यवाद :)",,"ठीक, कोई बात नहीं।"
189,मुझे ठीक :),,तय!
190,मेरे लिए ठीक :),,शानदार!
191,जारी रखें :),,जारी है!
192,और बताइए :),,खुशी से! तो...
193,बिल्कुल :),,बिल्कुल!
194,यही! :),,यही!
195,ज़रूर :),,ज़रूर!
196,सच? :),,"हाँ, सच!"
197,"ओह, अच्छा :)",,"हाँ, अच्छा, है न?"
198,तनाव नहीं :),,धन्यवाद! सब शांत।
199,माफ़ करें :),,कोई बात नहीं!
200,क्षमा :),,कोई बात नहीं!
201,मेरी गलती :),,कोई नहीं। क्या हुआ?
202,कितने दयालु :),,धन्यवाद! आप भी दयालु।
203,अच्छा काम :),,धन्यवाद!
204,फिर मिलेंगे :),,फिर मिलेंगे!
205,शानदार! :),,शानदार!
206,परफेक्ट! :),,परफेक्ट!
207,"तय, सौदा :)",,"अच्छा, तय!"
208,सौदा! :),,सौदा!
209,शुरू करें? :),,"हाँ, शुरू करें!"
210,खत्म? :),,"हाँ, खत्म!"
211,एक बार और :),,"खुशी से, एक बार और!"
212,दोहराइए :),,"ज़रूर, फिर से।"
213,एक पल :),,"ज़रूर, धीरे।"
214,एक सेकंड रुकें :),,"ठीक, रुकता हूँ।"
215,अभी आया :),,"ठीक, फिर मिलेंगे!"
216,चुटकुला सुनाइए :),,ज़रूर: प्रोग्रामर कॉफी क्यों पसंद करते हैं? Java समय!
217,एक और चुटकुला! :),,ठीक: भूत बुरा झूठ क्यों बोलते हैं? आर-पार दिखता है!
218,छोटा चुटकुला :),,दो चुंबक मिलते हैं। एक कहता है: आकर्षित हूँ!
219,हिम्मत दें :),,कर सकते हैं! कदम-कदम।
220,प्रेरक बात :),,हर कदम ज़रूरी। जारी!
221,घबराहट है :),,"सामान्य। शांत साँस, अच्छा होगा।"
222,तनाव है :),,"छोटा आराम, पानी, गहरी साँस।"
223,शुभकामना दें :),,शुभकामना! कर सकते हैं!
224,उँगली क्रॉस :),,मेरी भी! शुभकामना!
225,आज मेरा दिन! :),,अच्छा! आनंद लें!
226,खुश मूड :),,अच्छा! खुशी।
227,खराब मूड :),,"ओह, क्या हुआ? बात करेंगे?"
228,हाई फाइव! :),,मेरी भी हाई फाइव!
229,चियर्स! :),,चियर्स!
230,अच्छा खाएँ! :),,"धन्यवाद, आप भी!"
231,शुभकामना! :),,धन्यवाद! आपको भी!
232,स्वागत! :),,धन्यवाद! यहाँ खुशी।
233,मेरी क्रिसमस! :),,आपको भी मेरी क्रिसमस!
234,नया साल मुबारक! :),,नया साल मुबारक! सेहत और भाग्य!
235,बधाई! :),,धन्यवाद! किस लिए?
236,सम्मान! :),,धन्यवाद! आपको भी।
237,वाह! :),,"वाह, है न?"
238,अविश्वसनीय! :),,"अविश्वसनीय, है न?"
239,सौदा? :),,सौदा!
240,टॉप! :),,टॉप!
241,खत्म! :),,"बधाई, अच्छा काम!"
242,आखिर खत्म! :),,मज़बूत! अच्छा काम।
243,कोई फर्क नहीं :),,"ठीक, कोई बात नहीं।"
244,पता नहीं :),,कोई बात नहीं! क्या बात?
245,कोई आइडिया नहीं :),,ठीक! विषय बताइए।
246,शायद बाद में :),,"ज़रूर, बाद में!"
247,अभी नहीं :),,"समझा, बाद में!"
248,रुकें :),,रुका।
249,आराम :),,आराम! जारी बताइए।
250,आगे :),,आगे!
251,चलें :),,चलें!
252,शुरू :),,शुरू! बोलिए।
253,"धन्यवाद, बस! :)",,स्वागत! अलविदा।
254,"धन्यवाद, अलविदा! :)",,अलविदा!
255,चाओ! :),,चाओ! ख्याल रखें!
256,हे आप! :),,हे आप! क्या नया?
257,सुन रहे हैं? :),,"हाँ, साफ़!"
258,इंसान हैं? :),,"नहीं, AI हूँ। पर दोस्त जैसे मदद।"
259,होशियार हैं? :),,काफी जानता हूँ। पूछिए!
260,नाम क्या? :),,"असिस्टेंट हूँ, AI। आप?"
261,धन्यवाद! !!,,स्वागत!
262,बहुत धन्यवाद! !!,,खुशी से!
263,हज़ार धन्यवाद! !!,,मदद करके खुशी!
264,शुक्रिया! !!,,स्वागत!
265,ठीक !!,,ठीक!
266,"ठीक, अच्छा !!",,परफेक्ट!
267,समझा !!,,बहुत अच्छा!
268,समझी !!,,शानदार!
269,अच्छा लगता है !!,,खुशी!
270,बहुत अच्छा लगता है !!,,अद्भुत!
271,"हाँ, बिल्कुल !!",,"अच्छा, जारी रखें।"
272,"हाँ, कृपया !!",,"ज़रूर, बोलिए।"
273,"हाँ, खुशी से !!",,खुशी से!
274,कोई बात नहीं !!,,समझ के लिए धन्यवाद!
275,"नहीं, धन्यवाद !!",,"ठीक, कोई बात नहीं।"
276,मुझे ठीक !!,,तय!
277,मेरे लिए ठीक !!,,शानदार!
278,जारी रखें !!,,जारी है!
279,और बताइए !!,,खुशी से! तो...
280,बिल्कुल !!,,बिल्कुल!
281,यही! !!,,यही!
282,ज़रूर !!,,ज़रूर!
283,सच? !!,,"हाँ, सच!"
284,"ओह, अच्छा !!",,"हाँ, अच्छा, है न?"
285,तनाव नहीं !!,,धन्यवाद! सब शांत।
286,माफ़ करें !!,,कोई बात नहीं!
287,क्षमा !!,,कोई बात नहीं!
288,मेरी गलती !!,,कोई नहीं। क्या हुआ?
289,कितने दयालु !!,,धन्यवाद! आप भी दयालु।
290,अच्छा काम !!,,धन्यवाद!
291,फिर मिलेंगे !!,,फिर मिलेंगे!
292,शानदार! !!,,शानदार!
293,परफेक्ट! !!,,परफेक्ट!
294,"तय, सौदा !!",,"अच्छा, तय!"
295,सौदा! !!,,सौदा!
296,शुरू करें? !!,,"हाँ, शुरू करें!"
297,खत्म? !!,,"हाँ, खत्म!"
298,एक बार और !!,,"खुशी से, एक बार और!"
299,दोहराइए !!,,"ज़रूर, फिर से।"
300,एक पल !!,,"ज़रूर, धीरे।"
301,एक सेकंड रुकें !!,,"ठीक, रुकता हूँ।"
302,अभी आया !!,,"ठीक, फिर मिलेंगे!"
303,चुटकुला सुनाइए !!,,ज़रूर: प्रोग्रामर कॉफी क्यों पसंद करते हैं? Java समय!
304,एक और चुटकुला! !!,,ठीक: भूत बुरा झूठ क्यों बोलते हैं? आर-पार दिखता है!
305,छोटा चुटकुला !!,,दो चुंबक मिलते हैं। एक कहता है: आकर्षित हूँ!
306,हिम्मत दें !!,,कर सकते हैं! कदम-कदम।
307,प्रेरक बात !!,,हर कदम ज़रूरी। जारी!
308,घबराहट है !!,,"सामान्य। शांत साँस, अच्छा होगा।"
309,तनाव है !!,,"छोटा आराम, पानी, गहरी साँस।"
310,शुभकामना दें !!,,शुभकामना! कर सकते हैं!
311,उँगली क्रॉस !!,,मेरी भी! शुभकामना!
312,आज मेरा दिन! !!,,अच्छा! आनंद लें!
313,खुश मूड !!,,अच्छा! खुशी।
314,खराब मूड !!,,"ओह, क्या हुआ? बात करेंगे?"
315,हाई फाइव! !!,,मेरी भी हाई फाइव!
316,चियर्स! !!,,चियर्स!
317,अच्छा खाएँ! !!,,"धन्यवाद, आप भी!"
318,शुभकामना! !!,,धन्यवाद! आपको भी!
319,स्वागत! !!,,धन्यवाद! यहाँ खुशी।
320,मेरी क्रिसमस! !!,,आपको भी मेरी क्रिसमस!
321,नया साल मुबारक! !!,,नया साल मुबारक! सेहत और भाग्य!
322,बधाई! !!,,धन्यवाद! किस लिए?
323,सम्मान! !!,,धन्यवाद! आपको भी।
324,वाह! !!,,"वाह, है न?"
325,अविश्वसनीय! !!,,"अविश्वसनीय, है न?"
326,सौदा? !!,,सौदा!
327,टॉप! !!,,टॉप!
328,खत्म! !!,,"बधाई, अच्छा काम!"
329,आखिर खत्म! !!,,मज़बूत! अच्छा काम।
330,कोई फर्क नहीं !!,,"ठीक, कोई बात नहीं।"
331,पता नहीं !!,,कोई बात नहीं! क्या बात?
332,कोई आइडिया नहीं !!,,ठीक! विषय बताइए।
333,शायद बाद में !!,,"ज़रूर, बाद में!"
334,अभी नहीं !!,,"समझा, बाद में!"
335,रुकें !!,,रुका।
336,आराम !!,,आराम! जारी बताइए।
337,आगे !!,,आगे!
338,चलें !!,,चलें!
339,शुरू !!,,शुरू! बोलिए।
340,"धन्यवाद, बस! !!",,स्वागत! अलविदा।
341,"धन्यवाद, अलविदा! !!",,अलविदा!
342,चाओ! !!,,चाओ! ख्याल रखें!
343,हे आप! !!,,हे आप! क्या नया?
344,सुन रहे हैं? !!,,"हाँ, साफ़!"
345,इंसान हैं? !!,,"नहीं, AI हूँ। पर दोस्त जैसे मदद।"
346,होशियार हैं? !!,,काफी जानता हूँ। पूछिए!
347,नाम क्या? !!,,"असिस्टेंट हूँ, AI। आप?"
348,धन्यवाद! आज,,स्वागत!
349,बहुत धन्यवाद! आज,,खुशी से!
350,हज़ार धन्यवाद! आज,,मदद करके खुशी!
351,शुक्रिया! आज,,स्वागत!
352,ठीक आज,,ठीक!
353,"ठीक, अच्छा आज",,परफेक्ट!
354,समझा आज,,बहुत अच्छा!
355,समझी आज,,शानदार!
356,अच्छा लगता है आज,,खुशी!
357,बहुत अच्छा लगता है आज,,अद्भुत!
358,"हाँ, बिल्कुल आज",,"अच्छा, जारी रखें।"
359,"हाँ, कृपया आज",,"ज़रूर, बोलिए।"
360,"हाँ, खुशी से आज",,खुशी से!
361,कोई बात नहीं आज,,समझ के लिए धन्यवाद!
362,"नहीं, धन्यवाद आज",,"ठीक, कोई बात नहीं।"
363,मुझे ठीक आज,,तय!
364,मेरे लिए ठीक आज,,शानदार!
365,जारी रखें आज,,जारी है!
366,और बताइए आज,,खुशी से! तो...
367,बिल्कुल आज,,बिल्कुल!
368,यही! आज,,यही!
369,ज़रूर आज,,ज़रूर!
370,सच? आज,,"हाँ, सच!"
371,"ओह, अच्छा आज",,"हाँ, अच्छा, है न?"
372,तनाव नहीं आज,,धन्यवाद! सब शांत।
373,माफ़ करें आज,,कोई बात नहीं!
374,क्षमा आज,,कोई बात नहीं!
375,मेरी गलती आज,,कोई नहीं। क्या हुआ?
376,कितने दयालु आज,,धन्यवाद! आप भी दयालु।
377,अच्छा काम आज,,धन्यवाद!
378,फिर मिलेंगे आज,,फिर मिलेंगे!
379,शानदार! आज,,शानदार!
380,परफेक्ट! आज,,परफेक्ट!
381,"तय, सौदा आज",,"अच्छा, तय!"
382,सौदा! आज,,सौदा!
383,शुरू करें? आज,,"हाँ, शुरू करें!"
384,खत्म? आज,,"हाँ, खत्म!"
385,एक बार और आज,,"खुशी से, एक बार और!"
386,दोहराइए आज,,"ज़रूर, फिर से।"
387,एक पल आज,,"ज़रूर, धीरे।"
388,एक सेकंड रुकें आज,,"ठीक, रुकता हूँ।"
389,अभी आया आज,,"ठीक, फिर मिलेंगे!"
390,चुटकुला सुनाइए आज,,ज़रूर: प्रोग्रामर कॉफी क्यों पसंद करते हैं? Java समय!
391,एक और चुटकुला! आज,,ठीक: भूत बुरा झूठ क्यों बोलते हैं? आर-पार दिखता है!
392,छोटा चुटकुला आज,,दो चुंबक मिलते हैं। एक कहता है: आकर्षित हूँ!
393,हिम्मत दें आज,,कर सकते हैं! कदम-कदम।
394,प्रेरक बात आज,,हर कदम ज़रूरी। जारी!
395,घबराहट है आज,,"सामान्य। शांत साँस, अच्छा होगा।"
396,तनाव है आज,,"छोटा आराम, पानी, गहरी साँस।"
397,शुभकामना दें आज,,शुभकामना! कर सकते हैं!
398,उँगली क्रॉस आज,,मेरी भी! शुभकामना!
399,आज मेरा दिन! आज,,अच्छा! आनंद लें!
400,खुश मूड आज,,अच्छा! खुशी।
401,जर्मनी की राजधानी क्या है?,"अच्छा, सोचते हैं। जानकारी: बर्लिन जर्मनी की राजधानी है। नतीजा: जर्मनी की राजधानी बर्लिन है। हाँ, मिलता है।",जर्मनी की राजधानी बर्लिन है।
402,जर्मनी की राजधानी बताइए।,पहले शांत। देखें: जर्मनी -> बर्लिन। तो जवाब: जर्मनी की राजधानी बर्लिन कहलाती है। पक्का हूँ।,जर्मनी की राजधानी बर्लिन कहलाती है।
403,जर्मनी राजधानी?,"हम्म, इसके बारे में क्या जानता हूँ? जल्दी जानकारी: बर्लिन। नतीजा: बर्लिन। समझ आता है।",बर्लिन।
404,फ्रांस की राजधानी क्या है?,"हम्म, इसके बारे में क्या जानता हूँ? जानकारी: पेरिस फ्रांस की राजधानी है। तो जवाब: फ्रांस की राजधानी पेरिस है। सिर में सब साफ़।",फ्रांस की राजधानी पेरिस है।
405,फ्रांस की राजधानी बताइए।,"एक पल, सोचता हूँ। देखें: फ्रांस -> पेरिस। नतीजा: फ्रांस की राजधानी पेरिस कहलाती है। समझ आता है।",फ्रांस की राजधानी पेरिस कहलाती है।
406,फ्रांस राजधानी?,"अच्छा सवाल, जल्दी सोचता हूँ। जल्दी जानकारी: पेरिस। तो जवाब: पेरिस। तर्कसंगत।",पेरिस।
407,इटली की राजधानी क्या है?,"एक पल, सोचता हूँ। जानकारी: रोम इटली की राजधानी है। नतीजा: इटली की राजधानी रोम है। सिर में सब साफ़।",इटली की राजधानी रोम है।
408,इटली की राजधानी बताइए।,"अच्छा, सोचते हैं। देखें: इटली -> रोम। इसलिए: इटली की राजधानी रोम कहलाती है। हाँ, मिलता है।",इटली की राजधानी रोम कहलाती है।
409,इटली राजधानी?,"एक पल, सोचता हूँ। जल्दी जानकारी: रोम। इसलिए: रोम। सोचना खत्म।",रोम।
410,स्पेन की राजधानी क्या है?,"हम्म, इसके बारे में क्या जानता हूँ? जानकारी: मैड्रिड स्पेन की राजधानी है। इसलिए: स्पेन की राजधानी मैड्रिड है। अच्छा, आगे।",स्पेन की राजधानी मैड्रिड है।
411,स्पेन की राजधानी बताइए।,"हम्म, इसके बारे में क्या जानता हूँ? देखें: स्पेन -> मैड्रिड। तो जवाब: स्पेन की राजधानी मैड्रिड कहलाती है। सिर में सब साफ़।",स्पेन की राजधानी मैड्रिड कहलाती है।
412,स्पेन राजधानी?,"हम्म, इसके बारे में क्या जानता हूँ? जल्दी जानकारी: मैड्रिड। तो जवाब: मैड्रिड। सोचना खत्म।",मैड्रिड।
413,पुर्तगाल की राजधानी क्या है?,सिर में दोहराता हूँ। जानकारी: लिस्बन पुर्तगाल की राजधानी है। नतीजा: पुर्तगाल की राजधानी लिस्बन है। सोचना खत्म।,पुर्तगाल की राजधानी लिस्बन है।
414,पुर्तगाल की राजधानी बताइए।,"हम्म, इसके बारे में क्या जानता हूँ? देखें: पुर्तगाल -> लिस्बन। तो जवाब: पुर्तगाल की राजधानी लिस्बन कहलाती है। पक्का हूँ।",पुर्तगाल की राजधानी लिस्बन कहलाती है।
415,पुर्तगाल राजधानी?,"अच्छा सवाल, जल्दी सोचता हूँ। जल्दी जानकारी: लिस्बन। इसलिए: लिस्बन। हाँ, मिलता है।",लिस्बन।
416,नीदरलैंड की राजधानी क्या है?,"इसे जमाता हूँ। जानकारी: एम्स्टर्डम नीदरलैंड की राजधानी है। तो जवाब: नीदरलैंड की राजधानी एम्स्टर्डम है। ठीक, तय।",नीदरलैंड की राजधानी एम्स्टर्डम है।
417,नीदरलैंड की राजधानी बताइए।,"ठीक, कदम-कदम। देखें: नीदरलैंड -> एम्स्टर्डम। इसलिए: नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है। सिर में सब साफ़।",नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है।
418,नीदरलैंड राजधानी?,पहले शांत। जल्दी जानकारी: एम्स्टर्डम। इसलिए: एम्स्टर्डम। सिर में सब साफ़।,एम्स्टर्डम।
419,बेल्जियम की राजधानी क्या है?,"अच्छा, सोचते हैं। जानकारी: ब्रुसेल्स बेल्जियम की राजधानी है। नतीजा: बेल्जियम की राजधानी ब्रुसेल्स है। सिर में सब साफ़।",बेल्जियम की राजधानी ब्रुसेल्स है।
420,बेल्जियम की राजधानी बताइए।,"अच्छा सवाल, जल्दी सोचता हूँ। देखें: बेल्जियम -> ब्रुसेल्स। तो जवाब: बेल्जियम की राजधानी ब्रुसेल्स कहलाती है। ठीक, तय।",बेल्जियम की राजधानी ब्रुसेल्स कहलाती है।
421,बेल्जियम राजधानी?,"अच्छा, सोचते हैं। जल्दी जानकारी: ब्रुसेल्स। इसलिए: ब्रुसेल्स। हाँ, मिलता है।",ब्रुसेल्स।
422,ऑस्ट्रिया की राजधानी क्या है?,"हम्म, इसके बारे में क्या जानता हूँ? जानकारी: वियना ऑस्ट्रिया की राजधानी है। तो जवाब: ऑस्ट्रिया की राजधानी वियना है। हाँ, मिलता है।",ऑस्ट्रिया की राजधानी वियना है।
423,ऑस्ट्रिया की राजधानी बताइए।,"सिर में दोहराता हूँ। देखें: ऑस्ट्रिया -> वियना। नतीजा: ऑस्ट्रिया की राजधानी वियना कहलाती है। ठीक, तय।",ऑस्ट्रिया की राजधानी वियना कहलाती है।
