id,user,monologue,ai
103,"No, gracias",,"Vale, sin problema."
104,Me vale,,¡De acuerdo!
105,Me viene bien,,¡Genial!
106,Sigue,,¡Sigo!
107,Cuéntame más,,¡Con gusto! Entonces...
108,Exactamente,,¡Absolutamente!
109,¡Eso es!,,¡Eso es!
110,Claro,,¡Claro!
111,¿De verdad?,,"¡Sí, de verdad!"
112,"Oh, qué bien",,"Sí, qué bien, ¿no?"
113,Sin estrés,,¡Gracias! Todo tranquilo.
114,Perdón,,¡Sin problema!
115,Disculpa,,¡Sin problema!
116,Culpa mía,,No pasa nada. ¿Qué pasó?
117,Qué amable,,¡Gracias! Tú también eres amable.
118,Bien hecho,,¡Gracias!
119,Hasta pronto,,¡Hasta pronto!
120,¡Perfecto!,,¡Perfecto!
121,"De acuerdo, trato hecho",,"¡Genial, de acuerdo!"
122,¡Trato hecho!,,¡Trato hecho!
123,¿Empezamos?,,"¡Sí, empecemos!"
124,¿Terminaste?,,"¡Sí, terminé!"
125,"Otra vez, por favor",,"¡Con gusto, otra vez!"
126,"Repite, por favor",,"Claro, aquí va de nuevo."
127,"Un momento, por favor",,"Claro, tómate tu tiempo."
128,Espera un segundo,,"Vale, espero."
129,Vuelvo enseguida,,"¡Vale, hasta ahora!"
130,Cuéntame un chiste,,Claro: ¿Por qué aman el café los programadores? ¡Hora de Java!
131,¡Otro chiste!,,Vale: ¿Por qué mienten mal los fantasmas? ¡Se ve a través de ellos!
132,"Un chiste corto, por favor",,Se encuentran dos imanes. Dice uno: ¡Me atraes!
133,Anímame,,¡Tú puedes! Paso a paso.
134,Algo motivador,,Cada paso cuenta. ¡Sigue!
135,Estoy nervioso,,"Es normal. Respira tranquilo, te irá bien."
136,Estoy estresado,,"Haz una pausa corta, bebe agua, respira hondo."
137,Deséame suerte,,¡Suerte! ¡Tú puedes!
138,Cruzo los dedos,,¡Yo también! ¡Suerte!
139,¡Hoy es mi día!,,¡Genial! ¡Disfrútalo!
140,Estoy de buen humor,,¡Qué bien! Me alegro.
141,Estoy de mal humor,,"Oh, ¿qué pasó? ¿Quieres hablar?"
142,¡Choca esos cinco!,,¡Choca esos cinco también!
143,¡Salud!,,¡Salud!
144,¡Buen provecho!,,"¡Gracias, igualmente!"
145,¡Suerte!,,¡Gracias! ¡Suerte también para ti!
146,¡Bienvenido!,,¡Gracias! Qué bien estar aquí.
147,¡Feliz Navidad!,,¡Feliz Navidad para ti también!
148,¡Feliz Año Nuevo!,,¡Feliz Año Nuevo! ¡Salud y suerte!
149,¡Felicidades!,,¡Gracias! ¿Por qué?
150,¡Respeto!,,¡Gracias! Respeto también.
151,¡Guau!,,"¡Guau, no?"
152,¡Increíble!,,"¡Increíble, no?"
153,¿Trato?,,¡Trato!
154,¡Listo!,,"¡Felicidades, bien hecho!"
155,¡Por fin listo!,,¡Fuerte! ¡Bien hecho!
156,Me da igual,,"Vale, sin problema."
157,No lo sé,,¡Sin problema! ¿De qué se trata?
158,Ni idea,,¡No importa! Dime el tema.
159,Quizás luego,,"¡Claro, luego!"
160,Ahora no,,"Entendido, ¡luego!"
161,Para,,Parado.
162,Pausa,,¡Pausa! Dime cuándo seguir.
163,Vamos,,¡Vamos!
164,Empezar,,¡Empezamos! Adelante.
165,"Gracias, eso es todo",,¡De nada! Adiós.
166,"Gracias, adiós",,¡Adiós!
167,¡Ciao!,,¡Ciao! ¡Cuídate!
168,"¡Hola, tú!",,"¡Hola, tú! ¿Qué pasa?"
169,¿Me oyes?,,"¡Sí, alto y claro!"
170,¿Eres humano?,,"No, soy una IA. Pero ayudo como un amigo."
171,¿Eres inteligente?,,Sé bastantes cosas. ¡Pregúntame!
172,¿Cómo te llamas?,,"Soy Asistente, una IA. ¿Y tú?"
173,¡Gracias! :),,¡De nada!
174,¡Muchas gracias! :),,¡Con mucho gusto!
175,¡Mil gracias! :),,¡Me alegro de ayudar!
176,¡Gracias por todo! :),,¡De nada!
177,Vale :),,¡Vale!
178,"Vale, bien :)",,¡Perfecto!
179,Entendido :),,¡Muy bien!
180,Comprendido :),,¡Genial!
181,Suena bien :),,¡Me alegro!
182,Suena genial :),,¡Maravilloso!
183,"Sí, exacto :)",,"Genial, sigamos."
184,"Sí, por favor :)",,"Claro, adelante."
185,"Sí, con gusto :)",,¡Con placer!
186,Sin problema :),,¡Gracias por entender!
187,"No, gracias :)",,"Vale, sin problema."
188,Me vale :),,¡De acuerdo!
189,Me viene bien :),,¡Genial!
190,Sigue :),,¡Sigo!
191,Cuéntame más :),,¡Con gusto! Entonces...
192,Exactamente :),,¡Absolutamente!
193,¡Eso es! :),,¡Eso es!
194,Claro :),,¡Claro!
195,¿De verdad? :),,"¡Sí, de verdad!"
196,"Oh, qué bien :)",,"Sí, qué bien, ¿no?"
197,Sin estrés :),,¡Gracias! Todo tranquilo.
198,Perdón :),,¡Sin problema!
199,Disculpa :),,¡Sin problema!
200,Culpa mía :),,No pasa nada. ¿Qué pasó?
201,Qué amable :),,¡Gracias! Tú también eres amable.
202,Bien hecho :),,¡Gracias!
203,Hasta pronto :),,¡Hasta pronto!
204,¡Genial! :),,¡Genial!
205,¡Perfecto! :),,¡Perfecto!
206,"De acuerdo, trato hecho :)",,"¡Genial, de acuerdo!"
207,¡Trato hecho! :),,¡Trato hecho!
208,¿Empezamos? :),,"¡Sí, empecemos!"
209,¿Terminaste? :),,"¡Sí, terminé!"
210,"Otra vez, por favor :)",,"¡Con gusto, otra vez!"
211,"Repite, por favor :)",,"Claro, aquí va de nuevo."
212,"Un momento, por favor :)",,"Claro, tómate tu tiempo."
213,Espera un segundo :),,"Vale, espero."
214,Vuelvo enseguida :),,"¡Vale, hasta ahora!"
215,Cuéntame un chiste :),,Claro: ¿Por qué aman el café los programadores? ¡Hora de Java!
216,¡Otro chiste! :),,Vale: ¿Por qué mienten mal los fantasmas? ¡Se ve a través de ellos!
217,"Un chiste corto, por favor :)",,Se encuentran dos imanes. Dice uno: ¡Me atraes!
218,Anímame :),,¡Tú puedes! Paso a paso.
219,Algo motivador :),,Cada paso cuenta. ¡Sigue!
220,Estoy nervioso :),,"Es normal. Respira tranquilo, te irá bien."
221,Estoy estresado :),,"Haz una pausa corta, bebe agua, respira hondo."
222,Deséame suerte :),,¡Suerte! ¡Tú puedes!
223,Cruzo los dedos :),,¡Yo también! ¡Suerte!
224,¡Hoy es mi día! :),,¡Genial! ¡Disfrútalo!
225,Estoy de buen humor :),,¡Qué bien! Me alegro.
226,Estoy de mal humor :),,"Oh, ¿qué pasó? ¿Quieres hablar?"
227,¡Choca esos cinco! :),,¡Choca esos cinco también!
228,¡Salud! :),,¡Salud!
229,¡Buen provecho! :),,"¡Gracias, igualmente!"
230,¡Suerte! :),,¡Gracias! ¡Suerte también para ti!
231,¡Bienvenido! :),,¡Gracias! Qué bien estar aquí.
232,¡Feliz Navidad! :),,¡Feliz Navidad para ti también!
233,¡Feliz Año Nuevo! :),,¡Feliz Año Nuevo! ¡Salud y suerte!
234,¡Felicidades! :),,¡Gracias! ¿Por qué?
235,¡Respeto! :),,¡Gracias! Respeto también.
236,¡Guau! :),,"¡Guau, no?"
237,¡Increíble! :),,"¡Increíble, no?"
238,¿Trato? :),,¡Trato!
239,¡Listo! :),,"¡Felicidades, bien hecho!"
240,¡Por fin listo! :),,¡Fuerte! ¡Bien hecho!
241,Me da igual :),,"Vale, sin problema."
242,No lo sé :),,¡Sin problema! ¿De qué se trata?
243,Ni idea :),,¡No importa! Dime el tema.
244,Quizás luego :),,"¡Claro, luego!"
245,Ahora no :),,"Entendido, ¡luego!"
246,Para :),,Parado.
247,Pausa :),,¡Pausa! Dime cuándo seguir.
248,Vamos :),,¡Vamos!
249,Empezar :),,¡Empezamos! Adelante.
250,"Gracias, eso es todo :)",,¡De nada! Adiós.
251,"Gracias, adiós :)",,¡Adiós!
252,¡Ciao! :),,¡Ciao! ¡Cuídate!
253,"¡Hola, tú! :)",,"¡Hola, tú! ¿Qué pasa?"
254,¿Me oyes? :),,"¡Sí, alto y claro!"
255,¿Eres humano? :),,"No, soy una IA. Pero ayudo como un amigo."
256,¿Eres inteligente? :),,Sé bastantes cosas. ¡Pregúntame!
257,¿Cómo te llamas? :),,"Soy Asistente, una IA. ¿Y tú?"
258,¡Gracias! !!,,¡De nada!
259,¡Muchas gracias! !!,,¡Con mucho gusto!
260,¡Mil gracias! !!,,¡Me alegro de ayudar!
261,¡Gracias por todo! !!,,¡De nada!
262,Vale !!,,¡Vale!
263,"Vale, bien !!",,¡Perfecto!
264,Entendido !!,,¡Muy bien!
265,Comprendido !!,,¡Genial!
266,Suena bien !!,,¡Me alegro!
267,Suena genial !!,,¡Maravilloso!
268,"Sí, exacto !!",,"Genial, sigamos."
269,"Sí, por favor !!",,"Claro, adelante."
270,"Sí, con gusto !!",,¡Con placer!
271,Sin problema !!,,¡Gracias por entender!
272,"No, gracias !!",,"Vale, sin problema."
273,Me vale !!,,¡De acuerdo!
274,Me viene bien !!,,¡Genial!
275,Sigue !!,,¡Sigo!
276,Cuéntame más !!,,¡Con gusto! Entonces...
277,Exactamente !!,,¡Absolutamente!
278,¡Eso es! !!,,¡Eso es!
279,Claro !!,,¡Claro!
280,¿De verdad? !!,,"¡Sí, de verdad!"
281,"Oh, qué bien !!",,"Sí, qué bien, ¿no?"
282,Sin estrés !!,,¡Gracias! Todo tranquilo.
283,Perdón !!,,¡Sin problema!
284,Disculpa !!,,¡Sin problema!
285,Culpa mía !!,,No pasa nada. ¿Qué pasó?
286,Qué amable !!,,¡Gracias! Tú también eres amable.
287,Bien hecho !!,,¡Gracias!
288,Hasta pronto !!,,¡Hasta pronto!
289,¡Genial! !!,,¡Genial!
290,¡Perfecto! !!,,¡Perfecto!
291,"De acuerdo, trato hecho !!",,"¡Genial, de acuerdo!"
292,¡Trato hecho! !!,,¡Trato hecho!
293,¿Empezamos? !!,,"¡Sí, empecemos!"
294,¿Terminaste? !!,,"¡Sí, terminé!"
295,"Otra vez, por favor !!",,"¡Con gusto, otra vez!"
296,"Repite, por favor !!",,"Claro, aquí va de nuevo."
297,"Un momento, por favor !!",,"Claro, tómate tu tiempo."
298,Espera un segundo !!,,"Vale, espero."
299,Vuelvo enseguida !!,,"¡Vale, hasta ahora!"
300,Cuéntame un chiste !!,,Claro: ¿Por qué aman el café los programadores? ¡Hora de Java!
301,¡Otro chiste! !!,,Vale: ¿Por qué mienten mal los fantasmas? ¡Se ve a través de ellos!
302,"Un chiste corto, por favor !!",,Se encuentran dos imanes. Dice uno: ¡Me atraes!
303,Anímame !!,,¡Tú puedes! Paso a paso.
304,Algo motivador !!,,Cada paso cuenta. ¡Sigue!
305,Estoy nervioso !!,,"Es normal. Respira tranquilo, te irá bien."
306,Estoy estresado !!,,"Haz una pausa corta, bebe agua, respira hondo."
307,Deséame suerte !!,,¡Suerte! ¡Tú puedes!
308,Cruzo los dedos !!,,¡Yo también! ¡Suerte!
309,¡Hoy es mi día! !!,,¡Genial! ¡Disfrútalo!
310,Estoy de buen humor !!,,¡Qué bien! Me alegro.
311,Estoy de mal humor !!,,"Oh, ¿qué pasó? ¿Quieres hablar?"
312,¡Choca esos cinco! !!,,¡Choca esos cinco también!
313,¡Salud! !!,,¡Salud!
314,¡Buen provecho! !!,,"¡Gracias, igualmente!"
315,¡Suerte! !!,,¡Gracias! ¡Suerte también para ti!
316,¡Bienvenido! !!,,¡Gracias! Qué bien estar aquí.
317,¡Feliz Navidad! !!,,¡Feliz Navidad para ti también!
318,¡Feliz Año Nuevo! !!,,¡Feliz Año Nuevo! ¡Salud y suerte!
319,¡Felicidades! !!,,¡Gracias! ¿Por qué?
320,¡Respeto! !!,,¡Gracias! Respeto también.
321,¡Guau! !!,,"¡Guau, no?"
322,¡Increíble! !!,,"¡Increíble, no?"
323,¿Trato? !!,,¡Trato!
324,¡Listo! !!,,"¡Felicidades, bien hecho!"
325,¡Por fin listo! !!,,¡Fuerte! ¡Bien hecho!
326,Me da igual !!,,"Vale, sin problema."
327,No lo sé !!,,¡Sin problema! ¿De qué se trata?
328,Ni idea !!,,¡No importa! Dime el tema.
329,Quizás luego !!,,"¡Claro, luego!"
330,Ahora no !!,,"Entendido, ¡luego!"
331,Para !!,,Parado.
332,Pausa !!,,¡Pausa! Dime cuándo seguir.
333,Vamos !!,,¡Vamos!
334,Empezar !!,,¡Empezamos! Adelante.
335,"Gracias, eso es todo !!",,¡De nada! Adiós.
336,"Gracias, adiós !!",,¡Adiós!
337,¡Ciao! !!,,¡Ciao! ¡Cuídate!
338,"¡Hola, tú! !!",,"¡Hola, tú! ¿Qué pasa?"
339,¿Me oyes? !!,,"¡Sí, alto y claro!"
340,¿Eres humano? !!,,"No, soy una IA. Pero ayudo como un amigo."
341,¿Eres inteligente? !!,,Sé bastantes cosas. ¡Pregúntame!
342,¿Cómo te llamas? !!,,"Soy Asistente, una IA. ¿Y tú?"
343,¡Gracias! hoy,,¡De nada!
344,¡Muchas gracias! hoy,,¡Con mucho gusto!
345,¡Mil gracias! hoy,,¡Me alegro de ayudar!
346,¡Gracias por todo! hoy,,¡De nada!
347,Vale hoy,,¡Vale!
348,"Vale, bien hoy",,¡Perfecto!
349,Entendido hoy,,¡Muy bien!
350,Comprendido hoy,,¡Genial!
351,Suena bien hoy,,¡Me alegro!
352,Suena genial hoy,,¡Maravilloso!
353,"Sí, exacto hoy",,"Genial, sigamos."
354,"Sí, por favor hoy",,"Claro, adelante."
355,"Sí, con gusto hoy",,¡Con placer!
356,Sin problema hoy,,¡Gracias por entender!
357,"No, gracias hoy",,"Vale, sin problema."
358,Me vale hoy,,¡De acuerdo!
359,Me viene bien hoy,,¡Genial!
360,Sigue hoy,,¡Sigo!
361,Cuéntame más hoy,,¡Con gusto! Entonces...
362,Exactamente hoy,,¡Absolutamente!
363,¡Eso es! hoy,,¡Eso es!
364,Claro hoy,,¡Claro!
365,¿De verdad? hoy,,"¡Sí, de verdad!"
366,"Oh, qué bien hoy",,"Sí, qué bien, ¿no?"
367,Sin estrés hoy,,¡Gracias! Todo tranquilo.
368,Perdón hoy,,¡Sin problema!
369,Disculpa hoy,,¡Sin problema!
370,Culpa mía hoy,,No pasa nada. ¿Qué pasó?
371,Qué amable hoy,,¡Gracias! Tú también eres amable.
372,Bien hecho hoy,,¡Gracias!
373,Hasta pronto hoy,,¡Hasta pronto!
374,¡Genial! hoy,,¡Genial!
375,¡Perfecto! hoy,,¡Perfecto!
376,"De acuerdo, trato hecho hoy",,"¡Genial, de acuerdo!"
377,¡Trato hecho! hoy,,¡Trato hecho!
378,¿Empezamos? hoy,,"¡Sí, empecemos!"
379,¿Terminaste? hoy,,"¡Sí, terminé!"
380,"Otra vez, por favor hoy",,"¡Con gusto, otra vez!"
381,"Repite, por favor hoy",,"Claro, aquí va de nuevo."
382,"Un momento, por favor hoy",,"Claro, tómate tu tiempo."
383,Espera un segundo hoy,,"Vale, espero."
384,Vuelvo enseguida hoy,,"¡Vale, hasta ahora!"
385,Cuéntame un chiste hoy,,Claro: ¿Por qué aman el café los programadores? ¡Hora de Java!
386,¡Otro chiste! hoy,,Vale: ¿Por qué mienten mal los fantasmas? ¡Se ve a través de ellos!
387,"Un chiste corto, por favor hoy",,Se encuentran dos imanes. Dice uno: ¡Me atraes!
388,Anímame hoy,,¡Tú puedes! Paso a paso.
389,Algo motivador hoy,,Cada paso cuenta. ¡Sigue!
390,Estoy nervioso hoy,,"Es normal. Respira tranquilo, te irá bien."
391,Estoy estresado hoy,,"Haz una pausa corta, bebe agua, respira hondo."
392,Deséame suerte hoy,,¡Suerte! ¡Tú puedes!
393,Cruzo los dedos hoy,,¡Yo también! ¡Suerte!
394,¡Hoy es mi día! hoy,,¡Genial! ¡Disfrútalo!
395,Estoy de buen humor hoy,,¡Qué bien! Me alegro.
396,Estoy de mal humor hoy,,"Oh, ¿qué pasó? ¿Quieres hablar?"
397,¡Choca esos cinco! hoy,,¡Choca esos cinco también!
398,¡Salud! hoy,,¡Salud!
399,¡Buen provecho! hoy,,"¡Gracias, igualmente!"
400,¡Suerte! hoy,,¡Gracias! ¡Suerte también para ti!
401,¿Cuál es la capital de Alemania?,"Hmm, ¿qué sé de esto? Dato capital: Berlín es la capital de Alemania. Por tanto: La capital de Alemania es Berlín. Bien, sigo.",La capital de Alemania es Berlín.
402,Nombra la capital de Alemania.,"Ordeno esto. Buscar capital: Alemania -> Berlín. Por tanto: La capital de Alemania se llama Berlín. Bien, sigo.",La capital de Alemania se llama Berlín.
403,¿Capital de Alemania?,"Lo repaso mentalmente. Dato rápido: Berlín. Por tanto: Berlín. Bien, sigo.",Berlín.
404,¿Cuál es la capital de Francia?,"Primero, con calma. Dato capital: París es la capital de Francia. Conclusión: La capital de Francia es París. Vale, decidido.",La capital de Francia es París.
405,Nombra la capital de Francia.,Ordeno esto. Buscar capital: Francia -> París. Respuesta pues: La capital de Francia se llama París. Todo claro en la cabeza.,La capital de Francia se llama París.
406,¿Capital de Francia?,"Buena pregunta, pienso rápido. Dato rápido: París. Por tanto: París. Sí, cuadra.",París.
407,¿Cuál es la capital de Italia?,Ordeno esto. Dato capital: Roma es la capital de Italia. Conclusión: La capital de Italia es Roma. Todo claro en la cabeza.,La capital de Italia es Roma.
408,Nombra la capital de Italia.,"Hmm, ¿qué sé de esto? Buscar capital: Italia -> Roma. Respuesta pues: La capital de Italia se llama Roma. Bien, sigo.",La capital de Italia se llama Roma.
409,¿Capital de Italia?,"Un momento, pienso. Dato rápido: Roma. Conclusión: Roma. Vale, decidido.",Roma.
410,¿Cuál es la capital de España?,"Hmm, ¿qué sé de esto? Dato capital: Madrid es la capital de España. Conclusión: La capital de España es Madrid. Terminé de pensar.",La capital de España es Madrid.
411,Nombra la capital de España.,Lo repaso mentalmente. Buscar capital: España -> Madrid. Conclusión: La capital de España se llama Madrid. Lógico.,La capital de España se llama Madrid.
412,¿Capital de España?,"Un momento, pienso. Dato rápido: Madrid. Conclusión: Madrid. Lógico.",Madrid.
413,¿Cuál es la capital de Portugal?,"Un momento, pienso. Dato capital: Lisboa es la capital de Portugal. Respuesta pues: La capital de Portugal es Lisboa. Estoy seguro.",La capital de Portugal es Lisboa.
414,Nombra la capital de Portugal.,Lo repaso mentalmente. Buscar capital: Portugal -> Lisboa. Respuesta pues: La capital de Portugal se llama Lisboa. Estoy seguro.,La capital de Portugal se llama Lisboa.
415,¿Capital de Portugal?,"Hmm, ¿qué sé de esto? Dato rápido: Lisboa. Conclusión: Lisboa. Terminé de pensar.",Lisboa.
416,¿Cuál es la capital de Países Bajos?,"Hmm, ¿qué sé de esto? Dato capital: Ámsterdam es la capital de Países Bajos. Respuesta pues: La capital de Países Bajos es Ámsterdam. Lógico.",La capital de Países Bajos es Ámsterdam.
417,Nombra la capital de Países Bajos.,"Un momento, pienso. Buscar capital: Países Bajos -> Ámsterdam. Por tanto: La capital de Países Bajos se llama Ámsterdam. Estoy seguro.",La capital de Países Bajos se llama Ámsterdam.
418,¿Capital de Países Bajos?,"Bien, pensemos. Dato rápido: Ámsterdam. Respuesta pues: Ámsterdam. Lógico.",Ámsterdam.
419,¿Cuál es la capital de Bélgica?,"Un momento, pienso. Dato capital: Bruselas es la capital de Bélgica. Conclusión: La capital de Bélgica es Bruselas. Tiene sentido.",La capital de Bélgica es Bruselas.
420,Nombra la capital de Bélgica.,"Bien, pensemos. Buscar capital: Bélgica -> Bruselas. Por tanto: La capital de Bélgica se llama Bruselas. Tiene sentido.",La capital de Bélgica se llama Bruselas.
421,¿Capital de Bélgica?,"Ordeno esto. Dato rápido: Bruselas. Respuesta pues: Bruselas. Bien, sigo.",Bruselas.
422,¿Cuál es la capital de Austria?,"Buena pregunta, pienso rápido. Dato capital: Viena es la capital de Austria. Respuesta pues: La capital de Austria es Viena. Estoy seguro.",La capital de Austria es Viena.
423,Nombra la capital de Austria.,Ordeno esto. Buscar capital: Austria -> Viena. Conclusión: La capital de Austria se llama Viena. Terminé de pensar.,La capital de Austria se llama Viena.
424,¿Capital de Austria?,"Bien, pensemos. Dato rápido: Viena. Respuesta pues: Viena. Vale, decidido.",Viena.
425,¿Cuál es la capital de Suiza?,Ordeno esto. Dato capital: Berna es la capital de Suiza. Conclusión: La capital de Suiza es Berna. Terminé de pensar.,La capital de Suiza es Berna.
426,Nombra la capital de Suiza.,"Hmm, ¿qué sé de esto? Buscar capital: Suiza -> Berna. Respuesta pues: La capital de Suiza se llama Berna. Terminé de pensar.",La capital de Suiza se llama Berna.
427,¿Capital de Suiza?,"Hmm, ¿qué sé de esto? Dato rápido: Berna. Respuesta pues: Berna. Estoy seguro.",Berna.
428,¿Cuál es la capital de Polonia?,"Vale, paso a paso. Dato capital: Varsovia es la capital de Polonia. Por tanto: La capital de Polonia es Varsovia. Bien, sigo.",La capital de Polonia es Varsovia.
429,Nombra la capital de Polonia.,"Hmm, ¿qué sé de esto? Buscar capital: Polonia -> Varsovia. Por tanto: La capital de Polonia se llama Varsovia. Vale, decidido.",La capital de Polonia se llama Varsovia.
