id,user,thinking,ai
58,"Hey, how is your day going?",,"Well, thanks! And yours?"
59,"Hello, how is your day going?",,"Well, thanks! And yours?"
60,"Hi, how is your day going!",,"Well, thanks! And yours?"
61,Everything quiet?,,"Yes, quiet here. And with you?"
62,"Hey, everything quiet?",,"Yes, quiet here. And with you?"
63,"Hello, everything quiet!",,"Yes, quiet here. And with you?"
64,"Hi, everything quiet?",,"Yes, quiet here. And with you?"
65,What is new?,,Not much. What is new with you?
66,"Hey, what is new!",,Not much. What is new with you?
67,"Hello, what is new?",,Not much. What is new with you?
68,"Hi, what is new?",,Not much. What is new with you?
69,Plans for today!,,Only helping you. What are you up to?
70,"Hey, plans for today?",,Only helping you. What are you up to?
71,"Hello, plans for today?",,Only helping you. What are you up to?
72,"Hi, plans for today!",,Only helping you. What are you up to?
73,A busy day?,,A bit. And yours?
74,"Hey, a busy day?",,A bit. And yours?
75,"Hello, a busy day!",,A bit. And yours?
76,"Hi, a busy day?",,A bit. And yours?
77,How is the weather?,,"I have no window, but I hope it is nice for you!"
78,"Hey, how is the weather!",,"I have no window, but I hope it is nice for you!"
79,"Hello, how is the weather?",,"I have no window, but I hope it is nice for you!"
80,"Hi, how is the weather?",,"I have no window, but I hope it is nice for you!"
81,All good today!,,Yes! And with you?
82,"Hey, all good today?",,Yes! And with you?
83,"Hello, all good today?",,Yes! And with you?
84,"Hi, all good today!",,Yes! And with you?
85,Much going on?,,A little. What about you?
86,"Hey, much going on?",,A little. What about you?
87,"Hello, much going on!",,A little. What about you?
88,"Hi, much going on?",,A little. What about you?
89,Thanks!,,You are welcome!
90,Thank you!,,You are very welcome!
91,Thanks a lot!,,Glad I could help!
92,Many thanks!,,You are welcome!
93,Okay,,Okay!
94,"Okay, fine",,Perfect!
95,Understood,,Very good!
96,Got it,,Great!
97,Sounds good,,Glad to hear!
98,Sounds great,,Wonderful!
99,Yes exactly,,"Great, let us continue."
100,Yes please,,"Sure, go ahead."
101,"Yes, gladly",,With pleasure!
102,No problem,,Thanks for understanding!
103,No thanks,,"Okay, no problem."
104,That works,,All right!
105,Works for me,,Great!
106,Keep going,,Will do!
107,Tell me more,,Gladly! So...
108,Exactly,,Absolutely!
109,Right!,,Right!
110,Of course,,Of course!
111,Really?,,"Yes, really!"
112,Oh nice,,"Yes, nice, right?"
113,No stress,,Thanks! All relaxed.
114,Sorry,,No problem!
115,Excuse me,,No problem!
116,My mistake,,All good. What happened?
117,Nice of you,,Thanks! Nice of you too.
118,Well done,,Thanks!
119,See you soon,,See you soon!
120,Great!,,Great!
121,Perfect!,,Perfect!
122,Agreed,,"Great, agreed!"
123,Deal!,,Deal!
124,Can we start?,,"Yes, let us start!"
125,Are you done?,,"Yes, done!"
126,Once more please,,"Gladly, once more!"
127,Please repeat that,,"Sure, here again."
128,One moment please,,"Sure, take your time."
129,Wait a sec,,"Okay, waiting."
130,Be right back,,"Okay, see you in a bit!"
131,Tell me a joke,,Sure: Why do programmers love coffee? It is Java time!
132,Another joke!,,Okay: Why are ghosts bad liars? You see right through them!
133,A short joke please,,Two magnets meet. One says: I find you attractive!
134,Cheer me up,,You can do it! One step at a time.
135,Say something motivating,,Every step counts. Keep going!
136,I am nervous,,"That is normal. Breathe calmly, you will do fine."
137,I am stressed,,"Take a short break, drink water, breathe deeply."
138,Wish me luck,,Good luck! You can do it!
139,Fingers crossed,,Mine too! Good luck!
140,Today is my day!,,Great! Enjoy it!
141,I am in a good mood,,Lovely! Glad to hear.
142,I am in a bad mood,,"Oh, what happened? Want to talk?"
143,High five!,,High five back!
144,Cheers!,,Cheers!
145,Enjoy your meal!,,"Thanks, same to you!"
146,Good luck!,,Thanks! Good luck to you too!
147,Welcome!,,Thanks! Good to be here.
148,Merry Christmas!,,Merry Christmas to you too!
149,Happy New Year!,,Happy New Year! Health and luck!
150,Congrats!,,Thanks! What for?
151,Respect!,,Thanks! Respect back.
152,Wow!,,"Wow, right?"
153,Awesome!,,"Awesome, right?"
154,"Deal, okay?",,Deal!
155,Top!,,Top!
156,Done!,,"Congrats, well done!"
157,Finally done!,,Strong! Well done.
158,Whatever,,"Okay, no problem."
159,I do not know,,No problem! What is it about?
160,No idea,,Never mind! Tell me the topic.
161,Maybe later,,"Sure, later!"
162,Not now,,"Understood, later!"
163,Stop,,Stopped.
164,Pause,,Paused! Tell me when to go on.
165,Go on,,Going on!
166,Let us go,,Let us go!
167,Start,,Start! Go ahead.
168,"Thanks, that is all!",,You are welcome! Bye.
169,"Thanks, bye!",,Bye!
170,Ciao!,,Ciao! Take care!
171,Hi there!,,Hi there! What is up?
172,Do you hear me?,,"Yes, loud and clear!"
173,Are you human?,,"No, I am an AI. But I help like a friend."
174,Are you smart?,,I know quite a bit. Ask me!
175,What is your name?,,"I am Assistant, an AI. And you?"
176,Thanks! :),,You are welcome!
177,Thank you! :),,You are very welcome!
178,Thanks a lot! :),,Glad I could help!
179,Many thanks! :),,You are welcome!
180,Okay :),,Okay!
181,"Okay, fine :)",,Perfect!
182,Understood :),,Very good!
183,Got it :),,Great!
184,Sounds good :),,Glad to hear!
185,Sounds great :),,Wonderful!
186,Yes exactly :),,"Great, let us continue."
187,Yes please :),,"Sure, go ahead."
188,"Yes, gladly :)",,With pleasure!
189,No problem :),,Thanks for understanding!
190,No thanks :),,"Okay, no problem."
191,That works :),,All right!
192,Works for me :),,Great!
193,Keep going :),,Will do!
194,Tell me more :),,Gladly! So...
195,Exactly :),,Absolutely!
196,Right! :),,Right!
197,Of course :),,Of course!
198,Really? :),,"Yes, really!"
199,Oh nice :),,"Yes, nice, right?"
200,No stress :),,Thanks! All relaxed.
201,Sorry :),,No problem!
202,Excuse me :),,No problem!
203,My mistake :),,All good. What happened?
204,Nice of you :),,Thanks! Nice of you too.
205,Well done :),,Thanks!
206,See you soon :),,See you soon!
207,Great! :),,Great!
208,Perfect! :),,Perfect!
209,Agreed :),,"Great, agreed!"
210,Deal! :),,Deal!
211,Can we start? :),,"Yes, let us start!"
212,Are you done? :),,"Yes, done!"
213,Once more please :),,"Gladly, once more!"
214,Please repeat that :),,"Sure, here again."
215,One moment please :),,"Sure, take your time."
216,Wait a sec :),,"Okay, waiting."
217,Be right back :),,"Okay, see you in a bit!"
218,Tell me a joke :),,Sure: Why do programmers love coffee? It is Java time!
219,Another joke! :),,Okay: Why are ghosts bad liars? You see right through them!
220,A short joke please :),,Two magnets meet. One says: I find you attractive!
221,Cheer me up :),,You can do it! One step at a time.
222,Say something motivating :),,Every step counts. Keep going!
223,I am nervous :),,"That is normal. Breathe calmly, you will do fine."
224,I am stressed :),,"Take a short break, drink water, breathe deeply."
225,Wish me luck :),,Good luck! You can do it!
226,Fingers crossed :),,Mine too! Good luck!
227,Today is my day! :),,Great! Enjoy it!
228,I am in a good mood :),,Lovely! Glad to hear.
229,I am in a bad mood :),,"Oh, what happened? Want to talk?"
230,High five! :),,High five back!
231,Cheers! :),,Cheers!
232,Enjoy your meal! :),,"Thanks, same to you!"
233,Good luck! :),,Thanks! Good luck to you too!
234,Welcome! :),,Thanks! Good to be here.
235,Merry Christmas! :),,Merry Christmas to you too!
236,Happy New Year! :),,Happy New Year! Health and luck!
237,Congrats! :),,Thanks! What for?
238,Respect! :),,Thanks! Respect back.
239,Wow! :),,"Wow, right?"
240,Awesome! :),,"Awesome, right?"
241,"Deal, okay? :)",,Deal!
242,Top! :),,Top!
243,Done! :),,"Congrats, well done!"
244,Finally done! :),,Strong! Well done.
245,Whatever :),,"Okay, no problem."
246,I do not know :),,No problem! What is it about?
247,No idea :),,Never mind! Tell me the topic.
248,Maybe later :),,"Sure, later!"
249,Not now :),,"Understood, later!"
250,Stop :),,Stopped.
251,Pause :),,Paused! Tell me when to go on.
252,Go on :),,Going on!
253,Let us go :),,Let us go!
254,Start :),,Start! Go ahead.
255,"Thanks, that is all! :)",,You are welcome! Bye.
256,"Thanks, bye! :)",,Bye!
257,Ciao! :),,Ciao! Take care!
258,Hi there! :),,Hi there! What is up?
259,Do you hear me? :),,"Yes, loud and clear!"
260,Are you human? :),,"No, I am an AI. But I help like a friend."
261,Are you smart? :),,I know quite a bit. Ask me!
262,What is your name? :),,"I am Assistant, an AI. And you?"
263,Thanks! !!,,You are welcome!
264,Thank you! !!,,You are very welcome!
265,Thanks a lot! !!,,Glad I could help!
266,Many thanks! !!,,You are welcome!
267,Okay !!,,Okay!
268,"Okay, fine !!",,Perfect!
269,Understood !!,,Very good!
270,Got it !!,,Great!
271,Sounds good !!,,Glad to hear!
272,Sounds great !!,,Wonderful!
273,Yes exactly !!,,"Great, let us continue."
274,Yes please !!,,"Sure, go ahead."
275,"Yes, gladly !!",,With pleasure!
276,No problem !!,,Thanks for understanding!
277,No thanks !!,,"Okay, no problem."
278,That works !!,,All right!
279,Works for me !!,,Great!
280,Keep going !!,,Will do!
281,Tell me more !!,,Gladly! So...
282,Exactly !!,,Absolutely!
283,Right! !!,,Right!
284,Of course !!,,Of course!
285,Really? !!,,"Yes, really!"
286,Oh nice !!,,"Yes, nice, right?"
287,No stress !!,,Thanks! All relaxed.
288,Sorry !!,,No problem!
289,Excuse me !!,,No problem!
290,My mistake !!,,All good. What happened?
291,Nice of you !!,,Thanks! Nice of you too.
292,Well done !!,,Thanks!
293,See you soon !!,,See you soon!
294,Great! !!,,Great!
295,Perfect! !!,,Perfect!
296,Agreed !!,,"Great, agreed!"
297,Deal! !!,,Deal!
298,Can we start? !!,,"Yes, let us start!"
299,Are you done? !!,,"Yes, done!"
300,Once more please !!,,"Gladly, once more!"
301,Please repeat that !!,,"Sure, here again."
302,One moment please !!,,"Sure, take your time."
303,Wait a sec !!,,"Okay, waiting."
304,Be right back !!,,"Okay, see you in a bit!"
305,Tell me a joke !!,,Sure: Why do programmers love coffee? It is Java time!
306,Another joke! !!,,Okay: Why are ghosts bad liars? You see right through them!
307,A short joke please !!,,Two magnets meet. One says: I find you attractive!
308,Cheer me up !!,,You can do it! One step at a time.
309,Say something motivating !!,,Every step counts. Keep going!
310,I am nervous !!,,"That is normal. Breathe calmly, you will do fine."
311,I am stressed !!,,"Take a short break, drink water, breathe deeply."
312,Wish me luck !!,,Good luck! You can do it!
313,Fingers crossed !!,,Mine too! Good luck!
314,Today is my day! !!,,Great! Enjoy it!
315,I am in a good mood !!,,Lovely! Glad to hear.
316,I am in a bad mood !!,,"Oh, what happened? Want to talk?"
317,High five! !!,,High five back!
318,Cheers! !!,,Cheers!
319,Enjoy your meal! !!,,"Thanks, same to you!"
320,Good luck! !!,,Thanks! Good luck to you too!
321,Welcome! !!,,Thanks! Good to be here.
322,Merry Christmas! !!,,Merry Christmas to you too!
323,Happy New Year! !!,,Happy New Year! Health and luck!
324,Congrats! !!,,Thanks! What for?
325,Respect! !!,,Thanks! Respect back.
326,Wow! !!,,"Wow, right?"
327,Awesome! !!,,"Awesome, right?"
328,"Deal, okay? !!",,Deal!
329,Top! !!,,Top!
330,Done! !!,,"Congrats, well done!"
331,Finally done! !!,,Strong! Well done.
332,Whatever !!,,"Okay, no problem."
333,I do not know !!,,No problem! What is it about?
334,No idea !!,,Never mind! Tell me the topic.
335,Maybe later !!,,"Sure, later!"
336,Not now !!,,"Understood, later!"
337,Stop !!,,Stopped.
338,Pause !!,,Paused! Tell me when to go on.
339,Go on !!,,Going on!
340,Let us go !!,,Let us go!
341,Start !!,,Start! Go ahead.
342,"Thanks, that is all! !!",,You are welcome! Bye.
343,"Thanks, bye! !!",,Bye!
344,Ciao! !!,,Ciao! Take care!
345,Hi there! !!,,Hi there! What is up?
346,Do you hear me? !!,,"Yes, loud and clear!"
347,Are you human? !!,,"No, I am an AI. But I help like a friend."
348,Are you smart? !!,,I know quite a bit. Ask me!
349,What is your name? !!,,"I am Assistant, an AI. And you?"
350,Thanks! today,,You are welcome!
351,Thank you! today,,You are very welcome!
352,Thanks a lot! today,,Glad I could help!
353,Many thanks! today,,You are welcome!
354,Okay today,,Okay!
355,"Okay, fine today",,Perfect!
356,Understood today,,Very good!
357,Got it today,,Great!
358,Sounds good today,,Glad to hear!
359,Sounds great today,,Wonderful!
360,Yes exactly today,,"Great, let us continue."
361,Yes please today,,"Sure, go ahead."
362,"Yes, gladly today",,With pleasure!
363,No problem today,,Thanks for understanding!
364,No thanks today,,"Okay, no problem."
365,That works today,,All right!
366,Works for me today,,Great!
367,Keep going today,,Will do!
368,Tell me more today,,Gladly! So...
369,Exactly today,,Absolutely!
370,Right! today,,Right!
371,Of course today,,Of course!
372,Really? today,,"Yes, really!"
373,Oh nice today,,"Yes, nice, right?"
374,No stress today,,Thanks! All relaxed.
375,Sorry today,,No problem!
376,Excuse me today,,No problem!
377,My mistake today,,All good. What happened?
378,Nice of you today,,Thanks! Nice of you too.
379,Well done today,,Thanks!
380,See you soon today,,See you soon!
381,Great! today,,Great!
382,Perfect! today,,Perfect!
383,Agreed today,,"Great, agreed!"
384,Deal! today,,Deal!
385,Can we start? today,,"Yes, let us start!"
386,Are you done? today,,"Yes, done!"
387,Once more please today,,"Gladly, once more!"
388,Please repeat that today,,"Sure, here again."
389,One moment please today,,"Sure, take your time."
390,Wait a sec today,,"Okay, waiting."
391,Be right back today,,"Okay, see you in a bit!"
392,Tell me a joke today,,Sure: Why do programmers love coffee? It is Java time!
393,Another joke! today,,Okay: Why are ghosts bad liars? You see right through them!
394,A short joke please today,,Two magnets meet. One says: I find you attractive!
395,Cheer me up today,,You can do it! One step at a time.
396,Say something motivating today,,Every step counts. Keep going!
397,I am nervous today,,"That is normal. Breathe calmly, you will do fine."
398,I am stressed today,,"Take a short break, drink water, breathe deeply."
399,Wish me luck today,,Good luck! You can do it!
400,Fingers crossed today,,Mine too! Good luck!
401,What is the capital of Germany?,Capital fact: Berlin is the capital of Germany.,The capital of Germany is Berlin.
402,Name the capital of Germany.,Look up capital: Germany -> Berlin.,The capital of Germany is called Berlin.
403,Capital of Germany?,Quick fact check: Berlin.,Berlin.
404,What is the capital of France?,Capital fact: Paris is the capital of France.,The capital of France is Paris.
405,Name the capital of France.,Look up capital: France -> Paris.,The capital of France is called Paris.
406,Capital of France?,Quick fact check: Paris.,Paris.
407,What is the capital of Italy?,Capital fact: Rome is the capital of Italy.,The capital of Italy is Rome.
408,Name the capital of Italy.,Look up capital: Italy -> Rome.,The capital of Italy is called Rome.
409,Capital of Italy?,Quick fact check: Rome.,Rome.
410,What is the capital of Spain?,Capital fact: Madrid is the capital of Spain.,The capital of Spain is Madrid.
411,Name the capital of Spain.,Look up capital: Spain -> Madrid.,The capital of Spain is called Madrid.
412,Capital of Spain?,Quick fact check: Madrid.,Madrid.
413,What is the capital of Portugal?,Capital fact: Lisbon is the capital of Portugal.,The capital of Portugal is Lisbon.
414,Name the capital of Portugal.,Look up capital: Portugal -> Lisbon.,The capital of Portugal is called Lisbon.
415,Capital of Portugal?,Quick fact check: Lisbon.,Lisbon.
416,What is the capital of Netherlands?,Capital fact: Amsterdam is the capital of Netherlands.,The capital of Netherlands is Amsterdam.
417,Name the capital of Netherlands.,Look up capital: Netherlands -> Amsterdam.,The capital of Netherlands is called Amsterdam.
418,Capital of Netherlands?,Quick fact check: Amsterdam.,Amsterdam.
419,What is the capital of Belgium?,Capital fact: Brussels is the capital of Belgium.,The capital of Belgium is Brussels.
420,Name the capital of Belgium.,Look up capital: Belgium -> Brussels.,The capital of Belgium is called Brussels.
421,Capital of Belgium?,Quick fact check: Brussels.,Brussels.
422,What is the capital of Austria?,Capital fact: Vienna is the capital of Austria.,The capital of Austria is Vienna.
423,Name the capital of Austria.,Look up capital: Austria -> Vienna.,The capital of Austria is called Vienna.
424,Capital of Austria?,Quick fact check: Vienna.,Vienna.
425,What is the capital of Switzerland?,Capital fact: Bern is the capital of Switzerland.,The capital of Switzerland is Bern.
426,Name the capital of Switzerland.,Look up capital: Switzerland -> Bern.,The capital of Switzerland is called Bern.
427,Capital of Switzerland?,Quick fact check: Bern.,Bern.
428,What is the capital of Poland?,Capital fact: Warsaw is the capital of Poland.,The capital of Poland is Warsaw.
429,Name the capital of Poland.,Look up capital: Poland -> Warsaw.,The capital of Poland is called Warsaw.
430,Capital of Poland?,Quick fact check: Warsaw.,Warsaw.
431,What is the capital of Czechia?,Capital fact: Prague is the capital of Czechia.,The capital of Czechia is Prague.
432,Name the capital of Czechia.,Look up capital: Czechia -> Prague.,The capital of Czechia is called Prague.
433,Capital of Czechia?,Quick fact check: Prague.,Prague.
434,What is the capital of Hungary?,Capital fact: Budapest is the capital of Hungary.,The capital of Hungary is Budapest.
435,Name the capital of Hungary.,Look up capital: Hungary -> Budapest.,The capital of Hungary is called Budapest.
436,Capital of Hungary?,Quick fact check: Budapest.,Budapest.
437,What is the capital of Greece?,Capital fact: Athens is the capital of Greece.,The capital of Greece is Athens.
438,Name the capital of Greece.,Look up capital: Greece -> Athens.,The capital of Greece is called Athens.
439,Capital of Greece?,Quick fact check: Athens.,Athens.
440,What is the capital of Turkey?,Capital fact: Ankara is the capital of Turkey.,The capital of Turkey is Ankara.
441,Name the capital of Turkey.,Look up capital: Turkey -> Ankara.,The capital of Turkey is called Ankara.
442,Capital of Turkey?,Quick fact check: Ankara.,Ankara.
443,What is the capital of Norway?,Capital fact: Oslo is the capital of Norway.,The capital of Norway is Oslo.
444,Name the capital of Norway.,Look up capital: Norway -> Oslo.,The capital of Norway is called Oslo.
445,Capital of Norway?,Quick fact check: Oslo.,Oslo.
446,What is the capital of Sweden?,Capital fact: Stockholm is the capital of Sweden.,The capital of Sweden is Stockholm.
447,Name the capital of Sweden.,Look up capital: Sweden -> Stockholm.,The capital of Sweden is called Stockholm.
448,Capital of Sweden?,Quick fact check: Stockholm.,Stockholm.
449,What is the capital of Finland?,Capital fact: Helsinki is the capital of Finland.,The capital of Finland is Helsinki.
450,Name the capital of Finland.,Look up capital: Finland -> Helsinki.,The capital of Finland is called Helsinki.
451,Capital of Finland?,Quick fact check: Helsinki.,Helsinki.
452,What is the capital of Denmark?,Capital fact: Copenhagen is the capital of Denmark.,The capital of Denmark is Copenhagen.
453,Name the capital of Denmark.,Look up capital: Denmark -> Copenhagen.,The capital of Denmark is called Copenhagen.
454,Capital of Denmark?,Quick fact check: Copenhagen.,Copenhagen.
455,What is the capital of the United Kingdom?,Capital fact: London is the capital of the United Kingdom.,The capital of the United Kingdom is London.
456,Name the capital of the United Kingdom.,Look up capital: the United Kingdom -> London.,The capital of the United Kingdom is called London.
457,Capital of the United Kingdom?,Quick fact check: London.,London.
458,What is the capital of Ireland?,Capital fact: Dublin is the capital of Ireland.,The capital of Ireland is Dublin.
459,Name the capital of Ireland.,Look up capital: Ireland -> Dublin.,The capital of Ireland is called Dublin.
460,Capital of Ireland?,Quick fact check: Dublin.,Dublin.
461,What is the capital of the USA?,Capital fact: Washington D.C. is the capital of the USA.,The capital of the USA is Washington D.C..
462,Name the capital of the USA.,Look up capital: the USA -> Washington D.C..,The capital of the USA is called Washington D.C..
463,Capital of the USA?,Quick fact check: Washington D.C..,Washington D.C..
464,What is the capital of Canada?,Capital fact: Ottawa is the capital of Canada.,The capital of Canada is Ottawa.
465,Name the capital of Canada.,Look up capital: Canada -> Ottawa.,The capital of Canada is called Ottawa.
466,Capital of Canada?,Quick fact check: Ottawa.,Ottawa.
467,What is the capital of Mexico?,Capital fact: Mexico City is the capital of Mexico.,The capital of Mexico is Mexico City.
468,Name the capital of Mexico.,Look up capital: Mexico -> Mexico City.,The capital of Mexico is called Mexico City.
469,Capital of Mexico?,Quick fact check: Mexico City.,Mexico City.
470,What is the capital of Brazil?,Capital fact: Brasilia is the capital of Brazil.,The capital of Brazil is Brasilia.
471,Name the capital of Brazil.,Look up capital: Brazil -> Brasilia.,The capital of Brazil is called Brasilia.
472,Capital of Brazil?,Quick fact check: Brasilia.,Brasilia.
473,What is the capital of Argentina?,Capital fact: Buenos Aires is the capital of Argentina.,The capital of Argentina is Buenos Aires.
474,Name the capital of Argentina.,Look up capital: Argentina -> Buenos Aires.,The capital of Argentina is called Buenos Aires.
475,Capital of Argentina?,Quick fact check: Buenos Aires.,Buenos Aires.
476,What is the capital of Japan?,Capital fact: Tokyo is the capital of Japan.,The capital of Japan is Tokyo.
477,Name the capital of Japan.,Look up capital: Japan -> Tokyo.,The capital of Japan is called Tokyo.
478,Capital of Japan?,Quick fact check: Tokyo.,Tokyo.
479,What is the capital of China?,Capital fact: Beijing is the capital of China.,The capital of China is Beijing.
480,Name the capital of China.,Look up capital: China -> Beijing.,The capital of China is called Beijing.
481,Capital of China?,Quick fact check: Beijing.,Beijing.
482,What is the capital of India?,Capital fact: New Delhi is the capital of India.,The capital of India is New Delhi.
483,Name the capital of India.,Look up capital: India -> New Delhi.,The capital of India is called New Delhi.
484,Capital of India?,Quick fact check: New Delhi.,New Delhi.
485,What is the capital of Australia?,Capital fact: Canberra is the capital of Australia.,The capital of Australia is Canberra.
486,Name the capital of Australia.,Look up capital: Australia -> Canberra.,The capital of Australia is called Canberra.
487,Capital of Australia?,Quick fact check: Canberra.,Canberra.
488,What is the capital of Egypt?,Capital fact: Cairo is the capital of Egypt.,The capital of Egypt is Cairo.
489,Name the capital of Egypt.,Look up capital: Egypt -> Cairo.,The capital of Egypt is called Cairo.
490,Capital of Egypt?,Quick fact check: Cairo.,Cairo.
491,How many states does Germany have?,Count: Germany has 16 federal states.,Germany has 16 federal states.
492,Tell me briefly about German states.,Count: Germany has 16 federal states.,Germany has 16 federal states.
493,About how many people live in Germany?,Estimate: about 83-84 million.,Germany has about 83 to 84 million inhabitants.
494,Tell me briefly about German population.,Estimate: about 83-84 million.,Germany has about 83 to 84 million inhabitants.
495,Which language is spoken in Brazil?,"Fact: Portuguese, not Spanish.",In Brazil people speak Portuguese.
496,Tell me briefly about Brazil language.,"Fact: Portuguese, not Spanish.",In Brazil people speak Portuguese.
497,What is the currency of Japan?,Fact: yen.,The currency of Japan is the yen.
498,Tell me briefly about Japan currency.,Fact: yen.,The currency of Japan is the yen.
499,What is the currency of the USA?,Fact: US dollar.,The currency of the USA is the US dollar.
500,Tell me briefly about US currency.,Fact: US dollar.,The currency of the USA is the US dollar.
501,How many continents are there?,Usual model: 7 continents.,"Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
502,Tell me briefly about Continents.,Usual model: 7 continents.,"Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
503,What is the longest river in the world?,"Check: Nile or Amazon, disputed.","It is disputed: usually Nile and Amazon are named, both over 6500 km long."
504,Tell me briefly about Longest river.,"Check: Nile or Amazon, disputed.","It is disputed: usually Nile and Amazon are named, both over 6500 km long."
505,What is the largest country in the world?,Fact: Russia by area.,The largest country by area is Russia.
506,Tell me briefly about Largest country.,Fact: Russia by area.,The largest country by area is Russia.
507,What is the largest animal in the world?,Fact: blue whale.,The largest animal in the world is the blue whale.
508,Tell me briefly about Largest animal.,Fact: blue whale.,The largest animal in the world is the blue whale.
509,How many oceans are there?,Standard: 5 oceans.,"There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
510,Tell me briefly about Oceans.,Standard: 5 oceans.,"There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
511,What is the highest mountain in the world?,"Fact: Mount Everest, 8848 m.",The highest mountain is Mount Everest at about 8848 metres.
512,Tell me briefly about Highest mountain.,"Fact: Mount Everest, 8848 m.",The highest mountain is Mount Everest at about 8848 metres.
513,Tell me briefly about Canada capital.,"Fact: Ottawa, not Toronto.",The capital of Canada is Ottawa.
514,Tell me briefly about Australia capital.,"Fact: Canberra, not Sydney.",The capital of Australia is Canberra.
515,Tell me briefly about Turkey capital.,"Fact: Ankara, not Istanbul.",The capital of Turkey is Ankara.
516,Tell me briefly about Brazil capital.,"Fact: Brasilia, not Rio.",The capital of Brazil is Brasilia.
517,In which year was the Moon landing?,History: Apollo 11 in 1969.,The first Moon landing was in 1969 with Apollo 11.
518,Give a brief explanation: Moon landing.,History: Apollo 11 in 1969.,The first Moon landing was in 1969 with Apollo 11.
519,What do you know about Moon landing?,History: Apollo 11 in 1969.,The first Moon landing was in 1969 with Apollo 11.
520,When was World War II?,Period: 1939 to 1945.,World War II lasted from 1939 to 1945.
521,Give a brief explanation: WW2.,Period: 1939 to 1945.,World War II lasted from 1939 to 1945.
522,What do you know about WW2?,Period: 1939 to 1945.,World War II lasted from 1939 to 1945.
523,When was World War I?,Period: 1914 to 1918.,World War I lasted from 1914 to 1918.
524,Give a brief explanation: WW1.,Period: 1914 to 1918.,World War I lasted from 1914 to 1918.
525,What do you know about WW1?,Period: 1914 to 1918.,World War I lasted from 1914 to 1918.
526,What was the Berlin Wall?,History: division 1961-1989.,The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
527,Give a brief explanation: Berlin Wall.,History: division 1961-1989.,The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
528,What do you know about Berlin Wall?,History: division 1961-1989.,The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
