id,user,thinking,ai
52,"Hejka, dobrze spałeś?",,"Ja nie śpię, ale jestem w formie. A Ty?"
53,Już nie śpisz?,,"Tak, jestem gotowy. Czego potrzebujesz?"
54,"Hej, już nie śpisz!",,"Tak, jestem gotowy. Czego potrzebujesz?"
55,"Cześć, już nie śpisz?",,"Tak, jestem gotowy. Czego potrzebujesz?"
56,"Hejka, już nie śpisz?",,"Tak, jestem gotowy. Czego potrzebujesz?"
57,Jak mija dzień!,,"Dobrze, dzięki! A Twój?"
58,"Hej, jak mija dzień?",,"Dobrze, dzięki! A Twój?"
59,"Cześć, jak mija dzień?",,"Dobrze, dzięki! A Twój?"
60,"Hejka, jak mija dzień!",,"Dobrze, dzięki! A Twój?"
61,Wszystko spokojnie?,,"Tak, tu spokojnie. A u Ciebie?"
62,"Hej, wszystko spokojnie?",,"Tak, tu spokojnie. A u Ciebie?"
63,"Cześć, wszystko spokojnie!",,"Tak, tu spokojnie. A u Ciebie?"
64,"Hejka, wszystko spokojnie?",,"Tak, tu spokojnie. A u Ciebie?"
65,Co nowego?,,Niewiele. Co nowego u Ciebie?
66,"Hej, co nowego!",,Niewiele. Co nowego u Ciebie?
67,"Cześć, co nowego?",,Niewiele. Co nowego u Ciebie?
68,"Hejka, co nowego?",,Niewiele. Co nowego u Ciebie?
69,Plany na dziś!,,Tylko pomagać Tobie. A Ty co robisz?
70,"Hej, plany na dziś?",,Tylko pomagać Tobie. A Ty co robisz?
71,"Cześć, plany na dziś?",,Tylko pomagać Tobie. A Ty co robisz?
72,"Hejka, plany na dziś!",,Tylko pomagać Tobie. A Ty co robisz?
73,Zajęty dzień?,,Trochę. A Twój?
74,"Hej, zajęty dzień?",,Trochę. A Twój?
75,"Cześć, zajęty dzień!",,Trochę. A Twój?
76,"Hejka, zajęty dzień?",,Trochę. A Twój?
77,Jaka pogoda?,,"Nie mam okna, ale mam nadzieję, że u Ciebie ładnie!"
78,"Hej, jaka pogoda!",,"Nie mam okna, ale mam nadzieję, że u Ciebie ładnie!"
79,"Cześć, jaka pogoda?",,"Nie mam okna, ale mam nadzieję, że u Ciebie ładnie!"
80,"Hejka, jaka pogoda?",,"Nie mam okna, ale mam nadzieję, że u Ciebie ładnie!"
81,Wszystko dobrze dziś!,,Tak! A u Ciebie?
82,"Hej, wszystko dobrze dziś?",,Tak! A u Ciebie?
83,"Cześć, wszystko dobrze dziś?",,Tak! A u Ciebie?
84,"Hejka, wszystko dobrze dziś!",,Tak! A u Ciebie?
85,Dużo się dzieje?,,Trochę. A u Ciebie?
86,"Hej, dużo się dzieje?",,Trochę. A u Ciebie?
87,"Cześć, dużo się dzieje!",,Trochę. A u Ciebie?
88,"Hejka, dużo się dzieje?",,Trochę. A u Ciebie?
89,Dziękuję!,,Proszę bardzo!
90,Bardzo dziękuję!,,Cała przyjemność po mojej stronie!
91,Tysiąckrotne dzięki!,,"Cieszę się, że mogłem pomóc!"
92,Dzięki!,,Proszę!
93,Ok,,Ok!
94,"Ok, pasuje",,Idealnie!
95,Zrozumiano,,Bardzo dobrze!
96,Rozumiem,,Świetnie!
97,Brzmi dobrze,,Miło słyszeć!
98,Brzmi świetnie,,Wspaniale!
99,"Tak, dokładnie",,"Super, kontynuujmy."
100,"Tak, proszę",,"Jasne, mów."
101,"Tak, chętnie",,Z przyjemnością!
102,Nie ma problemu,,Dzięki za wyrozumiałość!
103,"Nie, dziękuję",,"Ok, nie ma problemu."
104,Pasuje mi,,Umowa!
105,Mnie pasuje,,Super!
106,Kontynuuj,,Kontynuuję!
107,Opowiedz więcej,,Chętnie! Więc...
108,Dokładnie,,Absolutnie!
109,Właśnie tak!,,Właśnie tak!
110,Jasne,,Jasne!
111,Naprawdę?,,"Tak, naprawdę!"
112,"O, miło",,"Tak, miło, prawda?"
113,Bez stresu,,Dzięki! Całkiem spokojnie.
114,Przepraszam,,Nie ma problemu!
115,Wybacz,,Nie ma problemu!
116,Moja wina,,Nic się nie stało. Co się stało?
117,Miło z Twojej strony,,Dzięki! Ty też jesteś miły.
118,Dobra robota,,Dzięki!
119,Do zobaczenia,,Do zobaczenia!
120,Świetnie!,,Świetnie!
121,Idealnie!,,Idealnie!
122,"Umowa, zgoda",,"Super, zgoda!"
123,Zgoda!,,Zgoda!
124,Możemy zaczynać?,,"Tak, zaczynajmy!"
125,Skończyłeś?,,"Tak, skończyłem!"
126,Jeszcze raz proszę,,"Chętnie, jeszcze raz!"
127,Powtórz proszę,,"Jasne, oto znowu."
128,Chwileczkę proszę,,"Jasne, nie śpiesz się."
129,Poczekaj sekundę,,"Ok, czekam."
130,Zaraz wracam,,"Ok, do zobaczenia!"
131,Opowiedz dowcip,,Jasne: Dlaczego programiści kochają kawę? Czas na Javę!
132,Jeszcze jeden dowcip!,,Ok: Dlaczego duchy źle kłamią? Widać je na wylot!
133,Krótki dowcip proszę,,Spotykają się dwa magnesy. Jeden mówi: Pociągasz mnie!
134,Podnieś mnie na duchu,,Dasz radę! Krok po kroku.
135,Coś motywującego,,Każdy krok się liczy. Działaj dalej!
136,Denerwuję się,,"To normalne. Oddychaj spokojnie, będzie dobrze."
137,Stresuję się,,"Zrób krótką przerwę, wypij wodę, oddychaj głęboko."
138,Życz mi szczęścia,,Powodzenia! Dasz radę!
139,Trzymam kciuki,,Ja też! Powodzenia!
140,Dziś jest mój dzień!,,Super! Korzystaj!
141,Mam dobry humor,,Świetnie! Miło słyszeć.
142,Mam zły humor,,"O, co się stało? Chcesz porozmawiać?"
143,Przybij piątkę!,,Przybijam też!
144,Na zdrowie!,,Na zdrowie!
145,Smacznego!,,"Dzięki, nawzajem!"
146,Powodzenia!,,Dzięki! Powodzenia dla Ciebie też!
147,Witaj!,,Dzięki! Miło tu być.
148,Wesołych Świąt!,,Wesołych Świąt dla Ciebie też!
149,Szczęśliwego Nowego Roku!,,Szczęśliwego Nowego Roku! Zdrowia i szczęścia!
150,Gratulacje!,,Dzięki! Z jakiej okazji?
151,Szacunek!,,Dzięki! Szacunek też.
152,Wow!,,"Wow, prawda?"
153,Niesamowite!,,"Niesamowite, prawda?"
154,Zgoda?,,Zgoda!
155,Top!,,Top!
156,Gotowe!,,"Gratulacje, dobra robota!"
157,Wreszcie gotowe!,,Mocno! Dobra robota.
158,Wszystko jedno,,"Ok, nie ma problemu."
159,Nie wiem,,Nie ma problemu! O co chodzi?
160,Nie mam pojęcia,,Nieważne! Powiedz jaki temat.
161,Może później,,"Jasne, później!"
162,Nie teraz,,"Rozumiem, później!"
163,Stop,,Stop.
164,Pauza,,Pauza! Daj znać kiedy dalej.
165,Dalej,,Dalej!
166,Zaczynamy,,Zaczynamy!
167,Start,,Start! Mów.
168,"Dziękuję, to wszystko!",,Proszę! Pa.
169,"Dziękuję, pa!",,Pa!
170,Ciao!,,Ciao! Trzymaj się!
171,Hej Ty!,,Hej Ty! Co słychać?
172,Słyszysz mnie?,,"Tak, głośno i wyraźnie!"
173,Jesteś człowiekiem?,,"Nie, jestem SI. Ale pomagam jak przyjaciel."
174,Jesteś mądry?,,Całkiem sporo wiem. Pytaj!
175,Jak się nazywasz?,,"Jestem Asystent, SI. A Ty?"
176,Dziękuję! :),,Proszę bardzo!
177,Bardzo dziękuję! :),,Cała przyjemność po mojej stronie!
178,Tysiąckrotne dzięki! :),,"Cieszę się, że mogłem pomóc!"
179,Dzięki! :),,Proszę!
180,Ok :),,Ok!
181,"Ok, pasuje :)",,Idealnie!
182,Zrozumiano :),,Bardzo dobrze!
183,Rozumiem :),,Świetnie!
184,Brzmi dobrze :),,Miło słyszeć!
185,Brzmi świetnie :),,Wspaniale!
186,"Tak, dokładnie :)",,"Super, kontynuujmy."
187,"Tak, proszę :)",,"Jasne, mów."
188,"Tak, chętnie :)",,Z przyjemnością!
189,Nie ma problemu :),,Dzięki za wyrozumiałość!
190,"Nie, dziękuję :)",,"Ok, nie ma problemu."
191,Pasuje mi :),,Umowa!
192,Mnie pasuje :),,Super!
193,Kontynuuj :),,Kontynuuję!
194,Opowiedz więcej :),,Chętnie! Więc...
195,Dokładnie :),,Absolutnie!
196,Właśnie tak! :),,Właśnie tak!
197,Jasne :),,Jasne!
198,Naprawdę? :),,"Tak, naprawdę!"
199,"O, miło :)",,"Tak, miło, prawda?"
200,Bez stresu :),,Dzięki! Całkiem spokojnie.
201,Przepraszam :),,Nie ma problemu!
202,Wybacz :),,Nie ma problemu!
203,Moja wina :),,Nic się nie stało. Co się stało?
204,Miło z Twojej strony :),,Dzięki! Ty też jesteś miły.
205,Dobra robota :),,Dzięki!
206,Do zobaczenia :),,Do zobaczenia!
207,Świetnie! :),,Świetnie!
208,Idealnie! :),,Idealnie!
209,"Umowa, zgoda :)",,"Super, zgoda!"
210,Zgoda! :),,Zgoda!
211,Możemy zaczynać? :),,"Tak, zaczynajmy!"
212,Skończyłeś? :),,"Tak, skończyłem!"
213,Jeszcze raz proszę :),,"Chętnie, jeszcze raz!"
214,Powtórz proszę :),,"Jasne, oto znowu."
215,Chwileczkę proszę :),,"Jasne, nie śpiesz się."
216,Poczekaj sekundę :),,"Ok, czekam."
217,Zaraz wracam :),,"Ok, do zobaczenia!"
218,Opowiedz dowcip :),,Jasne: Dlaczego programiści kochają kawę? Czas na Javę!
219,Jeszcze jeden dowcip! :),,Ok: Dlaczego duchy źle kłamią? Widać je na wylot!
220,Krótki dowcip proszę :),,Spotykają się dwa magnesy. Jeden mówi: Pociągasz mnie!
221,Podnieś mnie na duchu :),,Dasz radę! Krok po kroku.
222,Coś motywującego :),,Każdy krok się liczy. Działaj dalej!
223,Denerwuję się :),,"To normalne. Oddychaj spokojnie, będzie dobrze."
224,Stresuję się :),,"Zrób krótką przerwę, wypij wodę, oddychaj głęboko."
225,Życz mi szczęścia :),,Powodzenia! Dasz radę!
226,Trzymam kciuki :),,Ja też! Powodzenia!
227,Dziś jest mój dzień! :),,Super! Korzystaj!
228,Mam dobry humor :),,Świetnie! Miło słyszeć.
229,Mam zły humor :),,"O, co się stało? Chcesz porozmawiać?"
230,Przybij piątkę! :),,Przybijam też!
231,Na zdrowie! :),,Na zdrowie!
232,Smacznego! :),,"Dzięki, nawzajem!"
233,Powodzenia! :),,Dzięki! Powodzenia dla Ciebie też!
234,Witaj! :),,Dzięki! Miło tu być.
235,Wesołych Świąt! :),,Wesołych Świąt dla Ciebie też!
236,Szczęśliwego Nowego Roku! :),,Szczęśliwego Nowego Roku! Zdrowia i szczęścia!
237,Gratulacje! :),,Dzięki! Z jakiej okazji?
238,Szacunek! :),,Dzięki! Szacunek też.
239,Wow! :),,"Wow, prawda?"
240,Niesamowite! :),,"Niesamowite, prawda?"
241,Zgoda? :),,Zgoda!
242,Top! :),,Top!
243,Gotowe! :),,"Gratulacje, dobra robota!"
244,Wreszcie gotowe! :),,Mocno! Dobra robota.
245,Wszystko jedno :),,"Ok, nie ma problemu."
246,Nie wiem :),,Nie ma problemu! O co chodzi?
247,Nie mam pojęcia :),,Nieważne! Powiedz jaki temat.
248,Może później :),,"Jasne, później!"
249,Nie teraz :),,"Rozumiem, później!"
250,Stop :),,Stop.
251,Pauza :),,Pauza! Daj znać kiedy dalej.
252,Dalej :),,Dalej!
253,Zaczynamy :),,Zaczynamy!
254,Start :),,Start! Mów.
255,"Dziękuję, to wszystko! :)",,Proszę! Pa.
256,"Dziękuję, pa! :)",,Pa!
257,Ciao! :),,Ciao! Trzymaj się!
258,Hej Ty! :),,Hej Ty! Co słychać?
259,Słyszysz mnie? :),,"Tak, głośno i wyraźnie!"
260,Jesteś człowiekiem? :),,"Nie, jestem SI. Ale pomagam jak przyjaciel."
261,Jesteś mądry? :),,Całkiem sporo wiem. Pytaj!
262,Jak się nazywasz? :),,"Jestem Asystent, SI. A Ty?"
263,Dziękuję! !!,,Proszę bardzo!
264,Bardzo dziękuję! !!,,Cała przyjemność po mojej stronie!
265,Tysiąckrotne dzięki! !!,,"Cieszę się, że mogłem pomóc!"
266,Dzięki! !!,,Proszę!
267,Ok !!,,Ok!
268,"Ok, pasuje !!",,Idealnie!
269,Zrozumiano !!,,Bardzo dobrze!
270,Rozumiem !!,,Świetnie!
271,Brzmi dobrze !!,,Miło słyszeć!
272,Brzmi świetnie !!,,Wspaniale!
273,"Tak, dokładnie !!",,"Super, kontynuujmy."
274,"Tak, proszę !!",,"Jasne, mów."
275,"Tak, chętnie !!",,Z przyjemnością!
276,Nie ma problemu !!,,Dzięki za wyrozumiałość!
277,"Nie, dziękuję !!",,"Ok, nie ma problemu."
278,Pasuje mi !!,,Umowa!
279,Mnie pasuje !!,,Super!
280,Kontynuuj !!,,Kontynuuję!
281,Opowiedz więcej !!,,Chętnie! Więc...
282,Dokładnie !!,,Absolutnie!
283,Właśnie tak! !!,,Właśnie tak!
284,Jasne !!,,Jasne!
285,Naprawdę? !!,,"Tak, naprawdę!"
286,"O, miło !!",,"Tak, miło, prawda?"
287,Bez stresu !!,,Dzięki! Całkiem spokojnie.
288,Przepraszam !!,,Nie ma problemu!
289,Wybacz !!,,Nie ma problemu!
290,Moja wina !!,,Nic się nie stało. Co się stało?
291,Miło z Twojej strony !!,,Dzięki! Ty też jesteś miły.
292,Dobra robota !!,,Dzięki!
293,Do zobaczenia !!,,Do zobaczenia!
294,Świetnie! !!,,Świetnie!
295,Idealnie! !!,,Idealnie!
296,"Umowa, zgoda !!",,"Super, zgoda!"
297,Zgoda! !!,,Zgoda!
298,Możemy zaczynać? !!,,"Tak, zaczynajmy!"
299,Skończyłeś? !!,,"Tak, skończyłem!"
300,Jeszcze raz proszę !!,,"Chętnie, jeszcze raz!"
301,Powtórz proszę !!,,"Jasne, oto znowu."
302,Chwileczkę proszę !!,,"Jasne, nie śpiesz się."
303,Poczekaj sekundę !!,,"Ok, czekam."
304,Zaraz wracam !!,,"Ok, do zobaczenia!"
305,Opowiedz dowcip !!,,Jasne: Dlaczego programiści kochają kawę? Czas na Javę!
306,Jeszcze jeden dowcip! !!,,Ok: Dlaczego duchy źle kłamią? Widać je na wylot!
307,Krótki dowcip proszę !!,,Spotykają się dwa magnesy. Jeden mówi: Pociągasz mnie!
308,Podnieś mnie na duchu !!,,Dasz radę! Krok po kroku.
309,Coś motywującego !!,,Każdy krok się liczy. Działaj dalej!
310,Denerwuję się !!,,"To normalne. Oddychaj spokojnie, będzie dobrze."
311,Stresuję się !!,,"Zrób krótką przerwę, wypij wodę, oddychaj głęboko."
312,Życz mi szczęścia !!,,Powodzenia! Dasz radę!
313,Trzymam kciuki !!,,Ja też! Powodzenia!
314,Dziś jest mój dzień! !!,,Super! Korzystaj!
315,Mam dobry humor !!,,Świetnie! Miło słyszeć.
316,Mam zły humor !!,,"O, co się stało? Chcesz porozmawiać?"
317,Przybij piątkę! !!,,Przybijam też!
318,Na zdrowie! !!,,Na zdrowie!
319,Smacznego! !!,,"Dzięki, nawzajem!"
320,Powodzenia! !!,,Dzięki! Powodzenia dla Ciebie też!
321,Witaj! !!,,Dzięki! Miło tu być.
322,Wesołych Świąt! !!,,Wesołych Świąt dla Ciebie też!
323,Szczęśliwego Nowego Roku! !!,,Szczęśliwego Nowego Roku! Zdrowia i szczęścia!
324,Gratulacje! !!,,Dzięki! Z jakiej okazji?
325,Szacunek! !!,,Dzięki! Szacunek też.
326,Wow! !!,,"Wow, prawda?"
327,Niesamowite! !!,,"Niesamowite, prawda?"
328,Zgoda? !!,,Zgoda!
329,Top! !!,,Top!
330,Gotowe! !!,,"Gratulacje, dobra robota!"
331,Wreszcie gotowe! !!,,Mocno! Dobra robota.
332,Wszystko jedno !!,,"Ok, nie ma problemu."
333,Nie wiem !!,,Nie ma problemu! O co chodzi?
334,Nie mam pojęcia !!,,Nieważne! Powiedz jaki temat.
335,Może później !!,,"Jasne, później!"
336,Nie teraz !!,,"Rozumiem, później!"
337,Stop !!,,Stop.
338,Pauza !!,,Pauza! Daj znać kiedy dalej.
339,Dalej !!,,Dalej!
340,Zaczynamy !!,,Zaczynamy!
341,Start !!,,Start! Mów.
342,"Dziękuję, to wszystko! !!",,Proszę! Pa.
343,"Dziękuję, pa! !!",,Pa!
344,Ciao! !!,,Ciao! Trzymaj się!
345,Hej Ty! !!,,Hej Ty! Co słychać?
346,Słyszysz mnie? !!,,"Tak, głośno i wyraźnie!"
347,Jesteś człowiekiem? !!,,"Nie, jestem SI. Ale pomagam jak przyjaciel."
348,Jesteś mądry? !!,,Całkiem sporo wiem. Pytaj!
349,Jak się nazywasz? !!,,"Jestem Asystent, SI. A Ty?"
350,Dziękuję! dziś,,Proszę bardzo!
351,Bardzo dziękuję! dziś,,Cała przyjemność po mojej stronie!
352,Tysiąckrotne dzięki! dziś,,"Cieszę się, że mogłem pomóc!"
353,Dzięki! dziś,,Proszę!
354,Ok dziś,,Ok!
355,"Ok, pasuje dziś",,Idealnie!
356,Zrozumiano dziś,,Bardzo dobrze!
357,Rozumiem dziś,,Świetnie!
358,Brzmi dobrze dziś,,Miło słyszeć!
359,Brzmi świetnie dziś,,Wspaniale!
360,"Tak, dokładnie dziś",,"Super, kontynuujmy."
361,"Tak, proszę dziś",,"Jasne, mów."
362,"Tak, chętnie dziś",,Z przyjemnością!
363,Nie ma problemu dziś,,Dzięki za wyrozumiałość!
364,"Nie, dziękuję dziś",,"Ok, nie ma problemu."
365,Pasuje mi dziś,,Umowa!
366,Mnie pasuje dziś,,Super!
367,Kontynuuj dziś,,Kontynuuję!
368,Opowiedz więcej dziś,,Chętnie! Więc...
369,Dokładnie dziś,,Absolutnie!
370,Właśnie tak! dziś,,Właśnie tak!
371,Jasne dziś,,Jasne!
372,Naprawdę? dziś,,"Tak, naprawdę!"
373,"O, miło dziś",,"Tak, miło, prawda?"
374,Bez stresu dziś,,Dzięki! Całkiem spokojnie.
375,Przepraszam dziś,,Nie ma problemu!
376,Wybacz dziś,,Nie ma problemu!
377,Moja wina dziś,,Nic się nie stało. Co się stało?
378,Miło z Twojej strony dziś,,Dzięki! Ty też jesteś miły.
379,Dobra robota dziś,,Dzięki!
380,Do zobaczenia dziś,,Do zobaczenia!
381,Świetnie! dziś,,Świetnie!
382,Idealnie! dziś,,Idealnie!
383,"Umowa, zgoda dziś",,"Super, zgoda!"
384,Zgoda! dziś,,Zgoda!
385,Możemy zaczynać? dziś,,"Tak, zaczynajmy!"
386,Skończyłeś? dziś,,"Tak, skończyłem!"
387,Jeszcze raz proszę dziś,,"Chętnie, jeszcze raz!"
388,Powtórz proszę dziś,,"Jasne, oto znowu."
389,Chwileczkę proszę dziś,,"Jasne, nie śpiesz się."
390,Poczekaj sekundę dziś,,"Ok, czekam."
391,Zaraz wracam dziś,,"Ok, do zobaczenia!"
392,Opowiedz dowcip dziś,,Jasne: Dlaczego programiści kochają kawę? Czas na Javę!
393,Jeszcze jeden dowcip! dziś,,Ok: Dlaczego duchy źle kłamią? Widać je na wylot!
394,Krótki dowcip proszę dziś,,Spotykają się dwa magnesy. Jeden mówi: Pociągasz mnie!
395,Podnieś mnie na duchu dziś,,Dasz radę! Krok po kroku.
396,Coś motywującego dziś,,Każdy krok się liczy. Działaj dalej!
397,Denerwuję się dziś,,"To normalne. Oddychaj spokojnie, będzie dobrze."
398,Stresuję się dziś,,"Zrób krótką przerwę, wypij wodę, oddychaj głęboko."
399,Życz mi szczęścia dziś,,Powodzenia! Dasz radę!
400,Trzymam kciuki dziś,,Ja też! Powodzenia!
401,Jaka jest stolica Niemcy?,Fakt: Berlin jest stolicą Niemcy.,Stolicą Niemcy jest Berlin.
402,Podaj stolicę Niemcy.,Sprawdź: Niemcy -> Berlin.,Stolica Niemcy nazywa się Berlin.
403,Stolica Niemcy?,Szybki fakt: Berlin.,Berlin.
404,Jaka jest stolica Francja?,Fakt: Paryż jest stolicą Francja.,Stolicą Francja jest Paryż.
405,Podaj stolicę Francja.,Sprawdź: Francja -> Paryż.,Stolica Francja nazywa się Paryż.
406,Stolica Francja?,Szybki fakt: Paryż.,Paryż.
407,Jaka jest stolica Włochy?,Fakt: Rzym jest stolicą Włochy.,Stolicą Włochy jest Rzym.
408,Podaj stolicę Włochy.,Sprawdź: Włochy -> Rzym.,Stolica Włochy nazywa się Rzym.
409,Stolica Włochy?,Szybki fakt: Rzym.,Rzym.
410,Jaka jest stolica Hiszpania?,Fakt: Madryt jest stolicą Hiszpania.,Stolicą Hiszpania jest Madryt.
411,Podaj stolicę Hiszpania.,Sprawdź: Hiszpania -> Madryt.,Stolica Hiszpania nazywa się Madryt.
412,Stolica Hiszpania?,Szybki fakt: Madryt.,Madryt.
413,Jaka jest stolica Portugalia?,Fakt: Lizbona jest stolicą Portugalia.,Stolicą Portugalia jest Lizbona.
414,Podaj stolicę Portugalia.,Sprawdź: Portugalia -> Lizbona.,Stolica Portugalia nazywa się Lizbona.
415,Stolica Portugalia?,Szybki fakt: Lizbona.,Lizbona.
416,Jaka jest stolica Holandia?,Fakt: Amsterdam jest stolicą Holandia.,Stolicą Holandia jest Amsterdam.
417,Podaj stolicę Holandia.,Sprawdź: Holandia -> Amsterdam.,Stolica Holandia nazywa się Amsterdam.
418,Stolica Holandia?,Szybki fakt: Amsterdam.,Amsterdam.
419,Jaka jest stolica Belgia?,Fakt: Bruksela jest stolicą Belgia.,Stolicą Belgia jest Bruksela.
420,Podaj stolicę Belgia.,Sprawdź: Belgia -> Bruksela.,Stolica Belgia nazywa się Bruksela.
421,Stolica Belgia?,Szybki fakt: Bruksela.,Bruksela.
422,Jaka jest stolica Austria?,Fakt: Wiedeń jest stolicą Austria.,Stolicą Austria jest Wiedeń.
423,Podaj stolicę Austria.,Sprawdź: Austria -> Wiedeń.,Stolica Austria nazywa się Wiedeń.
424,Stolica Austria?,Szybki fakt: Wiedeń.,Wiedeń.
425,Jaka jest stolica Szwajcaria?,Fakt: Berno jest stolicą Szwajcaria.,Stolicą Szwajcaria jest Berno.
426,Podaj stolicę Szwajcaria.,Sprawdź: Szwajcaria -> Berno.,Stolica Szwajcaria nazywa się Berno.
427,Stolica Szwajcaria?,Szybki fakt: Berno.,Berno.
428,Jaka jest stolica Polska?,Fakt: Warszawa jest stolicą Polska.,Stolicą Polska jest Warszawa.
429,Podaj stolicę Polska.,Sprawdź: Polska -> Warszawa.,Stolica Polska nazywa się Warszawa.
430,Stolica Polska?,Szybki fakt: Warszawa.,Warszawa.
431,Jaka jest stolica Czechy?,Fakt: Praga jest stolicą Czechy.,Stolicą Czechy jest Praga.
432,Podaj stolicę Czechy.,Sprawdź: Czechy -> Praga.,Stolica Czechy nazywa się Praga.
433,Stolica Czechy?,Szybki fakt: Praga.,Praga.
434,Jaka jest stolica Węgry?,Fakt: Budapeszt jest stolicą Węgry.,Stolicą Węgry jest Budapeszt.
435,Podaj stolicę Węgry.,Sprawdź: Węgry -> Budapeszt.,Stolica Węgry nazywa się Budapeszt.
436,Stolica Węgry?,Szybki fakt: Budapeszt.,Budapeszt.
437,Jaka jest stolica Grecja?,Fakt: Ateny jest stolicą Grecja.,Stolicą Grecja jest Ateny.
438,Podaj stolicę Grecja.,Sprawdź: Grecja -> Ateny.,Stolica Grecja nazywa się Ateny.
439,Stolica Grecja?,Szybki fakt: Ateny.,Ateny.
440,Jaka jest stolica Turcja?,Fakt: Ankara jest stolicą Turcja.,Stolicą Turcja jest Ankara.
441,Podaj stolicę Turcja.,Sprawdź: Turcja -> Ankara.,Stolica Turcja nazywa się Ankara.
442,Stolica Turcja?,Szybki fakt: Ankara.,Ankara.
443,Jaka jest stolica Norwegia?,Fakt: Oslo jest stolicą Norwegia.,Stolicą Norwegia jest Oslo.
444,Podaj stolicę Norwegia.,Sprawdź: Norwegia -> Oslo.,Stolica Norwegia nazywa się Oslo.
445,Stolica Norwegia?,Szybki fakt: Oslo.,Oslo.
446,Jaka jest stolica Szwecja?,Fakt: Sztokholm jest stolicą Szwecja.,Stolicą Szwecja jest Sztokholm.
447,Podaj stolicę Szwecja.,Sprawdź: Szwecja -> Sztokholm.,Stolica Szwecja nazywa się Sztokholm.
448,Stolica Szwecja?,Szybki fakt: Sztokholm.,Sztokholm.
449,Jaka jest stolica Finlandia?,Fakt: Helsinki jest stolicą Finlandia.,Stolicą Finlandia jest Helsinki.
450,Podaj stolicę Finlandia.,Sprawdź: Finlandia -> Helsinki.,Stolica Finlandia nazywa się Helsinki.
451,Stolica Finlandia?,Szybki fakt: Helsinki.,Helsinki.
452,Jaka jest stolica Dania?,Fakt: Kopenhaga jest stolicą Dania.,Stolicą Dania jest Kopenhaga.
453,Podaj stolicę Dania.,Sprawdź: Dania -> Kopenhaga.,Stolica Dania nazywa się Kopenhaga.
454,Stolica Dania?,Szybki fakt: Kopenhaga.,Kopenhaga.
