id,text
306,"도시는 일과 가까움을 주고, 시골은 조용과 곳. 일과 삶으로 골라요."
307,"잠이 중요해요, 공부를 굳혀서. 일찍 공부하고, 충분히 자요."
308,충분하면 묵은 폰. 고장이나 진짜 필요에만 새로 사요.
309,"가짜 뉴스는 만든 거예요. 출처, 날짜와 다른 매체 봐요."
310,"사실은 증거되고 조사되고, 의견은 개인 보기."
311,"좋은 날씨에 자전거(약 20분, 건강), 비에 버스."
312,물은 목마름에 제일 설탕 없어요. 주스는 묽게만.
313,"먼저 물을 마시고, 후 적게 커피."
314,유연히 있으면 빌리고; 오래 있고 낼 수 있으면 전부 비용으로 사기 봐요.
315,일과 잠으로 골라요: 충분한 잠과 고정 리듬이 중요.
316,"아니요, 쉬기 짜요. 주 3-4회 자주 충분해요, 매일 가볍게만."
317,"아니요. 쉬고, 높거나 오랜 열에 의사에게."
318,"기준 나열하고, 점 주고, 비용 느낌 보고, 기한으로 정해요."
319,"월 100유로 자동 모아요, 예 월급 후 보내기."
320,"필요는 생존에 필요하고, 바람은 초과 바람."
321,"시간은 한정 돌아오지 않고, 돈은 다시 벌어요. 균형 중요."
322,"인사 고마움 수다에 생각 안 해요. 사실 계산 설명 비교 결정에 생각해요, 그때 생각을 보여요."
323,관용 짧게: 관용은 다른 의견과 삶을 받아요.
324,인내 짧게: 인내는 평온히 기다리고 계속해요.
325,용기 짧게: 용기는 무서워도 바른 걸 해요.
326,규율 짧게: 규율은 기분 없어도 계속해요.
327,창의 짧게: 창의는 새 생각 답을 찾아요.
328,팀 일 짧게: 팀 일은 함께 목표로 가요.
329,책임 짧게: 책임은 행동 결과를 가져요.
330,믿음 짧게: 믿음은 남을 믿을 수 있어요.
331,예의 짧게: 예의는 존중 다정해요.
332,시간 지키기 짧게: 시간 지키기는 약속 시간을 지켜요.
333,믿음직 짧게: 믿음직은 약속을 지켜요.
334,건강 짧게: 건강은 몸 마음 좋음.
335,행복 짧게: 행복은 만족 기쁨 때.
336,성공 짧게: 성공은 정한 목표에 닿아요.
337,배우기 짧게: 배우기는 지식 기술을 얻어요.
338,지식 짧게: 지식은 아는 세상 알림.
339,경험 짧게: 경험은 산 지식.
340,유머 짧게: 유머는 웃긴 것에 웃을 수 있어요.
341,사랑 짧게: 사랑은 깊은 정과 돌보기.
342,사실: 독일의 수도는 베를린예요.
343,알았어요?독일의 수도는 베를린예요.
344,기억해요: 독일의 수도는 베를린예요.
345,짧게: 독일의 수도는 베를린예요.
346,알면 좋아요: 독일의 수도는 베를린예요.
347,확실해요: 독일의 수도는 베를린예요.
348,사실: 독일 수도 이름은 베를린예요.
349,알았어요?독일 수도 이름은 베를린예요.
350,기억해요: 독일 수도 이름은 베를린예요.
351,짧게: 독일 수도 이름은 베를린예요.
352,알면 좋아요: 독일 수도 이름은 베를린예요.
353,확실해요: 독일 수도 이름은 베를린예요.
354,사실: 프랑스의 수도는 파리예요.
355,알았어요?프랑스의 수도는 파리예요.
356,기억해요: 프랑스의 수도는 파리예요.
357,짧게: 프랑스의 수도는 파리예요.
358,알면 좋아요: 프랑스의 수도는 파리예요.
359,확실해요: 프랑스의 수도는 파리예요.
360,사실: 프랑스 수도 이름은 파리예요.
361,알았어요?프랑스 수도 이름은 파리예요.
362,기억해요: 프랑스 수도 이름은 파리예요.
363,짧게: 프랑스 수도 이름은 파리예요.
364,알면 좋아요: 프랑스 수도 이름은 파리예요.
365,확실해요: 프랑스 수도 이름은 파리예요.
366,사실: 이탈리아의 수도는 로마예요.
367,알았어요?이탈리아의 수도는 로마예요.
368,기억해요: 이탈리아의 수도는 로마예요.
369,짧게: 이탈리아의 수도는 로마예요.
370,알면 좋아요: 이탈리아의 수도는 로마예요.
371,확실해요: 이탈리아의 수도는 로마예요.
372,사실: 이탈리아 수도 이름은 로마예요.
373,알았어요?이탈리아 수도 이름은 로마예요.
374,기억해요: 이탈리아 수도 이름은 로마예요.
375,짧게: 이탈리아 수도 이름은 로마예요.
376,알면 좋아요: 이탈리아 수도 이름은 로마예요.
377,확실해요: 이탈리아 수도 이름은 로마예요.
378,사실: 스페인의 수도는 마드리드예요.
379,알았어요?스페인의 수도는 마드리드예요.
380,기억해요: 스페인의 수도는 마드리드예요.
381,짧게: 스페인의 수도는 마드리드예요.
382,알면 좋아요: 스페인의 수도는 마드리드예요.
383,확실해요: 스페인의 수도는 마드리드예요.
384,사실: 스페인 수도 이름은 마드리드예요.
385,알았어요?스페인 수도 이름은 마드리드예요.
386,기억해요: 스페인 수도 이름은 마드리드예요.
387,짧게: 스페인 수도 이름은 마드리드예요.
388,알면 좋아요: 스페인 수도 이름은 마드리드예요.
389,확실해요: 스페인 수도 이름은 마드리드예요.
390,사실: 포르투갈의 수도는 리스본예요.
391,알았어요?포르투갈의 수도는 리스본예요.
392,기억해요: 포르투갈의 수도는 리스본예요.
393,짧게: 포르투갈의 수도는 리스본예요.
394,알면 좋아요: 포르투갈의 수도는 리스본예요.
395,확실해요: 포르투갈의 수도는 리스본예요.
396,사실: 포르투갈 수도 이름은 리스본예요.
397,알았어요?포르투갈 수도 이름은 리스본예요.
398,기억해요: 포르투갈 수도 이름은 리스본예요.
399,짧게: 포르투갈 수도 이름은 리스본예요.
400,알면 좋아요: 포르투갈 수도 이름은 리스본예요.
401,확실해요: 포르투갈 수도 이름은 리스본예요.
402,사실: 네덜란드의 수도는 암스테르담예요.
403,알았어요?네덜란드의 수도는 암스테르담예요.
404,기억해요: 네덜란드의 수도는 암스테르담예요.
405,짧게: 네덜란드의 수도는 암스테르담예요.
406,알면 좋아요: 네덜란드의 수도는 암스테르담예요.
407,확실해요: 네덜란드의 수도는 암스테르담예요.
408,사실: 네덜란드 수도 이름은 암스테르담예요.
409,알았어요?네덜란드 수도 이름은 암스테르담예요.
410,기억해요: 네덜란드 수도 이름은 암스테르담예요.
411,짧게: 네덜란드 수도 이름은 암스테르담예요.
412,알면 좋아요: 네덜란드 수도 이름은 암스테르담예요.
413,확실해요: 네덜란드 수도 이름은 암스테르담예요.
414,사실: 암스테르담.
415,알았어요?암스테르담.
416,기억해요: 암스테르담.
417,짧게: 암스테르담.
418,알면 좋아요: 암스테르담.
419,확실해요: 암스테르담.
420,사실: 벨기에의 수도는 브뤼셀예요.
421,알았어요?벨기에의 수도는 브뤼셀예요.
422,기억해요: 벨기에의 수도는 브뤼셀예요.
423,짧게: 벨기에의 수도는 브뤼셀예요.
424,알면 좋아요: 벨기에의 수도는 브뤼셀예요.
425,확실해요: 벨기에의 수도는 브뤼셀예요.
426,사실: 벨기에 수도 이름은 브뤼셀예요.
427,알았어요?벨기에 수도 이름은 브뤼셀예요.
428,기억해요: 벨기에 수도 이름은 브뤼셀예요.
429,짧게: 벨기에 수도 이름은 브뤼셀예요.
430,알면 좋아요: 벨기에 수도 이름은 브뤼셀예요.
431,확실해요: 벨기에 수도 이름은 브뤼셀예요.
432,사실: 오스트리아의 수도는 빈예요.
433,알았어요?오스트리아의 수도는 빈예요.
434,기억해요: 오스트리아의 수도는 빈예요.
435,짧게: 오스트리아의 수도는 빈예요.
436,알면 좋아요: 오스트리아의 수도는 빈예요.
437,확실해요: 오스트리아의 수도는 빈예요.
438,사실: 오스트리아 수도 이름은 빈예요.
439,알았어요?오스트리아 수도 이름은 빈예요.
440,기억해요: 오스트리아 수도 이름은 빈예요.
441,짧게: 오스트리아 수도 이름은 빈예요.
442,알면 좋아요: 오스트리아 수도 이름은 빈예요.
443,확실해요: 오스트리아 수도 이름은 빈예요.
444,사실: 스위스의 수도는 베른예요.
445,알았어요?스위스의 수도는 베른예요.
446,기억해요: 스위스의 수도는 베른예요.
447,짧게: 스위스의 수도는 베른예요.
448,알면 좋아요: 스위스의 수도는 베른예요.
449,확실해요: 스위스의 수도는 베른예요.
450,사실: 스위스 수도 이름은 베른예요.
451,알았어요?스위스 수도 이름은 베른예요.
452,기억해요: 스위스 수도 이름은 베른예요.
453,짧게: 스위스 수도 이름은 베른예요.
454,알면 좋아요: 스위스 수도 이름은 베른예요.
455,확실해요: 스위스 수도 이름은 베른예요.
456,사실: 폴란드의 수도는 바르샤바예요.
457,알았어요?폴란드의 수도는 바르샤바예요.
458,기억해요: 폴란드의 수도는 바르샤바예요.
459,짧게: 폴란드의 수도는 바르샤바예요.
460,알면 좋아요: 폴란드의 수도는 바르샤바예요.
461,확실해요: 폴란드의 수도는 바르샤바예요.
462,사실: 폴란드 수도 이름은 바르샤바예요.
463,알았어요?폴란드 수도 이름은 바르샤바예요.
464,기억해요: 폴란드 수도 이름은 바르샤바예요.
465,짧게: 폴란드 수도 이름은 바르샤바예요.
466,알면 좋아요: 폴란드 수도 이름은 바르샤바예요.
467,확실해요: 폴란드 수도 이름은 바르샤바예요.
468,사실: 체코의 수도는 프라하예요.
469,알았어요?체코의 수도는 프라하예요.
470,기억해요: 체코의 수도는 프라하예요.
471,짧게: 체코의 수도는 프라하예요.
472,알면 좋아요: 체코의 수도는 프라하예요.
473,확실해요: 체코의 수도는 프라하예요.
474,사실: 체코 수도 이름은 프라하예요.
475,알았어요?체코 수도 이름은 프라하예요.
476,기억해요: 체코 수도 이름은 프라하예요.
477,짧게: 체코 수도 이름은 프라하예요.
478,알면 좋아요: 체코 수도 이름은 프라하예요.
479,확실해요: 체코 수도 이름은 프라하예요.
480,사실: 헝가리의 수도는 부다페스트예요.
481,알았어요?헝가리의 수도는 부다페스트예요.
482,기억해요: 헝가리의 수도는 부다페스트예요.
483,짧게: 헝가리의 수도는 부다페스트예요.
484,알면 좋아요: 헝가리의 수도는 부다페스트예요.
485,확실해요: 헝가리의 수도는 부다페스트예요.
486,사실: 헝가리 수도 이름은 부다페스트예요.
487,알았어요?헝가리 수도 이름은 부다페스트예요.
488,기억해요: 헝가리 수도 이름은 부다페스트예요.
489,짧게: 헝가리 수도 이름은 부다페스트예요.
490,알면 좋아요: 헝가리 수도 이름은 부다페스트예요.
491,확실해요: 헝가리 수도 이름은 부다페스트예요.
492,사실: 부다페스트.
493,알았어요?부다페스트.
494,기억해요: 부다페스트.
495,짧게: 부다페스트.
496,알면 좋아요: 부다페스트.
497,확실해요: 부다페스트.
498,사실: 그리스의 수도는 아테네예요.
499,알았어요?그리스의 수도는 아테네예요.
500,기억해요: 그리스의 수도는 아테네예요.
501,짧게: 그리스의 수도는 아테네예요.
502,알면 좋아요: 그리스의 수도는 아테네예요.
503,확실해요: 그리스의 수도는 아테네예요.
504,사실: 그리스 수도 이름은 아테네예요.
505,알았어요?그리스 수도 이름은 아테네예요.
506,기억해요: 그리스 수도 이름은 아테네예요.
507,짧게: 그리스 수도 이름은 아테네예요.
508,알면 좋아요: 그리스 수도 이름은 아테네예요.
509,확실해요: 그리스 수도 이름은 아테네예요.
510,사실: 터키의 수도는 앙카라예요.
511,알았어요?터키의 수도는 앙카라예요.
512,기억해요: 터키의 수도는 앙카라예요.
513,짧게: 터키의 수도는 앙카라예요.
514,알면 좋아요: 터키의 수도는 앙카라예요.
515,확실해요: 터키의 수도는 앙카라예요.
516,사실: 터키 수도 이름은 앙카라예요.
517,알았어요?터키 수도 이름은 앙카라예요.
518,기억해요: 터키 수도 이름은 앙카라예요.
519,짧게: 터키 수도 이름은 앙카라예요.
520,알면 좋아요: 터키 수도 이름은 앙카라예요.
521,확실해요: 터키 수도 이름은 앙카라예요.
522,사실: 노르웨이의 수도는 오슬로예요.
523,알았어요?노르웨이의 수도는 오슬로예요.
524,기억해요: 노르웨이의 수도는 오슬로예요.
525,짧게: 노르웨이의 수도는 오슬로예요.
526,알면 좋아요: 노르웨이의 수도는 오슬로예요.
527,확실해요: 노르웨이의 수도는 오슬로예요.
528,사실: 노르웨이 수도 이름은 오슬로예요.
529,알았어요?노르웨이 수도 이름은 오슬로예요.
530,기억해요: 노르웨이 수도 이름은 오슬로예요.
531,짧게: 노르웨이 수도 이름은 오슬로예요.
532,알면 좋아요: 노르웨이 수도 이름은 오슬로예요.
533,확실해요: 노르웨이 수도 이름은 오슬로예요.
534,사실: 스웨덴의 수도는 스톡홀름예요.
535,알았어요?스웨덴의 수도는 스톡홀름예요.
536,기억해요: 스웨덴의 수도는 스톡홀름예요.
537,짧게: 스웨덴의 수도는 스톡홀름예요.
538,알면 좋아요: 스웨덴의 수도는 스톡홀름예요.
539,확실해요: 스웨덴의 수도는 스톡홀름예요.
540,사실: 스웨덴 수도 이름은 스톡홀름예요.
541,알았어요?스웨덴 수도 이름은 스톡홀름예요.
542,기억해요: 스웨덴 수도 이름은 스톡홀름예요.
543,짧게: 스웨덴 수도 이름은 스톡홀름예요.
544,알면 좋아요: 스웨덴 수도 이름은 스톡홀름예요.
545,확실해요: 스웨덴 수도 이름은 스톡홀름예요.
546,사실: 핀란드의 수도는 헬싱키예요.
547,알았어요?핀란드의 수도는 헬싱키예요.
548,기억해요: 핀란드의 수도는 헬싱키예요.
549,짧게: 핀란드의 수도는 헬싱키예요.
550,알면 좋아요: 핀란드의 수도는 헬싱키예요.
551,확실해요: 핀란드의 수도는 헬싱키예요.
552,사실: 핀란드 수도 이름은 헬싱키예요.
553,알았어요?핀란드 수도 이름은 헬싱키예요.
554,기억해요: 핀란드 수도 이름은 헬싱키예요.
555,짧게: 핀란드 수도 이름은 헬싱키예요.
556,알면 좋아요: 핀란드 수도 이름은 헬싱키예요.
557,확실해요: 핀란드 수도 이름은 헬싱키예요.
558,사실: 덴마크의 수도는 코펜하겐예요.
559,알았어요?덴마크의 수도는 코펜하겐예요.
560,기억해요: 덴마크의 수도는 코펜하겐예요.
561,짧게: 덴마크의 수도는 코펜하겐예요.
562,알면 좋아요: 덴마크의 수도는 코펜하겐예요.
563,확실해요: 덴마크의 수도는 코펜하겐예요.
564,사실: 덴마크 수도 이름은 코펜하겐예요.
565,알았어요?덴마크 수도 이름은 코펜하겐예요.
566,기억해요: 덴마크 수도 이름은 코펜하겐예요.
567,짧게: 덴마크 수도 이름은 코펜하겐예요.
568,알면 좋아요: 덴마크 수도 이름은 코펜하겐예요.
569,확실해요: 덴마크 수도 이름은 코펜하겐예요.
570,사실: 영국의 수도는 런던예요.
571,알았어요?영국의 수도는 런던예요.
572,기억해요: 영국의 수도는 런던예요.
573,짧게: 영국의 수도는 런던예요.
