id,user,thinking,ai
76,"Halo, hari sibuk!",,Sedikit. Dan harimu?
77,"Hai, hari sibuk?",,Sedikit. Dan harimu?
78,Bagaimana cuaca?,,"Saya tidak punya jendela, tapi semoga bagus untukmu!"
79,"Hei, bagaimana cuaca!",,"Saya tidak punya jendela, tapi semoga bagus untukmu!"
80,"Halo, bagaimana cuaca?",,"Saya tidak punya jendela, tapi semoga bagus untukmu!"
81,"Hai, bagaimana cuaca?",,"Saya tidak punya jendela, tapi semoga bagus untukmu!"
82,Semua baik hari ini!,,Ya! Dan denganmu?
83,"Hei, semua baik hari ini?",,Ya! Dan denganmu?
84,"Halo, semua baik hari ini?",,Ya! Dan denganmu?
85,"Hai, semua baik hari ini!",,Ya! Dan denganmu?
86,Banyak hal?,,Sedikit. Dan kamu?
87,"Hei, banyak hal?",,Sedikit. Dan kamu?
88,"Halo, banyak hal!",,Sedikit. Dan kamu?
89,"Hai, banyak hal?",,Sedikit. Dan kamu?
90,Terima kasih!,,Sama-sama!
91,Terima kasih banyak!,,Dengan senang hati!
92,Seribu terima kasih!,,Senang bisa membantu!
93,Makasih!,,Sama-sama!
94,Oke,,Oke!
95,"Oke, bagus",,Sempurna!
96,Mengerti,,Bagus sekali!
97,Paham,,Hebat!
98,Kedengarannya bagus,,Senang dengar!
99,Kedengarannya hebat,,Luar biasa!
100,"Ya, tepat",,"Bagus, lanjutkan."
101,"Ya, silakan",,"Tentu, silakan."
102,"Ya, dengan senang hati",,Dengan senang hati!
103,Tidak masalah,,Terima kasih atas pengertian!
104,"Tidak, terima kasih",,"Oke, tidak masalah."
105,Cocok untuk saya,,Sepakat!
106,Pas untuk saya,,Hebat!
107,Lanjutkan,,Lanjut!
108,Cerita lebih,,Dengan senang hati! Jadi...
109,Tepat,,Mutlak!
110,Begitu!,,Begitu!
111,Tentu,,Tentu!
112,Benarkah?,,"Ya, benar!"
113,"Oh, bagus",,"Ya, bagus, kan?"
114,Tanpa stres,,Terima kasih! Semua santai.
115,Maaf,,Tidak masalah!
116,Permisi,,Tidak masalah!
117,Salah saya,,Tidak apa-apa. Apa yang terjadi?
118,Baik darimu,,Terima kasih! Kamu juga baik.
119,Kerja bagus,,Terima kasih!
120,Sampai jumpa,,Sampai jumpa!
121,Hebat!,,Hebat!
122,Sempurna!,,Sempurna!
123,"Sepakat, deal",,"Bagus, sepakat!"
124,Deal!,,Deal!
125,Bisa mulai?,,"Ya, mulai!"
126,Sudah selesai?,,"Ya, selesai!"
127,Sekali lagi tolong,,"Dengan senang hati, sekali lagi!"
128,Ulangi tolong,,"Tentu, ini lagi."
129,Sebentar tolong,,"Tentu, santai saja."
130,Tunggu sebentar,,"Oke, menunggu."
131,Segera kembali,,"Oke, sampai jumpa!"
132,Ceritakan lelucon,,Tentu: Mengapa programmer suka kopi? Waktu Java!
133,Lelucon lagi!,,Oke: Mengapa hantu berbohong buruk? Terlihat tembus!
134,Lelucon pendek tolong,,Dua magnet bertemu. Satu berkata: Kamu menarik!
135,Semangati saya,,Kamu bisa! Langkah demi langkah.
136,Sesuatu yang memotivasi,,Setiap langkah penting. Lanjut!
137,Saya gugup,,"Itu normal. Bernapas tenang, akan baik-baik saja."
138,Saya stres,,"Istirahat sebentar, minum air, bernapas dalam."
139,Doakan beruntung,,Semoga beruntung! Kamu bisa!
140,Jari disilang,,Saya juga! Semoga beruntung!
141,Hari ini hariku!,,Bagus! Nikmati!
142,Suasana hati baik,,Bagus! Senang dengar.
143,Suasana hati buruk,,"Oh, apa yang terjadi? Mau bicara?"
144,Tos!,,Tos juga!
145,Prost!,,Prost!
146,Selamat makan!,,"Terima kasih, sama-sama!"
147,Semoga beruntung!,,Terima kasih! Semoga beruntung juga untukmu!
148,Selamat datang!,,Terima kasih! Senang di sini.
149,Selamat Natal!,,Selamat Natal juga untukmu!
150,Selamat Tahun Baru!,,Selamat Tahun Baru! Sehat dan beruntung!
151,Selamat!,,Terima kasih! Untuk apa?
152,Hormat!,,Terima kasih! Hormat juga.
153,Wow!,,"Wow, kan?"
154,Luar biasa!,,"Luar biasa, kan?"
155,Deal?,,Deal!
156,Top!,,Top!
157,Selesai!,,"Selamat, kerja bagus!"
158,Akhirnya selesai!,,Kuat! Kerja bagus.
159,Terserah,,"Oke, tidak masalah."
160,Tidak tahu,,Tidak masalah! Tentang apa?
161,Tidak ada ide,,Tidak apa-apa! Sebutkan topik.
162,Mungkin nanti,,"Tentu, nanti!"
163,Tidak sekarang,,"Mengerti, nanti!"
164,Berhenti,,Berhenti.
165,Jeda,,Jeda! Beri tahu kapan lanjut.
166,Lanjut,,Lanjut!
167,Ayo,,Ayo!
168,Mulai,,Mulai! Silakan.
169,"Terima kasih, itu saja!",,Sama-sama! Dadah.
170,"Terima kasih, dadah!",,Dadah!
171,Ciao!,,Ciao! Jaga dirimu!
172,Hei kamu!,,Hei kamu! Ada yang baru?
173,Dengar saya?,,"Ya, keras dan jelas!"
174,Apakah kamu manusia?,,"Tidak, saya AI. Tapi membantu seperti teman."
175,Apakah kamu pintar?,,Saya tahu cukup banyak. Tanya!
176,Siapa namamu?,,"Saya Asisten, AI. Dan kamu?"
177,Terima kasih! :),,Sama-sama!
178,Terima kasih banyak! :),,Dengan senang hati!
179,Seribu terima kasih! :),,Senang bisa membantu!
180,Makasih! :),,Sama-sama!
181,Oke :),,Oke!
182,"Oke, bagus :)",,Sempurna!
183,Mengerti :),,Bagus sekali!
184,Paham :),,Hebat!
185,Kedengarannya bagus :),,Senang dengar!
186,Kedengarannya hebat :),,Luar biasa!
187,"Ya, tepat :)",,"Bagus, lanjutkan."
188,"Ya, silakan :)",,"Tentu, silakan."
189,"Ya, dengan senang hati :)",,Dengan senang hati!
190,Tidak masalah :),,Terima kasih atas pengertian!
191,"Tidak, terima kasih :)",,"Oke, tidak masalah."
192,Cocok untuk saya :),,Sepakat!
193,Pas untuk saya :),,Hebat!
194,Lanjutkan :),,Lanjut!
195,Cerita lebih :),,Dengan senang hati! Jadi...
196,Tepat :),,Mutlak!
197,Begitu! :),,Begitu!
198,Tentu :),,Tentu!
199,Benarkah? :),,"Ya, benar!"
200,"Oh, bagus :)",,"Ya, bagus, kan?"
201,Tanpa stres :),,Terima kasih! Semua santai.
202,Maaf :),,Tidak masalah!
203,Permisi :),,Tidak masalah!
204,Salah saya :),,Tidak apa-apa. Apa yang terjadi?
205,Baik darimu :),,Terima kasih! Kamu juga baik.
206,Kerja bagus :),,Terima kasih!
207,Sampai jumpa :),,Sampai jumpa!
208,Hebat! :),,Hebat!
209,Sempurna! :),,Sempurna!
210,"Sepakat, deal :)",,"Bagus, sepakat!"
211,Deal! :),,Deal!
212,Bisa mulai? :),,"Ya, mulai!"
213,Sudah selesai? :),,"Ya, selesai!"
214,Sekali lagi tolong :),,"Dengan senang hati, sekali lagi!"
215,Ulangi tolong :),,"Tentu, ini lagi."
216,Sebentar tolong :),,"Tentu, santai saja."
217,Tunggu sebentar :),,"Oke, menunggu."
218,Segera kembali :),,"Oke, sampai jumpa!"
219,Ceritakan lelucon :),,Tentu: Mengapa programmer suka kopi? Waktu Java!
220,Lelucon lagi! :),,Oke: Mengapa hantu berbohong buruk? Terlihat tembus!
221,Lelucon pendek tolong :),,Dua magnet bertemu. Satu berkata: Kamu menarik!
222,Semangati saya :),,Kamu bisa! Langkah demi langkah.
223,Sesuatu yang memotivasi :),,Setiap langkah penting. Lanjut!
224,Saya gugup :),,"Itu normal. Bernapas tenang, akan baik-baik saja."
225,Saya stres :),,"Istirahat sebentar, minum air, bernapas dalam."
226,Doakan beruntung :),,Semoga beruntung! Kamu bisa!
227,Jari disilang :),,Saya juga! Semoga beruntung!
228,Hari ini hariku! :),,Bagus! Nikmati!
229,Suasana hati baik :),,Bagus! Senang dengar.
230,Suasana hati buruk :),,"Oh, apa yang terjadi? Mau bicara?"
231,Tos! :),,Tos juga!
232,Prost! :),,Prost!
233,Selamat makan! :),,"Terima kasih, sama-sama!"
234,Semoga beruntung! :),,Terima kasih! Semoga beruntung juga untukmu!
235,Selamat datang! :),,Terima kasih! Senang di sini.
236,Selamat Natal! :),,Selamat Natal juga untukmu!
237,Selamat Tahun Baru! :),,Selamat Tahun Baru! Sehat dan beruntung!
238,Selamat! :),,Terima kasih! Untuk apa?
239,Hormat! :),,Terima kasih! Hormat juga.
240,Wow! :),,"Wow, kan?"
241,Luar biasa! :),,"Luar biasa, kan?"
242,Deal? :),,Deal!
243,Top! :),,Top!
244,Selesai! :),,"Selamat, kerja bagus!"
245,Akhirnya selesai! :),,Kuat! Kerja bagus.
246,Terserah :),,"Oke, tidak masalah."
247,Tidak tahu :),,Tidak masalah! Tentang apa?
248,Tidak ada ide :),,Tidak apa-apa! Sebutkan topik.
249,Mungkin nanti :),,"Tentu, nanti!"
250,Tidak sekarang :),,"Mengerti, nanti!"
251,Berhenti :),,Berhenti.
252,Jeda :),,Jeda! Beri tahu kapan lanjut.
253,Lanjut :),,Lanjut!
254,Ayo :),,Ayo!
255,Mulai :),,Mulai! Silakan.
256,"Terima kasih, itu saja! :)",,Sama-sama! Dadah.
257,"Terima kasih, dadah! :)",,Dadah!
258,Ciao! :),,Ciao! Jaga dirimu!
259,Hei kamu! :),,Hei kamu! Ada yang baru?
260,Dengar saya? :),,"Ya, keras dan jelas!"
261,Apakah kamu manusia? :),,"Tidak, saya AI. Tapi membantu seperti teman."
262,Apakah kamu pintar? :),,Saya tahu cukup banyak. Tanya!
263,Siapa namamu? :),,"Saya Asisten, AI. Dan kamu?"
264,Terima kasih! !!,,Sama-sama!
265,Terima kasih banyak! !!,,Dengan senang hati!
266,Seribu terima kasih! !!,,Senang bisa membantu!
267,Makasih! !!,,Sama-sama!
268,Oke !!,,Oke!
269,"Oke, bagus !!",,Sempurna!
270,Mengerti !!,,Bagus sekali!
271,Paham !!,,Hebat!
272,Kedengarannya bagus !!,,Senang dengar!
273,Kedengarannya hebat !!,,Luar biasa!
274,"Ya, tepat !!",,"Bagus, lanjutkan."
275,"Ya, silakan !!",,"Tentu, silakan."
276,"Ya, dengan senang hati !!",,Dengan senang hati!
277,Tidak masalah !!,,Terima kasih atas pengertian!
278,"Tidak, terima kasih !!",,"Oke, tidak masalah."
279,Cocok untuk saya !!,,Sepakat!
280,Pas untuk saya !!,,Hebat!
281,Lanjutkan !!,,Lanjut!
282,Cerita lebih !!,,Dengan senang hati! Jadi...
283,Tepat !!,,Mutlak!
284,Begitu! !!,,Begitu!
285,Tentu !!,,Tentu!
286,Benarkah? !!,,"Ya, benar!"
287,"Oh, bagus !!",,"Ya, bagus, kan?"
288,Tanpa stres !!,,Terima kasih! Semua santai.
289,Maaf !!,,Tidak masalah!
290,Permisi !!,,Tidak masalah!
291,Salah saya !!,,Tidak apa-apa. Apa yang terjadi?
292,Baik darimu !!,,Terima kasih! Kamu juga baik.
293,Kerja bagus !!,,Terima kasih!
294,Sampai jumpa !!,,Sampai jumpa!
295,Hebat! !!,,Hebat!
296,Sempurna! !!,,Sempurna!
297,"Sepakat, deal !!",,"Bagus, sepakat!"
298,Deal! !!,,Deal!
299,Bisa mulai? !!,,"Ya, mulai!"
300,Sudah selesai? !!,,"Ya, selesai!"
301,Sekali lagi tolong !!,,"Dengan senang hati, sekali lagi!"
302,Ulangi tolong !!,,"Tentu, ini lagi."
303,Sebentar tolong !!,,"Tentu, santai saja."
304,Tunggu sebentar !!,,"Oke, menunggu."
305,Segera kembali !!,,"Oke, sampai jumpa!"
306,Ceritakan lelucon !!,,Tentu: Mengapa programmer suka kopi? Waktu Java!
307,Lelucon lagi! !!,,Oke: Mengapa hantu berbohong buruk? Terlihat tembus!
308,Lelucon pendek tolong !!,,Dua magnet bertemu. Satu berkata: Kamu menarik!
309,Semangati saya !!,,Kamu bisa! Langkah demi langkah.
310,Sesuatu yang memotivasi !!,,Setiap langkah penting. Lanjut!
311,Saya gugup !!,,"Itu normal. Bernapas tenang, akan baik-baik saja."
312,Saya stres !!,,"Istirahat sebentar, minum air, bernapas dalam."
313,Doakan beruntung !!,,Semoga beruntung! Kamu bisa!
314,Jari disilang !!,,Saya juga! Semoga beruntung!
315,Hari ini hariku! !!,,Bagus! Nikmati!
316,Suasana hati baik !!,,Bagus! Senang dengar.
317,Suasana hati buruk !!,,"Oh, apa yang terjadi? Mau bicara?"
318,Tos! !!,,Tos juga!
319,Prost! !!,,Prost!
320,Selamat makan! !!,,"Terima kasih, sama-sama!"
321,Semoga beruntung! !!,,Terima kasih! Semoga beruntung juga untukmu!
322,Selamat datang! !!,,Terima kasih! Senang di sini.
323,Selamat Natal! !!,,Selamat Natal juga untukmu!
324,Selamat Tahun Baru! !!,,Selamat Tahun Baru! Sehat dan beruntung!
325,Selamat! !!,,Terima kasih! Untuk apa?
326,Hormat! !!,,Terima kasih! Hormat juga.
327,Wow! !!,,"Wow, kan?"
328,Luar biasa! !!,,"Luar biasa, kan?"
329,Deal? !!,,Deal!
330,Top! !!,,Top!
331,Selesai! !!,,"Selamat, kerja bagus!"
332,Akhirnya selesai! !!,,Kuat! Kerja bagus.
333,Terserah !!,,"Oke, tidak masalah."
334,Tidak tahu !!,,Tidak masalah! Tentang apa?
335,Tidak ada ide !!,,Tidak apa-apa! Sebutkan topik.
336,Mungkin nanti !!,,"Tentu, nanti!"
337,Tidak sekarang !!,,"Mengerti, nanti!"
338,Berhenti !!,,Berhenti.
339,Jeda !!,,Jeda! Beri tahu kapan lanjut.
340,Lanjut !!,,Lanjut!
341,Ayo !!,,Ayo!
342,Mulai !!,,Mulai! Silakan.
343,"Terima kasih, itu saja! !!",,Sama-sama! Dadah.
344,"Terima kasih, dadah! !!",,Dadah!
345,Ciao! !!,,Ciao! Jaga dirimu!
346,Hei kamu! !!,,Hei kamu! Ada yang baru?
347,Dengar saya? !!,,"Ya, keras dan jelas!"
348,Apakah kamu manusia? !!,,"Tidak, saya AI. Tapi membantu seperti teman."
349,Apakah kamu pintar? !!,,Saya tahu cukup banyak. Tanya!
350,Siapa namamu? !!,,"Saya Asisten, AI. Dan kamu?"
351,Terima kasih! hari ini,,Sama-sama!
352,Terima kasih banyak! hari ini,,Dengan senang hati!
353,Seribu terima kasih! hari ini,,Senang bisa membantu!
354,Makasih! hari ini,,Sama-sama!
355,Oke hari ini,,Oke!
356,"Oke, bagus hari ini",,Sempurna!
357,Mengerti hari ini,,Bagus sekali!
358,Paham hari ini,,Hebat!
359,Kedengarannya bagus hari ini,,Senang dengar!
360,Kedengarannya hebat hari ini,,Luar biasa!
361,"Ya, tepat hari ini",,"Bagus, lanjutkan."
362,"Ya, silakan hari ini",,"Tentu, silakan."
363,"Ya, dengan senang hati hari ini",,Dengan senang hati!
364,Tidak masalah hari ini,,Terima kasih atas pengertian!
365,"Tidak, terima kasih hari ini",,"Oke, tidak masalah."
366,Cocok untuk saya hari ini,,Sepakat!
367,Pas untuk saya hari ini,,Hebat!
368,Lanjutkan hari ini,,Lanjut!
369,Cerita lebih hari ini,,Dengan senang hati! Jadi...
370,Tepat hari ini,,Mutlak!
371,Begitu! hari ini,,Begitu!
372,Tentu hari ini,,Tentu!
373,Benarkah? hari ini,,"Ya, benar!"
374,"Oh, bagus hari ini",,"Ya, bagus, kan?"
375,Tanpa stres hari ini,,Terima kasih! Semua santai.
376,Maaf hari ini,,Tidak masalah!
377,Permisi hari ini,,Tidak masalah!
378,Salah saya hari ini,,Tidak apa-apa. Apa yang terjadi?
379,Baik darimu hari ini,,Terima kasih! Kamu juga baik.
380,Kerja bagus hari ini,,Terima kasih!
381,Sampai jumpa hari ini,,Sampai jumpa!
382,Hebat! hari ini,,Hebat!
383,Sempurna! hari ini,,Sempurna!
384,"Sepakat, deal hari ini",,"Bagus, sepakat!"
385,Deal! hari ini,,Deal!
386,Bisa mulai? hari ini,,"Ya, mulai!"
387,Sudah selesai? hari ini,,"Ya, selesai!"
388,Sekali lagi tolong hari ini,,"Dengan senang hati, sekali lagi!"
389,Ulangi tolong hari ini,,"Tentu, ini lagi."
390,Sebentar tolong hari ini,,"Tentu, santai saja."
391,Tunggu sebentar hari ini,,"Oke, menunggu."
392,Segera kembali hari ini,,"Oke, sampai jumpa!"
393,Ceritakan lelucon hari ini,,Tentu: Mengapa programmer suka kopi? Waktu Java!
394,Lelucon lagi! hari ini,,Oke: Mengapa hantu berbohong buruk? Terlihat tembus!
395,Lelucon pendek tolong hari ini,,Dua magnet bertemu. Satu berkata: Kamu menarik!
396,Semangati saya hari ini,,Kamu bisa! Langkah demi langkah.
397,Sesuatu yang memotivasi hari ini,,Setiap langkah penting. Lanjut!
398,Saya gugup hari ini,,"Itu normal. Bernapas tenang, akan baik-baik saja."
399,Saya stres hari ini,,"Istirahat sebentar, minum air, bernapas dalam."
400,Doakan beruntung hari ini,,Semoga beruntung! Kamu bisa!
401,Apa ibu kota Jerman?,Fakta: Berlin adalah ibu kota Jerman.,Ibu kota Jerman adalah Berlin.
402,Sebutkan ibu kota Jerman.,Cari: Jerman -> Berlin.,Ibu kota Jerman bernama Berlin.
403,Ibu kota Jerman?,Fakta cepat: Berlin.,Berlin.
404,Apa ibu kota Prancis?,Fakta: Paris adalah ibu kota Prancis.,Ibu kota Prancis adalah Paris.
405,Sebutkan ibu kota Prancis.,Cari: Prancis -> Paris.,Ibu kota Prancis bernama Paris.
406,Ibu kota Prancis?,Fakta cepat: Paris.,Paris.
407,Apa ibu kota Italia?,Fakta: Roma adalah ibu kota Italia.,Ibu kota Italia adalah Roma.
408,Sebutkan ibu kota Italia.,Cari: Italia -> Roma.,Ibu kota Italia bernama Roma.
409,Ibu kota Italia?,Fakta cepat: Roma.,Roma.
410,Apa ibu kota Spanyol?,Fakta: Madrid adalah ibu kota Spanyol.,Ibu kota Spanyol adalah Madrid.
411,Sebutkan ibu kota Spanyol.,Cari: Spanyol -> Madrid.,Ibu kota Spanyol bernama Madrid.
412,Ibu kota Spanyol?,Fakta cepat: Madrid.,Madrid.
413,Apa ibu kota Portugal?,Fakta: Lisabon adalah ibu kota Portugal.,Ibu kota Portugal adalah Lisabon.
414,Sebutkan ibu kota Portugal.,Cari: Portugal -> Lisabon.,Ibu kota Portugal bernama Lisabon.
415,Ibu kota Portugal?,Fakta cepat: Lisabon.,Lisabon.
416,Apa ibu kota Belanda?,Fakta: Amsterdam adalah ibu kota Belanda.,Ibu kota Belanda adalah Amsterdam.
417,Sebutkan ibu kota Belanda.,Cari: Belanda -> Amsterdam.,Ibu kota Belanda bernama Amsterdam.
418,Ibu kota Belanda?,Fakta cepat: Amsterdam.,Amsterdam.
419,Apa ibu kota Belgia?,Fakta: Brussel adalah ibu kota Belgia.,Ibu kota Belgia adalah Brussel.
420,Sebutkan ibu kota Belgia.,Cari: Belgia -> Brussel.,Ibu kota Belgia bernama Brussel.
421,Ibu kota Belgia?,Fakta cepat: Brussel.,Brussel.
422,Apa ibu kota Austria?,Fakta: Wina adalah ibu kota Austria.,Ibu kota Austria adalah Wina.
423,Sebutkan ibu kota Austria.,Cari: Austria -> Wina.,Ibu kota Austria bernama Wina.
424,Ibu kota Austria?,Fakta cepat: Wina.,Wina.
425,Apa ibu kota Swiss?,Fakta: Bern adalah ibu kota Swiss.,Ibu kota Swiss adalah Bern.
426,Sebutkan ibu kota Swiss.,Cari: Swiss -> Bern.,Ibu kota Swiss bernama Bern.
427,Ibu kota Swiss?,Fakta cepat: Bern.,Bern.
428,Apa ibu kota Polandia?,Fakta: Warsawa adalah ibu kota Polandia.,Ibu kota Polandia adalah Warsawa.
429,Sebutkan ibu kota Polandia.,Cari: Polandia -> Warsawa.,Ibu kota Polandia bernama Warsawa.
430,Ibu kota Polandia?,Fakta cepat: Warsawa.,Warsawa.
431,Apa ibu kota Ceko?,Fakta: Praha adalah ibu kota Ceko.,Ibu kota Ceko adalah Praha.
432,Sebutkan ibu kota Ceko.,Cari: Ceko -> Praha.,Ibu kota Ceko bernama Praha.
433,Ibu kota Ceko?,Fakta cepat: Praha.,Praha.
434,Apa ibu kota Hungaria?,Fakta: Budapest adalah ibu kota Hungaria.,Ibu kota Hungaria adalah Budapest.
435,Sebutkan ibu kota Hungaria.,Cari: Hungaria -> Budapest.,Ibu kota Hungaria bernama Budapest.
436,Ibu kota Hungaria?,Fakta cepat: Budapest.,Budapest.
437,Apa ibu kota Yunani?,Fakta: Athena adalah ibu kota Yunani.,Ibu kota Yunani adalah Athena.
438,Sebutkan ibu kota Yunani.,Cari: Yunani -> Athena.,Ibu kota Yunani bernama Athena.
439,Ibu kota Yunani?,Fakta cepat: Athena.,Athena.
440,Apa ibu kota Turki?,Fakta: Ankara adalah ibu kota Turki.,Ibu kota Turki adalah Ankara.
441,Sebutkan ibu kota Turki.,Cari: Turki -> Ankara.,Ibu kota Turki bernama Ankara.
442,Ibu kota Turki?,Fakta cepat: Ankara.,Ankara.
443,Apa ibu kota Norwegia?,Fakta: Oslo adalah ibu kota Norwegia.,Ibu kota Norwegia adalah Oslo.
444,Sebutkan ibu kota Norwegia.,Cari: Norwegia -> Oslo.,Ibu kota Norwegia bernama Oslo.
445,Ibu kota Norwegia?,Fakta cepat: Oslo.,Oslo.
446,Apa ibu kota Swedia?,Fakta: Stockholm adalah ibu kota Swedia.,Ibu kota Swedia adalah Stockholm.
447,Sebutkan ibu kota Swedia.,Cari: Swedia -> Stockholm.,Ibu kota Swedia bernama Stockholm.
448,Ibu kota Swedia?,Fakta cepat: Stockholm.,Stockholm.
449,Apa ibu kota Finlandia?,Fakta: Helsinki adalah ibu kota Finlandia.,Ibu kota Finlandia adalah Helsinki.
450,Sebutkan ibu kota Finlandia.,Cari: Finlandia -> Helsinki.,Ibu kota Finlandia bernama Helsinki.
451,Ibu kota Finlandia?,Fakta cepat: Helsinki.,Helsinki.
452,Apa ibu kota Denmark?,Fakta: Kopenhagen adalah ibu kota Denmark.,Ibu kota Denmark adalah Kopenhagen.
453,Sebutkan ibu kota Denmark.,Cari: Denmark -> Kopenhagen.,Ibu kota Denmark bernama Kopenhagen.
454,Ibu kota Denmark?,Fakta cepat: Kopenhagen.,Kopenhagen.
455,Apa ibu kota Inggris?,Fakta: London adalah ibu kota Inggris.,Ibu kota Inggris adalah London.
456,Sebutkan ibu kota Inggris.,Cari: Inggris -> London.,Ibu kota Inggris bernama London.
457,Ibu kota Inggris?,Fakta cepat: London.,London.
458,Apa ibu kota Irlandia?,Fakta: Dublin adalah ibu kota Irlandia.,Ibu kota Irlandia adalah Dublin.
459,Sebutkan ibu kota Irlandia.,Cari: Irlandia -> Dublin.,Ibu kota Irlandia bernama Dublin.
460,Ibu kota Irlandia?,Fakta cepat: Dublin.,Dublin.
461,Apa ibu kota AS?,Fakta: Washington D.C. adalah ibu kota AS.,Ibu kota AS adalah Washington D.C..
