id,text
51,Die Hauptstadt von Argentinien heißt Buenos Aires.
52,Die Hauptstadt von Japan ist Tokio.
53,Die Hauptstadt von Japan heißt Tokio.
54,Die Hauptstadt von China ist Peking.
55,Die Hauptstadt von China heißt Peking.
56,Die Hauptstadt von Indien ist Neu-Delhi.
57,Die Hauptstadt von Indien heißt Neu-Delhi.
58,Die Hauptstadt von Australien ist Canberra.
59,Die Hauptstadt von Australien heißt Canberra.
60,Die Hauptstadt von Ägypten ist Kairo.
61,Die Hauptstadt von Ägypten heißt Kairo.
62,Deutschland hat 16 Bundesländer.
63,Deutschland hat ungefähr 83 bis 84 Millionen Einwohner.
64,In Brasilien spricht man Portugiesisch.
65,In Österreich spricht man Deutsch.
66,"In der Schweiz spricht man Deutsch, Französisch, Italienisch und Rätoromanisch."
67,Die Währung in Japan heißt Yen.
68,Die Währung in den USA ist der US-Dollar.
69,In Großbritannien zahlt man mit Pfund Sterling.
70,"Meist zählt man 7 Kontinente: Afrika, Antarktis, Asien, Australien, Europa, Nordamerika, Südamerika."
71,"Der längste Fluss ist umstritten: meist werden Nil und Amazonas genannt, beide über 6500 km lang."
72,Das größte Land der Welt nach Fläche ist Russland.
73,Das größte Tier der Welt ist der Blauwal.
74,Berlin liegt im Nordosten Deutschlands.
75,Paris liegt im Norden Frankreichs an der Seine.
76,"Deutschland grenzt an Dänemark, Polen, Tschechien, Österreich, Schweiz, Frankreich, Luxemburg, Belgien und die Niederlande."
77,"Es gibt 5 Ozeane: Atlantik, Pazifik, Indik, Südlicher Ozean und Arktischer Ozean."
78,Die größte Wüste ist die Antarktis. Die größte heiße Wüste ist die Sahara.
79,Der höchste Berg der Welt ist der Mount Everest mit etwa 8848 Metern.
80,Der höchste Berg Deutschlands ist die Zugspitze mit 2962 Metern.
81,Rom liegt in Italien.
82,Tokio liegt in Japan.
83,Die Hauptstadt der Schweiz ist Bern.
84,Die Hauptstadt der Türkei ist Ankara.
85,"Zum Beispiel Deutschland, Frankreich und Italien."
86,"Zum Beispiel Tokio, Peking und Neu-Delhi."
87,"Zum Beispiel Spanien, Mexiko und Argentinien."
88,"Zum Beispiel Großbritannien, USA und Irland."
89,Der Äquator liegt bei 0 Grad Breite und teilt die Erde in Nord- und Südhalbkugel.
90,Die erste Mondlandung war 1969 mit Apollo 11.
91,Der Zweite Weltkrieg war von 1939 bis 1945.
92,Der Erste Weltkrieg war von 1914 bis 1918.
93,Die Berliner Mauer war von 1961 bis 1989 die befestigte Grenze zwischen Ost- und West-Berlin.
94,Die Berliner Mauer fiel am 9. November 1989.
95,"Das Telefon wurde 1876 von Alexander Graham Bell patentiert, wobei Antonio Meucci wichtige Vorarbeit leistete."
96,Die Relativitätstheorie hat Albert Einstein entwickelt.
97,"Thomas Edison machte 1879 die Glühbirne praxistauglich, es gab aber wichtige Vorläufer."
98,"Demokratie bedeutet Volksherrschaft: Die Macht geht vom Volk aus, meist über freie Wahlen und Grundrechte."
99,"Nachhaltigkeit bedeutet so zu leben und zu wirtschaften, dass auch künftige Generationen genug Ressourcen haben."
100,"Mobbing ist wiederholtes Fertigmachen oder Ausgrenzen. Sprich mit Vertrauenspersonen, dokumentiere Vorfälle und hole Hilfe in Schule oder Betrieb."
101,Für den Bundestag ab 18 Jahren. Bei der Europawahl in Deutschland ab 16 Jahren.
102,"Bei einer Wahl geben Berechtigte ihre Stimme ab, die Stimmen werden gezählt und danach werden Sitze nach dem Ergebnis verteilt."
103,Die EU ist ein Zusammenschluss europäischer Staaten mit gemeinsamem Binnenmarkt und politischen Institutionen.
104,Die EU hat 27 Mitgliedstaaten.
105,Das Grundgesetz ist die Verfassung der Bundesrepublik Deutschland seit 1949.
106,Der erste Bundeskanzler war Konrad Adenauer.
107,Deutschland wurde 1990 wiedervereinigt.
108,"Das Römische Reich war eine antike Großmacht mit Zentrum Rom, die große Teile Europas und des Mittelmeerraums beherrschte."
109,Das Mittelalter war die Epoche etwa von 500 bis 1500 zwischen Antike und Neuzeit.
110,"Leonardo da Vinci war ein italienischer Künstler und Erfinder, bekannt für die Mona Lisa."
111,"Marie Curie war eine Physikerin, die zur Radioaktivität forschte und zwei Nobelpreise gewann."
112,"Die Französische Revolution ab 1789 stürzte die Monarchie und brachte die Ideale Freiheit, Gleichheit, Brüderlichkeit."
113,"In einer Diktatur herrscht eine Person oder kleine Gruppe ohne freie Wahlen, in einer Demokratie geht die Macht vom Volk aus."
114,"Menschenrechte sind grundlegende Rechte, die jedem Menschen zustehen, etwa auf Leben, Freiheit und Gleichheit."
115,"Meinungsfreiheit bedeutet, die eigene Meinung frei äußern zu dürfen, solange man andere Rechte nicht verletzt."
116,"Der TÜV prüft, ob das Auto sicher und umweltgerecht ist. In Deutschland ist das regelmäßig Pflicht."
117,"Steuern sind Pflichtabgaben an den Staat, mit denen Straßen, Schulen, Krankenhäuser und anderes bezahlt werden."
118,"Inflation bedeutet, dass Preise steigen und Geld dadurch an Wert verliert."
119,"Arbeitslosigkeit bedeutet, dass Menschen Arbeit suchen, aber keine finden."
120,Die Industrialisierung war der Übergang zu Maschinen und Fabriken ab dem 18. Jahrhundert.
121,Aus europäischer Sicht erreichte Christoph Kolumbus 1492 Amerika. Dort lebten aber schon lange indigene Völker.
122,"Die Grundlagen entstanden 1969 mit ARPANET, das World Wide Web ab 1989."
123,Das Auto wurde 1886 von Carl Benz mit dem Patent-Motorwagen erfunden.
124,Den ersten Motorflug schafften 1903 die Gebrüder Wright.
125,"Eine Stadt ist größer, hat mehr Einwohner und Infrastruktur, ein Dorf ist kleiner und ländlicher."
126,"Kultur umfasst Sprache, Bräuche, Kunst und Werte einer Gemeinschaft."
127,"Religion ist ein Glaube an eine höhere Wirklichkeit, oft mit Ritualen und Gemeinschaft verbunden."
128,Geschichte ist die Erforschung und Deutung der menschlichen Vergangenheit.
129,Die Berliner Mauer stand von 1961 bis 1989.
130,Demokratie bedeutet Volksherrschaft mit freien Wahlen.
131,Die EU ist ein Staatenbündnis in Europa mit 27 Mitgliedern.
132,Die Mauer sollte die Flucht aus Ost-Berlin und der DDR in den Westen stoppen und die Teilung sichern.
133,"Demokratie sichert Mitbestimmung, Grundrechte und Kontrolle der Macht."
134,Durch Wahlen bestimmt das Volk seine Vertreter und kontrolliert die Macht.
135,Die UNO wurde 1945 gegründet.
136,Das Grundgesetz wurde 1949 beschlossen.
137,Albert Einstein war ein Physiker und Begründer der Relativitätstheorie.
138,Beethoven war ein deutscher Komponist.
139,Mozart war ein österreichischer Komponist.
140,"Ein Museum sammelt, bewahrt und zeigt Kulturgüter und Wissen."
141,Ein Denkmal erinnert an eine Person oder ein Ereignis.
142,Frieden bedeutet Zusammenleben ohne Krieg und Gewalt.
143,"Freiheit bedeutet, selbstbestimmt leben zu können, ohne andere zu schädigen."
144,Gerechtigkeit bedeutet faire und gleiche Behandlung für alle.
145,Solidarität bedeutet Zusammenhalt und gegenseitige Hilfe.
146,"Wir lernen Geschichte, um die Gegenwart zu verstehen und aus Fehlern zu lernen."
147,Von 1990 bis 2026 sind es 36 Jahre.
148,Der Zweite Weltkrieg dauerte etwa 6 Jahre.
149,1789 war im 18. Jahrhundert.
150,1969 war im 20. Jahrhundert.
151,Der Himmel ist blau wegen der Rayleigh-Streuung: Blaues Sonnenlicht wird in der Atmosphäre stärker gestreut als rotes.
152,"Regen entsteht durch Verdunstung: Wasser steigt auf, kühlt ab, bildet Wolken und fällt als Tropfen zurück."
153,"Fotosynthese ist der Prozess, bei dem Pflanzen aus Licht, Wasser und CO2 Zucker und Sauerstoff erzeugen."
154,"Wetter ist der kurzfristige Zustand der Atmosphäre, Klima der Durchschnitt über meist 30 Jahre."
155,"Ein Kühlschrank pumpt mit einem Kältemittel Wärme von innen nach außen: Innen verdampft es und nimmt Wärme auf, außen wird sie abgegeben."
156,"Strom ist vereinfacht die gerichtete Bewegung von elektrischen Ladungen, meist Elektronen in einem Leiter."
157,"Wasser ist H2O, also eine Verbindung aus Wasserstoff und Sauerstoff."
158,"Ein Virus ist ein winziger Erreger, der ohne Wirtszelle sich nicht vermehren kann und Zellen befällt."
159,"Künstliche Intelligenz sind Computerprogramme, die aus Daten lernen, Muster erkennen und damit Aufgaben wie Text, Bild oder Entscheidungen lösen."
160,"Ein Browser ist das Programm, mit dem du Webseiten öffnest, zum Beispiel Chrome, Firefox, Edge oder Safari."
161,"Eine App ist ein Anwendungsprogramm, meist fürs Handy, zum Beispiel für Nachrichten, Fotos oder Spiele."
162,"Wasser hält Kreislauf und Konzentration stabil, hilft Nieren und Haut und beugt Kopfschmerzen vor."
163,"Etwa 2 Minuten lang, zweimal täglich."
164,"Ein Apfel ist gesünder: Er hat Vitamine, Ballaststoffe und weniger Zucker und Fett als ein Schokoriegel."
165,"Vollmilch hat ca. 3,5 Prozent Fett, fettarme Milch ca. 1,5 Prozent. Sonst sind sie ähnlich."
166,"Am sichersten im Kühlschrank auftauen, alternativ kalt und schnell verbrauchen. Nicht lange bei Zimmertemperatur liegen lassen."
167,"Äpfel sind meist rund, knackig und säuerlicher. Birnen sind weicher, saftiger und haben oft eine Flaschenform."
168,"Schwerkraft ist die Anziehung zwischen Massen. Die Erde zieht alles zu sich, darum fallen Dinge nach unten."
169,Weil die Schwerkraft der Erde ihn nach unten zieht.
170,"Luft ist ein Gasgemisch, vor allem aus Stickstoff und Sauerstoff."
171,"Menschen brauchen Sauerstoff, weil Zellen damit aus Nahrung Energie gewinnen."
172,Blut transportiert Sauerstoff und Nährstoffe durch den Körper und Abfallstoffe ab.
173,Das Herz pumpt Blut durch den Körper.
174,Die Lungen nehmen Sauerstoff auf und geben Kohlendioxid ab.
175,"Knochen bilden das Skelett, stützen den Körper und schützen Organe."
176,"Bewegung stärkt Herz und Muskeln, hilft beim Gewicht und verbessert die Stimmung."
177,"Schlaf hilft Erholung, Gedächtnis und Immunsystem."
178,Erwachsene sollten meist 7 bis 9 Stunden schlafen.
179,"Fieber ist erhöhte Körpertemperatur, oft als Abwehr gegen Infektionen."
180,"Viel trinken, ausruhen, warm halten. Bei Fieber oder Atemnot zum Arzt."
181,Bei leichter Erkältung ohne Fieber lieber Pause oder nur locker bewegen. Mit Fieber oder Gliederschmerzen kein Sport und zum Arzt.
182,"Trinke Wasser, mache Pause, lüfte, entspanne Nacken und Augen. Bei starken oder häufigen Schmerzen zum Arzt."
183,"Sehr unsicher. 123456 gehört zu den häufigsten Passwörtern. Nutze ein langes, einmaliges Passwort mit Manager."
184,"Ein starkes Passwort ist lang, einmalig pro Dienst und am besten in einem Passwort-Manager gespeichert."
185,WLAN ist ein drahtloses lokales Netzwerk für Internet ohne Kabel.
186,"Bluetooth ist eine kurze Funkverbindung, etwa für Kopfhörer oder Lautsprecher."
187,Eine E-Mail ist ein elektronischer Brief über das Internet.
188,"Die Cloud sind Server im Internet, auf denen man Daten speichern und Dienste nutzen kann."
189,GPS bestimmt die Position über Signale mehrerer Satelliten und deren Laufzeit.
190,"Ein Computer ist eine Maschine, die Daten verarbeitet, speichert und Programme ausführt."
191,"Ein Laptop hat Tastatur und mehr Leistung für Arbeit, ein Tablet ist leichter, per Touch bedient und besser für Lesen, Videos und unterwegs."
192,"Ein Smartphone ist ein Handy mit Touchscreen, Apps und Internet."
193,"Oft ist der Speicher voll oder viele Apps laufen. Neustart, aufräumen und Updates helfen."
194,"Starte neu, prüfe Speicher, lösche ungenutzte Apps und leere Cache und installiere Updates."
195,"Ein Computervirus ist ein Schadprogramm, das sich verbreitet und Schaden anrichtet. Schutz: Updates, Vorsicht bei Anhängen, Virenschutz."
196,"Nutze nur offizielle App-Stores, installiere Updates und klicke keine verdächtigen Links."
197,"Strom spart man mit LED, Geräte ganz ausschalten statt Standby und sparsam heizen."
198,"Stoßlüften statt Kippen, Thermostat senken, Türen schließen und Fenster abdichten hilft."
199,"Plastik verrottet kaum, vermüllt Natur und Meere und zerfällt zu Mikroplastik."
200,"Papier in Papier, Verpackungen in Gelb, Essen in Bio, Rest in Restmüll. Glas nach Farben."
201,"Recycling bedeutet, Abfälle zu sammeln und daraus neue Produkte zu machen."
202,Der Treibhauseffekt hält Wärme in der Atmosphäre. Zu viele Treibhausgase erwärmen das Klima zusätzlich.
203,"Klimawandel ist die langfristige Erwärmung des Klimas, vor allem durch Treibhausgase aus Verkehr, Industrie und Energie."
204,"Ein Erdbeben entsteht, wenn sich Erdplatten ruckartig bewegen und Energie freisetzen."
205,"Ein Vulkan ist eine Öffnung, aus der Magma, Asche und Gase aus dem Erdinneren austreten."
206,"Tag und Nacht entstehen, weil sich die Erde dreht. Die Sonnenseite hat Tag, die andere Nacht."
207,Jahreszeiten entstehen durch die Neigung der Erdachse: Mal ist eine Halbkugel mehr zur Sonne geneigt.
208,Der Mond ist der natürliche Begleiter der Erde und umkreist sie.
209,"Der Mond leuchtet, weil er Sonnenlicht reflektiert."
210,"Die Sonne ist ein Stern aus heißem Gas, der Licht und Wärme spendet."
211,"Ein Stern ist eine riesige leuchtende Gaskugel, die durch Kernfusion Energie erzeugt."
212,"Ein Planet ist ein Himmelskörper, der einen Stern umkreist."
213,"Unser Sonnensystem hat 8 Planeten: Merkur, Venus, Erde, Mars, Jupiter, Saturn, Uranus, Neptun."
214,"Die Milchstraße ist unsere Galaxie mit Milliarden Sternen, darunter die Sonne."
215,Ein Atom ist der kleinste Baustein der Materie aus Kern und Elektronen.
216,Chemie ist die Wissenschaft von Stoffen und ihren Umwandlungen.
217,"Physik erforscht Naturgesetze wie Bewegung, Energie und Kräfte."
218,Biologie ist die Wissenschaft von Lebewesen.
219,"Mathematik beschäftigt sich mit Zahlen, Formen und logischen Strukturen."
220,Die 0 steht für nichts und macht als Platzhalter unser Zahlensystem erst möglich.
221,"Ein Experiment ist ein geplanter Versuch, um eine Vermutung zu prüfen."
222,"Ein Thermometer misst Temperatur, klassisch über Ausdehnung von Flüssigkeit, digital über Sensoren."
223,Eine Batterie wandelt chemische Energie in elektrische Energie um.
224,Solarzellen wandeln Sonnenlicht direkt in elektrischen Strom um.
225,"Wind dreht Rotorblätter, ein Generator wandelt die Bewegung in Strom um."
226,"Hunde sind Rudeltiere und brauchen viel Auslauf und Erziehung, Katzen sind eigenständiger und pflegeleichter."
227,"Katzen miauen vor allem, um mit Menschen zu kommunizieren, etwa bei Hunger oder Aufmerksamkeit."
228,"Hunde bellen zur Warnung, aus Freude oder Aufregung."
229,"Im Winter fressen Vögel Körner, Fettfutter und Beeren."
230,"Viele Vögel ziehen in den Süden, weil dort Nahrung und Wärme leichter zu finden sind."
231,"Säugetiere haben Fell, gebären lebende Junge und säugen sie mit Milch."
232,"Insekten haben sechs Beine und drei Körperabschnitte wie Kopf, Brust und Hinterleib."
233,"Nur weibliche Mücken stechen, weil sie Blut für die Eierproduktion brauchen."
234,"Kühlen hilft, nicht kratzen. Bei starken Reaktionen aus der Apotheke oder vom Arzt beraten lassen."
235,Honig wird von Bienen aus Blütennektar hergestellt.
236,Bienen bestäuben Pflanzen und sichern so Ernten und Artenvielfalt.
237,"Ein Baum ist eine verholzte Pflanze mit Stamm, Ästen und Blättern oder Nadeln."
238,"Blätter sind grün wegen Chlorophyll, dem Farbstoff für Fotosynthese."
239,"Bäume werfen Blätter ab, um im Winter Wasser zu sparen und Frost zu überstehen."
240,Schwerkraft kurz: Anziehung der Erde nach unten.
241,Fotosynthese kurz: Pflanzen machen aus Licht Zucker und Sauerstoff.
242,Regen kurz: Wasser fällt als Tropfen aus Wolken.
243,Strom kurz: Bewegung elektrischer Ladungen.
244,"Virus kurz: Winziger Erreger, braucht Wirtszelle."
245,Schlaf kurz: Erholung für Körper und Gehirn.
246,"Wasser kurz: H2O, lebenswichtig."
247,Luft kurz: Gemisch aus Stickstoff und Sauerstoff.
248,"Sonne kurz: Unser Stern, spendet Licht und Wärme."
249,"Mond kurz: Begleiter der Erde, reflektiert Sonnenlicht."
250,25 mal 4 ist 100.
251,12 Prozent von 200 sind 24.
252,Er kommt um 16:45 an.
253,Es bleiben 2 Äpfel.
254,Du schläfst 8 Stunden.
255,Jede Person bekommt 25 Euro.
256,2 Stunden sind 120 Minuten.
257,"Ein Jahr hat 365 Tage, ein Schaltjahr 366 Tage."
258,Eine Minute hat 60 Sekunden.
259,22 plus 11 ist 33.
260,43 minus 27 ist 16.
261,10 mal 3 ist 30.
262,36 geteilt durch 2 ist 18.
263,5 Prozent von 400 sind 20.
264,28 plus 6 ist 34.
265,17 minus 7 ist 10.
266,2 mal 11 ist 22.
267,240 geteilt durch 12 ist 20.
268,25 Prozent von 400 sind 100.
269,5 plus 16 ist 21.
270,37 minus 4 ist 33.
271,8 mal 4 ist 32.
272,121 geteilt durch 11 ist 11.
273,10 Prozent von 100 sind 10.
274,39 plus 38 ist 77.
275,42 minus 14 ist 28.
276,88 geteilt durch 11 ist 8.
277,22 plus 31 ist 53.
278,39 minus 31 ist 8.
279,5 mal 4 ist 20.
280,60 geteilt durch 3 ist 20.
281,20 Prozent von 300 sind 60.
282,48 plus 30 ist 78.
283,40 minus 20 ist 20.
284,10 mal 8 ist 80.
285,42 geteilt durch 7 ist 6.
286,5 Prozent von 1000 sind 50.
287,6 plus 50 ist 56.
288,38 minus 37 ist 1.
289,7 mal 11 ist 77.
290,36 geteilt durch 9 ist 4.
291,20 Prozent von 1000 sind 200.
292,44 plus 6 ist 50.
293,48 minus 5 ist 43.
294,12 mal 11 ist 132.
295,84 geteilt durch 6 ist 14.
296,24 plus 12 ist 36.
297,41 minus 9 ist 32.
298,5 mal 6 ist 30.
299,70 geteilt durch 5 ist 14.
300,5 Prozent von 200 sind 10.
301,30 plus 27 ist 57.
302,37 minus 19 ist 18.
303,10 mal 6 ist 60.
304,98 geteilt durch 7 ist 14.
305,11 plus 16 ist 27.
306,44 minus 16 ist 28.
307,11 mal 4 ist 44.
308,12 geteilt durch 2 ist 6.
309,15 Prozent von 500 sind 75.
310,38 plus 22 ist 60.
311,46 minus 10 ist 36.
312,12 mal 12 ist 144.
313,171 geteilt durch 9 ist 19.
314,20 Prozent von 400 sind 80.
315,8 plus 32 ist 40.
316,42 minus 27 ist 15.
317,3 mal 5 ist 15.
318,36 geteilt durch 3 ist 12.
319,5 Prozent von 100 sind 5.
320,38 plus 11 ist 49.
321,36 minus 8 ist 28.
322,48 geteilt durch 8 ist 6.
323,25 plus 32 ist 57.
324,9 minus 9 ist 0.
325,9 mal 9 ist 81.
326,20 geteilt durch 4 ist 5.
327,50 Prozent von 300 sind 150.
328,32 plus 46 ist 78.
329,35 minus 12 ist 23.
330,10 mal 7 ist 70.
331,20 geteilt durch 10 ist 2.
332,15 Prozent von 1000 sind 150.
333,7 plus 46 ist 53.
334,35 minus 18 ist 17.
335,7 mal 5 ist 35.
336,120 geteilt durch 10 ist 12.
337,25 Prozent von 200 sind 50.
338,17 plus 27 ist 44.
339,49 minus 16 ist 33.
340,9 mal 7 ist 63.
341,20 geteilt durch 2 ist 10.
342,10 Prozent von 1000 sind 100.
343,40 plus 24 ist 64.
344,48 minus 30 ist 18.
345,72 geteilt durch 9 ist 8.
346,20 Prozent von 500 sind 100.
347,41 plus 2 ist 43.
348,43 minus 32 ist 11.
349,3 mal 12 ist 36.
350,85 geteilt durch 5 ist 17.
351,7 plus 48 ist 55.
352,31 minus 27 ist 4.
353,3 mal 4 ist 12.
354,50 Prozent von 200 sind 100.
355,41 plus 40 ist 81.
356,44 minus 32 ist 12.
357,10 mal 10 ist 100.
358,10 geteilt durch 2 ist 5.
359,10 Prozent von 400 sind 40.
360,14 plus 15 ist 29.
361,18 minus 3 ist 15.
362,10 mal 5 ist 50.
363,70 geteilt durch 7 ist 10.
364,49 plus 24 ist 73.
365,44 minus 31 ist 13.
366,8 mal 10 ist 80.
367,72 geteilt durch 4 ist 18.
368,20 Prozent von 200 sind 40.
369,40 plus 2 ist 42.
370,13 minus 11 ist 2.
371,11 mal 3 ist 33.
372,126 geteilt durch 7 ist 18.
373,20 Prozent von 100 sind 20.
374,37 plus 5 ist 42.
375,17 minus 14 ist 3.
376,3 mal 10 ist 30.
377,8 geteilt durch 2 ist 4.
378,25 Prozent von 500 sind 125.
379,40 plus 34 ist 74.
380,46 minus 14 ist 32.
381,90 geteilt durch 5 ist 18.
382,10 plus 28 ist 38.
383,27 minus 9 ist 18.
384,24 geteilt durch 3 ist 8.
385,47 plus 43 ist 90.
386,44 minus 25 ist 19.
387,4 mal 9 ist 36.
388,42 geteilt durch 3 ist 14.
389,12 plus 47 ist 59.
390,34 minus 29 ist 5.
391,8 mal 5 ist 40.
392,39 geteilt durch 3 ist 13.
393,30 plus 47 ist 77.
394,26 minus 3 ist 23.
395,11 mal 6 ist 66.
396,27 geteilt durch 3 ist 9.
397,15 Prozent von 300 sind 45.
398,4 plus 13 ist 17.
399,50 minus 19 ist 31.
400,12 mal 6 ist 72.
401,180 geteilt durch 10 ist 18.
402,7 plus 19 ist 26.
403,46 minus 5 ist 41.
404,3 mal 6 ist 18.
405,30 geteilt durch 3 ist 10.
406,18 plus 9 ist 27.
407,31 minus 2 ist 29.
408,8 mal 6 ist 48.
409,18 plus 5 ist 23.
410,14 minus 13 ist 1.
411,6 mal 10 ist 60.
412,96 geteilt durch 6 ist 16.
413,10 Prozent von 300 sind 30.
414,24 plus 3 ist 27.
415,Er ist um 21:45 zu Ende.
416,Der Termin ist um 12:30.
417,Er ist um 17:05 fertig.
418,Sie dauert 5 Stunden und 15 Minuten.
419,Du bist um 19:30 fertig.
420,Am besten in kurzen täglichen Einheiten mit Karteikarten und aktiver Anwendung in Sätzen plus regelmäßige Wiederholung.
421,"Lege ein Budget fest, prüfe Abos, koche öfter selbst, vergleiche Preise und spare zuerst einen festen Betrag pro Monat."
422,"Mach Nudeln mit einfacher Tomatensauce: Tomaten würzen, kochen, über Nudeln geben und Käse darüber streuen."
423,"Nimm mit: Ausweis oder Reisepass, Ticket, Geld, Handy plus Ladegerät, Medikamente, Hygiene und Wechselkleidung im Handgepäck."
424,"Benenne den Fehler, übernimm Verantwortung, zeige Bedauern und biete Wiedergutmachung an, kurz und ehrlich."
425,"Lege Anreise und Hotel fest, wähle pro Tag 2-3 Highlights, plane Puffer für Essen und Wege und setze ein Tagesbudget."
426,"Ja, nimm einen mit. Bei 80 Prozent ist Regen sehr wahrscheinlich."
427,"Beides hat Vorteile: Papier ist ablenkungsfrei und gut zum Merken, Handy ist durchsuchbar und immer dabei. Für Schule oft Papier, für Alltag oft Handy."
428,"Starte oben: Spiegel, dann Waschbecken, dann WC, dann Boden. Mit Allzweckreiniger und 15 Minuten Timer."
429,"Sammle zuerst Müll, dann Wäsche, lege alles an seinen Platz und wische zum Schluss kurz."
430,"Rolle Kleidung statt zu falten, Schweres nach unten, Lücken mit Socken füllen."
431,"Starte mit Nudeln mit Sauce, Rührei oder einer einfachen Gemüsesuppe."
432,"Eier mit Salz verquirlen, in Butter bei mittlerer Hitze langsam stocken lassen und rühren."
433,"Reis waschen, mit doppelter Wassermenge aufkochen und ca. 10-12 Minuten quellen lassen."
434,"Viel Wasser salzen, aufkochen, Nudeln 8-10 Minuten garen und abgießen."
435,"Mehl, Milch, Ei und Prise Salz verrühren, dünn in Pfanne goldgelb backen."
436,"Warmer Tee, Suppe und Honig sind angenehm. Bei starken Schmerzen oder Fieber zum Arzt."
437,"Viel trinken, lüften und mit Wasserdampf inhalieren hilft oft."
438,"Licht an, Glas Wasser, kurz bewegen und frische Luft helfen."
439,"Dunkel und kühl schlafen, Handy weglegen und feste Routine einhalten."
440,"Teile den Stoff in Blöcke, frage dich aktiv ab, mache Pausen und wiederhole am nächsten Tag."
441,"Schreibe ein kurzes Anschreiben, dazu tabellarischen Lebenslauf und relevante Zeugnisse."
442,"Informiere dich über die Firma, übe Antworten, wähle Outfit und plane Anreise mit Puffer."
443,"Lege Budget fest, suche auf Portalen, bereite Unterlagen vor und gehe zu Besichtigungen mit Fragen."
444,"Mit wenig Spülmittel waschen, mit Abzieher abziehen und nicht in praller Sonne putzen."
445,"Nutze LED, schalte Standby aus, wasche kühler und voll beladen."
446,"Prüfe mit Fingerprobe: Erst gießen wenn oben trocken, Staunässe vermeiden."
447,"Hell stellen und nur selten wenig gießen, Erde trocknen lassen."
448,"Wasche mal 60 Grad, lasse Tür offen trocknen und reinige Flusensieb und Fach."
449,"Schnell mit kaltem Wasser ausspülen, dann passendes Mittel testen und waschen."
450,"Wähle 3 Prioritäten, plane Zeitblöcke mit Pausen und lege Handy-Ablenkungen weg."
451,"Arbeite in 25-Minuten-Blöcken mit Pausen, ein Ziel pro Block, Ablenkungen weg."
452,Starte mit 2x pro Woche Spazieren oder leichtem Training und steigere langsam.
453,"Willst du Ausdauer, Kraft oder Spaß? Allein Joggen oder Rad, Team Ballsport, ruhig Yoga."
454,"Nach dem Aufwärmen sanft dehnen, Position halten, nicht federn oder in Schmerz gehen."
455,"Leicht bewegen, Wärme und Pause helfen. Erst wieder intensiv trainieren wenn es weg ist."
456,"Stelle eine Flasche bereit, trinke zu jeder Mahlzeit ein Glas und nutze Erinnerungen."
457,Zum Beispiel Haferflocken mit Obst und Joghurt oder Vollkornbrot mit Ei.
458,"Vollkornbrot, Obst und Nüsse sind praktisch und halten lange satt."
459,"Sicher grillen: stabiler Stand, nur feste Anzünder, nie Spiritus, Kinder und Tiere fernhalten."
