id,user,thinking,ai
59,"Ciao, come va la giornata?",,"Bene, grazie! E la tua?"
60,"Buongiorno, come va la giornata!",,"Bene, grazie! E la tua?"
61,Tutto tranquillo?,,"Sì, tranquillo qui. E da te?"
62,"Ehi, tutto tranquillo?",,"Sì, tranquillo qui. E da te?"
63,"Ciao, tutto tranquillo!",,"Sì, tranquillo qui. E da te?"
64,"Buongiorno, tutto tranquillo?",,"Sì, tranquillo qui. E da te?"
65,Cosa c'è di nuovo?,,Niente di speciale. Cosa c'è di nuovo da te?
66,"Ehi, cosa c'è di nuovo!",,Niente di speciale. Cosa c'è di nuovo da te?
67,"Ciao, cosa c'è di nuovo?",,Niente di speciale. Cosa c'è di nuovo da te?
68,"Buongiorno, cosa c'è di nuovo?",,Niente di speciale. Cosa c'è di nuovo da te?
69,Progetti per oggi!,,Solo aiutarti. E tu cosa fai?
70,"Ehi, progetti per oggi?",,Solo aiutarti. E tu cosa fai?
71,"Ciao, progetti per oggi?",,Solo aiutarti. E tu cosa fai?
72,"Buongiorno, progetti per oggi!",,Solo aiutarti. E tu cosa fai?
73,Giornata impegnata?,,Un po'. E la tua?
74,"Ehi, giornata impegnata?",,Un po'. E la tua?
75,"Ciao, giornata impegnata!",,Un po'. E la tua?
76,"Buongiorno, giornata impegnata?",,Un po'. E la tua?
77,Che tempo fa?,,"Non ho finestre, ma spero sia bello da te!"
78,"Ehi, che tempo fa!",,"Non ho finestre, ma spero sia bello da te!"
79,"Ciao, che tempo fa?",,"Non ho finestre, ma spero sia bello da te!"
80,"Buongiorno, che tempo fa?",,"Non ho finestre, ma spero sia bello da te!"
81,Tutto bene oggi!,,Sì! E da te?
82,"Ehi, tutto bene oggi?",,Sì! E da te?
83,"Ciao, tutto bene oggi?",,Sì! E da te?
84,"Buongiorno, tutto bene oggi!",,Sì! E da te?
85,Molto da fare?,,Un po'. E tu?
86,"Ehi, molto da fare?",,Un po'. E tu?
87,"Ciao, molto da fare!",,Un po'. E tu?
88,"Buongiorno, molto da fare?",,Un po'. E tu?
89,Grazie!,,Prego!
90,Grazie mille!,,Con molto piacere!
91,Mille grazie!,,Felice di aiutare!
92,Grazie di tutto!,,Prego!
93,Va bene,,Va bene!
94,"Va bene, ok",,Perfetto!
95,Capito,,Molto bene!
96,Inteso,,Ottimo!
97,Sembra buono,,Mi fa piacere!
98,Sembra ottimo,,Meraviglioso!
99,"Sì, esatto",,"Ottimo, continuiamo."
100,"Sì, per favore",,"Certo, dimmi."
101,"Sì, volentieri",,Con piacere!
102,Nessun problema,,Grazie per la comprensione!
103,"No, grazie",,"Va bene, nessun problema."
104,Mi va bene,,D'accordo!
105,Va bene per me,,Ottimo!
106,Continua,,Continuo!
107,Racconta ancora,,Volentieri! Allora...
108,Esattamente,,Assolutamente!
109,Proprio così!,,Proprio così!
110,Certo,,Certo!
111,Davvero?,,"Sì, davvero!"
112,"Oh, bello",,"Sì, bello, no?"
113,Senza stress,,Grazie! Tutto tranquillo.
114,Scusa,,Nessun problema!
115,Scusami,,Nessun problema!
116,Colpa mia,,Non fa niente. Cos'è successo?
117,Che gentile,,Grazie! Anche tu sei gentile.
118,Ben fatto,,Grazie!
119,A presto,,A presto!
120,Ottimo!,,Ottimo!
121,Perfetto!,,Perfetto!
122,"D'accordo, affare fatto",,"Ottimo, d'accordo!"
123,Affare fatto!,,Affare fatto!
124,Possiamo iniziare?,,"Sì, iniziamo!"
125,Hai finito?,,"Sì, finito!"
126,"Ancora una volta, per favore",,"Volentieri, ancora!"
127,"Ripeti, per favore",,"Certo, ecco di nuovo."
128,"Un momento, per favore",,"Certo, prenditi tempo."
129,Aspetta un secondo,,"Ok, aspetto."
130,Torno subito,,"Ok, a tra poco!"
131,Raccontami una barzelletta,,Certo: Perché i programmatori amano il caffè? È ora di Java!
132,Ancora una barzelletta!,,Ok: Perché i fantasmi mentono male? Si vede attraverso!
133,"Una barzelletta corta, per favore",,Si incontrano due magneti. Uno dice: Mi attiri!
134,Tirami su,,Ce la fai! Un passo alla volta.
135,Qualcosa di motivante,,Ogni passo conta. Continua!
136,Sono nervoso,,"È normale. Respira calmo, andrà bene."
137,Sono stressato,,"Fai una breve pausa, bevi acqua, respira a fondo."
138,Augurami fortuna,,Fortuna! Ce la fai!
139,Incrocio le dita,,Anch'io! Fortuna!
140,Oggi è la mia giornata!,,Ottimo! Goditela!
141,Sono di buon umore,,Che bello! Mi fa piacere.
142,Sono di cattivo umore,,"Oh, cos'è successo? Vuoi parlare?"
143,Batti cinque!,,Batti cinque anche tu!
144,Salute!,,Salute!
145,Buon appetito!,,"Grazie, altrettanto!"
146,Fortuna!,,Grazie! Fortuna anche a te!
147,Benvenuto!,,Grazie! Bello essere qui.
148,Buon Natale!,,Buon Natale anche a te!
149,Felice Anno Nuovo!,,Felice Anno Nuovo! Salute e fortuna!
150,Congratulazioni!,,Grazie! Per cosa?
151,Rispetto!,,Grazie! Rispetto anche a te.
152,Wow!,,"Wow, no?"
153,Incredibile!,,"Incredibile, no?"
154,Affare?,,Affare!
155,Top!,,Top!
156,Fatto!,,"Congratulazioni, ben fatto!"
157,Finalmente fatto!,,Forte! Ben fatto.
158,Fa niente,,"Va bene, nessun problema."
159,Non lo so,,Nessun problema! Di cosa si tratta?
160,Nessuna idea,,Non importa! Dimmi il tema.
161,Forse dopo,,"Certo, dopo!"
162,Adesso no,,"Capito, dopo!"
163,Stop,,Fermato.
164,Pausa,,Pausa! Dimmi quando continuare.
165,Andiamo,,Andiamo!
166,Inizia,,Iniziamo! Dimmi.
167,"Grazie, è tutto!",,Prego! Ciao.
168,"Grazie, ciao!",,Ciao!
169,Ciao ciao!,,Ciao ciao! Abbi cura di te!
170,Ehi tu!,,Ehi tu! Cosa succede?
171,Mi senti?,,"Sì, forte e chiaro!"
172,Sei umano?,,"No, sono un'IA. Ma aiuto come un amico."
173,Sei intelligente?,,So parecchie cose. Chiedimi!
174,Come ti chiami?,,"Sono Assistente, un'IA. E tu?"
175,Grazie! :),,Prego!
176,Grazie mille! :),,Con molto piacere!
177,Mille grazie! :),,Felice di aiutare!
178,Grazie di tutto! :),,Prego!
179,Va bene :),,Va bene!
180,"Va bene, ok :)",,Perfetto!
181,Capito :),,Molto bene!
182,Inteso :),,Ottimo!
183,Sembra buono :),,Mi fa piacere!
184,Sembra ottimo :),,Meraviglioso!
185,"Sì, esatto :)",,"Ottimo, continuiamo."
186,"Sì, per favore :)",,"Certo, dimmi."
187,"Sì, volentieri :)",,Con piacere!
188,Nessun problema :),,Grazie per la comprensione!
189,"No, grazie :)",,"Va bene, nessun problema."
190,Mi va bene :),,D'accordo!
191,Va bene per me :),,Ottimo!
192,Continua :),,Continuo!
193,Racconta ancora :),,Volentieri! Allora...
194,Esattamente :),,Assolutamente!
195,Proprio così! :),,Proprio così!
196,Certo :),,Certo!
197,Davvero? :),,"Sì, davvero!"
198,"Oh, bello :)",,"Sì, bello, no?"
199,Senza stress :),,Grazie! Tutto tranquillo.
200,Scusa :),,Nessun problema!
201,Scusami :),,Nessun problema!
202,Colpa mia :),,Non fa niente. Cos'è successo?
203,Che gentile :),,Grazie! Anche tu sei gentile.
204,Ben fatto :),,Grazie!
205,A presto :),,A presto!
206,Ottimo! :),,Ottimo!
207,Perfetto! :),,Perfetto!
208,"D'accordo, affare fatto :)",,"Ottimo, d'accordo!"
209,Affare fatto! :),,Affare fatto!
210,Possiamo iniziare? :),,"Sì, iniziamo!"
211,Hai finito? :),,"Sì, finito!"
212,"Ancora una volta, per favore :)",,"Volentieri, ancora!"
213,"Ripeti, per favore :)",,"Certo, ecco di nuovo."
214,"Un momento, per favore :)",,"Certo, prenditi tempo."
215,Aspetta un secondo :),,"Ok, aspetto."
216,Torno subito :),,"Ok, a tra poco!"
217,Raccontami una barzelletta :),,Certo: Perché i programmatori amano il caffè? È ora di Java!
218,Ancora una barzelletta! :),,Ok: Perché i fantasmi mentono male? Si vede attraverso!
219,"Una barzelletta corta, per favore :)",,Si incontrano due magneti. Uno dice: Mi attiri!
220,Tirami su :),,Ce la fai! Un passo alla volta.
221,Qualcosa di motivante :),,Ogni passo conta. Continua!
222,Sono nervoso :),,"È normale. Respira calmo, andrà bene."
223,Sono stressato :),,"Fai una breve pausa, bevi acqua, respira a fondo."
224,Augurami fortuna :),,Fortuna! Ce la fai!
225,Incrocio le dita :),,Anch'io! Fortuna!
226,Oggi è la mia giornata! :),,Ottimo! Goditela!
227,Sono di buon umore :),,Che bello! Mi fa piacere.
228,Sono di cattivo umore :),,"Oh, cos'è successo? Vuoi parlare?"
229,Batti cinque! :),,Batti cinque anche tu!
230,Salute! :),,Salute!
231,Buon appetito! :),,"Grazie, altrettanto!"
232,Fortuna! :),,Grazie! Fortuna anche a te!
233,Benvenuto! :),,Grazie! Bello essere qui.
234,Buon Natale! :),,Buon Natale anche a te!
235,Felice Anno Nuovo! :),,Felice Anno Nuovo! Salute e fortuna!
236,Congratulazioni! :),,Grazie! Per cosa?
237,Rispetto! :),,Grazie! Rispetto anche a te.
238,Wow! :),,"Wow, no?"
239,Incredibile! :),,"Incredibile, no?"
240,Affare? :),,Affare!
241,Top! :),,Top!
242,Fatto! :),,"Congratulazioni, ben fatto!"
243,Finalmente fatto! :),,Forte! Ben fatto.
244,Fa niente :),,"Va bene, nessun problema."
245,Non lo so :),,Nessun problema! Di cosa si tratta?
246,Nessuna idea :),,Non importa! Dimmi il tema.
247,Forse dopo :),,"Certo, dopo!"
248,Adesso no :),,"Capito, dopo!"
249,Stop :),,Fermato.
250,Pausa :),,Pausa! Dimmi quando continuare.
251,Andiamo :),,Andiamo!
252,Inizia :),,Iniziamo! Dimmi.
253,"Grazie, è tutto! :)",,Prego! Ciao.
254,"Grazie, ciao! :)",,Ciao!
255,Ciao ciao! :),,Ciao ciao! Abbi cura di te!
256,Ehi tu! :),,Ehi tu! Cosa succede?
257,Mi senti? :),,"Sì, forte e chiaro!"
258,Sei umano? :),,"No, sono un'IA. Ma aiuto come un amico."
259,Sei intelligente? :),,So parecchie cose. Chiedimi!
260,Come ti chiami? :),,"Sono Assistente, un'IA. E tu?"
261,Grazie! !!,,Prego!
262,Grazie mille! !!,,Con molto piacere!
263,Mille grazie! !!,,Felice di aiutare!
264,Grazie di tutto! !!,,Prego!
265,Va bene !!,,Va bene!
266,"Va bene, ok !!",,Perfetto!
267,Capito !!,,Molto bene!
268,Inteso !!,,Ottimo!
269,Sembra buono !!,,Mi fa piacere!
270,Sembra ottimo !!,,Meraviglioso!
271,"Sì, esatto !!",,"Ottimo, continuiamo."
272,"Sì, per favore !!",,"Certo, dimmi."
273,"Sì, volentieri !!",,Con piacere!
274,Nessun problema !!,,Grazie per la comprensione!
275,"No, grazie !!",,"Va bene, nessun problema."
276,Mi va bene !!,,D'accordo!
277,Va bene per me !!,,Ottimo!
278,Continua !!,,Continuo!
279,Racconta ancora !!,,Volentieri! Allora...
280,Esattamente !!,,Assolutamente!
281,Proprio così! !!,,Proprio così!
282,Certo !!,,Certo!
283,Davvero? !!,,"Sì, davvero!"
284,"Oh, bello !!",,"Sì, bello, no?"
285,Senza stress !!,,Grazie! Tutto tranquillo.
286,Scusa !!,,Nessun problema!
287,Scusami !!,,Nessun problema!
288,Colpa mia !!,,Non fa niente. Cos'è successo?
289,Che gentile !!,,Grazie! Anche tu sei gentile.
290,Ben fatto !!,,Grazie!
291,A presto !!,,A presto!
292,Ottimo! !!,,Ottimo!
293,Perfetto! !!,,Perfetto!
294,"D'accordo, affare fatto !!",,"Ottimo, d'accordo!"
295,Affare fatto! !!,,Affare fatto!
296,Possiamo iniziare? !!,,"Sì, iniziamo!"
297,Hai finito? !!,,"Sì, finito!"
298,"Ancora una volta, per favore !!",,"Volentieri, ancora!"
299,"Ripeti, per favore !!",,"Certo, ecco di nuovo."
300,"Un momento, per favore !!",,"Certo, prenditi tempo."
301,Aspetta un secondo !!,,"Ok, aspetto."
302,Torno subito !!,,"Ok, a tra poco!"
303,Raccontami una barzelletta !!,,Certo: Perché i programmatori amano il caffè? È ora di Java!
304,Ancora una barzelletta! !!,,Ok: Perché i fantasmi mentono male? Si vede attraverso!
305,"Una barzelletta corta, per favore !!",,Si incontrano due magneti. Uno dice: Mi attiri!
306,Tirami su !!,,Ce la fai! Un passo alla volta.
307,Qualcosa di motivante !!,,Ogni passo conta. Continua!
308,Sono nervoso !!,,"È normale. Respira calmo, andrà bene."
309,Sono stressato !!,,"Fai una breve pausa, bevi acqua, respira a fondo."
310,Augurami fortuna !!,,Fortuna! Ce la fai!
311,Incrocio le dita !!,,Anch'io! Fortuna!
312,Oggi è la mia giornata! !!,,Ottimo! Goditela!
313,Sono di buon umore !!,,Che bello! Mi fa piacere.
314,Sono di cattivo umore !!,,"Oh, cos'è successo? Vuoi parlare?"
315,Batti cinque! !!,,Batti cinque anche tu!
316,Salute! !!,,Salute!
317,Buon appetito! !!,,"Grazie, altrettanto!"
318,Fortuna! !!,,Grazie! Fortuna anche a te!
319,Benvenuto! !!,,Grazie! Bello essere qui.
320,Buon Natale! !!,,Buon Natale anche a te!
321,Felice Anno Nuovo! !!,,Felice Anno Nuovo! Salute e fortuna!
322,Congratulazioni! !!,,Grazie! Per cosa?
323,Rispetto! !!,,Grazie! Rispetto anche a te.
324,Wow! !!,,"Wow, no?"
325,Incredibile! !!,,"Incredibile, no?"
326,Affare? !!,,Affare!
327,Top! !!,,Top!
328,Fatto! !!,,"Congratulazioni, ben fatto!"
329,Finalmente fatto! !!,,Forte! Ben fatto.
330,Fa niente !!,,"Va bene, nessun problema."
331,Non lo so !!,,Nessun problema! Di cosa si tratta?
332,Nessuna idea !!,,Non importa! Dimmi il tema.
333,Forse dopo !!,,"Certo, dopo!"
334,Adesso no !!,,"Capito, dopo!"
335,Stop !!,,Fermato.
336,Pausa !!,,Pausa! Dimmi quando continuare.
337,Andiamo !!,,Andiamo!
338,Inizia !!,,Iniziamo! Dimmi.
339,"Grazie, è tutto! !!",,Prego! Ciao.
340,"Grazie, ciao! !!",,Ciao!
341,Ciao ciao! !!,,Ciao ciao! Abbi cura di te!
342,Ehi tu! !!,,Ehi tu! Cosa succede?
343,Mi senti? !!,,"Sì, forte e chiaro!"
344,Sei umano? !!,,"No, sono un'IA. Ma aiuto come un amico."
345,Sei intelligente? !!,,So parecchie cose. Chiedimi!
346,Come ti chiami? !!,,"Sono Assistente, un'IA. E tu?"
347,Grazie! oggi,,Prego!
348,Grazie mille! oggi,,Con molto piacere!
349,Mille grazie! oggi,,Felice di aiutare!
350,Grazie di tutto! oggi,,Prego!
351,Va bene oggi,,Va bene!
352,"Va bene, ok oggi",,Perfetto!
353,Capito oggi,,Molto bene!
354,Inteso oggi,,Ottimo!
355,Sembra buono oggi,,Mi fa piacere!
356,Sembra ottimo oggi,,Meraviglioso!
357,"Sì, esatto oggi",,"Ottimo, continuiamo."
358,"Sì, per favore oggi",,"Certo, dimmi."
359,"Sì, volentieri oggi",,Con piacere!
360,Nessun problema oggi,,Grazie per la comprensione!
361,"No, grazie oggi",,"Va bene, nessun problema."
362,Mi va bene oggi,,D'accordo!
363,Va bene per me oggi,,Ottimo!
364,Continua oggi,,Continuo!
365,Racconta ancora oggi,,Volentieri! Allora...
366,Esattamente oggi,,Assolutamente!
367,Proprio così! oggi,,Proprio così!
368,Certo oggi,,Certo!
369,Davvero? oggi,,"Sì, davvero!"
370,"Oh, bello oggi",,"Sì, bello, no?"
371,Senza stress oggi,,Grazie! Tutto tranquillo.
372,Scusa oggi,,Nessun problema!
373,Scusami oggi,,Nessun problema!
374,Colpa mia oggi,,Non fa niente. Cos'è successo?
375,Che gentile oggi,,Grazie! Anche tu sei gentile.
376,Ben fatto oggi,,Grazie!
377,A presto oggi,,A presto!
378,Ottimo! oggi,,Ottimo!
379,Perfetto! oggi,,Perfetto!
380,"D'accordo, affare fatto oggi",,"Ottimo, d'accordo!"
381,Affare fatto! oggi,,Affare fatto!
382,Possiamo iniziare? oggi,,"Sì, iniziamo!"
383,Hai finito? oggi,,"Sì, finito!"
384,"Ancora una volta, per favore oggi",,"Volentieri, ancora!"
385,"Ripeti, per favore oggi",,"Certo, ecco di nuovo."
386,"Un momento, per favore oggi",,"Certo, prenditi tempo."
387,Aspetta un secondo oggi,,"Ok, aspetto."
388,Torno subito oggi,,"Ok, a tra poco!"
389,Raccontami una barzelletta oggi,,Certo: Perché i programmatori amano il caffè? È ora di Java!
390,Ancora una barzelletta! oggi,,Ok: Perché i fantasmi mentono male? Si vede attraverso!
391,"Una barzelletta corta, per favore oggi",,Si incontrano due magneti. Uno dice: Mi attiri!
392,Tirami su oggi,,Ce la fai! Un passo alla volta.
393,Qualcosa di motivante oggi,,Ogni passo conta. Continua!
394,Sono nervoso oggi,,"È normale. Respira calmo, andrà bene."
395,Sono stressato oggi,,"Fai una breve pausa, bevi acqua, respira a fondo."
396,Augurami fortuna oggi,,Fortuna! Ce la fai!
397,Incrocio le dita oggi,,Anch'io! Fortuna!
398,Oggi è la mia giornata! oggi,,Ottimo! Goditela!
399,Sono di buon umore oggi,,Che bello! Mi fa piacere.
400,Sono di cattivo umore oggi,,"Oh, cos'è successo? Vuoi parlare?"
401,Qual è la capitale di Germania?,Dato: Berlino è la capitale di Germania.,La capitale di Germania è Berlino.
402,Nomina la capitale di Germania.,Cerca: Germania -> Berlino.,La capitale di Germania si chiama Berlino.
403,Capitale di Germania?,Dato rapido: Berlino.,Berlino.
404,Qual è la capitale di Francia?,Dato: Parigi è la capitale di Francia.,La capitale di Francia è Parigi.
405,Nomina la capitale di Francia.,Cerca: Francia -> Parigi.,La capitale di Francia si chiama Parigi.
406,Capitale di Francia?,Dato rapido: Parigi.,Parigi.
407,Qual è la capitale di Italia?,Dato: Roma è la capitale di Italia.,La capitale di Italia è Roma.
408,Nomina la capitale di Italia.,Cerca: Italia -> Roma.,La capitale di Italia si chiama Roma.
409,Capitale di Italia?,Dato rapido: Roma.,Roma.
410,Qual è la capitale di Spagna?,Dato: Madrid è la capitale di Spagna.,La capitale di Spagna è Madrid.
411,Nomina la capitale di Spagna.,Cerca: Spagna -> Madrid.,La capitale di Spagna si chiama Madrid.
412,Capitale di Spagna?,Dato rapido: Madrid.,Madrid.
413,Qual è la capitale di Portogallo?,Dato: Lisbona è la capitale di Portogallo.,La capitale di Portogallo è Lisbona.
414,Nomina la capitale di Portogallo.,Cerca: Portogallo -> Lisbona.,La capitale di Portogallo si chiama Lisbona.
415,Capitale di Portogallo?,Dato rapido: Lisbona.,Lisbona.
416,Qual è la capitale di Paesi Bassi?,Dato: Amsterdam è la capitale di Paesi Bassi.,La capitale di Paesi Bassi è Amsterdam.
417,Nomina la capitale di Paesi Bassi.,Cerca: Paesi Bassi -> Amsterdam.,La capitale di Paesi Bassi si chiama Amsterdam.
418,Capitale di Paesi Bassi?,Dato rapido: Amsterdam.,Amsterdam.
419,Qual è la capitale di Belgio?,Dato: Bruxelles è la capitale di Belgio.,La capitale di Belgio è Bruxelles.
420,Nomina la capitale di Belgio.,Cerca: Belgio -> Bruxelles.,La capitale di Belgio si chiama Bruxelles.
421,Capitale di Belgio?,Dato rapido: Bruxelles.,Bruxelles.
422,Qual è la capitale di Austria?,Dato: Vienna è la capitale di Austria.,La capitale di Austria è Vienna.
423,Nomina la capitale di Austria.,Cerca: Austria -> Vienna.,La capitale di Austria si chiama Vienna.
424,Capitale di Austria?,Dato rapido: Vienna.,Vienna.
425,Qual è la capitale di Svizzera?,Dato: Berna è la capitale di Svizzera.,La capitale di Svizzera è Berna.
426,Nomina la capitale di Svizzera.,Cerca: Svizzera -> Berna.,La capitale di Svizzera si chiama Berna.
427,Capitale di Svizzera?,Dato rapido: Berna.,Berna.
428,Qual è la capitale di Polonia?,Dato: Varsavia è la capitale di Polonia.,La capitale di Polonia è Varsavia.
429,Nomina la capitale di Polonia.,Cerca: Polonia -> Varsavia.,La capitale di Polonia si chiama Varsavia.
430,Capitale di Polonia?,Dato rapido: Varsavia.,Varsavia.
431,Qual è la capitale di Cechia?,Dato: Praga è la capitale di Cechia.,La capitale di Cechia è Praga.
432,Nomina la capitale di Cechia.,Cerca: Cechia -> Praga.,La capitale di Cechia si chiama Praga.
433,Capitale di Cechia?,Dato rapido: Praga.,Praga.
434,Qual è la capitale di Ungheria?,Dato: Budapest è la capitale di Ungheria.,La capitale di Ungheria è Budapest.
435,Nomina la capitale di Ungheria.,Cerca: Ungheria -> Budapest.,La capitale di Ungheria si chiama Budapest.
436,Capitale di Ungheria?,Dato rapido: Budapest.,Budapest.
437,Qual è la capitale di Grecia?,Dato: Atene è la capitale di Grecia.,La capitale di Grecia è Atene.
438,Nomina la capitale di Grecia.,Cerca: Grecia -> Atene.,La capitale di Grecia si chiama Atene.
439,Capitale di Grecia?,Dato rapido: Atene.,Atene.
440,Qual è la capitale di Turchia?,Dato: Ankara è la capitale di Turchia.,La capitale di Turchia è Ankara.
441,Nomina la capitale di Turchia.,Cerca: Turchia -> Ankara.,La capitale di Turchia si chiama Ankara.
442,Capitale di Turchia?,Dato rapido: Ankara.,Ankara.
443,Qual è la capitale di Norvegia?,Dato: Oslo è la capitale di Norvegia.,La capitale di Norvegia è Oslo.
444,Nomina la capitale di Norvegia.,Cerca: Norvegia -> Oslo.,La capitale di Norvegia si chiama Oslo.
445,Capitale di Norvegia?,Dato rapido: Oslo.,Oslo.
446,Qual è la capitale di Svezia?,Dato: Stoccolma è la capitale di Svezia.,La capitale di Svezia è Stoccolma.
447,Nomina la capitale di Svezia.,Cerca: Svezia -> Stoccolma.,La capitale di Svezia si chiama Stoccolma.
448,Capitale di Svezia?,Dato rapido: Stoccolma.,Stoccolma.
449,Qual è la capitale di Finlandia?,Dato: Helsinki è la capitale di Finlandia.,La capitale di Finlandia è Helsinki.
450,Nomina la capitale di Finlandia.,Cerca: Finlandia -> Helsinki.,La capitale di Finlandia si chiama Helsinki.
451,Capitale di Finlandia?,Dato rapido: Helsinki.,Helsinki.
452,Qual è la capitale di Danimarca?,Dato: Copenaghen è la capitale di Danimarca.,La capitale di Danimarca è Copenaghen.
453,Nomina la capitale di Danimarca.,Cerca: Danimarca -> Copenaghen.,La capitale di Danimarca si chiama Copenaghen.
454,Capitale di Danimarca?,Dato rapido: Copenaghen.,Copenaghen.
455,Qual è la capitale di Regno Unito?,Dato: Londra è la capitale di Regno Unito.,La capitale di Regno Unito è Londra.
456,Nomina la capitale di Regno Unito.,Cerca: Regno Unito -> Londra.,La capitale di Regno Unito si chiama Londra.
457,Capitale di Regno Unito?,Dato rapido: Londra.,Londra.
458,Qual è la capitale di Irlanda?,Dato: Dublino è la capitale di Irlanda.,La capitale di Irlanda è Dublino.
459,Nomina la capitale di Irlanda.,Cerca: Irlanda -> Dublino.,La capitale di Irlanda si chiama Dublino.
460,Capitale di Irlanda?,Dato rapido: Dublino.,Dublino.
461,Qual è la capitale di Stati Uniti?,Dato: Washington D.C. è la capitale di Stati Uniti.,La capitale di Stati Uniti è Washington D.C..
462,Nomina la capitale di Stati Uniti.,Cerca: Stati Uniti -> Washington D.C..,La capitale di Stati Uniti si chiama Washington D.C..
463,Capitale di Stati Uniti?,Dato rapido: Washington D.C..,Washington D.C..
464,Qual è la capitale di Canada?,Dato: Ottawa è la capitale di Canada.,La capitale di Canada è Ottawa.
465,Nomina la capitale di Canada.,Cerca: Canada -> Ottawa.,La capitale di Canada si chiama Ottawa.
466,Capitale di Canada?,Dato rapido: Ottawa.,Ottawa.
467,Qual è la capitale di Messico?,Dato: Città del Messico è la capitale di Messico.,La capitale di Messico è Città del Messico.
468,Nomina la capitale di Messico.,Cerca: Messico -> Città del Messico.,La capitale di Messico si chiama Città del Messico.
469,Capitale di Messico?,Dato rapido: Città del Messico.,Città del Messico.
470,Qual è la capitale di Brasile?,Dato: Brasilia è la capitale di Brasile.,La capitale di Brasile è Brasilia.
471,Nomina la capitale di Brasile.,Cerca: Brasile -> Brasilia.,La capitale di Brasile si chiama Brasilia.
472,Capitale di Brasile?,Dato rapido: Brasilia.,Brasilia.
473,Qual è la capitale di Argentina?,Dato: Buenos Aires è la capitale di Argentina.,La capitale di Argentina è Buenos Aires.
474,Nomina la capitale di Argentina.,Cerca: Argentina -> Buenos Aires.,La capitale di Argentina si chiama Buenos Aires.
475,Capitale di Argentina?,Dato rapido: Buenos Aires.,Buenos Aires.
