id,text
329,succesul pe scurt: Succesul atinge țintele fixate.
330,învățarea pe scurt: Învățarea dobândește știință și abilități.
331,știința pe scurt: Știința e informație înțeleasă despre lume.
332,experiența pe scurt: Experiența e știință din trăite.
333,umorul pe scurt: Umorul știe să râdă de cele hazlii.
334,dragostea pe scurt: Dragostea e afecțiune adâncă și grijă.
335,Fapt: Capitala Germania e Berlin.
336,Știai? Capitala Germania e Berlin.
337,Ține minte: Capitala Germania e Berlin.
338,Pe scurt: Capitala Germania e Berlin.
339,Bine de știut: Capitala Germania e Berlin.
340,E sigur: Capitala Germania e Berlin.
341,Fapt: Capitala Germania se numește Berlin.
342,Știai? Capitala Germania se numește Berlin.
343,Ține minte: Capitala Germania se numește Berlin.
344,Pe scurt: Capitala Germania se numește Berlin.
345,Bine de știut: Capitala Germania se numește Berlin.
346,E sigur: Capitala Germania se numește Berlin.
347,Fapt: Capitala Franța e Paris.
348,Știai? Capitala Franța e Paris.
349,Ține minte: Capitala Franța e Paris.
350,Pe scurt: Capitala Franța e Paris.
351,Bine de știut: Capitala Franța e Paris.
352,E sigur: Capitala Franța e Paris.
353,Fapt: Capitala Franța se numește Paris.
354,Știai? Capitala Franța se numește Paris.
355,Ține minte: Capitala Franța se numește Paris.
356,Pe scurt: Capitala Franța se numește Paris.
357,Bine de știut: Capitala Franța se numește Paris.
358,E sigur: Capitala Franța se numește Paris.
359,Fapt: Capitala Italia e Roma.
360,Știai? Capitala Italia e Roma.
361,Ține minte: Capitala Italia e Roma.
362,Pe scurt: Capitala Italia e Roma.
363,Bine de știut: Capitala Italia e Roma.
364,E sigur: Capitala Italia e Roma.
365,Fapt: Capitala Italia se numește Roma.
366,Știai? Capitala Italia se numește Roma.
367,Ține minte: Capitala Italia se numește Roma.
368,Pe scurt: Capitala Italia se numește Roma.
369,Bine de știut: Capitala Italia se numește Roma.
370,E sigur: Capitala Italia se numește Roma.
371,Fapt: Capitala Spania e Madrid.
372,Știai? Capitala Spania e Madrid.
373,Ține minte: Capitala Spania e Madrid.
374,Pe scurt: Capitala Spania e Madrid.
375,Bine de știut: Capitala Spania e Madrid.
376,E sigur: Capitala Spania e Madrid.
377,Fapt: Capitala Spania se numește Madrid.
378,Știai? Capitala Spania se numește Madrid.
379,Ține minte: Capitala Spania se numește Madrid.
380,Pe scurt: Capitala Spania se numește Madrid.
381,Bine de știut: Capitala Spania se numește Madrid.
382,E sigur: Capitala Spania se numește Madrid.
383,Fapt: Capitala Portugalia e Lisabona.
384,Știai? Capitala Portugalia e Lisabona.
385,Ține minte: Capitala Portugalia e Lisabona.
386,Pe scurt: Capitala Portugalia e Lisabona.
387,Bine de știut: Capitala Portugalia e Lisabona.
388,E sigur: Capitala Portugalia e Lisabona.
389,Fapt: Capitala Portugalia se numește Lisabona.
390,Știai? Capitala Portugalia se numește Lisabona.
391,Ține minte: Capitala Portugalia se numește Lisabona.
392,Pe scurt: Capitala Portugalia se numește Lisabona.
393,Bine de știut: Capitala Portugalia se numește Lisabona.
394,E sigur: Capitala Portugalia se numește Lisabona.
395,Fapt: Capitala Țările de Jos e Amsterdam.
396,Știai? Capitala Țările de Jos e Amsterdam.
397,Ține minte: Capitala Țările de Jos e Amsterdam.
398,Pe scurt: Capitala Țările de Jos e Amsterdam.
399,Bine de știut: Capitala Țările de Jos e Amsterdam.
400,E sigur: Capitala Țările de Jos e Amsterdam.
401,Fapt: Capitala Țările de Jos se numește Amsterdam.
402,Știai? Capitala Țările de Jos se numește Amsterdam.
403,Ține minte: Capitala Țările de Jos se numește Amsterdam.
404,Pe scurt: Capitala Țările de Jos se numește Amsterdam.
405,Bine de știut: Capitala Țările de Jos se numește Amsterdam.
406,E sigur: Capitala Țările de Jos se numește Amsterdam.
407,Fapt: Capitala Belgia e Bruxelles.
408,Știai? Capitala Belgia e Bruxelles.
409,Ține minte: Capitala Belgia e Bruxelles.
410,Pe scurt: Capitala Belgia e Bruxelles.
411,Bine de știut: Capitala Belgia e Bruxelles.
412,E sigur: Capitala Belgia e Bruxelles.
413,Fapt: Capitala Belgia se numește Bruxelles.
414,Știai? Capitala Belgia se numește Bruxelles.
415,Ține minte: Capitala Belgia se numește Bruxelles.
416,Pe scurt: Capitala Belgia se numește Bruxelles.
417,Bine de știut: Capitala Belgia se numește Bruxelles.
418,E sigur: Capitala Belgia se numește Bruxelles.
419,Fapt: Capitala Austria e Viena.
420,Știai? Capitala Austria e Viena.
421,Ține minte: Capitala Austria e Viena.
422,Pe scurt: Capitala Austria e Viena.
423,Bine de știut: Capitala Austria e Viena.
424,E sigur: Capitala Austria e Viena.
425,Fapt: Capitala Austria se numește Viena.
426,Știai? Capitala Austria se numește Viena.
427,Ține minte: Capitala Austria se numește Viena.
428,Pe scurt: Capitala Austria se numește Viena.
429,Bine de știut: Capitala Austria se numește Viena.
430,E sigur: Capitala Austria se numește Viena.
431,Fapt: Capitala Elveția e Berna.
432,Știai? Capitala Elveția e Berna.
433,Ține minte: Capitala Elveția e Berna.
434,Pe scurt: Capitala Elveția e Berna.
435,Bine de știut: Capitala Elveția e Berna.
436,E sigur: Capitala Elveția e Berna.
437,Fapt: Capitala Elveția se numește Berna.
438,Știai? Capitala Elveția se numește Berna.
439,Ține minte: Capitala Elveția se numește Berna.
440,Pe scurt: Capitala Elveția se numește Berna.
441,Bine de știut: Capitala Elveția se numește Berna.
442,E sigur: Capitala Elveția se numește Berna.
443,Fapt: Capitala Polonia e Varșovia.
444,Știai? Capitala Polonia e Varșovia.
445,Ține minte: Capitala Polonia e Varșovia.
446,Pe scurt: Capitala Polonia e Varșovia.
447,Bine de știut: Capitala Polonia e Varșovia.
448,E sigur: Capitala Polonia e Varșovia.
449,Fapt: Capitala Polonia se numește Varșovia.
450,Știai? Capitala Polonia se numește Varșovia.
451,Ține minte: Capitala Polonia se numește Varșovia.
452,Pe scurt: Capitala Polonia se numește Varșovia.
453,Bine de știut: Capitala Polonia se numește Varșovia.
454,E sigur: Capitala Polonia se numește Varșovia.
455,Fapt: Capitala Cehia e Praga.
456,Știai? Capitala Cehia e Praga.
457,Ține minte: Capitala Cehia e Praga.
458,Pe scurt: Capitala Cehia e Praga.
459,Bine de știut: Capitala Cehia e Praga.
460,E sigur: Capitala Cehia e Praga.
461,Fapt: Capitala Cehia se numește Praga.
462,Știai? Capitala Cehia se numește Praga.
463,Ține minte: Capitala Cehia se numește Praga.
464,Pe scurt: Capitala Cehia se numește Praga.
465,Bine de știut: Capitala Cehia se numește Praga.
466,E sigur: Capitala Cehia se numește Praga.
467,Fapt: Capitala Ungaria e Budapesta.
468,Știai? Capitala Ungaria e Budapesta.
469,Ține minte: Capitala Ungaria e Budapesta.
470,Pe scurt: Capitala Ungaria e Budapesta.
471,Bine de știut: Capitala Ungaria e Budapesta.
472,E sigur: Capitala Ungaria e Budapesta.
473,Fapt: Capitala Ungaria se numește Budapesta.
474,Știai? Capitala Ungaria se numește Budapesta.
475,Ține minte: Capitala Ungaria se numește Budapesta.
476,Pe scurt: Capitala Ungaria se numește Budapesta.
477,Bine de știut: Capitala Ungaria se numește Budapesta.
478,E sigur: Capitala Ungaria se numește Budapesta.
479,Fapt: Capitala Grecia e Atena.
480,Știai? Capitala Grecia e Atena.
481,Ține minte: Capitala Grecia e Atena.
482,Pe scurt: Capitala Grecia e Atena.
483,Bine de știut: Capitala Grecia e Atena.
484,E sigur: Capitala Grecia e Atena.
485,Fapt: Capitala Grecia se numește Atena.
486,Știai? Capitala Grecia se numește Atena.
487,Ține minte: Capitala Grecia se numește Atena.
488,Pe scurt: Capitala Grecia se numește Atena.
489,Bine de știut: Capitala Grecia se numește Atena.
490,E sigur: Capitala Grecia se numește Atena.
491,Fapt: Capitala Turcia e Ankara.
492,Știai? Capitala Turcia e Ankara.
493,Ține minte: Capitala Turcia e Ankara.
494,Pe scurt: Capitala Turcia e Ankara.
495,Bine de știut: Capitala Turcia e Ankara.
496,E sigur: Capitala Turcia e Ankara.
497,Fapt: Capitala Turcia se numește Ankara.
498,Știai? Capitala Turcia se numește Ankara.
499,Ține minte: Capitala Turcia se numește Ankara.
500,Pe scurt: Capitala Turcia se numește Ankara.
501,Bine de știut: Capitala Turcia se numește Ankara.
502,E sigur: Capitala Turcia se numește Ankara.
503,Fapt: Capitala Norvegia e Oslo.
504,Știai? Capitala Norvegia e Oslo.
505,Ține minte: Capitala Norvegia e Oslo.
506,Pe scurt: Capitala Norvegia e Oslo.
507,Bine de știut: Capitala Norvegia e Oslo.
508,E sigur: Capitala Norvegia e Oslo.
509,Fapt: Capitala Norvegia se numește Oslo.
510,Știai? Capitala Norvegia se numește Oslo.
511,Ține minte: Capitala Norvegia se numește Oslo.
512,Pe scurt: Capitala Norvegia se numește Oslo.
513,Bine de știut: Capitala Norvegia se numește Oslo.
514,E sigur: Capitala Norvegia se numește Oslo.
515,Fapt: Capitala Suedia e Stockholm.
516,Știai? Capitala Suedia e Stockholm.
517,Ține minte: Capitala Suedia e Stockholm.
518,Pe scurt: Capitala Suedia e Stockholm.
519,Bine de știut: Capitala Suedia e Stockholm.
520,E sigur: Capitala Suedia e Stockholm.
521,Fapt: Capitala Suedia se numește Stockholm.
522,Știai? Capitala Suedia se numește Stockholm.
523,Ține minte: Capitala Suedia se numește Stockholm.
524,Pe scurt: Capitala Suedia se numește Stockholm.
525,Bine de știut: Capitala Suedia se numește Stockholm.
526,E sigur: Capitala Suedia se numește Stockholm.
527,Fapt: Capitala Finlanda e Helsinki.
528,Știai? Capitala Finlanda e Helsinki.
529,Ține minte: Capitala Finlanda e Helsinki.
530,Pe scurt: Capitala Finlanda e Helsinki.
531,Bine de știut: Capitala Finlanda e Helsinki.
532,E sigur: Capitala Finlanda e Helsinki.
533,Fapt: Capitala Finlanda se numește Helsinki.
534,Știai? Capitala Finlanda se numește Helsinki.
535,Ține minte: Capitala Finlanda se numește Helsinki.
536,Pe scurt: Capitala Finlanda se numește Helsinki.
537,Bine de știut: Capitala Finlanda se numește Helsinki.
538,E sigur: Capitala Finlanda se numește Helsinki.
539,Fapt: Capitala Danemarca e Copenhaga.
540,Știai? Capitala Danemarca e Copenhaga.
541,Ține minte: Capitala Danemarca e Copenhaga.
542,Pe scurt: Capitala Danemarca e Copenhaga.
543,Bine de știut: Capitala Danemarca e Copenhaga.
544,E sigur: Capitala Danemarca e Copenhaga.
545,Fapt: Capitala Danemarca se numește Copenhaga.
546,Știai? Capitala Danemarca se numește Copenhaga.
547,Ține minte: Capitala Danemarca se numește Copenhaga.
548,Pe scurt: Capitala Danemarca se numește Copenhaga.
549,Bine de știut: Capitala Danemarca se numește Copenhaga.
550,E sigur: Capitala Danemarca se numește Copenhaga.
551,Fapt: Capitala Regatul Unit e Londra.
552,Știai? Capitala Regatul Unit e Londra.
553,Ține minte: Capitala Regatul Unit e Londra.
554,Pe scurt: Capitala Regatul Unit e Londra.
555,Bine de știut: Capitala Regatul Unit e Londra.
556,E sigur: Capitala Regatul Unit e Londra.
557,Fapt: Capitala Regatul Unit se numește Londra.
558,Știai? Capitala Regatul Unit se numește Londra.
559,Ține minte: Capitala Regatul Unit se numește Londra.
560,Pe scurt: Capitala Regatul Unit se numește Londra.
561,Bine de știut: Capitala Regatul Unit se numește Londra.
562,E sigur: Capitala Regatul Unit se numește Londra.
563,Fapt: Capitala Irlanda e Dublin.
564,Știai? Capitala Irlanda e Dublin.
565,Ține minte: Capitala Irlanda e Dublin.
566,Pe scurt: Capitala Irlanda e Dublin.
567,Bine de știut: Capitala Irlanda e Dublin.
568,E sigur: Capitala Irlanda e Dublin.
569,Fapt: Capitala Irlanda se numește Dublin.
570,Știai? Capitala Irlanda se numește Dublin.
571,Ține minte: Capitala Irlanda se numește Dublin.
572,Pe scurt: Capitala Irlanda se numește Dublin.
573,Bine de știut: Capitala Irlanda se numește Dublin.
574,E sigur: Capitala Irlanda se numește Dublin.
575,Fapt: Capitala SUA e Washington D.C..
576,Știai? Capitala SUA e Washington D.C..
577,Ține minte: Capitala SUA e Washington D.C..
