id,text
83,"Hukum Dasar adalah konstitusi Jerman, berlaku sejak 1949."
84,Jerman reunifikasi tahun 1990.
85,"Abad Pertengahan adalah era sekitar 500-1500, antara kuno dan modern."
86,"Leonardo da Vinci adalah seniman dan penemu Italia, terkenal karena Mona Lisa."
87,Marie Curie meneliti radioaktivitas dan memenangkan dua Nobel.
88,"Revolusi Prancis sejak 1789 menggulingkan monarki di bawah kebebasan, kesetaraan, persaudaraan."
89,"Hak asasi adalah hak dasar setiap orang, seperti hidup, kebebasan dan kesetaraan."
90,Inflasi berarti harga naik dan uang kehilangan nilai.
91,Industrialisasi adalah peralihan ke mesin dan pabrik sejak abad 18.
92,"Dasar adalah ARPANET tahun 1969, Web sejak 1989."
93,Mobil ditemukan oleh Carl Benz dengan mobil 1886.
94,Penerbangan bermotor pertama oleh Wright bersaudara tahun 1903.
95,Untuk Bundestag sejak 18 tahun. Di pemilu UE Jerman sejak 16.
96,"Pemilih memilih, suara dihitung dan kursi dibagi menurut hasil."
97,Dalam diktator satu orang atau kelompok memerintah tanpa pemilu bebas; dalam demokrasi kekuasaan dari rakyat.
98,Keberlanjutan berarti hidup agar generasi mendatang juga punya sumber daya.
99,"Bullying adalah gangguan berulang. Bicara dengan terpercaya, simpan bukti, cari bantuan."
100,Damai berarti hidup bersama tanpa perang dan kekerasan.
101,Bebas berarti hidup bebas tanpa menyakiti lain.
102,Adil berarti perlakuan adil dan sama untuk setiap orang.
103,Langit biru karena hamburan Rayleigh: cahaya biru dihamburkan lebih dari merah.
104,"Hujan terbentuk melalui penguapan: air naik, dingin, membentuk awan dan jatuh sebagai tetes."
105,"Fotosintesis membuat gula dan oksigen dari cahaya, air dan CO2."
106,Cuaca adalah keadaan jangka pendek; iklim rata-rata sekitar 30 tahun.
107,"Kulkas memompa panas dari dalam ke luar dengan pendingin: menguap di dalam, mengambil panas, melepas di luar."
108,"Listrik sederhananya gerakan terarah muatan, biasanya elektron dalam kabel."
109,"Air adalah H2O, senyawa hidrogen dan oksigen."
110,Virus adalah agen sangat kecil yang tidak berkembang tanpa sel inang.
111,"Kecerdasan buatan adalah program yang belajar dari data, mengenali pola dan menyelesaikan tugas."
112,"Browser adalah program untuk membuka situs, mis. Chrome, Firefox, Edge atau Safari."
113,"Aplikasi adalah program, biasanya untuk ponsel, mis. pesan, foto atau game."
114,"Air menstabilkan sirkulasi dan fokus, membantu ginjal dan kulit, mencegah sakit kepala."
115,"Sekitar 2 menit, dua kali sehari."
116,"Gravitasi adalah tarikan massa. Bumi menarik semua ke bawah, jadi benda jatuh."
117,"Udara adalah campuran gas, terutama nitrogen dan oksigen."
118,Jantung memompa darah ke seluruh tubuh.
119,Paru-paru mengambil oksigen dan melepas karbon dioksida.
120,"Tidur membantu pemulihan, memori dan imunitas."
121,"Demam adalah suhu tubuh tinggi, sering pertahanan melawan infeksi."
122,"Kata sandi kuat panjang, unik per layanan dan disimpan di pengelola."
123,Wi-Fi adalah jaringan lokal nirkabel untuk internet tanpa kabel.
124,Cloud adalah server di internet tempat menyimpan data dan menggunakan layanan.
125,GPS menemukan posisi dari sinyal satelit dan waktu perjalanan.
126,"Siang dan malam ada karena Bumi berputar. Sisi matahari siang, sisi lain malam."
127,Musim berasal dari kemiringan sumbu: setiap belahan miring ke matahari bergantian.
128,Bulan bersinar karena memantulkan cahaya matahari.
129,Matahari adalah bintang dari gas panas yang memberi cahaya dan panas.
130,"Tata surya kita memiliki 8 planet: Merkurius, Venus, Bumi, Mars, Jupiter, Saturnus, Uranus, Neptunus."
131,"Atom adalah unit terkecil materi, dari inti dan elektron."
132,Daur ulang mengumpulkan sampah untuk membuat produk baru.
133,Efek rumah kaca menahan panas. Terlalu banyak gas memanaskan iklim.
134,"Lebah menyerbuki tumbuhan, memastikan panen dan keanekaragaman."
135,"Daun hijau karena klorofil, pigmen fotosintesis."
136,"Mamalia berbulu, melahirkan anak hidup dan menyusui."
137,Baterai mengubah energi kimia menjadi listrik.
138,Sel surya mengubah cahaya langsung menjadi arus.
139,Virus adalah program berbahaya yang menyebar dan merusak. Lindungi dengan update dan hati-hati.
140,"Plastik hampir tidak busuk, mengotori alam dan laut, menjadi mikroplastik."
141,Gempa terjadi ketika lempeng bergerak tiba-tiba dan melepas energi.
142,Madu dibuat lebah dari nektar bunga.
143,25 kali 4 adalah 100.
144,12 persen dari 200 adalah 24.
145,Tiba pada 16:45.
146,Kamu tidur 8 jam.
147,Setiap orang mendapat 25 euro.
148,2 jam adalah 120 menit.
149,"Setahun 365 hari, kabisat 366."
150,Semenit 60 detik.
151,18 tambah 50 adalah 68.
152,36 kurang 23 adalah 13.
153,12 kali 8 adalah 96.
154,80 dibagi 5 adalah 16.
155,5 persen dari 100 adalah 5.
156,34 tambah 8 adalah 42.
157,34 kurang 12 adalah 22.
158,5 kali 8 adalah 40.
159,153 dibagi 9 adalah 17.
160,15 persen dari 200 adalah 30.
161,25 tambah 6 adalah 31.
162,27 kurang 9 adalah 18.
163,11 kali 11 adalah 121.
164,30 dibagi 5 adalah 6.
165,5 persen dari 1000 adalah 50.
166,34 tambah 40 adalah 74.
167,71 kurang 57 adalah 14.
168,8 kali 5 adalah 40.
169,156 dibagi 12 adalah 13.
170,20 persen dari 300 adalah 60.
171,9 tambah 43 adalah 52.
172,37 kurang 24 adalah 13.
173,9 kali 7 adalah 63.
174,100 dibagi 10 adalah 10.
175,50 persen dari 1000 adalah 500.
176,11 tambah 55 adalah 66.
177,41 kurang 26 adalah 15.
178,12 kali 12 adalah 144.
179,20 dibagi 2 adalah 10.
180,38 tambah 8 adalah 46.
181,27 kurang 11 adalah 16.
182,11 kali 8 adalah 88.
183,60 dibagi 12 adalah 5.
184,50 persen dari 200 adalah 100.
185,42 tambah 35 adalah 77.
186,85 kurang 12 adalah 73.
187,10 kali 6 adalah 60.
188,81 dibagi 9 adalah 9.
189,24 tambah 46 adalah 70.
190,65 kurang 62 adalah 3.
191,5 kali 6 adalah 30.
192,80 dibagi 8 adalah 10.
193,15 persen dari 1000 adalah 150.
194,32 tambah 3 adalah 35.
195,31 kurang 22 adalah 9.
196,11 kali 7 adalah 77.
197,72 dibagi 9 adalah 8.
198,28 tambah 6 adalah 34.
199,15 kurang 14 adalah 1.
200,11 kali 10 adalah 110.
201,18 dibagi 2 adalah 9.
202,20 persen dari 400 adalah 80.
203,40 tambah 33 adalah 73.
204,45 kurang 22 adalah 23.
205,2 kali 10 adalah 20.
206,128 dibagi 8 adalah 16.
207,15 persen dari 300 adalah 45.
208,10 tambah 25 adalah 35.
209,84 kurang 75 adalah 9.
210,3 kali 4 adalah 12.
211,28 dibagi 7 adalah 4.
212,10 persen dari 500 adalah 50.
213,43 tambah 8 adalah 51.
214,69 kurang 13 adalah 56.
215,4 kali 8 adalah 32.
216,77 dibagi 11 adalah 7.
217,38 tambah 20 adalah 58.
218,42 kurang 7 adalah 35.
219,9 kali 12 adalah 108.
220,34 dibagi 2 adalah 17.
221,10 persen dari 300 adalah 30.
222,44 tambah 9 adalah 53.
223,25 kurang 18 adalah 7.
224,10 kali 8 adalah 80.
225,200 dibagi 10 adalah 20.
226,20 persen dari 100 adalah 20.
227,54 tambah 11 adalah 65.
228,11 kurang 4 adalah 7.
229,6 kali 3 adalah 18.
230,54 dibagi 9 adalah 6.
231,20 persen dari 200 adalah 40.
232,38 tambah 38 adalah 76.
233,40 kurang 23 adalah 17.
234,3 kali 7 adalah 21.
235,16 dibagi 8 adalah 2.
236,20 persen dari 500 adalah 100.
237,26 tambah 7 adalah 33.
238,32 kurang 4 adalah 28.
239,7 kali 6 adalah 42.
240,240 dibagi 12 adalah 20.
241,28 tambah 23 adalah 51.
242,71 kurang 28 adalah 43.
243,8 kali 9 adalah 72.
244,31 tambah 8 adalah 39.
245,75 kurang 19 adalah 56.
246,11 kali 5 adalah 55.
247,209 dibagi 11 adalah 19.
248,25 persen dari 500 adalah 125.
249,33 tambah 2 adalah 35.
250,32 kurang 28 adalah 4.
251,84 dibagi 12 adalah 7.
252,20 persen dari 1000 adalah 200.
253,30 tambah 13 adalah 43.
254,94 kurang 65 adalah 29.
255,29 tambah 16 adalah 45.
256,16 kurang 2 adalah 14.
257,9 kali 4 adalah 36.
258,43 tambah 56 adalah 99.
259,97 kurang 70 adalah 27.
260,Selesai pada 21:45.
261,Janji pada 12:30.
262,Siap pada 17:05.
263,Berlangsung 5 jam 15 menit.
264,Selesai pada 19:30.
265,Terbaik dalam unit harian pendek dengan kartu dan penggunaan aktif dalam kalimat plus pengulangan.
266,"Tetapkan anggaran, cek langganan, masak lebih sering, bandingkan harga dan sisihkan dulu jumlah tetap."
267,"Buat pasta dengan saus sederhana: bumbui, masak, tuang ke pasta, tabur keju."
268,"Bawa: ID atau paspor, tiket, uang, ponsel plus charger, obat, higiene dan ganti di kabin."
269,"Sebutkan salah, ambil tanggung jawab, tunjukkan sesal dan tawarkan perbaikan, pendek dan jujur."
270,"Tetapkan perjalanan dan hotel, pilih 2-3 sorotan sehari, rencanakan buffer dan anggaran harian."
271,"Ya, bawa. Dengan 80 persen hujan sangat mungkin."
272,"Keduanya punya plus: kertas tanpa distraksi dan baik untuk memori, ponsel bisa dicari dan selalu ada."
273,"Kumpulkan dulu sampah, lalu cucian, kembalikan semua dan lap di akhir."
274,"Gulung pakaian bukan lipat, berat bawah, isi dengan kaus kaki."
275,"Cuci beras, didihkan dengan air ganda, diamkan 10-12 menit."
276,"Asinkan banyak air, didihkan, masak pasta 8-10 menit, tiriskan."
277,"Campur tepung, susu, telur dan sejumput garam, goreng tipis sampai keemasan."
278,"Nyalakan cahaya, minum segelas air, bergerak sebentar dan hirup udara."
279,"Tidur gelap dan sejuk, singkirkan ponsel, jaga rutin tetap."
280,"Bagi menjadi blok, tanya diri aktif, jeda, ulangi besok."
281,Tulis surat pendek plus CV tabel dan ijazah berguna.
282,"Tetapkan anggaran, cari di portal, siapkan dokumen, lihat dengan pertanyaan."
283,"Tes jari: siram hanya jika atas kering, hindari genang."
284,"Pilih 3 prioritas, rencanakan blok dengan jeda, singkirkan distraksi."
285,"Mulai 2x seminggu jalan atau ringan, naik perlahan."
286,"Siapkan botol, minum segelas setiap makan, gunakan pengingat."
287,"Misalnya oat dengan buah dan yoghurt, atau roti gandum dengan telur."
288,"Jeda pendek, gerak, cukup tidur dan bicara membantu."
289,"Batalkan cepat, beri alasan pendek, usulkan tanggal baru."
290,"Minta konkret: apa, sampai kapan, mengapa. Misal: Bantu bawa hari ini? Terima kasih!"
291,"Bilang tidak pendek dan ramah, tawarkan alternatif jika bisa."
292,"Tetapkan target, nabung bulanan otomatis, tambah ekstra."
293,"Fleksibel dengan tanggal, bandingkan portal, pesan awal."
294,"Unduh peta offline, ikuti rambu, tanya orang."
295,"Anjing butuh jalan dan didikan, kucing lebih mandiri. Pilih menurut waktu dan tempat."
296,"Kereta santai dan sering lebih hijau, mobil fleksibel dengan bagasi. Dengan macet kereta menang."
297,"Ambil apel untuk vitamin dan kenyang, cokelat sebagai pengecualian."
298,"PC memberi lebih kuat menurut harga, laptop mobile. Untuk maks pilih PC."
299,"Kota menawarkan kerja dan dekat, desa tenang dan tempat. Pilih menurut kerja dan gaya."
300,"Tidur lebih penting karena menguatkan belajar. Belajar awal, tidur cukup."
301,Pertahankan jika cukup. Beli baru hanya jika rusak atau butuh nyata.
302,"Berita palsu dibuat. Cek sumber, tanggal dan media lain."
303,"Fakta terbukti dan bisa dicek, opini adalah pandangan pribadi."
304,"Dengan cuaca bagus naik sepeda (sekitar 20 menit, sehat), dengan hujan bus."
305,Air menghilangkan haus terbaik dan tanpa gula. Jus hanya encer.
306,"Minum dulu air, kopi setelah dengan sedang."
307,"Sewa jika tetap fleksibel; jika lama dan bisa bayar, cek beli dengan semua biaya."
308,Pilih menurut tugas dan tidur: cukup tidur dan ritme tetap penting.
309,"Tidak, rencanakan istirahat. 3-4 kali seminggu sering cukup, tiap hari hanya ringan."
310,Tidak. Istirahat dan ke dokter dengan demam tinggi atau lama.
311,"Daftar kriteria, nilai, cek biaya dan rasa, putuskan dengan tenggat."
312,"Nabung 100 euro per bulan otomatis, mis. perintah setelah gaji."
313,"Butuh vital untuk hidup, ingin adalah keinginan lebih."
314,"Waktu terbatas dan tidak kembali, uang bisa didapat lagi. Keseimbangan penting."
315,"Tidak berpikir untuk salam, terima kasih dan obrolan. Berpikir untuk fakta, hitung, jelaskan, bandingkan dan putuskan, lalu tunjukkan pikiran."
316,toleransi pendek: Toleransi menerima opini dan gaya hidup lain.
317,sabar pendek: Sabar menunggu tenang dan bertahan.
318,berani pendek: Berani melakukan benar meski takut.
319,disiplin pendek: Disiplin bertahan meski tanpa mau.
320,kreatif pendek: Kreatif menemukan ide dan solusi baru.
321,kerja tim pendek: Kerja tim maju bersama menuju tujuan.
322,tanggung jawab pendek: Tanggung jawab menjawab tindakan dan akibat.
323,percaya pendek: Percaya bisa mengandalkan lain.
324,sopan pendek: Sopan hormat dan ramah.
325,tepat waktu pendek: Tepat waktu menepati waktu janji.
326,terpercaya pendek: Terpercaya menepati janji.
327,sehat pendek: Sehat fisik dan mental baik.
328,bahagia pendek: Bahagia puas dan momen gembira.
329,sukses pendek: Sukses mencapai target tetap.
330,belajar pendek: Belajar mendapat pengetahuan dan keterampilan.
331,pengetahuan pendek: Pengetahuan informasi paham tentang dunia.
332,pengalaman pendek: Pengalaman pengetahuan dari hidup.
333,humor pendek: Humor bisa tertawa hal lucu.
334,cinta pendek: Cinta kasih dalam dan rawat.
335,Fakta: Ibu kota Jerman adalah Berlin.
336,Tahukah kamu? Ibu kota Jerman adalah Berlin.
337,Ingat: Ibu kota Jerman adalah Berlin.
338,Singkatnya: Ibu kota Jerman adalah Berlin.
339,Baik diketahui: Ibu kota Jerman adalah Berlin.
340,Pasti: Ibu kota Jerman adalah Berlin.
341,Fakta: Ibu kota Jerman bernama Berlin.
342,Tahukah kamu? Ibu kota Jerman bernama Berlin.
343,Ingat: Ibu kota Jerman bernama Berlin.
344,Singkatnya: Ibu kota Jerman bernama Berlin.
345,Baik diketahui: Ibu kota Jerman bernama Berlin.
346,Pasti: Ibu kota Jerman bernama Berlin.
347,Fakta: Ibu kota Prancis adalah Paris.
348,Tahukah kamu? Ibu kota Prancis adalah Paris.
349,Ingat: Ibu kota Prancis adalah Paris.
350,Singkatnya: Ibu kota Prancis adalah Paris.
351,Baik diketahui: Ibu kota Prancis adalah Paris.
352,Pasti: Ibu kota Prancis adalah Paris.
353,Fakta: Ibu kota Prancis bernama Paris.
354,Tahukah kamu? Ibu kota Prancis bernama Paris.
355,Ingat: Ibu kota Prancis bernama Paris.
356,Singkatnya: Ibu kota Prancis bernama Paris.
357,Baik diketahui: Ibu kota Prancis bernama Paris.
358,Pasti: Ibu kota Prancis bernama Paris.
359,Fakta: Ibu kota Italia adalah Roma.
360,Tahukah kamu? Ibu kota Italia adalah Roma.
361,Ingat: Ibu kota Italia adalah Roma.
362,Singkatnya: Ibu kota Italia adalah Roma.
363,Baik diketahui: Ibu kota Italia adalah Roma.
364,Pasti: Ibu kota Italia adalah Roma.
365,Fakta: Ibu kota Italia bernama Roma.
366,Tahukah kamu? Ibu kota Italia bernama Roma.
367,Ingat: Ibu kota Italia bernama Roma.
368,Singkatnya: Ibu kota Italia bernama Roma.
369,Baik diketahui: Ibu kota Italia bernama Roma.
370,Pasti: Ibu kota Italia bernama Roma.
371,Fakta: Ibu kota Spanyol adalah Madrid.
372,Tahukah kamu? Ibu kota Spanyol adalah Madrid.
373,Ingat: Ibu kota Spanyol adalah Madrid.
374,Singkatnya: Ibu kota Spanyol adalah Madrid.
375,Baik diketahui: Ibu kota Spanyol adalah Madrid.
376,Pasti: Ibu kota Spanyol adalah Madrid.
377,Fakta: Ibu kota Spanyol bernama Madrid.
378,Tahukah kamu? Ibu kota Spanyol bernama Madrid.
379,Ingat: Ibu kota Spanyol bernama Madrid.
380,Singkatnya: Ibu kota Spanyol bernama Madrid.
381,Baik diketahui: Ibu kota Spanyol bernama Madrid.
382,Pasti: Ibu kota Spanyol bernama Madrid.
383,Fakta: Ibu kota Portugal adalah Lisabon.
384,Tahukah kamu? Ibu kota Portugal adalah Lisabon.
385,Ingat: Ibu kota Portugal adalah Lisabon.
386,Singkatnya: Ibu kota Portugal adalah Lisabon.
387,Baik diketahui: Ibu kota Portugal adalah Lisabon.
388,Pasti: Ibu kota Portugal adalah Lisabon.
389,Fakta: Ibu kota Portugal bernama Lisabon.
390,Tahukah kamu? Ibu kota Portugal bernama Lisabon.
391,Ingat: Ibu kota Portugal bernama Lisabon.
392,Singkatnya: Ibu kota Portugal bernama Lisabon.
393,Baik diketahui: Ibu kota Portugal bernama Lisabon.
394,Pasti: Ibu kota Portugal bernama Lisabon.
395,Fakta: Ibu kota Belanda adalah Amsterdam.
396,Tahukah kamu? Ibu kota Belanda adalah Amsterdam.
397,Ingat: Ibu kota Belanda adalah Amsterdam.
398,Singkatnya: Ibu kota Belanda adalah Amsterdam.
399,Baik diketahui: Ibu kota Belanda adalah Amsterdam.
400,Pasti: Ibu kota Belanda adalah Amsterdam.
401,Fakta: Ibu kota Belanda bernama Amsterdam.
402,Tahukah kamu? Ibu kota Belanda bernama Amsterdam.
403,Ingat: Ibu kota Belanda bernama Amsterdam.
404,Singkatnya: Ibu kota Belanda bernama Amsterdam.
405,Baik diketahui: Ibu kota Belanda bernama Amsterdam.
406,Pasti: Ibu kota Belanda bernama Amsterdam.
407,Fakta: Ibu kota Belgia adalah Brussel.
408,Tahukah kamu? Ibu kota Belgia adalah Brussel.
409,Ingat: Ibu kota Belgia adalah Brussel.
410,Singkatnya: Ibu kota Belgia adalah Brussel.
411,Baik diketahui: Ibu kota Belgia adalah Brussel.
412,Pasti: Ibu kota Belgia adalah Brussel.
413,Fakta: Ibu kota Belgia bernama Brussel.
414,Tahukah kamu? Ibu kota Belgia bernama Brussel.
415,Ingat: Ibu kota Belgia bernama Brussel.
416,Singkatnya: Ibu kota Belgia bernama Brussel.
417,Baik diketahui: Ibu kota Belgia bernama Brussel.
418,Pasti: Ibu kota Belgia bernama Brussel.
419,Fakta: Ibu kota Austria adalah Wina.
420,Tahukah kamu? Ibu kota Austria adalah Wina.
421,Ingat: Ibu kota Austria adalah Wina.
422,Singkatnya: Ibu kota Austria adalah Wina.
423,Baik diketahui: Ibu kota Austria adalah Wina.
424,Pasti: Ibu kota Austria adalah Wina.
425,Fakta: Ibu kota Austria bernama Wina.
426,Tahukah kamu? Ibu kota Austria bernama Wina.
427,Ingat: Ibu kota Austria bernama Wina.
428,Singkatnya: Ibu kota Austria bernama Wina.
429,Baik diketahui: Ibu kota Austria bernama Wina.
430,Pasti: Ibu kota Austria bernama Wina.
431,Fakta: Ibu kota Swiss adalah Bern.
432,Tahukah kamu? Ibu kota Swiss adalah Bern.
433,Ingat: Ibu kota Swiss adalah Bern.
434,Singkatnya: Ibu kota Swiss adalah Bern.
435,Baik diketahui: Ibu kota Swiss adalah Bern.
436,Pasti: Ibu kota Swiss adalah Bern.
437,Fakta: Ibu kota Swiss bernama Bern.
438,Tahukah kamu? Ibu kota Swiss bernama Bern.
439,Ingat: Ibu kota Swiss bernama Bern.
440,Singkatnya: Ibu kota Swiss bernama Bern.
441,Baik diketahui: Ibu kota Swiss bernama Bern.
442,Pasti: Ibu kota Swiss bernama Bern.
443,Fakta: Ibu kota Polandia adalah Warsawa.
444,Tahukah kamu? Ibu kota Polandia adalah Warsawa.
445,Ingat: Ibu kota Polandia adalah Warsawa.
446,Singkatnya: Ibu kota Polandia adalah Warsawa.
447,Baik diketahui: Ibu kota Polandia adalah Warsawa.
448,Pasti: Ibu kota Polandia adalah Warsawa.
449,Fakta: Ibu kota Polandia bernama Warsawa.
450,Tahukah kamu? Ibu kota Polandia bernama Warsawa.
451,Ingat: Ibu kota Polandia bernama Warsawa.
452,Singkatnya: Ibu kota Polandia bernama Warsawa.
453,Baik diketahui: Ibu kota Polandia bernama Warsawa.
454,Pasti: Ibu kota Polandia bernama Warsawa.
455,Fakta: Ibu kota Ceko adalah Praha.
456,Tahukah kamu? Ibu kota Ceko adalah Praha.
457,Ingat: Ibu kota Ceko adalah Praha.
458,Singkatnya: Ibu kota Ceko adalah Praha.
459,Baik diketahui: Ibu kota Ceko adalah Praha.
460,Pasti: Ibu kota Ceko adalah Praha.
461,Fakta: Ibu kota Ceko bernama Praha.
462,Tahukah kamu? Ibu kota Ceko bernama Praha.
463,Ingat: Ibu kota Ceko bernama Praha.
464,Singkatnya: Ibu kota Ceko bernama Praha.
465,Baik diketahui: Ibu kota Ceko bernama Praha.
466,Pasti: Ibu kota Ceko bernama Praha.
467,Fakta: Ibu kota Hungaria adalah Budapest.
468,Tahukah kamu? Ibu kota Hungaria adalah Budapest.
469,Ingat: Ibu kota Hungaria adalah Budapest.
470,Singkatnya: Ibu kota Hungaria adalah Budapest.
471,Baik diketahui: Ibu kota Hungaria adalah Budapest.
472,Pasti: Ibu kota Hungaria adalah Budapest.
473,Fakta: Ibu kota Hungaria bernama Budapest.
474,Tahukah kamu? Ibu kota Hungaria bernama Budapest.
475,Ingat: Ibu kota Hungaria bernama Budapest.
476,Singkatnya: Ibu kota Hungaria bernama Budapest.
477,Baik diketahui: Ibu kota Hungaria bernama Budapest.
478,Pasti: Ibu kota Hungaria bernama Budapest.
479,Fakta: Ibu kota Yunani adalah Athena.
480,Tahukah kamu? Ibu kota Yunani adalah Athena.
481,Ingat: Ibu kota Yunani adalah Athena.
482,Singkatnya: Ibu kota Yunani adalah Athena.
483,Baik diketahui: Ibu kota Yunani adalah Athena.
484,Pasti: Ibu kota Yunani adalah Athena.
485,Fakta: Ibu kota Yunani bernama Athena.
486,Tahukah kamu? Ibu kota Yunani bernama Athena.
487,Ingat: Ibu kota Yunani bernama Athena.
488,Singkatnya: Ibu kota Yunani bernama Athena.
489,Baik diketahui: Ibu kota Yunani bernama Athena.
490,Pasti: Ibu kota Yunani bernama Athena.
491,Fakta: Ibu kota Turki adalah Ankara.
492,Tahukah kamu? Ibu kota Turki adalah Ankara.
493,Ingat: Ibu kota Turki adalah Ankara.
494,Singkatnya: Ibu kota Turki adalah Ankara.
495,Baik diketahui: Ibu kota Turki adalah Ankara.
496,Pasti: Ibu kota Turki adalah Ankara.
497,Fakta: Ibu kota Turki bernama Ankara.
498,Tahukah kamu? Ibu kota Turki bernama Ankara.
499,Ingat: Ibu kota Turki bernama Ankara.
500,Singkatnya: Ibu kota Turki bernama Ankara.
501,Baik diketahui: Ibu kota Turki bernama Ankara.
502,Pasti: Ibu kota Turki bernama Ankara.
503,Fakta: Ibu kota Norwegia adalah Oslo.
504,Tahukah kamu? Ibu kota Norwegia adalah Oslo.
505,Ingat: Ibu kota Norwegia adalah Oslo.
506,Singkatnya: Ibu kota Norwegia adalah Oslo.
507,Baik diketahui: Ibu kota Norwegia adalah Oslo.
508,Pasti: Ibu kota Norwegia adalah Oslo.
509,Fakta: Ibu kota Norwegia bernama Oslo.
510,Tahukah kamu? Ibu kota Norwegia bernama Oslo.
511,Ingat: Ibu kota Norwegia bernama Oslo.
512,Singkatnya: Ibu kota Norwegia bernama Oslo.
513,Baik diketahui: Ibu kota Norwegia bernama Oslo.
514,Pasti: Ibu kota Norwegia bernama Oslo.
515,Fakta: Ibu kota Swedia adalah Stockholm.
516,Tahukah kamu? Ibu kota Swedia adalah Stockholm.
517,Ingat: Ibu kota Swedia adalah Stockholm.
518,Singkatnya: Ibu kota Swedia adalah Stockholm.
519,Baik diketahui: Ibu kota Swedia adalah Stockholm.
520,Pasti: Ibu kota Swedia adalah Stockholm.
521,Fakta: Ibu kota Swedia bernama Stockholm.
522,Tahukah kamu? Ibu kota Swedia bernama Stockholm.
523,Ingat: Ibu kota Swedia bernama Stockholm.
524,Singkatnya: Ibu kota Swedia bernama Stockholm.
