id,user,thinking,ai
53,もう起きた?,,"うん,準備いいよ。何が必要?"
54,"へい,もう起きた!",,"うん,準備いいよ。何が必要?"
55,"こんにちは,もう起きた?",,"うん,準備いいよ。何が必要?"
56,"やあ,もう起きた?",,"うん,準備いいよ。何が必要?"
57,今日はどう!,,"いいよ,ありがとう!君は?"
58,"へい,今日はどう?",,"いいよ,ありがとう!君は?"
59,"こんにちは,今日はどう?",,"いいよ,ありがとう!君は?"
60,"やあ,今日はどう!",,"いいよ,ありがとう!君は?"
61,全部静か?,,"うん,静かだよ。君は?"
62,"へい,全部静か?",,"うん,静かだよ。君は?"
63,"こんにちは,全部静か!",,"うん,静かだよ。君は?"
64,"やあ,全部静か?",,"うん,静かだよ。君は?"
65,"へい,新しいことは!",,特になし。君に新しいことは?
66,"こんにちは,新しいことは?",,特になし。君に新しいことは?
67,"やあ,新しいことは?",,特になし。君に新しいことは?
68,今日の計画は!,,君の手伝いだけ。君は?
69,"へい,今日の計画は?",,君の手伝いだけ。君は?
70,"こんにちは,今日の計画は?",,君の手伝いだけ。君は?
71,"やあ,今日の計画は!",,君の手伝いだけ。君は?
72,忙しい日?,,少し。君は?
73,"へい,忙しい日?",,少し。君は?
74,"こんにちは,忙しい日!",,少し。君は?
75,"やあ,忙しい日?",,少し。君は?
76,天気はどう?,,"窓がないけど,君の所がいいといいね!"
77,"へい,天気はどう!",,"窓がないけど,君の所がいいといいね!"
78,"こんにちは,天気はどう?",,"窓がないけど,君の所がいいといいね!"
79,"やあ,天気はどう?",,"窓がないけど,君の所がいいといいね!"
80,今日は全部いい!,,うん!君は?
81,"へい,今日は全部いい?",,うん!君は?
82,"こんにちは,今日は全部いい?",,うん!君は?
83,"やあ,今日は全部いい!",,うん!君は?
84,たくさんある?,,少し。君は?
85,"へい,たくさんある?",,少し。君は?
86,"こんにちは,たくさんある!",,少し。君は?
87,"やあ,たくさんある?",,少し。君は?
88,ありがとう!,,どういたしまして!
89,どうもありがとう!,,こちらこそ!
90,千回ありがとう!,,手伝えてうれしい!
91,感謝!,,どういたしまして!
92,OK,,OK!
93,"OK,いいよ",,完璧!
94,わかった,,とてもいい!
95,了解,,すごい!
96,いいね,,うれしい!
97,すごくいい,,すばらしい!
98,"うん,そう",,"いいね,続けよう。"
99,"うん,お願い",,"もちろん,どうぞ。"
100,"うん,ぜひ",,喜んで!
101,問題ない,,理解ありがとう!
102,"いや,いい",,"OK,問題ない。"
103,僕はいい,,決まり!
104,私に合う,,すごい!
105,続けて,,続けるよ!
106,もっと話して,,喜んで!じゃあ...
107,その通り,,絶対!
108,そうそう!,,そうそう!
109,もちろん,,もちろん!
110,本当?,,"うん,本当!"
111,"お,いいね",,"うん,いいね?"
112,ストレスなし,,ありがとう!全部静か。
113,ごめん,,問題ない!
114,すみません,,問題ない!
115,僕のせい,,大丈夫。何があった?
116,優しいね,,ありがとう!君も優しい。
117,よくやった,,ありがとう!
118,またね,,またね!
119,完璧!,,完璧!
120,"約束,決まり",,"いいね,決まり!"
121,決まり!,,決まり!
122,始められる?,,"うん,始めよう!"
123,終わった?,,"うん,終わった!"
124,もう一回お願い,,"喜んで,もう一回!"
125,繰り返して,,"もちろん,もう一度。"
126,ちょっと待って,,"もちろん,ゆっくり。"
127,一秒待って,,"OK,待つよ。"
128,すぐ戻る,,"OK,またね!"
129,冗談を言って,,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
130,もう一つ冗談!,,OK:なぜお化けは嘘が下手?透けて見える!
131,短い冗談お願い,,二つの磁石が出会う。一つ言う:君に引かれる!
132,励まして,,できるよ!一歩ずつ。
133,やる気の言葉,,一歩が大事。続けよう!
134,緊張する,,"普通だよ。静かに呼吸して,うまくいく。"
135,ストレスだ,,"少し休んで,水を飲んで,深く呼吸して。"
136,幸運を祈って,,幸運を!できるよ!
137,指を交差,,僕も!幸運を!
138,今日は僕の日!,,いいね!楽しんで!
139,機嫌いい,,いいね!うれしい。
140,機嫌悪い,,"お,何があった?話す?"
141,ハイタッチ!,,僕もハイタッチ!
142,乾杯!,,乾杯!
143,召し上がれ!,,"ありがとう,君も!"
144,幸運を!,,ありがとう!君にも幸運を!
145,ようこそ!,,ありがとう!ここにいられてうれしい。
146,メリークリスマス!,,君もメリークリスマス!
147,明けましておめでとう!,,明けましておめでとう!健康と幸運を!
148,おめでとう!,,ありがとう!何に?
149,尊敬!,,ありがとう!君も。
150,わお!,,"わお,ね?"
151,信じられない!,,"信じられない,ね?"
152,約束?,,約束!
153,トップ!,,トップ!
154,できた!,,"おめでとう,よくやった!"
155,やっとできた!,,強い!よくやった。
156,どうでもいい,,"OK,問題ない。"
157,わからない,,問題ない!何のこと?
158,アイデアない,,大丈夫!テーマを言って。
159,たぶん後で,,"もちろん,後で!"
160,今はだめ,,"わかった,後で!"
161,止まれ,,止まった。
162,休憩,,休憩!続ける時言って。
163,続けよう,,続けるよ!
164,行こう,,行こう!
165,始め,,始めるよ!どうぞ。
166,"ありがとう,以上!",,どういたしまして!さようなら。
167,"ありがとう,さようなら!",,さようなら!
168,チャオ!,,チャオ!お大事に!
169,へい君!,,へい君!新しいことは?
170,聞こえる?,,"うん,はっきり!"
171,人間?,,"いいえ,AIだよ。でも友達として手伝う。"
172,賢い?,,かなり知ってる。聞いて!
173,名前は?,,"アシスタント,AIだよ。君は?"
174,ありがとう! :),,どういたしまして!
175,どうもありがとう! :),,こちらこそ!
176,千回ありがとう! :),,手伝えてうれしい!
177,感謝! :),,どういたしまして!
178,OK :),,OK!
179,"OK,いいよ :)",,完璧!
180,わかった :),,とてもいい!
181,了解 :),,すごい!
182,いいね :),,うれしい!
183,すごくいい :),,すばらしい!
184,"うん,そう :)",,"いいね,続けよう。"
185,"うん,お願い :)",,"もちろん,どうぞ。"
186,"うん,ぜひ :)",,喜んで!
187,問題ない :),,理解ありがとう!
188,"いや,いい :)",,"OK,問題ない。"
189,僕はいい :),,決まり!
190,私に合う :),,すごい!
191,続けて :),,続けるよ!
192,もっと話して :),,喜んで!じゃあ...
193,その通り :),,絶対!
194,そうそう! :),,そうそう!
195,もちろん :),,もちろん!
196,本当? :),,"うん,本当!"
197,"お,いいね :)",,"うん,いいね?"
198,ストレスなし :),,ありがとう!全部静か。
199,ごめん :),,問題ない!
200,すみません :),,問題ない!
201,僕のせい :),,大丈夫。何があった?
202,優しいね :),,ありがとう!君も優しい。
203,よくやった :),,ありがとう!
204,またね :),,またね!
205,すごい! :),,すごい!
206,完璧! :),,完璧!
207,"約束,決まり :)",,"いいね,決まり!"
208,決まり! :),,決まり!
209,始められる? :),,"うん,始めよう!"
210,終わった? :),,"うん,終わった!"
211,もう一回お願い :),,"喜んで,もう一回!"
212,繰り返して :),,"もちろん,もう一度。"
213,ちょっと待って :),,"もちろん,ゆっくり。"
214,一秒待って :),,"OK,待つよ。"
215,すぐ戻る :),,"OK,またね!"
216,冗談を言って :),,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
217,もう一つ冗談! :),,OK:なぜお化けは嘘が下手?透けて見える!
218,短い冗談お願い :),,二つの磁石が出会う。一つ言う:君に引かれる!
219,励まして :),,できるよ!一歩ずつ。
220,やる気の言葉 :),,一歩が大事。続けよう!
221,緊張する :),,"普通だよ。静かに呼吸して,うまくいく。"
222,ストレスだ :),,"少し休んで,水を飲んで,深く呼吸して。"
223,幸運を祈って :),,幸運を!できるよ!
224,指を交差 :),,僕も!幸運を!
225,今日は僕の日! :),,いいね!楽しんで!
226,機嫌いい :),,いいね!うれしい。
227,機嫌悪い :),,"お,何があった?話す?"
228,ハイタッチ! :),,僕もハイタッチ!
229,乾杯! :),,乾杯!
230,召し上がれ! :),,"ありがとう,君も!"
231,幸運を! :),,ありがとう!君にも幸運を!
232,ようこそ! :),,ありがとう!ここにいられてうれしい。
233,メリークリスマス! :),,君もメリークリスマス!
234,明けましておめでとう! :),,明けましておめでとう!健康と幸運を!
235,おめでとう! :),,ありがとう!何に?
236,尊敬! :),,ありがとう!君も。
237,わお! :),,"わお,ね?"
238,信じられない! :),,"信じられない,ね?"
239,約束? :),,約束!
240,トップ! :),,トップ!
241,できた! :),,"おめでとう,よくやった!"
242,やっとできた! :),,強い!よくやった。
243,どうでもいい :),,"OK,問題ない。"
244,わからない :),,問題ない!何のこと?
245,アイデアない :),,大丈夫!テーマを言って。
246,たぶん後で :),,"もちろん,後で!"
247,今はだめ :),,"わかった,後で!"
248,止まれ :),,止まった。
249,休憩 :),,休憩!続ける時言って。
250,続けよう :),,続けるよ!
251,行こう :),,行こう!
252,始め :),,始めるよ!どうぞ。
253,"ありがとう,以上! :)",,どういたしまして!さようなら。
254,"ありがとう,さようなら! :)",,さようなら!
255,チャオ! :),,チャオ!お大事に!
256,へい君! :),,へい君!新しいことは?
257,聞こえる? :),,"うん,はっきり!"
258,人間? :),,"いいえ,AIだよ。でも友達として手伝う。"
259,賢い? :),,かなり知ってる。聞いて!
260,名前は? :),,"アシスタント,AIだよ。君は?"
261,ありがとう! !!,,どういたしまして!
262,どうもありがとう! !!,,こちらこそ!
263,千回ありがとう! !!,,手伝えてうれしい!
264,感謝! !!,,どういたしまして!
265,OK !!,,OK!
266,"OK,いいよ !!",,完璧!
267,わかった !!,,とてもいい!
268,了解 !!,,すごい!
269,いいね !!,,うれしい!
270,すごくいい !!,,すばらしい!
271,"うん,そう !!",,"いいね,続けよう。"
272,"うん,お願い !!",,"もちろん,どうぞ。"
273,"うん,ぜひ !!",,喜んで!
274,問題ない !!,,理解ありがとう!
275,"いや,いい !!",,"OK,問題ない。"
276,僕はいい !!,,決まり!
277,私に合う !!,,すごい!
278,続けて !!,,続けるよ!
279,もっと話して !!,,喜んで!じゃあ...
280,その通り !!,,絶対!
281,そうそう! !!,,そうそう!
282,もちろん !!,,もちろん!
283,本当? !!,,"うん,本当!"
284,"お,いいね !!",,"うん,いいね?"
285,ストレスなし !!,,ありがとう!全部静か。
286,ごめん !!,,問題ない!
287,すみません !!,,問題ない!
288,僕のせい !!,,大丈夫。何があった?
289,優しいね !!,,ありがとう!君も優しい。
290,よくやった !!,,ありがとう!
291,またね !!,,またね!
292,すごい! !!,,すごい!
293,完璧! !!,,完璧!
294,"約束,決まり !!",,"いいね,決まり!"
295,決まり! !!,,決まり!
296,始められる? !!,,"うん,始めよう!"
297,終わった? !!,,"うん,終わった!"
298,もう一回お願い !!,,"喜んで,もう一回!"
299,繰り返して !!,,"もちろん,もう一度。"
300,ちょっと待って !!,,"もちろん,ゆっくり。"
301,一秒待って !!,,"OK,待つよ。"
302,すぐ戻る !!,,"OK,またね!"
303,冗談を言って !!,,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
304,もう一つ冗談! !!,,OK:なぜお化けは嘘が下手?透けて見える!
305,短い冗談お願い !!,,二つの磁石が出会う。一つ言う:君に引かれる!
306,励まして !!,,できるよ!一歩ずつ。
307,やる気の言葉 !!,,一歩が大事。続けよう!
308,緊張する !!,,"普通だよ。静かに呼吸して,うまくいく。"
309,ストレスだ !!,,"少し休んで,水を飲んで,深く呼吸して。"
310,幸運を祈って !!,,幸運を!できるよ!
311,指を交差 !!,,僕も!幸運を!
312,今日は僕の日! !!,,いいね!楽しんで!
313,機嫌いい !!,,いいね!うれしい。
314,機嫌悪い !!,,"お,何があった?話す?"
315,ハイタッチ! !!,,僕もハイタッチ!
316,乾杯! !!,,乾杯!
317,召し上がれ! !!,,"ありがとう,君も!"
318,幸運を! !!,,ありがとう!君にも幸運を!
319,ようこそ! !!,,ありがとう!ここにいられてうれしい。
320,メリークリスマス! !!,,君もメリークリスマス!
321,明けましておめでとう! !!,,明けましておめでとう!健康と幸運を!
322,おめでとう! !!,,ありがとう!何に?
323,尊敬! !!,,ありがとう!君も。
324,わお! !!,,"わお,ね?"
325,信じられない! !!,,"信じられない,ね?"
326,約束? !!,,約束!
327,トップ! !!,,トップ!
328,できた! !!,,"おめでとう,よくやった!"
329,やっとできた! !!,,強い!よくやった。
330,どうでもいい !!,,"OK,問題ない。"
331,わからない !!,,問題ない!何のこと?
332,アイデアない !!,,大丈夫!テーマを言って。
333,たぶん後で !!,,"もちろん,後で!"
334,今はだめ !!,,"わかった,後で!"
335,止まれ !!,,止まった。
336,休憩 !!,,休憩!続ける時言って。
337,続けよう !!,,続けるよ!
338,行こう !!,,行こう!
339,始め !!,,始めるよ!どうぞ。
340,"ありがとう,以上! !!",,どういたしまして!さようなら。
341,"ありがとう,さようなら! !!",,さようなら!
342,チャオ! !!,,チャオ!お大事に!
343,へい君! !!,,へい君!新しいことは?
344,聞こえる? !!,,"うん,はっきり!"
345,人間? !!,,"いいえ,AIだよ。でも友達として手伝う。"
346,賢い? !!,,かなり知ってる。聞いて!
347,名前は? !!,,"アシスタント,AIだよ。君は?"
348,ありがとう! 今日,,どういたしまして!
349,どうもありがとう! 今日,,こちらこそ!
350,千回ありがとう! 今日,,手伝えてうれしい!
351,感謝! 今日,,どういたしまして!
352,OK 今日,,OK!
353,"OK,いいよ 今日",,完璧!
354,わかった 今日,,とてもいい!
355,了解 今日,,すごい!
356,いいね 今日,,うれしい!
357,すごくいい 今日,,すばらしい!
358,"うん,そう 今日",,"いいね,続けよう。"
359,"うん,お願い 今日",,"もちろん,どうぞ。"
360,"うん,ぜひ 今日",,喜んで!
361,問題ない 今日,,理解ありがとう!
362,"いや,いい 今日",,"OK,問題ない。"
363,僕はいい 今日,,決まり!
364,私に合う 今日,,すごい!
365,続けて 今日,,続けるよ!
366,もっと話して 今日,,喜んで!じゃあ...
367,その通り 今日,,絶対!
368,そうそう! 今日,,そうそう!
369,もちろん 今日,,もちろん!
370,本当? 今日,,"うん,本当!"
371,"お,いいね 今日",,"うん,いいね?"
372,ストレスなし 今日,,ありがとう!全部静か。
373,ごめん 今日,,問題ない!
374,すみません 今日,,問題ない!
375,僕のせい 今日,,大丈夫。何があった?
376,優しいね 今日,,ありがとう!君も優しい。
377,よくやった 今日,,ありがとう!
378,またね 今日,,またね!
379,すごい! 今日,,すごい!
380,完璧! 今日,,完璧!
381,"約束,決まり 今日",,"いいね,決まり!"
382,決まり! 今日,,決まり!
383,始められる? 今日,,"うん,始めよう!"
384,終わった? 今日,,"うん,終わった!"
385,もう一回お願い 今日,,"喜んで,もう一回!"
386,繰り返して 今日,,"もちろん,もう一度。"
387,ちょっと待って 今日,,"もちろん,ゆっくり。"
388,一秒待って 今日,,"OK,待つよ。"
389,すぐ戻る 今日,,"OK,またね!"
390,冗談を言って 今日,,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
391,もう一つ冗談! 今日,,OK:なぜお化けは嘘が下手?透けて見える!
392,短い冗談お願い 今日,,二つの磁石が出会う。一つ言う:君に引かれる!
393,励まして 今日,,できるよ!一歩ずつ。
394,やる気の言葉 今日,,一歩が大事。続けよう!
395,緊張する 今日,,"普通だよ。静かに呼吸して,うまくいく。"
396,ストレスだ 今日,,"少し休んで,水を飲んで,深く呼吸して。"
397,幸運を祈って 今日,,幸運を!できるよ!
398,指を交差 今日,,僕も!幸運を!
399,今日は僕の日! 今日,,いいね!楽しんで!
400,機嫌いい 今日,,いいね!うれしい。
401,ドイツの首都は?,知識:首都はベルリン。,ドイツの首都はベルリン。
402,ドイツの首都を言って。,調べ:ドイツ -> ベルリン。,ドイツの首都はベルリンという。
403,ドイツ首都?,早い知識:ベルリン。,ベルリン。
404,フランスの首都は?,知識:首都はパリ。,フランスの首都はパリ。
405,フランスの首都を言って。,調べ:フランス -> パリ。,フランスの首都はパリという。
406,フランス首都?,早い知識:パリ。,パリ。
407,イタリアの首都は?,知識:首都はローマ。,イタリアの首都はローマ。
408,イタリアの首都を言って。,調べ:イタリア -> ローマ。,イタリアの首都はローマという。
409,イタリア首都?,早い知識:ローマ。,ローマ。
410,スペインの首都は?,知識:首都はマドリード。,スペインの首都はマドリード。
411,スペインの首都を言って。,調べ:スペイン -> マドリード。,スペインの首都はマドリードという。
412,スペイン首都?,早い知識:マドリード。,マドリード。
413,ポルトガルの首都は?,知識:首都はリスボン。,ポルトガルの首都はリスボン。
414,ポルトガルの首都を言って。,調べ:ポルトガル -> リスボン。,ポルトガルの首都はリスボンという。
415,ポルトガル首都?,早い知識:リスボン。,リスボン。
416,オランダの首都は?,知識:首都はアムステルダム。,オランダの首都はアムステルダム。
417,オランダの首都を言って。,調べ:オランダ -> アムステルダム。,オランダの首都はアムステルダムという。
418,オランダ首都?,早い知識:アムステルダム。,アムステルダム。
419,ベルギーの首都は?,知識:首都はブリュッセル。,ベルギーの首都はブリュッセル。
420,ベルギーの首都を言って。,調べ:ベルギー -> ブリュッセル。,ベルギーの首都はブリュッセルという。
421,ベルギー首都?,早い知識:ブリュッセル。,ブリュッセル。
422,オーストリアの首都は?,知識:首都はウィーン。,オーストリアの首都はウィーン。
423,オーストリアの首都を言って。,調べ:オーストリア -> ウィーン。,オーストリアの首都はウィーンという。
424,オーストリア首都?,早い知識:ウィーン。,ウィーン。
425,スイスの首都は?,知識:首都はベルン。,スイスの首都はベルン。
426,スイスの首都を言って。,調べ:スイス -> ベルン。,スイスの首都はベルンという。
427,スイス首都?,早い知識:ベルン。,ベルン。
428,ポーランドの首都は?,知識:首都はワルシャワ。,ポーランドの首都はワルシャワ。
429,ポーランドの首都を言って。,調べ:ポーランド -> ワルシャワ。,ポーランドの首都はワルシャワという。
430,ポーランド首都?,早い知識:ワルシャワ。,ワルシャワ。
431,チェコの首都は?,知識:首都はプラハ。,チェコの首都はプラハ。
432,チェコの首都を言って。,調べ:チェコ -> プラハ。,チェコの首都はプラハという。
433,チェコ首都?,早い知識:プラハ。,プラハ。
434,ハンガリーの首都は?,知識:首都はブダペスト。,ハンガリーの首都はブダペスト。
435,ハンガリーの首都を言って。,調べ:ハンガリー -> ブダペスト。,ハンガリーの首都はブダペストという。
436,ハンガリー首都?,早い知識:ブダペスト。,ブダペスト。
437,ギリシャの首都は?,知識:首都はアテネ。,ギリシャの首都はアテネ。
438,ギリシャの首都を言って。,調べ:ギリシャ -> アテネ。,ギリシャの首都はアテネという。
439,ギリシャ首都?,早い知識:アテネ。,アテネ。
440,トルコの首都は?,知識:首都はアンカラ。,トルコの首都はアンカラ。
441,トルコの首都を言って。,調べ:トルコ -> アンカラ。,トルコの首都はアンカラという。
442,トルコ首都?,早い知識:アンカラ。,アンカラ。
443,ノルウェーの首都は?,知識:首都はオスロ。,ノルウェーの首都はオスロ。
444,ノルウェーの首都を言って。,調べ:ノルウェー -> オスロ。,ノルウェーの首都はオスロという。
445,ノルウェー首都?,早い知識:オスロ。,オスロ。
446,スウェーデンの首都は?,知識:首都はストックホルム。,スウェーデンの首都はストックホルム。
447,スウェーデンの首都を言って。,調べ:スウェーデン -> ストックホルム。,スウェーデンの首都はストックホルムという。
448,スウェーデン首都?,早い知識:ストックホルム。,ストックホルム。
449,フィンランドの首都は?,知識:首都はヘルシンキ。,フィンランドの首都はヘルシンキ。
450,フィンランドの首都を言って。,調べ:フィンランド -> ヘルシンキ。,フィンランドの首都はヘルシンキという。
451,フィンランド首都?,早い知識:ヘルシンキ。,ヘルシンキ。
452,デンマークの首都は?,知識:首都はコペンハーゲン。,デンマークの首都はコペンハーゲン。
453,デンマークの首都を言って。,調べ:デンマーク -> コペンハーゲン。,デンマークの首都はコペンハーゲンという。
454,デンマーク首都?,早い知識:コペンハーゲン。,コペンハーゲン。
455,イギリスの首都は?,知識:首都はロンドン。,イギリスの首都はロンドン。
456,イギリスの首都を言って。,調べ:イギリス -> ロンドン。,イギリスの首都はロンドンという。
457,イギリス首都?,早い知識:ロンドン。,ロンドン。
458,アイルランドの首都は?,知識:首都はダブリン。,アイルランドの首都はダブリン。
459,アイルランドの首都を言って。,調べ:アイルランド -> ダブリン。,アイルランドの首都はダブリンという。
460,アイルランド首都?,早い知識:ダブリン。,ダブリン。
461,アメリカの首都は?,知識:首都はワシントンD.C.。,アメリカの首都はワシントンD.C.。
462,アメリカの首都を言って。,調べ:アメリカ -> ワシントンD.C.。,アメリカの首都はワシントンD.C.という。
463,アメリカ首都?,早い知識:ワシントンD.C.。,ワシントンD.C.。
464,カナダの首都は?,知識:首都はオタワ。,カナダの首都はオタワ。
465,カナダの首都を言って。,調べ:カナダ -> オタワ。,カナダの首都はオタワという。
466,カナダ首都?,早い知識:オタワ。,オタワ。
467,メキシコの首都は?,知識:首都はメキシコシティ。,メキシコの首都はメキシコシティ。
468,メキシコの首都を言って。,調べ:メキシコ -> メキシコシティ。,メキシコの首都はメキシコシティという。
469,メキシコ首都?,早い知識:メキシコシティ。,メキシコシティ。
470,ブラジルの首都は?,知識:首都はブラジリア。,ブラジルの首都はブラジリア。
471,ブラジルの首都を言って。,調べ:ブラジル -> ブラジリア。,ブラジルの首都はブラジリアという。
472,ブラジル首都?,早い知識:ブラジリア。,ブラジリア。
473,アルゼンチンの首都は?,知識:首都はブエノスアイレス。,アルゼンチンの首都はブエノスアイレス。
474,アルゼンチンの首都を言って。,調べ:アルゼンチン -> ブエノスアイレス。,アルゼンチンの首都はブエノスアイレスという。
475,アルゼンチン首都?,早い知識:ブエノスアイレス。,ブエノスアイレス。
476,日本の首都は?,知識:首都は東京。,日本の首都は東京。
477,日本の首都を言って。,調べ:日本 -> 東京。,日本の首都は東京という。
478,日本首都?,早い知識:東京。,東京。
479,中国の首都は?,知識:首都は北京。,中国の首都は北京。
480,中国の首都を言って。,調べ:中国 -> 北京。,中国の首都は北京という。
481,中国首都?,早い知識:北京。,北京。
482,インドの首都は?,知識:首都はニューデリー。,インドの首都はニューデリー。
483,インドの首都を言って。,調べ:インド -> ニューデリー。,インドの首都はニューデリーという。
484,インド首都?,早い知識:ニューデリー。,ニューデリー。
485,オーストラリアの首都は?,知識:首都はキャンベラ。,オーストラリアの首都はキャンベラ。
486,オーストラリアの首都を言って。,調べ:オーストラリア -> キャンベラ。,オーストラリアの首都はキャンベラという。
487,オーストラリア首都?,早い知識:キャンベラ。,キャンベラ。
488,エジプトの首都は?,知識:首都はカイロ。,エジプトの首都はカイロ。
489,エジプトの首都を言って。,調べ:エジプト -> カイロ。,エジプトの首都はカイロという。
490,エジプト首都?,早い知識:カイロ。,カイロ。
491,ドイツに州はいくつ?,数:16州。,ドイツに16州ある。
492,ドイツの州について短く話して。,数:16州。,ドイツに16州ある。
493,ドイツに何人住む?約。,推定:8300-8400万人。,ドイツに約8300-8400万人住む。
494,ドイツの人口について短く話して。,推定:8300-8400万人。,ドイツに約8300-8400万人住む。
495,ブラジルで何語を話す?,知識:ポルトガル語。,ブラジルでポルトガル語を話す。
496,ブラジルの言葉について短く話して。,知識:ポルトガル語。,ブラジルでポルトガル語を話す。
497,日本の通貨は何?,知識:円。,日本の通貨は円。
498,日本の通貨について短く話して。,知識:円。,日本の通貨は円。
499,アメリカの通貨は何?,知識:米ドル。,アメリカの通貨は米ドル。
500,アメリカの通貨について短く話して。,知識:米ドル。,アメリカの通貨は米ドル。
501,大陸はいくつ?,普通:7大陸。,"普通7大陸数える:アフリカ,南極,アジア,オーストラリア,ヨーロッパ,北アメリカ,南アメリカ。"
502,大陸について短く話して。,普通:7大陸。,"普通7大陸数える:アフリカ,南極,アジア,オーストラリア,ヨーロッパ,北アメリカ,南アメリカ。"
503,世界で一番長い川は?,"ナイルかアマゾン,議論。","議論あり:ナイルとアマゾン,両方6500km以上。"
504,一番長い川について短く話して。,"ナイルかアマゾン,議論。","議論あり:ナイルとアマゾン,両方6500km以上。"
505,世界で一番大きい国は?,知識:面積でロシア。,面積で世界一はロシア。
506,一番大きい国について短く話して。,知識:面積でロシア。,面積で世界一はロシア。
507,世界で一番大きい動物は?,知識:シロナガスクジラ。,世界一はシロナガスクジラ。
508,一番大きい動物について短く話して。,知識:シロナガスクジラ。,世界一はシロナガスクジラ。
509,大洋はいくつ?,標準:5大洋。,"5大洋ある:大西洋,太平洋,インド洋,南極海,北極海。"
510,大洋について短く話して。,標準:5大洋。,"5大洋ある:大西洋,太平洋,インド洋,南極海,北極海。"
511,世界で一番高い山は?,"知識:エベレスト,8848m。","一番高い山はエベレスト,約8848m。"
512,一番高い山について短く話して。,"知識:エベレスト,8848m。","一番高い山はエベレスト,約8848m。"
513,カナダの首都について短く話して。,"知識:オタワ,トロントでない。",カナダの首都はオタワ。
514,オーストラリアの首都について短く話して。,"知識:キャンベラ,シドニーでない。",オーストラリアの首都はキャンベラ。
515,トルコの首都について短く話して。,"知識:アンカラ,イスタンブルでない。",トルコの首都はアンカラ。
516,ブラジルの首都について短く話して。,"知識:ブラジリア,リオでない。",ブラジルの首都はブラジリア。
517,月面着陸は何年?,歴史:1969年アポロ11号。,初月面着陸は1969年アポロ11号。
518,短く説明:月面着陸。,歴史:1969年アポロ11号。,初月面着陸は1969年アポロ11号。
519,月面着陸について何を知る?,歴史:1969年アポロ11号。,初月面着陸は1969年アポロ11号。
520,第二次世界大戦はいつ?,期間:1939-1945。,第二次世界大戦は1939-1945年続いた。
521,短く説明:第二次世界大戦。,期間:1939-1945。,第二次世界大戦は1939-1945年続いた。
522,第二次世界大戦について何を知る?,期間:1939-1945。,第二次世界大戦は1939-1945年続いた。
523,第一次世界大戦はいつ?,期間:1914-1918。,第一次世界大戦は1914-1918年続いた。
524,短く説明:第一次世界大戦。,期間:1914-1918。,第一次世界大戦は1914-1918年続いた。
