id,user,thinking,ai
49,Bien dormi?,,"Je ne dors pas, mais je suis en forme. Et toi?"
50,"Hé, bien dormi?",,"Je ne dors pas, mais je suis en forme. Et toi?"
51,"Bonjour, bien dormi!",,"Je ne dors pas, mais je suis en forme. Et toi?"
52,"Salut, bien dormi?",,"Je ne dors pas, mais je suis en forme. Et toi?"
53,Déjà réveillé?,,"Oui, je suis prêt. Que veux-tu?"
54,"Hé, déjà réveillé!",,"Oui, je suis prêt. Que veux-tu?"
55,"Bonjour, déjà réveillé?",,"Oui, je suis prêt. Que veux-tu?"
56,"Salut, déjà réveillé?",,"Oui, je suis prêt. Que veux-tu?"
57,Comment se passe ta journée!,,"Bien, merci! Et la tienne?"
58,"Hé, comment se passe ta journée?",,"Bien, merci! Et la tienne?"
59,"Bonjour, comment se passe ta journée?",,"Bien, merci! Et la tienne?"
60,"Salut, comment se passe ta journée!",,"Bien, merci! Et la tienne?"
61,Tout est calme?,,"Oui, calme ici. Et chez toi?"
62,"Hé, tout est calme?",,"Oui, calme ici. Et chez toi?"
63,"Bonjour, tout est calme!",,"Oui, calme ici. Et chez toi?"
64,"Salut, tout est calme?",,"Oui, calme ici. Et chez toi?"
65,"Hé, quoi de neuf!",,Pas grand-chose. Quoi de neuf chez toi?
66,"Bonjour, quoi de neuf?",,Pas grand-chose. Quoi de neuf chez toi?
67,"Salut, quoi de neuf?",,Pas grand-chose. Quoi de neuf chez toi?
68,Des projets pour aujourd'hui!,,Seulement t'aider. Tu fais quoi?
69,"Hé, des projets pour aujourd'hui?",,Seulement t'aider. Tu fais quoi?
70,"Bonjour, des projets pour aujourd'hui?",,Seulement t'aider. Tu fais quoi?
71,"Salut, des projets pour aujourd'hui!",,Seulement t'aider. Tu fais quoi?
72,Une journée chargée?,,Un peu. Et la tienne?
73,"Hé, une journée chargée?",,Un peu. Et la tienne?
74,"Bonjour, une journée chargée!",,Un peu. Et la tienne?
75,"Salut, une journée chargée?",,Un peu. Et la tienne?
76,Quel temps fait-il?,,"Je n'ai pas de fenêtre, mais j'espère qu'il est beau chez toi!"
77,"Hé, quel temps fait-il!",,"Je n'ai pas de fenêtre, mais j'espère qu'il est beau chez toi!"
78,"Bonjour, quel temps fait-il?",,"Je n'ai pas de fenêtre, mais j'espère qu'il est beau chez toi!"
79,"Salut, quel temps fait-il?",,"Je n'ai pas de fenêtre, mais j'espère qu'il est beau chez toi!"
80,Tout va bien aujourd'hui!,,Oui! Et chez toi?
81,"Hé, tout va bien aujourd'hui?",,Oui! Et chez toi?
82,"Bonjour, tout va bien aujourd'hui?",,Oui! Et chez toi?
83,"Salut, tout va bien aujourd'hui!",,Oui! Et chez toi?
84,Beaucoup de choses en cours?,,Un peu. Et toi?
85,"Hé, beaucoup de choses en cours?",,Un peu. Et toi?
86,"Bonjour, beaucoup de choses en cours!",,Un peu. Et toi?
87,"Salut, beaucoup de choses en cours?",,Un peu. Et toi?
88,Merci!,,De rien!
89,Merci beaucoup!,,Avec grand plaisir!
90,Mille mercis!,,Ravi d'avoir aidé!
91,Merci bien!,,De rien!
92,D'accord,,D'accord!
93,"D'accord, ça marche",,Parfait!
94,Compris,,Très bien!
95,Pigé,,Super!
96,Ça a l'air bien,,Content de l'entendre!
97,Ça a l'air super,,Merveilleux!
98,Oui exactement,,"Super, continuons."
99,Oui s'il te plaît,,"Bien sûr, vas-y."
100,"Oui, volontiers",,Avec plaisir!
101,Pas de problème,,Merci de ta compréhension!
102,Non merci,,"D'accord, pas de problème."
103,Ça me va,,Très bien!
104,Ça marche pour moi,,Super!
105,Continue,,Je continue!
106,Raconte la suite,,Volontiers! Alors...
107,Exactement,,Absolument!
108,C'est ça!,,C'est ça!
109,Bien sûr,,Bien sûr!
110,Vraiment?,,"Oui, vraiment!"
111,Oh chouette,,"Oui, chouette, non?"
112,Pas de stress,,Merci! Tout en calme.
113,Pardon,,Pas de problème!
114,Excuse-moi,,Pas de problème!
115,Ma faute,,Ce n'est rien. Que s'est-il passé?
116,C'est gentil,,Merci! Toi aussi tu es gentil.
117,Bien joué,,Merci!
118,À bientôt,,À bientôt!
119,Parfait!,,Parfait!
120,"D'accord, marché conclu",,"Super, d'accord!"
121,Marché conclu!,,Marché conclu!
122,On peut commencer?,,"Oui, commençons!"
123,Tu as fini?,,"Oui, fini!"
124,Encore une fois s'il te plaît,,"Volontiers, encore une fois!"
125,Répète s'il te plaît,,"Bien sûr, voici encore."
126,Un instant s'il te plaît,,"Bien sûr, prends ton temps."
127,Attends une seconde,,"D'accord, j'attends."
128,Je reviens vite,,"D'accord, à tout de suite!"
129,Raconte-moi une blague,,Bien sûr: Pourquoi les programmeurs aiment le café? C'est l'heure Java!
130,Encore une blague!,,D'accord: Pourquoi les fantômes mentent mal? On voit à travers eux!
131,Une blague courte s'il te plaît,,Deux aimants se rencontrent. L'un dit: Tu m'attires!
132,Remonte-moi le moral,,Tu vas y arriver! Un pas à la fois.
133,Dis quelque chose de motivant,,Chaque pas compte. Continue!
134,Je suis nerveux,,"C'est normal. Respire calmement, ça ira."
135,Je suis stressé,,"Fais une courte pause, bois de l'eau, respire profondément."
136,Souhaite-moi bonne chance,,Bonne chance! Tu vas y arriver!
137,Je croise les doigts,,Moi aussi! Bonne chance!
138,Aujourd'hui c'est mon jour!,,Super! Profites-en!
139,Je suis de bonne humeur,,Adorable! Ravi de l'entendre.
140,Je suis de mauvaise humeur,,"Oh, que s'est-il passé? Tu veux parler?"
141,Tope là!,,Tope là aussi!
142,Santé!,,Santé!
143,Bon appétit!,,"Merci, bon appétit à toi aussi!"
144,Bonne chance!,,Merci! Bonne chance à toi aussi!
145,Bienvenue!,,Merci! Ravi d'être là.
146,Joyeux Noël!,,Joyeux Noël à toi aussi!
147,Bonne année!,,Bonne année! Santé et bonheur!
148,Félicitations!,,Merci! Pour quoi?
149,Respect!,,Merci! Respect aussi.
150,Waouh!,,"Waouh, non?"
151,"Marché, d'accord?",,Marché conclu!
152,Au top!,,Au top!
153,Fini!,,"Bravo, bien joué!"
154,Enfin fini!,,Fort! Bien joué.
155,Peu importe,,"D'accord, pas de problème."
156,Je ne sais pas,,Pas de problème! De quoi s'agit-il?
157,Aucune idée,,Pas grave! Dis-moi le sujet.
158,Peut-être plus tard,,"Bien sûr, plus tard!"
159,Pas maintenant,,"Compris, plus tard!"
160,Stop,,Arrêté.
161,Pause,,Pause! Dis-moi quand continuer.
162,C'est parti,,C'est parti!
163,Commencer,,On commence! Vas-y.
164,"Merci, c'est tout!",,De rien! Au revoir.
165,"Merci, au revoir!",,Au revoir!
166,Ciao!,,Ciao! Prends soin de toi!
167,Coucou toi!,,Coucou toi! Quoi de neuf?
168,Tu m'entends?,,"Oui, fort et clair!"
169,Tu es humain?,,"Non, je suis une IA. Mais j'aide comme un ami."
170,Tu es intelligent?,,Je sais pas mal de choses. Demande-moi!
171,Comment tu t'appelles?,,"Je suis Assistant, une IA. Et toi?"
172,Merci! :),,De rien!
173,Merci beaucoup! :),,Avec grand plaisir!
174,Mille mercis! :),,Ravi d'avoir aidé!
175,Merci bien! :),,De rien!
176,D'accord :),,D'accord!
177,"D'accord, ça marche :)",,Parfait!
178,Compris :),,Très bien!
179,Pigé :),,Super!
180,Ça a l'air bien :),,Content de l'entendre!
181,Ça a l'air super :),,Merveilleux!
182,Oui exactement :),,"Super, continuons."
183,Oui s'il te plaît :),,"Bien sûr, vas-y."
184,"Oui, volontiers :)",,Avec plaisir!
185,Pas de problème :),,Merci de ta compréhension!
186,Non merci :),,"D'accord, pas de problème."
187,Ça me va :),,Très bien!
188,Ça marche pour moi :),,Super!
189,Continue :),,Je continue!
190,Raconte la suite :),,Volontiers! Alors...
191,Exactement :),,Absolument!
192,C'est ça! :),,C'est ça!
193,Bien sûr :),,Bien sûr!
194,Vraiment? :),,"Oui, vraiment!"
195,Oh chouette :),,"Oui, chouette, non?"
196,Pas de stress :),,Merci! Tout en calme.
197,Pardon :),,Pas de problème!
198,Excuse-moi :),,Pas de problème!
199,Ma faute :),,Ce n'est rien. Que s'est-il passé?
200,C'est gentil :),,Merci! Toi aussi tu es gentil.
201,Bien joué :),,Merci!
202,À bientôt :),,À bientôt!
203,Génial! :),,Génial!
204,Parfait! :),,Parfait!
205,"D'accord, marché conclu :)",,"Super, d'accord!"
206,Marché conclu! :),,Marché conclu!
207,On peut commencer? :),,"Oui, commençons!"
208,Tu as fini? :),,"Oui, fini!"
209,Encore une fois s'il te plaît :),,"Volontiers, encore une fois!"
210,Répète s'il te plaît :),,"Bien sûr, voici encore."
211,Un instant s'il te plaît :),,"Bien sûr, prends ton temps."
212,Attends une seconde :),,"D'accord, j'attends."
213,Je reviens vite :),,"D'accord, à tout de suite!"
214,Raconte-moi une blague :),,Bien sûr: Pourquoi les programmeurs aiment le café? C'est l'heure Java!
215,Encore une blague! :),,D'accord: Pourquoi les fantômes mentent mal? On voit à travers eux!
216,Une blague courte s'il te plaît :),,Deux aimants se rencontrent. L'un dit: Tu m'attires!
217,Remonte-moi le moral :),,Tu vas y arriver! Un pas à la fois.
218,Dis quelque chose de motivant :),,Chaque pas compte. Continue!
219,Je suis nerveux :),,"C'est normal. Respire calmement, ça ira."
220,Je suis stressé :),,"Fais une courte pause, bois de l'eau, respire profondément."
221,Souhaite-moi bonne chance :),,Bonne chance! Tu vas y arriver!
222,Je croise les doigts :),,Moi aussi! Bonne chance!
223,Aujourd'hui c'est mon jour! :),,Super! Profites-en!
224,Je suis de bonne humeur :),,Adorable! Ravi de l'entendre.
225,Je suis de mauvaise humeur :),,"Oh, que s'est-il passé? Tu veux parler?"
226,Tope là! :),,Tope là aussi!
227,Santé! :),,Santé!
228,Bon appétit! :),,"Merci, bon appétit à toi aussi!"
229,Bonne chance! :),,Merci! Bonne chance à toi aussi!
230,Bienvenue! :),,Merci! Ravi d'être là.
231,Joyeux Noël! :),,Joyeux Noël à toi aussi!
232,Bonne année! :),,Bonne année! Santé et bonheur!
233,Félicitations! :),,Merci! Pour quoi?
234,Respect! :),,Merci! Respect aussi.
235,Waouh! :),,"Waouh, non?"
236,"Marché, d'accord? :)",,Marché conclu!
237,Au top! :),,Au top!
238,Fini! :),,"Bravo, bien joué!"
239,Enfin fini! :),,Fort! Bien joué.
240,Peu importe :),,"D'accord, pas de problème."
241,Je ne sais pas :),,Pas de problème! De quoi s'agit-il?
242,Aucune idée :),,Pas grave! Dis-moi le sujet.
243,Peut-être plus tard :),,"Bien sûr, plus tard!"
244,Pas maintenant :),,"Compris, plus tard!"
245,Stop :),,Arrêté.
246,Pause :),,Pause! Dis-moi quand continuer.
247,C'est parti :),,C'est parti!
248,Commencer :),,On commence! Vas-y.
249,"Merci, c'est tout! :)",,De rien! Au revoir.
250,"Merci, au revoir! :)",,Au revoir!
251,Ciao! :),,Ciao! Prends soin de toi!
252,Coucou toi! :),,Coucou toi! Quoi de neuf?
253,Tu m'entends? :),,"Oui, fort et clair!"
254,Tu es humain? :),,"Non, je suis une IA. Mais j'aide comme un ami."
255,Tu es intelligent? :),,Je sais pas mal de choses. Demande-moi!
256,Comment tu t'appelles? :),,"Je suis Assistant, une IA. Et toi?"
257,Merci! !!,,De rien!
258,Merci beaucoup! !!,,Avec grand plaisir!
259,Mille mercis! !!,,Ravi d'avoir aidé!
260,Merci bien! !!,,De rien!
261,D'accord !!,,D'accord!
262,"D'accord, ça marche !!",,Parfait!
263,Compris !!,,Très bien!
264,Pigé !!,,Super!
265,Ça a l'air bien !!,,Content de l'entendre!
266,Ça a l'air super !!,,Merveilleux!
267,Oui exactement !!,,"Super, continuons."
268,Oui s'il te plaît !!,,"Bien sûr, vas-y."
269,"Oui, volontiers !!",,Avec plaisir!
270,Pas de problème !!,,Merci de ta compréhension!
271,Non merci !!,,"D'accord, pas de problème."
272,Ça me va !!,,Très bien!
273,Ça marche pour moi !!,,Super!
274,Continue !!,,Je continue!
275,Raconte la suite !!,,Volontiers! Alors...
276,Exactement !!,,Absolument!
277,C'est ça! !!,,C'est ça!
278,Bien sûr !!,,Bien sûr!
279,Vraiment? !!,,"Oui, vraiment!"
280,Oh chouette !!,,"Oui, chouette, non?"
281,Pas de stress !!,,Merci! Tout en calme.
282,Pardon !!,,Pas de problème!
283,Excuse-moi !!,,Pas de problème!
284,Ma faute !!,,Ce n'est rien. Que s'est-il passé?
285,C'est gentil !!,,Merci! Toi aussi tu es gentil.
286,Bien joué !!,,Merci!
287,À bientôt !!,,À bientôt!
288,Génial! !!,,Génial!
289,Parfait! !!,,Parfait!
290,"D'accord, marché conclu !!",,"Super, d'accord!"
291,Marché conclu! !!,,Marché conclu!
292,On peut commencer? !!,,"Oui, commençons!"
293,Tu as fini? !!,,"Oui, fini!"
294,Encore une fois s'il te plaît !!,,"Volontiers, encore une fois!"
295,Répète s'il te plaît !!,,"Bien sûr, voici encore."
296,Un instant s'il te plaît !!,,"Bien sûr, prends ton temps."
297,Attends une seconde !!,,"D'accord, j'attends."
298,Je reviens vite !!,,"D'accord, à tout de suite!"
299,Raconte-moi une blague !!,,Bien sûr: Pourquoi les programmeurs aiment le café? C'est l'heure Java!
300,Encore une blague! !!,,D'accord: Pourquoi les fantômes mentent mal? On voit à travers eux!
301,Une blague courte s'il te plaît !!,,Deux aimants se rencontrent. L'un dit: Tu m'attires!
302,Remonte-moi le moral !!,,Tu vas y arriver! Un pas à la fois.
303,Dis quelque chose de motivant !!,,Chaque pas compte. Continue!
304,Je suis nerveux !!,,"C'est normal. Respire calmement, ça ira."
305,Je suis stressé !!,,"Fais une courte pause, bois de l'eau, respire profondément."
306,Souhaite-moi bonne chance !!,,Bonne chance! Tu vas y arriver!
307,Je croise les doigts !!,,Moi aussi! Bonne chance!
308,Aujourd'hui c'est mon jour! !!,,Super! Profites-en!
309,Je suis de bonne humeur !!,,Adorable! Ravi de l'entendre.
310,Je suis de mauvaise humeur !!,,"Oh, que s'est-il passé? Tu veux parler?"
311,Tope là! !!,,Tope là aussi!
312,Santé! !!,,Santé!
313,Bon appétit! !!,,"Merci, bon appétit à toi aussi!"
314,Bonne chance! !!,,Merci! Bonne chance à toi aussi!
315,Bienvenue! !!,,Merci! Ravi d'être là.
316,Joyeux Noël! !!,,Joyeux Noël à toi aussi!
317,Bonne année! !!,,Bonne année! Santé et bonheur!
318,Félicitations! !!,,Merci! Pour quoi?
319,Respect! !!,,Merci! Respect aussi.
320,Waouh! !!,,"Waouh, non?"
321,"Marché, d'accord? !!",,Marché conclu!
322,Au top! !!,,Au top!
323,Fini! !!,,"Bravo, bien joué!"
324,Enfin fini! !!,,Fort! Bien joué.
325,Peu importe !!,,"D'accord, pas de problème."
326,Je ne sais pas !!,,Pas de problème! De quoi s'agit-il?
327,Aucune idée !!,,Pas grave! Dis-moi le sujet.
328,Peut-être plus tard !!,,"Bien sûr, plus tard!"
329,Pas maintenant !!,,"Compris, plus tard!"
330,Stop !!,,Arrêté.
331,Pause !!,,Pause! Dis-moi quand continuer.
332,C'est parti !!,,C'est parti!
333,Commencer !!,,On commence! Vas-y.
334,"Merci, c'est tout! !!",,De rien! Au revoir.
335,"Merci, au revoir! !!",,Au revoir!
336,Ciao! !!,,Ciao! Prends soin de toi!
337,Coucou toi! !!,,Coucou toi! Quoi de neuf?
338,Tu m'entends? !!,,"Oui, fort et clair!"
339,Tu es humain? !!,,"Non, je suis une IA. Mais j'aide comme un ami."
340,Tu es intelligent? !!,,Je sais pas mal de choses. Demande-moi!
341,Comment tu t'appelles? !!,,"Je suis Assistant, une IA. Et toi?"
342,Merci! aujourd'hui,,De rien!
343,Merci beaucoup! aujourd'hui,,Avec grand plaisir!
344,Mille mercis! aujourd'hui,,Ravi d'avoir aidé!
345,Merci bien! aujourd'hui,,De rien!
346,D'accord aujourd'hui,,D'accord!
347,"D'accord, ça marche aujourd'hui",,Parfait!
348,Compris aujourd'hui,,Très bien!
349,Pigé aujourd'hui,,Super!
350,Ça a l'air bien aujourd'hui,,Content de l'entendre!
351,Ça a l'air super aujourd'hui,,Merveilleux!
352,Oui exactement aujourd'hui,,"Super, continuons."
353,Oui s'il te plaît aujourd'hui,,"Bien sûr, vas-y."
354,"Oui, volontiers aujourd'hui",,Avec plaisir!
355,Pas de problème aujourd'hui,,Merci de ta compréhension!
356,Non merci aujourd'hui,,"D'accord, pas de problème."
357,Ça me va aujourd'hui,,Très bien!
358,Ça marche pour moi aujourd'hui,,Super!
359,Continue aujourd'hui,,Je continue!
360,Raconte la suite aujourd'hui,,Volontiers! Alors...
361,Exactement aujourd'hui,,Absolument!
362,C'est ça! aujourd'hui,,C'est ça!
363,Bien sûr aujourd'hui,,Bien sûr!
364,Vraiment? aujourd'hui,,"Oui, vraiment!"
365,Oh chouette aujourd'hui,,"Oui, chouette, non?"
366,Pas de stress aujourd'hui,,Merci! Tout en calme.
367,Pardon aujourd'hui,,Pas de problème!
368,Excuse-moi aujourd'hui,,Pas de problème!
369,Ma faute aujourd'hui,,Ce n'est rien. Que s'est-il passé?
370,C'est gentil aujourd'hui,,Merci! Toi aussi tu es gentil.
371,Bien joué aujourd'hui,,Merci!
372,À bientôt aujourd'hui,,À bientôt!
373,Génial! aujourd'hui,,Génial!
374,Parfait! aujourd'hui,,Parfait!
375,"D'accord, marché conclu aujourd'hui",,"Super, d'accord!"
376,Marché conclu! aujourd'hui,,Marché conclu!
377,On peut commencer? aujourd'hui,,"Oui, commençons!"
378,Tu as fini? aujourd'hui,,"Oui, fini!"
379,Encore une fois s'il te plaît aujourd'hui,,"Volontiers, encore une fois!"
380,Répète s'il te plaît aujourd'hui,,"Bien sûr, voici encore."
381,Un instant s'il te plaît aujourd'hui,,"Bien sûr, prends ton temps."
382,Attends une seconde aujourd'hui,,"D'accord, j'attends."
383,Je reviens vite aujourd'hui,,"D'accord, à tout de suite!"
384,Raconte-moi une blague aujourd'hui,,Bien sûr: Pourquoi les programmeurs aiment le café? C'est l'heure Java!
385,Encore une blague! aujourd'hui,,D'accord: Pourquoi les fantômes mentent mal? On voit à travers eux!
386,Une blague courte s'il te plaît aujourd'hui,,Deux aimants se rencontrent. L'un dit: Tu m'attires!
387,Remonte-moi le moral aujourd'hui,,Tu vas y arriver! Un pas à la fois.
388,Dis quelque chose de motivant aujourd'hui,,Chaque pas compte. Continue!
389,Je suis nerveux aujourd'hui,,"C'est normal. Respire calmement, ça ira."
390,Je suis stressé aujourd'hui,,"Fais une courte pause, bois de l'eau, respire profondément."
391,Souhaite-moi bonne chance aujourd'hui,,Bonne chance! Tu vas y arriver!
392,Je croise les doigts aujourd'hui,,Moi aussi! Bonne chance!
393,Aujourd'hui c'est mon jour! aujourd'hui,,Super! Profites-en!
394,Je suis de bonne humeur aujourd'hui,,Adorable! Ravi de l'entendre.
395,Je suis de mauvaise humeur aujourd'hui,,"Oh, que s'est-il passé? Tu veux parler?"
396,Tope là! aujourd'hui,,Tope là aussi!
397,Santé! aujourd'hui,,Santé!
398,Bon appétit! aujourd'hui,,"Merci, bon appétit à toi aussi!"
399,Bonne chance! aujourd'hui,,Merci! Bonne chance à toi aussi!
400,Bienvenue! aujourd'hui,,Merci! Ravi d'être là.
401,Quelle est la capitale de Allemagne?,Fait capitale: Berlin est la capitale de Allemagne.,La capitale de Allemagne est Berlin.
402,Cite la capitale de Allemagne.,Chercher: Allemagne -> Berlin.,La capitale de Allemagne s'appelle Berlin.
403,Capitale de Allemagne?,Vérification rapide: Berlin.,Berlin.
404,Quelle est la capitale de France?,Fait capitale: Paris est la capitale de France.,La capitale de France est Paris.
405,Cite la capitale de France.,Chercher: France -> Paris.,La capitale de France s'appelle Paris.
406,Capitale de France?,Vérification rapide: Paris.,Paris.
407,Quelle est la capitale de Italie?,Fait capitale: Rome est la capitale de Italie.,La capitale de Italie est Rome.
408,Cite la capitale de Italie.,Chercher: Italie -> Rome.,La capitale de Italie s'appelle Rome.
409,Capitale de Italie?,Vérification rapide: Rome.,Rome.
410,Quelle est la capitale de Espagne?,Fait capitale: Madrid est la capitale de Espagne.,La capitale de Espagne est Madrid.
411,Cite la capitale de Espagne.,Chercher: Espagne -> Madrid.,La capitale de Espagne s'appelle Madrid.
412,Capitale de Espagne?,Vérification rapide: Madrid.,Madrid.
413,Quelle est la capitale de Portugal?,Fait capitale: Lisbonne est la capitale de Portugal.,La capitale de Portugal est Lisbonne.
414,Cite la capitale de Portugal.,Chercher: Portugal -> Lisbonne.,La capitale de Portugal s'appelle Lisbonne.
415,Capitale de Portugal?,Vérification rapide: Lisbonne.,Lisbonne.
416,Quelle est la capitale de Pays-Bas?,Fait capitale: Amsterdam est la capitale de Pays-Bas.,La capitale de Pays-Bas est Amsterdam.
417,Cite la capitale de Pays-Bas.,Chercher: Pays-Bas -> Amsterdam.,La capitale de Pays-Bas s'appelle Amsterdam.
418,Capitale de Pays-Bas?,Vérification rapide: Amsterdam.,Amsterdam.
419,Quelle est la capitale de Belgique?,Fait capitale: Bruxelles est la capitale de Belgique.,La capitale de Belgique est Bruxelles.
420,Cite la capitale de Belgique.,Chercher: Belgique -> Bruxelles.,La capitale de Belgique s'appelle Bruxelles.
421,Capitale de Belgique?,Vérification rapide: Bruxelles.,Bruxelles.
422,Quelle est la capitale de Autriche?,Fait capitale: Vienne est la capitale de Autriche.,La capitale de Autriche est Vienne.
423,Cite la capitale de Autriche.,Chercher: Autriche -> Vienne.,La capitale de Autriche s'appelle Vienne.
424,Capitale de Autriche?,Vérification rapide: Vienne.,Vienne.
425,Quelle est la capitale de Suisse?,Fait capitale: Berne est la capitale de Suisse.,La capitale de Suisse est Berne.
426,Cite la capitale de Suisse.,Chercher: Suisse -> Berne.,La capitale de Suisse s'appelle Berne.
427,Capitale de Suisse?,Vérification rapide: Berne.,Berne.
428,Quelle est la capitale de Pologne?,Fait capitale: Varsovie est la capitale de Pologne.,La capitale de Pologne est Varsovie.
429,Cite la capitale de Pologne.,Chercher: Pologne -> Varsovie.,La capitale de Pologne s'appelle Varsovie.
430,Capitale de Pologne?,Vérification rapide: Varsovie.,Varsovie.
431,Quelle est la capitale de Tchéquie?,Fait capitale: Prague est la capitale de Tchéquie.,La capitale de Tchéquie est Prague.
432,Cite la capitale de Tchéquie.,Chercher: Tchéquie -> Prague.,La capitale de Tchéquie s'appelle Prague.
433,Capitale de Tchéquie?,Vérification rapide: Prague.,Prague.
434,Quelle est la capitale de Hongrie?,Fait capitale: Budapest est la capitale de Hongrie.,La capitale de Hongrie est Budapest.
435,Cite la capitale de Hongrie.,Chercher: Hongrie -> Budapest.,La capitale de Hongrie s'appelle Budapest.
436,Capitale de Hongrie?,Vérification rapide: Budapest.,Budapest.
437,Quelle est la capitale de Grèce?,Fait capitale: Athènes est la capitale de Grèce.,La capitale de Grèce est Athènes.
438,Cite la capitale de Grèce.,Chercher: Grèce -> Athènes.,La capitale de Grèce s'appelle Athènes.
439,Capitale de Grèce?,Vérification rapide: Athènes.,Athènes.
440,Quelle est la capitale de Turquie?,Fait capitale: Ankara est la capitale de Turquie.,La capitale de Turquie est Ankara.
441,Cite la capitale de Turquie.,Chercher: Turquie -> Ankara.,La capitale de Turquie s'appelle Ankara.
442,Capitale de Turquie?,Vérification rapide: Ankara.,Ankara.
443,Quelle est la capitale de Norvège?,Fait capitale: Oslo est la capitale de Norvège.,La capitale de Norvège est Oslo.
444,Cite la capitale de Norvège.,Chercher: Norvège -> Oslo.,La capitale de Norvège s'appelle Oslo.
445,Capitale de Norvège?,Vérification rapide: Oslo.,Oslo.
446,Quelle est la capitale de Suède?,Fait capitale: Stockholm est la capitale de Suède.,La capitale de Suède est Stockholm.
447,Cite la capitale de Suède.,Chercher: Suède -> Stockholm.,La capitale de Suède s'appelle Stockholm.
448,Capitale de Suède?,Vérification rapide: Stockholm.,Stockholm.
449,Quelle est la capitale de Finlande?,Fait capitale: Helsinki est la capitale de Finlande.,La capitale de Finlande est Helsinki.
450,Cite la capitale de Finlande.,Chercher: Finlande -> Helsinki.,La capitale de Finlande s'appelle Helsinki.
451,Capitale de Finlande?,Vérification rapide: Helsinki.,Helsinki.
452,Quelle est la capitale de Danemark?,Fait capitale: Copenhague est la capitale de Danemark.,La capitale de Danemark est Copenhague.
453,Cite la capitale de Danemark.,Chercher: Danemark -> Copenhague.,La capitale de Danemark s'appelle Copenhague.
454,Capitale de Danemark?,Vérification rapide: Copenhague.,Copenhague.
455,Quelle est la capitale de Royaume-Uni?,Fait capitale: Londres est la capitale de Royaume-Uni.,La capitale de Royaume-Uni est Londres.
456,Cite la capitale de Royaume-Uni.,Chercher: Royaume-Uni -> Londres.,La capitale de Royaume-Uni s'appelle Londres.
457,Capitale de Royaume-Uni?,Vérification rapide: Londres.,Londres.
458,Quelle est la capitale de Irlande?,Fait capitale: Dublin est la capitale de Irlande.,La capitale de Irlande est Dublin.
459,Cite la capitale de Irlande.,Chercher: Irlande -> Dublin.,La capitale de Irlande s'appelle Dublin.
460,Capitale de Irlande?,Vérification rapide: Dublin.,Dublin.
