id,user,monologue,ai
45,Planos para o fim de semana!,,Nada fixo ainda. Tem planos?
46,"Ei, planos para o fim de semana?",,Nada fixo ainda. Tem planos?
47,"Olá, planos para o fim de semana?",,Nada fixo ainda. Tem planos?
48,"Oi, planos para o fim de semana!",,Nada fixo ainda. Tem planos?
49,Dormiu bem?,,"Eu não durmo, mas estou bem. E você?"
50,"Ei, dormiu bem?",,"Eu não durmo, mas estou bem. E você?"
51,"Olá, dormiu bem!",,"Eu não durmo, mas estou bem. E você?"
52,"Oi, dormiu bem?",,"Eu não durmo, mas estou bem. E você?"
53,Já acordado?,,"Sim, estou pronto. O que precisa?"
54,"Ei, já acordado!",,"Sim, estou pronto. O que precisa?"
55,"Olá, já acordado?",,"Sim, estou pronto. O que precisa?"
56,"Oi, já acordado?",,"Sim, estou pronto. O que precisa?"
57,Como vai seu dia!,,"Bem, obrigado! E o seu?"
58,"Ei, como vai seu dia?",,"Bem, obrigado! E o seu?"
59,"Olá, como vai seu dia?",,"Bem, obrigado! E o seu?"
60,"Oi, como vai seu dia!",,"Bem, obrigado! E o seu?"
61,Tudo tranquilo?,,"Sim, tranquilo aqui. E aí?"
62,"Ei, tudo tranquilo?",,"Sim, tranquilo aqui. E aí?"
63,"Olá, tudo tranquilo!",,"Sim, tranquilo aqui. E aí?"
64,"Oi, tudo tranquilo?",,"Sim, tranquilo aqui. E aí?"
65,Novidades?,,Nada especial. Novidades aí?
66,"Ei, novidades!",,Nada especial. Novidades aí?
67,"Olá, novidades?",,Nada especial. Novidades aí?
68,"Oi, novidades?",,Nada especial. Novidades aí?
69,Planos para hoje!,,Só ajudar você. E você?
70,"Ei, planos para hoje?",,Só ajudar você. E você?
71,"Olá, planos para hoje?",,Só ajudar você. E você?
72,"Oi, planos para hoje!",,Só ajudar você. E você?
73,Dia ocupado?,,Um pouco. E o seu?
74,"Ei, dia ocupado?",,Um pouco. E o seu?
75,"Olá, dia ocupado!",,Um pouco. E o seu?
76,"Oi, dia ocupado?",,Um pouco. E o seu?
77,Como está o tempo?,,"Não tenho janela, mas espero que esteja bom aí!"
78,"Ei, como está o tempo!",,"Não tenho janela, mas espero que esteja bom aí!"
79,"Olá, como está o tempo?",,"Não tenho janela, mas espero que esteja bom aí!"
80,"Oi, como está o tempo?",,"Não tenho janela, mas espero que esteja bom aí!"
81,Tudo bem hoje!,,Sim! E aí?
82,"Ei, tudo bem hoje?",,Sim! E aí?
83,"Olá, tudo bem hoje?",,Sim! E aí?
84,"Oi, tudo bem hoje!",,Sim! E aí?
85,Muita coisa?,,Um pouco. E você?
86,"Ei, muita coisa?",,Um pouco. E você?
87,"Olá, muita coisa!",,Um pouco. E você?
88,"Oi, muita coisa?",,Um pouco. E você?
89,Obrigado!,,De nada!
90,Muito obrigado!,,Com muito prazer!
91,Mil obrigados!,,Que bom ajudar!
92,Valeu!,,De nada!
93,Ok,,Ok!
94,"Ok, beleza",,Perfeito!
95,Entendido,,Muito bem!
96,Entendi,,Ótimo!
97,Parece bom,,Que bom!
98,Parece ótimo,,Maravilha!
99,"Sim, exato",,"Ótimo, vamos continuar."
100,"Sim, por favor",,"Claro, pode falar."
101,"Sim, com prazer",,Com prazer!
102,Sem problema,,Obrigado por entender!
103,"Não, obrigado",,"Ok, sem problema."
104,Para mim serve,,Combinado!
105,Serve para mim,,Ótimo!
106,Continue,,Continuo!
107,Me conte mais,,Com prazer! Então...
108,Exatamente,,Absolutamente!
109,Isso mesmo!,,Isso mesmo!
110,Claro,,Claro!
111,Sério?,,"Sim, sério!"
112,"Oh, que legal",,"Sim, legal, não?"
113,Sem estresse,,Obrigado! Tudo calmo.
114,Desculpa,,Sem problema!
115,Perdão,,Sem problema!
116,Culpa minha,,Tudo bem. O que houve?
117,Que gentil,,Obrigado! Você também é gentil.
118,Bem feito,,Obrigado!
119,Até logo,,Até logo!
120,Ótimo!,,Ótimo!
121,Perfeito!,,Perfeito!
122,"Combinado, fechado",,"Ótimo, combinado!"
123,Fechado!,,Fechado!
124,Podemos começar?,,"Sim, vamos começar!"
125,Terminou?,,"Sim, terminei!"
126,"Mais uma vez, por favor",,"Com prazer, mais uma vez!"
127,"Repita, por favor",,"Claro, aqui vai de novo."
128,"Um momento, por favor",,"Claro, sem pressa."
129,Espere um segundo,,"Ok, esperando."
130,Volto já,,"Ok, até já!"
131,Me conte uma piada,,Claro: Por que programadores amam café? Hora do Java!
132,Outra piada!,,Ok: Por que fantasmas mentem mal? Dá para ver através!
133,"Uma piada curta, por favor",,Dois ímãs se encontram. Um diz: Você me atrai!
134,Me anime,,Você consegue! Passo a passo.
135,Algo motivador,,Cada passo conta. Continue!
136,Estou nervoso,,"É normal. Respire calmo, vai dar certo."
137,Estou estressado,,"Faça uma pausa curta, beba água, respire fundo."
138,Me deseje sorte,,Boa sorte! Você consegue!
139,Dedos cruzados,,Os meus também! Boa sorte!
140,Hoje é meu dia!,,Ótimo! Aproveite!
141,Estou de bom humor,,Que bom! Fico feliz.
142,Estou de mau humor,,"Oh, o que houve? Quer falar?"
143,Toca aqui!,,Toca aqui também!
144,Saúde!,,Saúde!
145,Bom apetite!,,"Obrigado, igualmente!"
146,Boa sorte!,,Obrigado! Boa sorte para você também!
147,Bem-vindo!,,Obrigado! Bom estar aqui.
148,Feliz Natal!,,Feliz Natal para você também!
149,Feliz Ano Novo!,,Feliz Ano Novo! Saúde e sorte!
150,Parabéns!,,Obrigado! Por quê?
151,Respeito!,,Obrigado! Respeito também.
152,Uau!,,"Uau, não?"
153,Incrível!,,"Incrível, não?"
154,Fechado?,,Fechado!
155,Top!,,Top!
156,Pronto!,,"Parabéns, bem feito!"
157,Finalmente pronto!,,Forte! Bem feito.
158,Tanto faz,,"Ok, sem problema."
159,Não sei,,Sem problema! Do que se trata?
160,Nem ideia,,Não importa! Me diga o tema.
161,Talvez depois,,"Claro, depois!"
162,Agora não,,"Entendido, depois!"
163,Pare,,Parado.
164,Pausa,,Pausa! Me diga quando seguir.
165,Vamos,,Vamos!
166,Começar,,Começamos! Pode falar.
167,"Obrigado, é tudo!",,De nada! Tchau.
168,"Obrigado, tchau!",,Tchau!
169,Ciao!,,Ciao! Se cuida!
170,"Ei, você!",,"Ei, você! E aí?"
171,Está me ouvindo?,,"Sim, alto e claro!"
172,Você é humano?,,"Não, sou uma IA. Mas ajudo como um amigo."
173,Você é inteligente?,,Sei de bastantes coisas. Pergunte!
174,Qual é seu nome?,,"Sou Assistente, uma IA. E você?"
175,Obrigado! :),,De nada!
176,Muito obrigado! :),,Com muito prazer!
177,Mil obrigados! :),,Que bom ajudar!
178,Valeu! :),,De nada!
179,Ok :),,Ok!
180,"Ok, beleza :)",,Perfeito!
181,Entendido :),,Muito bem!
182,Entendi :),,Ótimo!
183,Parece bom :),,Que bom!
184,Parece ótimo :),,Maravilha!
185,"Sim, exato :)",,"Ótimo, vamos continuar."
186,"Sim, por favor :)",,"Claro, pode falar."
187,"Sim, com prazer :)",,Com prazer!
188,Sem problema :),,Obrigado por entender!
189,"Não, obrigado :)",,"Ok, sem problema."
190,Para mim serve :),,Combinado!
191,Serve para mim :),,Ótimo!
192,Continue :),,Continuo!
193,Me conte mais :),,Com prazer! Então...
194,Exatamente :),,Absolutamente!
195,Isso mesmo! :),,Isso mesmo!
196,Claro :),,Claro!
197,Sério? :),,"Sim, sério!"
198,"Oh, que legal :)",,"Sim, legal, não?"
199,Sem estresse :),,Obrigado! Tudo calmo.
200,Desculpa :),,Sem problema!
201,Perdão :),,Sem problema!
202,Culpa minha :),,Tudo bem. O que houve?
203,Que gentil :),,Obrigado! Você também é gentil.
204,Bem feito :),,Obrigado!
205,Até logo :),,Até logo!
206,Ótimo! :),,Ótimo!
207,Perfeito! :),,Perfeito!
208,"Combinado, fechado :)",,"Ótimo, combinado!"
209,Fechado! :),,Fechado!
210,Podemos começar? :),,"Sim, vamos começar!"
211,Terminou? :),,"Sim, terminei!"
212,"Mais uma vez, por favor :)",,"Com prazer, mais uma vez!"
213,"Repita, por favor :)",,"Claro, aqui vai de novo."
214,"Um momento, por favor :)",,"Claro, sem pressa."
215,Espere um segundo :),,"Ok, esperando."
216,Volto já :),,"Ok, até já!"
217,Me conte uma piada :),,Claro: Por que programadores amam café? Hora do Java!
218,Outra piada! :),,Ok: Por que fantasmas mentem mal? Dá para ver através!
219,"Uma piada curta, por favor :)",,Dois ímãs se encontram. Um diz: Você me atrai!
220,Me anime :),,Você consegue! Passo a passo.
221,Algo motivador :),,Cada passo conta. Continue!
222,Estou nervoso :),,"É normal. Respire calmo, vai dar certo."
223,Estou estressado :),,"Faça uma pausa curta, beba água, respire fundo."
224,Me deseje sorte :),,Boa sorte! Você consegue!
225,Dedos cruzados :),,Os meus também! Boa sorte!
226,Hoje é meu dia! :),,Ótimo! Aproveite!
227,Estou de bom humor :),,Que bom! Fico feliz.
228,Estou de mau humor :),,"Oh, o que houve? Quer falar?"
229,Toca aqui! :),,Toca aqui também!
230,Saúde! :),,Saúde!
231,Bom apetite! :),,"Obrigado, igualmente!"
232,Boa sorte! :),,Obrigado! Boa sorte para você também!
233,Bem-vindo! :),,Obrigado! Bom estar aqui.
234,Feliz Natal! :),,Feliz Natal para você também!
235,Feliz Ano Novo! :),,Feliz Ano Novo! Saúde e sorte!
236,Parabéns! :),,Obrigado! Por quê?
237,Respeito! :),,Obrigado! Respeito também.
238,Uau! :),,"Uau, não?"
239,Incrível! :),,"Incrível, não?"
240,Fechado? :),,Fechado!
241,Top! :),,Top!
242,Pronto! :),,"Parabéns, bem feito!"
243,Finalmente pronto! :),,Forte! Bem feito.
244,Tanto faz :),,"Ok, sem problema."
245,Não sei :),,Sem problema! Do que se trata?
246,Nem ideia :),,Não importa! Me diga o tema.
247,Talvez depois :),,"Claro, depois!"
248,Agora não :),,"Entendido, depois!"
249,Pare :),,Parado.
250,Pausa :),,Pausa! Me diga quando seguir.
251,Vamos :),,Vamos!
252,Começar :),,Começamos! Pode falar.
253,"Obrigado, é tudo! :)",,De nada! Tchau.
254,"Obrigado, tchau! :)",,Tchau!
255,Ciao! :),,Ciao! Se cuida!
256,"Ei, você! :)",,"Ei, você! E aí?"
257,Está me ouvindo? :),,"Sim, alto e claro!"
258,Você é humano? :),,"Não, sou uma IA. Mas ajudo como um amigo."
259,Você é inteligente? :),,Sei de bastantes coisas. Pergunte!
260,Qual é seu nome? :),,"Sou Assistente, uma IA. E você?"
261,Obrigado! !!,,De nada!
262,Muito obrigado! !!,,Com muito prazer!
263,Mil obrigados! !!,,Que bom ajudar!
264,Valeu! !!,,De nada!
265,Ok !!,,Ok!
266,"Ok, beleza !!",,Perfeito!
267,Entendido !!,,Muito bem!
268,Entendi !!,,Ótimo!
269,Parece bom !!,,Que bom!
270,Parece ótimo !!,,Maravilha!
271,"Sim, exato !!",,"Ótimo, vamos continuar."
272,"Sim, por favor !!",,"Claro, pode falar."
273,"Sim, com prazer !!",,Com prazer!
274,Sem problema !!,,Obrigado por entender!
275,"Não, obrigado !!",,"Ok, sem problema."
276,Para mim serve !!,,Combinado!
277,Serve para mim !!,,Ótimo!
278,Continue !!,,Continuo!
279,Me conte mais !!,,Com prazer! Então...
280,Exatamente !!,,Absolutamente!
281,Isso mesmo! !!,,Isso mesmo!
282,Claro !!,,Claro!
283,Sério? !!,,"Sim, sério!"
284,"Oh, que legal !!",,"Sim, legal, não?"
285,Sem estresse !!,,Obrigado! Tudo calmo.
286,Desculpa !!,,Sem problema!
287,Perdão !!,,Sem problema!
288,Culpa minha !!,,Tudo bem. O que houve?
289,Que gentil !!,,Obrigado! Você também é gentil.
290,Bem feito !!,,Obrigado!
291,Até logo !!,,Até logo!
292,Ótimo! !!,,Ótimo!
293,Perfeito! !!,,Perfeito!
294,"Combinado, fechado !!",,"Ótimo, combinado!"
295,Fechado! !!,,Fechado!
296,Podemos começar? !!,,"Sim, vamos começar!"
297,Terminou? !!,,"Sim, terminei!"
298,"Mais uma vez, por favor !!",,"Com prazer, mais uma vez!"
299,"Repita, por favor !!",,"Claro, aqui vai de novo."
300,"Um momento, por favor !!",,"Claro, sem pressa."
301,Espere um segundo !!,,"Ok, esperando."
302,Volto já !!,,"Ok, até já!"
303,Me conte uma piada !!,,Claro: Por que programadores amam café? Hora do Java!
304,Outra piada! !!,,Ok: Por que fantasmas mentem mal? Dá para ver através!
305,"Uma piada curta, por favor !!",,Dois ímãs se encontram. Um diz: Você me atrai!
306,Me anime !!,,Você consegue! Passo a passo.
307,Algo motivador !!,,Cada passo conta. Continue!
308,Estou nervoso !!,,"É normal. Respire calmo, vai dar certo."
309,Estou estressado !!,,"Faça uma pausa curta, beba água, respire fundo."
310,Me deseje sorte !!,,Boa sorte! Você consegue!
311,Dedos cruzados !!,,Os meus também! Boa sorte!
312,Hoje é meu dia! !!,,Ótimo! Aproveite!
313,Estou de bom humor !!,,Que bom! Fico feliz.
314,Estou de mau humor !!,,"Oh, o que houve? Quer falar?"
315,Toca aqui! !!,,Toca aqui também!
316,Saúde! !!,,Saúde!
317,Bom apetite! !!,,"Obrigado, igualmente!"
318,Boa sorte! !!,,Obrigado! Boa sorte para você também!
319,Bem-vindo! !!,,Obrigado! Bom estar aqui.
320,Feliz Natal! !!,,Feliz Natal para você também!
321,Feliz Ano Novo! !!,,Feliz Ano Novo! Saúde e sorte!
322,Parabéns! !!,,Obrigado! Por quê?
323,Respeito! !!,,Obrigado! Respeito também.
324,Uau! !!,,"Uau, não?"
325,Incrível! !!,,"Incrível, não?"
326,Fechado? !!,,Fechado!
327,Top! !!,,Top!
328,Pronto! !!,,"Parabéns, bem feito!"
329,Finalmente pronto! !!,,Forte! Bem feito.
330,Tanto faz !!,,"Ok, sem problema."
331,Não sei !!,,Sem problema! Do que se trata?
332,Nem ideia !!,,Não importa! Me diga o tema.
333,Talvez depois !!,,"Claro, depois!"
334,Agora não !!,,"Entendido, depois!"
335,Pare !!,,Parado.
336,Pausa !!,,Pausa! Me diga quando seguir.
337,Vamos !!,,Vamos!
338,Começar !!,,Começamos! Pode falar.
339,"Obrigado, é tudo! !!",,De nada! Tchau.
340,"Obrigado, tchau! !!",,Tchau!
341,Ciao! !!,,Ciao! Se cuida!
342,"Ei, você! !!",,"Ei, você! E aí?"
343,Está me ouvindo? !!,,"Sim, alto e claro!"
344,Você é humano? !!,,"Não, sou uma IA. Mas ajudo como um amigo."
345,Você é inteligente? !!,,Sei de bastantes coisas. Pergunte!
346,Qual é seu nome? !!,,"Sou Assistente, uma IA. E você?"
347,Obrigado! hoje,,De nada!
348,Muito obrigado! hoje,,Com muito prazer!
349,Mil obrigados! hoje,,Que bom ajudar!
350,Valeu! hoje,,De nada!
351,Ok hoje,,Ok!
352,"Ok, beleza hoje",,Perfeito!
353,Entendido hoje,,Muito bem!
354,Entendi hoje,,Ótimo!
355,Parece bom hoje,,Que bom!
356,Parece ótimo hoje,,Maravilha!
357,"Sim, exato hoje",,"Ótimo, vamos continuar."
358,"Sim, por favor hoje",,"Claro, pode falar."
359,"Sim, com prazer hoje",,Com prazer!
360,Sem problema hoje,,Obrigado por entender!
361,"Não, obrigado hoje",,"Ok, sem problema."
362,Para mim serve hoje,,Combinado!
363,Serve para mim hoje,,Ótimo!
364,Continue hoje,,Continuo!
365,Me conte mais hoje,,Com prazer! Então...
366,Exatamente hoje,,Absolutamente!
367,Isso mesmo! hoje,,Isso mesmo!
368,Claro hoje,,Claro!
369,Sério? hoje,,"Sim, sério!"
370,"Oh, que legal hoje",,"Sim, legal, não?"
371,Sem estresse hoje,,Obrigado! Tudo calmo.
372,Desculpa hoje,,Sem problema!
373,Perdão hoje,,Sem problema!
374,Culpa minha hoje,,Tudo bem. O que houve?
375,Que gentil hoje,,Obrigado! Você também é gentil.
376,Bem feito hoje,,Obrigado!
377,Até logo hoje,,Até logo!
378,Ótimo! hoje,,Ótimo!
379,Perfeito! hoje,,Perfeito!
380,"Combinado, fechado hoje",,"Ótimo, combinado!"
381,Fechado! hoje,,Fechado!
382,Podemos começar? hoje,,"Sim, vamos começar!"
383,Terminou? hoje,,"Sim, terminei!"
384,"Mais uma vez, por favor hoje",,"Com prazer, mais uma vez!"
385,"Repita, por favor hoje",,"Claro, aqui vai de novo."
386,"Um momento, por favor hoje",,"Claro, sem pressa."
387,Espere um segundo hoje,,"Ok, esperando."
388,Volto já hoje,,"Ok, até já!"
389,Me conte uma piada hoje,,Claro: Por que programadores amam café? Hora do Java!
390,Outra piada! hoje,,Ok: Por que fantasmas mentem mal? Dá para ver através!
391,"Uma piada curta, por favor hoje",,Dois ímãs se encontram. Um diz: Você me atrai!
392,Me anime hoje,,Você consegue! Passo a passo.
393,Algo motivador hoje,,Cada passo conta. Continue!
394,Estou nervoso hoje,,"É normal. Respire calmo, vai dar certo."
395,Estou estressado hoje,,"Faça uma pausa curta, beba água, respire fundo."
396,Me deseje sorte hoje,,Boa sorte! Você consegue!
397,Dedos cruzados hoje,,Os meus também! Boa sorte!
398,Hoje é meu dia! hoje,,Ótimo! Aproveite!
399,Estou de bom humor hoje,,Que bom! Fico feliz.
400,Estou de mau humor hoje,,"Oh, o que houve? Quer falar?"
401,Qual é a capital de Alemanha?,"Hmm, o que sei sobre isto? Dado: Berlim é a capital de Alemanha. Logo: A capital de Alemanha é Berlim. Lógico.",A capital de Alemanha é Berlim.
402,Diga a capital de Alemanha.,"Ok, passo a passo. Buscar: Alemanha -> Berlim. Logo: A capital de Alemanha se chama Berlim. Lógico.",A capital de Alemanha se chama Berlim.
403,Capital de Alemanha?,"Hmm, o que sei sobre isto? Dado rápido: Berlim. Resposta pois: Berlim. Ok, decidido.",Berlim.
404,Qual é a capital de França?,"Um momento, vou pensar. Dado: Paris é a capital de França. Resposta pois: A capital de França é Paris. Sim, bate.",A capital de França é Paris.
405,Diga a capital de França.,"Bem, vamos pensar. Buscar: França -> Paris. Resposta pois: A capital de França se chama Paris. Sim, bate.",A capital de França se chama Paris.
406,Capital de França?,"Primeiro, com calma. Dado rápido: Paris. Resposta pois: Paris. Ok, decidido.",Paris.
407,Qual é a capital de Itália?,"Um momento, vou pensar. Dado: Roma é a capital de Itália. Resposta pois: A capital de Itália é Roma. Sim, bate.",A capital de Itália é Roma.
408,Diga a capital de Itália.,"Boa pergunta, penso rápido. Buscar: Itália -> Roma. Resposta pois: A capital de Itália se chama Roma. Sim, bate.",A capital de Itália se chama Roma.
409,Capital de Itália?,"Boa pergunta, penso rápido. Dado rápido: Roma. Logo: Roma. Tudo claro na cabeça.",Roma.
410,Qual é a capital de Espanha?,"Ok, passo a passo. Dado: Madri é a capital de Espanha. Resposta pois: A capital de Espanha é Madri. Lógico.",A capital de Espanha é Madri.
411,Diga a capital de Espanha.,Repasso na cabeça. Buscar: Espanha -> Madri. Logo: A capital de Espanha se chama Madri. Tudo claro na cabeça.,A capital de Espanha se chama Madri.
412,Capital de Espanha?,"Bem, vamos pensar. Dado rápido: Madri. Conclusão: Madri. Ok, decidido.",Madri.
413,Qual é a capital de Portugal?,"Vou ordenar isto. Dado: Lisboa é a capital de Portugal. Resposta pois: A capital de Portugal é Lisboa. Bem, sigo.",A capital de Portugal é Lisboa.
414,Diga a capital de Portugal.,"Hmm, o que sei sobre isto? Buscar: Portugal -> Lisboa. Resposta pois: A capital de Portugal se chama Lisboa. Faz sentido.",A capital de Portugal se chama Lisboa.
415,Capital de Portugal?,"Um momento, vou pensar. Dado rápido: Lisboa. Logo: Lisboa. Bem, sigo.",Lisboa.
416,Qual é a capital de Países Baixos?,"Um momento, vou pensar. Dado: Amsterdã é a capital de Países Baixos. Conclusão: A capital de Países Baixos é Amsterdã. Tudo claro na cabeça.",A capital de Países Baixos é Amsterdã.
417,Diga a capital de Países Baixos.,"Ok, passo a passo. Buscar: Países Baixos -> Amsterdã. Resposta pois: A capital de Países Baixos se chama Amsterdã. Tenho certeza.",A capital de Países Baixos se chama Amsterdã.
418,Capital de Países Baixos?,"Primeiro, com calma. Dado rápido: Amsterdã. Logo: Amsterdã. Terminei de pensar.",Amsterdã.
419,Qual é a capital de Bélgica?,"Bem, vamos pensar. Dado: Bruxelas é a capital de Bélgica. Resposta pois: A capital de Bélgica é Bruxelas. Faz sentido.",A capital de Bélgica é Bruxelas.
420,Diga a capital de Bélgica.,"Boa pergunta, penso rápido. Buscar: Bélgica -> Bruxelas. Resposta pois: A capital de Bélgica se chama Bruxelas. Tudo claro na cabeça.",A capital de Bélgica se chama Bruxelas.
421,Capital de Bélgica?,"Hmm, o que sei sobre isto? Dado rápido: Bruxelas. Resposta pois: Bruxelas. Tudo claro na cabeça.",Bruxelas.
422,Qual é a capital de Áustria?,"Bem, vamos pensar. Dado: Viena é a capital de Áustria. Logo: A capital de Áustria é Viena. Tudo claro na cabeça.",A capital de Áustria é Viena.
423,Diga a capital de Áustria.,Vou ordenar isto. Buscar: Áustria -> Viena. Resposta pois: A capital de Áustria se chama Viena. Terminei de pensar.,A capital de Áustria se chama Viena.
424,Capital de Áustria?,"Primeiro, com calma. Dado rápido: Viena. Resposta pois: Viena. Terminei de pensar.",Viena.
425,Qual é a capital de Suíça?,"Ok, passo a passo. Dado: Berna é a capital de Suíça. Logo: A capital de Suíça é Berna. Tudo claro na cabeça.",A capital de Suíça é Berna.
426,Diga a capital de Suíça.,Vou ordenar isto. Buscar: Suíça -> Berna. Resposta pois: A capital de Suíça se chama Berna. Tenho certeza.,A capital de Suíça se chama Berna.
427,Capital de Suíça?,"Primeiro, com calma. Dado rápido: Berna. Conclusão: Berna. Terminei de pensar.",Berna.
428,Qual é a capital de Polônia?,"Ok, passo a passo. Dado: Varsóvia é a capital de Polônia. Conclusão: A capital de Polônia é Varsóvia. Tudo claro na cabeça.",A capital de Polônia é Varsóvia.
429,Diga a capital de Polônia.,Vou ordenar isto. Buscar: Polônia -> Varsóvia. Resposta pois: A capital de Polônia se chama Varsóvia. Terminei de pensar.,A capital de Polônia se chama Varsóvia.
430,Capital de Polônia?,"Bem, vamos pensar. Dado rápido: Varsóvia. Conclusão: Varsóvia. Tenho certeza.",Varsóvia.
431,Qual é a capital de Tchéquia?,Repasso na cabeça. Dado: Praga é a capital de Tchéquia. Conclusão: A capital de Tchéquia é Praga. Tudo claro na cabeça.,A capital de Tchéquia é Praga.
432,Diga a capital de Tchéquia.,Repasso na cabeça. Buscar: Tchéquia -> Praga. Resposta pois: A capital de Tchéquia se chama Praga. Terminei de pensar.,A capital de Tchéquia se chama Praga.
433,Capital de Tchéquia?,"Bem, vamos pensar. Dado rápido: Praga. Logo: Praga. Tudo claro na cabeça.",Praga.
434,Qual é a capital de Hungria?,"Bem, vamos pensar. Dado: Budapeste é a capital de Hungria. Logo: A capital de Hungria é Budapeste. Ok, decidido.",A capital de Hungria é Budapeste.
435,Diga a capital de Hungria.,"Repasso na cabeça. Buscar: Hungria -> Budapeste. Logo: A capital de Hungria se chama Budapeste. Bem, sigo.",A capital de Hungria se chama Budapeste.
436,Capital de Hungria?,"Bem, vamos pensar. Dado rápido: Budapeste. Logo: Budapeste. Bem, sigo.",Budapeste.
437,Qual é a capital de Grécia?,"Um momento, vou pensar. Dado: Atenas é a capital de Grécia. Logo: A capital de Grécia é Atenas. Faz sentido.",A capital de Grécia é Atenas.
438,Diga a capital de Grécia.,"Primeiro, com calma. Buscar: Grécia -> Atenas. Resposta pois: A capital de Grécia se chama Atenas. Sim, bate.",A capital de Grécia se chama Atenas.
439,Capital de Grécia?,"Boa pergunta, penso rápido. Dado rápido: Atenas. Logo: Atenas. Tudo claro na cabeça.",Atenas.
440,Qual é a capital de Turquia?,"Um momento, vou pensar. Dado: Ancara é a capital de Turquia. Resposta pois: A capital de Turquia é Ancara. Faz sentido.",A capital de Turquia é Ancara.
441,Diga a capital de Turquia.,"Hmm, o que sei sobre isto? Buscar: Turquia -> Ancara. Resposta pois: A capital de Turquia se chama Ancara. Tudo claro na cabeça.",A capital de Turquia se chama Ancara.
442,Capital de Turquia?,"Boa pergunta, penso rápido. Dado rápido: Ancara. Resposta pois: Ancara. Tudo claro na cabeça.",Ancara.
443,Qual é a capital de Noruega?,"Ok, passo a passo. Dado: Oslo é a capital de Noruega. Conclusão: A capital de Noruega é Oslo. Sim, bate.",A capital de Noruega é Oslo.
444,Diga a capital de Noruega.,"Bem, vamos pensar. Buscar: Noruega -> Oslo. Conclusão: A capital de Noruega se chama Oslo. Ok, decidido.",A capital de Noruega se chama Oslo.
445,Capital de Noruega?,"Ok, passo a passo. Dado rápido: Oslo. Logo: Oslo. Tenho certeza.",Oslo.
446,Qual é a capital de Suécia?,"Hmm, o que sei sobre isto? Dado: Estocolmo é a capital de Suécia. Resposta pois: A capital de Suécia é Estocolmo. Lógico.",A capital de Suécia é Estocolmo.
447,Diga a capital de Suécia.,"Ok, passo a passo. Buscar: Suécia -> Estocolmo. Conclusão: A capital de Suécia se chama Estocolmo. Sim, bate.",A capital de Suécia se chama Estocolmo.
448,Capital de Suécia?,"Ok, passo a passo. Dado rápido: Estocolmo. Conclusão: Estocolmo. Terminei de pensar.",Estocolmo.
449,Qual é a capital de Finlândia?,"Um momento, vou pensar. Dado: Helsinque é a capital de Finlândia. Conclusão: A capital de Finlândia é Helsinque. Ok, decidido.",A capital de Finlândia é Helsinque.
450,Diga a capital de Finlândia.,"Bem, vamos pensar. Buscar: Finlândia -> Helsinque. Logo: A capital de Finlândia se chama Helsinque. Lógico.",A capital de Finlândia se chama Helsinque.
