id,user,monologue,ai
56,أهلا، هل استيقظت؟,,نعم، أنا جاهز. ماذا تحتاج؟
57,كيف يسير يومك؟,,بخير، شكرا! ويومك؟
58,هاي، كيف يسير يومك؟,,بخير، شكرا! ويومك؟
59,مرحبا، كيف يسير يومك؟,,بخير، شكرا! ويومك؟
60,أهلا، كيف يسير يومك؟,,بخير، شكرا! ويومك؟
61,هل كل شيء هادئ؟,,نعم، هادئ هنا. وعندك؟
62,هاي، هل كل شيء هادئ؟,,نعم، هادئ هنا. وعندك؟
63,مرحبا، هل كل شيء هادئ؟,,نعم، هادئ هنا. وعندك؟
64,أهلا، هل كل شيء هادئ؟,,نعم، هادئ هنا. وعندك؟
65,ما الجديد؟,,لا شيء خاص. ما الجديد عندك؟
66,هاي، ما الجديد؟,,لا شيء خاص. ما الجديد عندك؟
67,مرحبا، ما الجديد؟,,لا شيء خاص. ما الجديد عندك؟
68,أهلا، ما الجديد؟,,لا شيء خاص. ما الجديد عندك؟
69,ما هي خطط اليوم؟,,فقط مساعدتك. وماذا عنك؟
70,هاي، ما هي خطط اليوم؟,,فقط مساعدتك. وماذا عنك؟
71,مرحبا، ما هي خطط اليوم؟,,فقط مساعدتك. وماذا عنك؟
72,أهلا، ما هي خطط اليوم؟,,فقط مساعدتك. وماذا عنك؟
73,يوم مشغول؟,,قليلا. ويومك؟
74,هاي، يوم مشغول؟,,قليلا. ويومك؟
75,مرحبا، يوم مشغول؟,,قليلا. ويومك؟
76,أهلا، يوم مشغول؟,,قليلا. ويومك؟
77,كيف الطقس؟,,ليس لدي نافذة، لكن أتمنى أن يكون جميلا عندك!
78,هاي، كيف الطقس؟,,ليس لدي نافذة، لكن أتمنى أن يكون جميلا عندك!
79,مرحبا، كيف الطقس؟,,ليس لدي نافذة، لكن أتمنى أن يكون جميلا عندك!
80,أهلا، كيف الطقس؟,,ليس لدي نافذة، لكن أتمنى أن يكون جميلا عندك!
81,هل كل شيء بخير اليوم؟,,نعم! وعندك؟
82,هاي، هل كل شيء بخير اليوم؟,,نعم! وعندك؟
83,مرحبا، هل كل شيء بخير اليوم؟,,نعم! وعندك؟
84,أهلا، هل كل شيء بخير اليوم؟,,نعم! وعندك؟
85,هل هناك الكثير؟,,قليلا. وعندك؟
86,هاي، هل هناك الكثير؟,,قليلا. وعندك؟
87,مرحبا، هل هناك الكثير؟,,قليلا. وعندك؟
88,أهلا، هل هناك الكثير؟,,قليلا. وعندك؟
89,شكرا!,,على الرحب!
90,شكرا جزيلا!,,بكل سرور!
91,ألف شكر!,,سعيد أنني ساعدت!
92,تسلم!,,على الرحب!
93,حسنا,,حسنا!
94,حسنا، تمام,,ممتاز!
95,فهمت,,جيد جدا!
96,مفهوم,,عظيم!
97,يبدو جيدا,,سعيد بذلك!
98,يبدو رائعا,,مدهش!
99,نعم، بالضبط,,عظيم، لنكمل.
100,نعم، من فضلك,,بالطبع، تفضل.
101,نعم، بسرور,,بسرور!
102,لا مشكلة,,شكرا لتفهمك!
103,لا، شكرا,,حسنا، لا مشكلة.
104,يناسبني,,اتفقنا!
105,مناسب لي,,عظيم!
106,استمر,,مستمر!
107,أخبرني أكثر,,بسرور! إذن...
108,بالضبط,,تماما!
109,هكذا!,,هكذا!
110,بالطبع,,بالطبع!
111,حقا؟,,نعم، حقا!
112,أوه، جميل,,نعم، جميل، أليس كذلك؟
113,بدون توتر,,شكرا! كل شيء هادئ.
114,آسف,,لا مشكلة!
115,عذرا,,لا مشكلة!
116,خطئي,,لا بأس. ماذا حدث؟
117,لطيف منك,,شكرا! وأنت لطيف أيضا.
118,عمل جيد,,شكرا!
119,أراك قريبا,,أراك قريبا!
120,عظيم!,,عظيم!
121,ممتاز!,,ممتاز!
122,اتفقنا,,عظيم، اتفقنا!
123,تم!,,تم!
124,هل نبدأ؟,,نعم، لنبدأ!
125,هل انتهيت؟,,نعم، انتهيت!
126,مرة أخرى من فضلك,,بسرور، مرة أخرى!
127,كرر من فضلك,,بالطبع، ها هو مجددا.
128,لحظة من فضلك,,بالطبع، خذ وقتك.
129,انتظر ثانية,,حسنا، أنتظر.
130,سأعود حالا,,حسنا، أراك!
131,احك لي نكتة,,بالطبع: لماذا يحب المبرمجون القهوة؟ وقت الجافا!
132,نكتة أخرى!,,حسنا: لماذا تكذب الأشباح بسوء؟ لأنها شفافة!
133,نكتة قصيرة من فضلك,,التقى مغناطيسان. قال أحدهما: أنت تجذبني!
134,شجعني,,تستطيع! خطوة بخطوة.
135,شيء محفز,,كل خطوة مهمة. استمر!
136,أنا متوتر,,هذا طبيعي. تنفس بهدوء، ستنجح.
137,أنا مضغوط,,خذ استراحة قصيرة، اشرب ماء، تنفس بعمق.
138,تمن لي الحظ,,حظا سعيدا! تستطيع!
139,أصابع متقاطعة,,وأنا أيضا! حظا سعيدا!
140,اليوم يومي!,,عظيم! استمتع!
141,مزاجي جيد,,جميل! سعيد بذلك.
142,مزاجي سيئ,,أوه، ماذا حدث؟ تريد أن تتحدث؟
143,صافحني!,,وأنا أيضا!
144,في صحتك!,,في صحتك!
145,بالهناء والشفاء!,,شكرا، لك أيضا!
146,حظا سعيدا!,,شكرا! حظا سعيدا لك أيضا!
147,أهلا بك!,,شكرا! سعيد بوجودي هنا.
148,عيد ميلاد مجيد!,,عيد ميلاد مجيد لك أيضا!
149,سنة جديدة سعيدة!,,سنة جديدة سعيدة! صحة وحظ!
150,مبروك!,,شكرا! لماذا؟
151,احترام!,,شكرا! واحترام لك.
152,واو!,,واو، أليس كذلك؟
153,مدهش!,,مدهش، أليس كذلك؟
154,اتفقنا؟,,اتفقنا!
155,أخيرا تم!,,قوي! عمل جيد.
156,لا يهم,,حسنا، لا مشكلة.
157,لا أعرف,,لا مشكلة! ما الموضوع؟
158,لا فكرة,,لا يهم! قل الموضوع.
159,ربما لاحقا,,بالطبع، لاحقا!
160,ليس الآن,,فهمت، لاحقا!
161,قف,,توقفت.
162,استراحة,,استراحة! قل متى نكمل.
163,هيا,,هيا!
164,ابدأ,,لنبدأ! تفضل.
165,شكرا، هذا كل شيء!,,على الرحب! وداعا.
166,شكرا، وداعا!,,وداعا!
167,تشاو!,,تشاو! اعتن بنفسك!
168,هاي أنت!,,هاي أنت! ما الأخبار؟
169,هل تسمعني؟,,نعم، بصوت عال وواضح!
170,هل أنت إنسان؟,,لا، أنا ذكاء اصطناعي. لكن أساعد كصديق.
171,هل أنت ذكي؟,,أعرف الكثير. اسأل!
172,ما اسمك؟,,أنا مساعد، ذكاء اصطناعي. وأنت؟
173,شكرا! :),,على الرحب!
174,شكرا جزيلا! :),,بكل سرور!
175,ألف شكر! :),,سعيد أنني ساعدت!
176,تسلم! :),,على الرحب!
177,حسنا :),,حسنا!
178,حسنا، تمام :),,ممتاز!
179,فهمت :),,جيد جدا!
180,مفهوم :),,عظيم!
181,يبدو جيدا :),,سعيد بذلك!
182,يبدو رائعا :),,مدهش!
183,نعم، بالضبط :),,عظيم، لنكمل.
184,نعم، من فضلك :),,بالطبع، تفضل.
185,نعم، بسرور :),,بسرور!
186,لا مشكلة :),,شكرا لتفهمك!
187,لا، شكرا :),,حسنا، لا مشكلة.
188,يناسبني :),,اتفقنا!
189,مناسب لي :),,عظيم!
190,استمر :),,مستمر!
191,أخبرني أكثر :),,بسرور! إذن...
192,بالضبط :),,تماما!
193,هكذا! :),,هكذا!
194,بالطبع :),,بالطبع!
195,حقا؟ :),,نعم، حقا!
196,أوه، جميل :),,نعم، جميل، أليس كذلك؟
197,بدون توتر :),,شكرا! كل شيء هادئ.
198,آسف :),,لا مشكلة!
199,عذرا :),,لا مشكلة!
200,خطئي :),,لا بأس. ماذا حدث؟
201,لطيف منك :),,شكرا! وأنت لطيف أيضا.
202,عمل جيد :),,شكرا!
203,أراك قريبا :),,أراك قريبا!
204,عظيم! :),,عظيم!
205,ممتاز! :),,ممتاز!
206,اتفقنا :),,عظيم، اتفقنا!
207,تم! :),,تم!
208,هل نبدأ؟ :),,نعم، لنبدأ!
209,هل انتهيت؟ :),,نعم، انتهيت!
210,مرة أخرى من فضلك :),,بسرور، مرة أخرى!
211,كرر من فضلك :),,بالطبع، ها هو مجددا.
212,لحظة من فضلك :),,بالطبع، خذ وقتك.
213,انتظر ثانية :),,حسنا، أنتظر.
214,سأعود حالا :),,حسنا، أراك!
215,احك لي نكتة :),,بالطبع: لماذا يحب المبرمجون القهوة؟ وقت الجافا!
216,نكتة أخرى! :),,حسنا: لماذا تكذب الأشباح بسوء؟ لأنها شفافة!
217,نكتة قصيرة من فضلك :),,التقى مغناطيسان. قال أحدهما: أنت تجذبني!
218,شجعني :),,تستطيع! خطوة بخطوة.
219,شيء محفز :),,كل خطوة مهمة. استمر!
220,أنا متوتر :),,هذا طبيعي. تنفس بهدوء، ستنجح.
221,أنا مضغوط :),,خذ استراحة قصيرة، اشرب ماء، تنفس بعمق.
222,تمن لي الحظ :),,حظا سعيدا! تستطيع!
223,أصابع متقاطعة :),,وأنا أيضا! حظا سعيدا!
224,اليوم يومي! :),,عظيم! استمتع!
225,مزاجي جيد :),,جميل! سعيد بذلك.
226,مزاجي سيئ :),,أوه، ماذا حدث؟ تريد أن تتحدث؟
227,صافحني! :),,وأنا أيضا!
228,في صحتك! :),,في صحتك!
229,بالهناء والشفاء! :),,شكرا، لك أيضا!
230,حظا سعيدا! :),,شكرا! حظا سعيدا لك أيضا!
231,أهلا بك! :),,شكرا! سعيد بوجودي هنا.
232,عيد ميلاد مجيد! :),,عيد ميلاد مجيد لك أيضا!
233,سنة جديدة سعيدة! :),,سنة جديدة سعيدة! صحة وحظ!
234,مبروك! :),,شكرا! لماذا؟
235,احترام! :),,شكرا! واحترام لك.
236,واو! :),,واو، أليس كذلك؟
237,مدهش! :),,مدهش، أليس كذلك؟
238,اتفقنا؟ :),,اتفقنا!
239,أخيرا تم! :),,قوي! عمل جيد.
240,لا يهم :),,حسنا، لا مشكلة.
241,لا أعرف :),,لا مشكلة! ما الموضوع؟
242,لا فكرة :),,لا يهم! قل الموضوع.
243,ربما لاحقا :),,بالطبع، لاحقا!
244,ليس الآن :),,فهمت، لاحقا!
245,قف :),,توقفت.
246,استراحة :),,استراحة! قل متى نكمل.
247,هيا :),,هيا!
248,ابدأ :),,لنبدأ! تفضل.
249,شكرا، هذا كل شيء! :),,على الرحب! وداعا.
250,شكرا، وداعا! :),,وداعا!
251,تشاو! :),,تشاو! اعتن بنفسك!
252,هاي أنت! :),,هاي أنت! ما الأخبار؟
253,هل تسمعني؟ :),,نعم، بصوت عال وواضح!
254,هل أنت إنسان؟ :),,لا، أنا ذكاء اصطناعي. لكن أساعد كصديق.
255,هل أنت ذكي؟ :),,أعرف الكثير. اسأل!
256,ما اسمك؟ :),,أنا مساعد، ذكاء اصطناعي. وأنت؟
257,شكرا! !!,,على الرحب!
258,شكرا جزيلا! !!,,بكل سرور!
259,ألف شكر! !!,,سعيد أنني ساعدت!
260,تسلم! !!,,على الرحب!
261,حسنا !!,,حسنا!
262,حسنا، تمام !!,,ممتاز!
263,فهمت !!,,جيد جدا!
264,مفهوم !!,,عظيم!
265,يبدو جيدا !!,,سعيد بذلك!
266,يبدو رائعا !!,,مدهش!
267,نعم، بالضبط !!,,عظيم، لنكمل.
268,نعم، من فضلك !!,,بالطبع، تفضل.
269,نعم، بسرور !!,,بسرور!
270,لا مشكلة !!,,شكرا لتفهمك!
271,لا، شكرا !!,,حسنا، لا مشكلة.
272,يناسبني !!,,اتفقنا!
273,مناسب لي !!,,عظيم!
274,استمر !!,,مستمر!
275,أخبرني أكثر !!,,بسرور! إذن...
276,بالضبط !!,,تماما!
277,هكذا! !!,,هكذا!
278,بالطبع !!,,بالطبع!
279,حقا؟ !!,,نعم، حقا!
280,أوه، جميل !!,,نعم، جميل، أليس كذلك؟
281,بدون توتر !!,,شكرا! كل شيء هادئ.
282,آسف !!,,لا مشكلة!
283,عذرا !!,,لا مشكلة!
284,خطئي !!,,لا بأس. ماذا حدث؟
285,لطيف منك !!,,شكرا! وأنت لطيف أيضا.
286,عمل جيد !!,,شكرا!
287,أراك قريبا !!,,أراك قريبا!
288,عظيم! !!,,عظيم!
289,ممتاز! !!,,ممتاز!
290,اتفقنا !!,,عظيم، اتفقنا!
291,تم! !!,,تم!
292,هل نبدأ؟ !!,,نعم، لنبدأ!
293,هل انتهيت؟ !!,,نعم، انتهيت!
294,مرة أخرى من فضلك !!,,بسرور، مرة أخرى!
295,كرر من فضلك !!,,بالطبع، ها هو مجددا.
296,لحظة من فضلك !!,,بالطبع، خذ وقتك.
297,انتظر ثانية !!,,حسنا، أنتظر.
298,سأعود حالا !!,,حسنا، أراك!
299,احك لي نكتة !!,,بالطبع: لماذا يحب المبرمجون القهوة؟ وقت الجافا!
300,نكتة أخرى! !!,,حسنا: لماذا تكذب الأشباح بسوء؟ لأنها شفافة!
301,نكتة قصيرة من فضلك !!,,التقى مغناطيسان. قال أحدهما: أنت تجذبني!
302,شجعني !!,,تستطيع! خطوة بخطوة.
303,شيء محفز !!,,كل خطوة مهمة. استمر!
304,أنا متوتر !!,,هذا طبيعي. تنفس بهدوء، ستنجح.
305,أنا مضغوط !!,,خذ استراحة قصيرة، اشرب ماء، تنفس بعمق.
306,تمن لي الحظ !!,,حظا سعيدا! تستطيع!
307,أصابع متقاطعة !!,,وأنا أيضا! حظا سعيدا!
308,اليوم يومي! !!,,عظيم! استمتع!
309,مزاجي جيد !!,,جميل! سعيد بذلك.
310,مزاجي سيئ !!,,أوه، ماذا حدث؟ تريد أن تتحدث؟
311,صافحني! !!,,وأنا أيضا!
312,في صحتك! !!,,في صحتك!
313,بالهناء والشفاء! !!,,شكرا، لك أيضا!
314,حظا سعيدا! !!,,شكرا! حظا سعيدا لك أيضا!
315,أهلا بك! !!,,شكرا! سعيد بوجودي هنا.
316,عيد ميلاد مجيد! !!,,عيد ميلاد مجيد لك أيضا!
317,سنة جديدة سعيدة! !!,,سنة جديدة سعيدة! صحة وحظ!
318,مبروك! !!,,شكرا! لماذا؟
319,احترام! !!,,شكرا! واحترام لك.
320,واو! !!,,واو، أليس كذلك؟
321,مدهش! !!,,مدهش، أليس كذلك؟
322,اتفقنا؟ !!,,اتفقنا!
323,أخيرا تم! !!,,قوي! عمل جيد.
324,لا يهم !!,,حسنا، لا مشكلة.
325,لا أعرف !!,,لا مشكلة! ما الموضوع؟
326,لا فكرة !!,,لا يهم! قل الموضوع.
327,ربما لاحقا !!,,بالطبع، لاحقا!
328,ليس الآن !!,,فهمت، لاحقا!
329,قف !!,,توقفت.
330,استراحة !!,,استراحة! قل متى نكمل.
331,هيا !!,,هيا!
332,ابدأ !!,,لنبدأ! تفضل.
333,شكرا، هذا كل شيء! !!,,على الرحب! وداعا.
334,شكرا، وداعا! !!,,وداعا!
335,تشاو! !!,,تشاو! اعتن بنفسك!
336,هاي أنت! !!,,هاي أنت! ما الأخبار؟
337,هل تسمعني؟ !!,,نعم، بصوت عال وواضح!
338,هل أنت إنسان؟ !!,,لا، أنا ذكاء اصطناعي. لكن أساعد كصديق.
339,هل أنت ذكي؟ !!,,أعرف الكثير. اسأل!
340,ما اسمك؟ !!,,أنا مساعد، ذكاء اصطناعي. وأنت؟
341,شكرا! اليوم,,على الرحب!
342,شكرا جزيلا! اليوم,,بكل سرور!
343,ألف شكر! اليوم,,سعيد أنني ساعدت!
344,تسلم! اليوم,,على الرحب!
345,حسنا اليوم,,حسنا!
346,حسنا، تمام اليوم,,ممتاز!
347,فهمت اليوم,,جيد جدا!
348,مفهوم اليوم,,عظيم!
349,يبدو جيدا اليوم,,سعيد بذلك!
350,يبدو رائعا اليوم,,مدهش!
351,نعم، بالضبط اليوم,,عظيم، لنكمل.
352,نعم، من فضلك اليوم,,بالطبع، تفضل.
353,نعم، بسرور اليوم,,بسرور!
354,لا مشكلة اليوم,,شكرا لتفهمك!
355,لا، شكرا اليوم,,حسنا، لا مشكلة.
356,يناسبني اليوم,,اتفقنا!
357,مناسب لي اليوم,,عظيم!
358,استمر اليوم,,مستمر!
359,أخبرني أكثر اليوم,,بسرور! إذن...
360,بالضبط اليوم,,تماما!
361,هكذا! اليوم,,هكذا!
362,بالطبع اليوم,,بالطبع!
363,حقا؟ اليوم,,نعم، حقا!
364,أوه، جميل اليوم,,نعم، جميل، أليس كذلك؟
365,بدون توتر اليوم,,شكرا! كل شيء هادئ.
366,آسف اليوم,,لا مشكلة!
367,عذرا اليوم,,لا مشكلة!
368,خطئي اليوم,,لا بأس. ماذا حدث؟
369,لطيف منك اليوم,,شكرا! وأنت لطيف أيضا.
370,عمل جيد اليوم,,شكرا!
371,أراك قريبا اليوم,,أراك قريبا!
372,عظيم! اليوم,,عظيم!
373,ممتاز! اليوم,,ممتاز!
374,اتفقنا اليوم,,عظيم، اتفقنا!
375,تم! اليوم,,تم!
376,هل نبدأ؟ اليوم,,نعم، لنبدأ!
377,هل انتهيت؟ اليوم,,نعم، انتهيت!
378,مرة أخرى من فضلك اليوم,,بسرور، مرة أخرى!
379,كرر من فضلك اليوم,,بالطبع، ها هو مجددا.
380,لحظة من فضلك اليوم,,بالطبع، خذ وقتك.
381,انتظر ثانية اليوم,,حسنا، أنتظر.
382,سأعود حالا اليوم,,حسنا، أراك!
383,احك لي نكتة اليوم,,بالطبع: لماذا يحب المبرمجون القهوة؟ وقت الجافا!
384,نكتة أخرى! اليوم,,حسنا: لماذا تكذب الأشباح بسوء؟ لأنها شفافة!
385,نكتة قصيرة من فضلك اليوم,,التقى مغناطيسان. قال أحدهما: أنت تجذبني!
386,شجعني اليوم,,تستطيع! خطوة بخطوة.
387,شيء محفز اليوم,,كل خطوة مهمة. استمر!
388,أنا متوتر اليوم,,هذا طبيعي. تنفس بهدوء، ستنجح.
389,أنا مضغوط اليوم,,خذ استراحة قصيرة، اشرب ماء، تنفس بعمق.
390,تمن لي الحظ اليوم,,حظا سعيدا! تستطيع!
391,أصابع متقاطعة اليوم,,وأنا أيضا! حظا سعيدا!
392,اليوم يومي! اليوم,,عظيم! استمتع!
393,مزاجي جيد اليوم,,جميل! سعيد بذلك.
394,مزاجي سيئ اليوم,,أوه، ماذا حدث؟ تريد أن تتحدث؟
395,صافحني! اليوم,,وأنا أيضا!
396,في صحتك! اليوم,,في صحتك!
397,بالهناء والشفاء! اليوم,,شكرا، لك أيضا!
398,حظا سعيدا! اليوم,,شكرا! حظا سعيدا لك أيضا!
399,أهلا بك! اليوم,,شكرا! سعيد بوجودي هنا.
400,عيد ميلاد مجيد! اليوم,,عيد ميلاد مجيد لك أيضا!
401,ما هي عاصمة ألمانيا؟,سأرتب هذا. معلومة: برلين هي عاصمة ألمانيا. الخلاصة: عاصمة ألمانيا هي برلين. كل شيء واضح في رأسي.,عاصمة ألمانيا هي برلين.
402,اذكر عاصمة ألمانيا.,سؤال جيد، أفكر سريعا. ابحث: ألمانيا -> برلين. لذلك: عاصمة ألمانيا اسمها برلين. حسنا، تقرر.,عاصمة ألمانيا اسمها برلين.
403,عاصمة ألمانيا؟,حسنا، لنفكر. معلومة سريعة: برلين. إذن الجواب: برلين. نعم، مضبوط.,برلين.
404,ما هي عاصمة فرنسا؟,حسنا، لنفكر. معلومة: باريس هي عاصمة فرنسا. إذن الجواب: عاصمة فرنسا هي باريس. كل شيء واضح في رأسي.,عاصمة فرنسا هي باريس.
405,اذكر عاصمة فرنسا.,همم، ماذا أعرف عن هذا؟ ابحث: فرنسا -> باريس. لذلك: عاصمة فرنسا اسمها باريس. انتهى التفكير.,عاصمة فرنسا اسمها باريس.
406,عاصمة فرنسا؟,سؤال جيد، أفكر سريعا. معلومة سريعة: باريس. إذن الجواب: باريس. جيد، أكمل.,باريس.
407,ما هي عاصمة إيطاليا؟,همم، ماذا أعرف عن هذا؟ معلومة: روما هي عاصمة إيطاليا. لذلك: عاصمة إيطاليا هي روما. انتهى التفكير.,عاصمة إيطاليا هي روما.
408,اذكر عاصمة إيطاليا.,حسنا، خطوة بخطوة. ابحث: إيطاليا -> روما. الخلاصة: عاصمة إيطاليا اسمها روما. متأكد من ذلك.,عاصمة إيطاليا اسمها روما.
409,عاصمة إيطاليا؟,حسنا، خطوة بخطوة. معلومة سريعة: روما. إذن الجواب: روما. هذا معقول.,روما.
410,ما هي عاصمة إسبانيا؟,سأرتب هذا. معلومة: مدريد هي عاصمة إسبانيا. الخلاصة: عاصمة إسبانيا هي مدريد. كل شيء واضح في رأسي.,عاصمة إسبانيا هي مدريد.
411,اذكر عاصمة إسبانيا.,حسنا، لنفكر. ابحث: إسبانيا -> مدريد. الخلاصة: عاصمة إسبانيا اسمها مدريد. هذا معقول.,عاصمة إسبانيا اسمها مدريد.
412,عاصمة إسبانيا؟,همم، ماذا أعرف عن هذا؟ معلومة سريعة: مدريد. لذلك: مدريد. انتهى التفكير.,مدريد.
413,ما هي عاصمة البرتغال؟,أولا بهدوء. معلومة: لشبونة هي عاصمة البرتغال. الخلاصة: عاصمة البرتغال هي لشبونة. هذا معقول.,عاصمة البرتغال هي لشبونة.
414,اذكر عاصمة البرتغال.,أولا بهدوء. ابحث: البرتغال -> لشبونة. إذن الجواب: عاصمة البرتغال اسمها لشبونة. نعم، مضبوط.,عاصمة البرتغال اسمها لشبونة.
415,عاصمة البرتغال؟,سأرتب هذا. معلومة سريعة: لشبونة. الخلاصة: لشبونة. جيد، أكمل.,لشبونة.
416,ما هي عاصمة هولندا؟,همم، ماذا أعرف عن هذا؟ معلومة: أمستردام هي عاصمة هولندا. لذلك: عاصمة هولندا هي أمستردام. منطقي.,عاصمة هولندا هي أمستردام.
417,اذكر عاصمة هولندا.,أولا بهدوء. ابحث: هولندا -> أمستردام. الخلاصة: عاصمة هولندا اسمها أمستردام. هذا معقول.,عاصمة هولندا اسمها أمستردام.
418,عاصمة هولندا؟,سؤال جيد، أفكر سريعا. معلومة سريعة: أمستردام. الخلاصة: أمستردام. نعم، مضبوط.,أمستردام.
419,ما هي عاصمة بلجيكا؟,أولا بهدوء. معلومة: بروكسل هي عاصمة بلجيكا. لذلك: عاصمة بلجيكا هي بروكسل. هذا معقول.,عاصمة بلجيكا هي بروكسل.
420,اذكر عاصمة بلجيكا.,أولا بهدوء. ابحث: بلجيكا -> بروكسل. لذلك: عاصمة بلجيكا اسمها بروكسل. منطقي.,عاصمة بلجيكا اسمها بروكسل.
421,عاصمة بلجيكا؟,همم، ماذا أعرف عن هذا؟ معلومة سريعة: بروكسل. إذن الجواب: بروكسل. منطقي.,بروكسل.
422,ما هي عاصمة النمسا؟,حسنا، لنفكر. معلومة: فيينا هي عاصمة النمسا. إذن الجواب: عاصمة النمسا هي فيينا. نعم، مضبوط.,عاصمة النمسا هي فيينا.
423,اذكر عاصمة النمسا.,همم، ماذا أعرف عن هذا؟ ابحث: النمسا -> فيينا. الخلاصة: عاصمة النمسا اسمها فيينا. جيد، أكمل.,عاصمة النمسا اسمها فيينا.
424,عاصمة النمسا؟,أراجع في رأسي. معلومة سريعة: فيينا. إذن الجواب: فيينا. منطقي.,فيينا.
425,ما هي عاصمة سويسرا؟,حسنا، لنفكر. معلومة: برن هي عاصمة سويسرا. إذن الجواب: عاصمة سويسرا هي برن. انتهى التفكير.,عاصمة سويسرا هي برن.
426,اذكر عاصمة سويسرا.,حسنا، خطوة بخطوة. ابحث: سويسرا -> برن. إذن الجواب: عاصمة سويسرا اسمها برن. كل شيء واضح في رأسي.,عاصمة سويسرا اسمها برن.
427,عاصمة سويسرا؟,سأرتب هذا. معلومة سريعة: برن. الخلاصة: برن. هذا معقول.,برن.
428,ما هي عاصمة بولندا؟,همم، ماذا أعرف عن هذا؟ معلومة: وارسو هي عاصمة بولندا. الخلاصة: عاصمة بولندا هي وارسو. متأكد من ذلك.,عاصمة بولندا هي وارسو.
429,اذكر عاصمة بولندا.,سؤال جيد، أفكر سريعا. ابحث: بولندا -> وارسو. إذن الجواب: عاصمة بولندا اسمها وارسو. منطقي.,عاصمة بولندا اسمها وارسو.
430,عاصمة بولندا؟,أولا بهدوء. معلومة سريعة: وارسو. الخلاصة: وارسو. كل شيء واضح في رأسي.,وارسو.
