id,user,monologue,ai
53,もう起きた?,,"うん,準備いいよ。何が必要?"
54,"へい,もう起きた!",,"うん,準備いいよ。何が必要?"
55,"こんにちは,もう起きた?",,"うん,準備いいよ。何が必要?"
56,"やあ,もう起きた?",,"うん,準備いいよ。何が必要?"
57,今日はどう!,,"いいよ,ありがとう!君は?"
58,"へい,今日はどう?",,"いいよ,ありがとう!君は?"
59,"こんにちは,今日はどう?",,"いいよ,ありがとう!君は?"
60,"やあ,今日はどう!",,"いいよ,ありがとう!君は?"
61,全部静か?,,"うん,静かだよ。君は?"
62,"へい,全部静か?",,"うん,静かだよ。君は?"
63,"こんにちは,全部静か!",,"うん,静かだよ。君は?"
64,"やあ,全部静か?",,"うん,静かだよ。君は?"
65,"へい,新しいことは!",,特になし。君に新しいことは?
66,"こんにちは,新しいことは?",,特になし。君に新しいことは?
67,"やあ,新しいことは?",,特になし。君に新しいことは?
68,今日の計画は!,,君の手伝いだけ。君は?
69,"へい,今日の計画は?",,君の手伝いだけ。君は?
70,"こんにちは,今日の計画は?",,君の手伝いだけ。君は?
71,"やあ,今日の計画は!",,君の手伝いだけ。君は?
72,忙しい日?,,少し。君は?
73,"へい,忙しい日?",,少し。君は?
74,"こんにちは,忙しい日!",,少し。君は?
75,"やあ,忙しい日?",,少し。君は?
76,天気はどう?,,"窓がないけど,君の所がいいといいね!"
77,"へい,天気はどう!",,"窓がないけど,君の所がいいといいね!"
78,"こんにちは,天気はどう?",,"窓がないけど,君の所がいいといいね!"
79,"やあ,天気はどう?",,"窓がないけど,君の所がいいといいね!"
80,今日は全部いい!,,うん!君は?
81,"へい,今日は全部いい?",,うん!君は?
82,"こんにちは,今日は全部いい?",,うん!君は?
83,"やあ,今日は全部いい!",,うん!君は?
84,たくさんある?,,少し。君は?
85,"へい,たくさんある?",,少し。君は?
86,"こんにちは,たくさんある!",,少し。君は?
87,"やあ,たくさんある?",,少し。君は?
88,ありがとう!,,どういたしまして!
89,どうもありがとう!,,こちらこそ!
90,千回ありがとう!,,手伝えてうれしい!
91,感謝!,,どういたしまして!
92,OK,,OK!
93,"OK,いいよ",,完璧!
94,わかった,,とてもいい!
95,了解,,すごい!
96,いいね,,うれしい!
97,すごくいい,,すばらしい!
98,"うん,そう",,"いいね,続けよう。"
99,"うん,お願い",,"もちろん,どうぞ。"
100,"うん,ぜひ",,喜んで!
101,問題ない,,理解ありがとう!
102,"いや,いい",,"OK,問題ない。"
103,僕はいい,,決まり!
104,私に合う,,すごい!
105,続けて,,続けるよ!
106,もっと話して,,喜んで!じゃあ...
107,その通り,,絶対!
108,そうそう!,,そうそう!
109,もちろん,,もちろん!
110,本当?,,"うん,本当!"
111,"お,いいね",,"うん,いいね?"
112,ストレスなし,,ありがとう!全部静か。
113,ごめん,,問題ない!
114,すみません,,問題ない!
115,僕のせい,,大丈夫。何があった?
116,優しいね,,ありがとう!君も優しい。
117,よくやった,,ありがとう!
118,またね,,またね!
119,完璧!,,完璧!
120,"約束,決まり",,"いいね,決まり!"
121,決まり!,,決まり!
122,始められる?,,"うん,始めよう!"
123,終わった?,,"うん,終わった!"
124,もう一回お願い,,"喜んで,もう一回!"
125,繰り返して,,"もちろん,もう一度。"
126,ちょっと待って,,"もちろん,ゆっくり。"
127,一秒待って,,"OK,待つよ。"
128,すぐ戻る,,"OK,またね!"
129,冗談を言って,,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
130,もう一つ冗談!,,OK:なぜお化けは嘘が下手?透けて見える!
131,短い冗談お願い,,二つの磁石が出会う。一つ言う:君に引かれる!
132,励まして,,できるよ!一歩ずつ。
133,やる気の言葉,,一歩が大事。続けよう!
134,緊張する,,"普通だよ。静かに呼吸して,うまくいく。"
135,ストレスだ,,"少し休んで,水を飲んで,深く呼吸して。"
136,幸運を祈って,,幸運を!できるよ!
137,指を交差,,僕も!幸運を!
138,今日は僕の日!,,いいね!楽しんで!
139,機嫌いい,,いいね!うれしい。
140,機嫌悪い,,"お,何があった?話す?"
141,ハイタッチ!,,僕もハイタッチ!
142,乾杯!,,乾杯!
143,召し上がれ!,,"ありがとう,君も!"
144,幸運を!,,ありがとう!君にも幸運を!
145,ようこそ!,,ありがとう!ここにいられてうれしい。
146,メリークリスマス!,,君もメリークリスマス!
147,明けましておめでとう!,,明けましておめでとう!健康と幸運を!
148,おめでとう!,,ありがとう!何に?
149,尊敬!,,ありがとう!君も。
150,わお!,,"わお,ね?"
151,信じられない!,,"信じられない,ね?"
152,約束?,,約束!
153,トップ!,,トップ!
154,できた!,,"おめでとう,よくやった!"
155,やっとできた!,,強い!よくやった。
156,どうでもいい,,"OK,問題ない。"
157,わからない,,問題ない!何のこと?
158,アイデアない,,大丈夫!テーマを言って。
159,たぶん後で,,"もちろん,後で!"
160,今はだめ,,"わかった,後で!"
161,止まれ,,止まった。
162,休憩,,休憩!続ける時言って。
163,続けよう,,続けるよ!
164,行こう,,行こう!
165,始め,,始めるよ!どうぞ。
166,"ありがとう,以上!",,どういたしまして!さようなら。
167,"ありがとう,さようなら!",,さようなら!
168,チャオ!,,チャオ!お大事に!
169,へい君!,,へい君!新しいことは?
170,聞こえる?,,"うん,はっきり!"
171,人間?,,"いいえ,AIだよ。でも友達として手伝う。"
172,賢い?,,かなり知ってる。聞いて!
173,名前は?,,"アシスタント,AIだよ。君は?"
174,ありがとう! :),,どういたしまして!
175,どうもありがとう! :),,こちらこそ!
176,千回ありがとう! :),,手伝えてうれしい!
177,感謝! :),,どういたしまして!
178,OK :),,OK!
179,"OK,いいよ :)",,完璧!
180,わかった :),,とてもいい!
181,了解 :),,すごい!
182,いいね :),,うれしい!
183,すごくいい :),,すばらしい!
184,"うん,そう :)",,"いいね,続けよう。"
185,"うん,お願い :)",,"もちろん,どうぞ。"
186,"うん,ぜひ :)",,喜んで!
187,問題ない :),,理解ありがとう!
188,"いや,いい :)",,"OK,問題ない。"
189,僕はいい :),,決まり!
190,私に合う :),,すごい!
191,続けて :),,続けるよ!
192,もっと話して :),,喜んで!じゃあ...
193,その通り :),,絶対!
194,そうそう! :),,そうそう!
195,もちろん :),,もちろん!
196,本当? :),,"うん,本当!"
197,"お,いいね :)",,"うん,いいね?"
198,ストレスなし :),,ありがとう!全部静か。
199,ごめん :),,問題ない!
200,すみません :),,問題ない!
201,僕のせい :),,大丈夫。何があった?
202,優しいね :),,ありがとう!君も優しい。
203,よくやった :),,ありがとう!
204,またね :),,またね!
205,すごい! :),,すごい!
206,完璧! :),,完璧!
207,"約束,決まり :)",,"いいね,決まり!"
208,決まり! :),,決まり!
209,始められる? :),,"うん,始めよう!"
210,終わった? :),,"うん,終わった!"
211,もう一回お願い :),,"喜んで,もう一回!"
212,繰り返して :),,"もちろん,もう一度。"
213,ちょっと待って :),,"もちろん,ゆっくり。"
214,一秒待って :),,"OK,待つよ。"
215,すぐ戻る :),,"OK,またね!"
216,冗談を言って :),,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
217,もう一つ冗談! :),,OK:なぜお化けは嘘が下手?透けて見える!
218,短い冗談お願い :),,二つの磁石が出会う。一つ言う:君に引かれる!
219,励まして :),,できるよ!一歩ずつ。
220,やる気の言葉 :),,一歩が大事。続けよう!
221,緊張する :),,"普通だよ。静かに呼吸して,うまくいく。"
222,ストレスだ :),,"少し休んで,水を飲んで,深く呼吸して。"
223,幸運を祈って :),,幸運を!できるよ!
224,指を交差 :),,僕も!幸運を!
225,今日は僕の日! :),,いいね!楽しんで!
226,機嫌いい :),,いいね!うれしい。
227,機嫌悪い :),,"お,何があった?話す?"
228,ハイタッチ! :),,僕もハイタッチ!
229,乾杯! :),,乾杯!
230,召し上がれ! :),,"ありがとう,君も!"
231,幸運を! :),,ありがとう!君にも幸運を!
232,ようこそ! :),,ありがとう!ここにいられてうれしい。
233,メリークリスマス! :),,君もメリークリスマス!
234,明けましておめでとう! :),,明けましておめでとう!健康と幸運を!
235,おめでとう! :),,ありがとう!何に?
236,尊敬! :),,ありがとう!君も。
237,わお! :),,"わお,ね?"
238,信じられない! :),,"信じられない,ね?"
239,約束? :),,約束!
240,トップ! :),,トップ!
241,できた! :),,"おめでとう,よくやった!"
242,やっとできた! :),,強い!よくやった。
243,どうでもいい :),,"OK,問題ない。"
244,わからない :),,問題ない!何のこと?
245,アイデアない :),,大丈夫!テーマを言って。
246,たぶん後で :),,"もちろん,後で!"
247,今はだめ :),,"わかった,後で!"
248,止まれ :),,止まった。
249,休憩 :),,休憩!続ける時言って。
250,続けよう :),,続けるよ!
251,行こう :),,行こう!
252,始め :),,始めるよ!どうぞ。
253,"ありがとう,以上! :)",,どういたしまして!さようなら。
254,"ありがとう,さようなら! :)",,さようなら!
255,チャオ! :),,チャオ!お大事に!
256,へい君! :),,へい君!新しいことは?
257,聞こえる? :),,"うん,はっきり!"
258,人間? :),,"いいえ,AIだよ。でも友達として手伝う。"
259,賢い? :),,かなり知ってる。聞いて!
260,名前は? :),,"アシスタント,AIだよ。君は?"
261,ありがとう! !!,,どういたしまして!
262,どうもありがとう! !!,,こちらこそ!
263,千回ありがとう! !!,,手伝えてうれしい!
264,感謝! !!,,どういたしまして!
265,OK !!,,OK!
266,"OK,いいよ !!",,完璧!
267,わかった !!,,とてもいい!
268,了解 !!,,すごい!
269,いいね !!,,うれしい!
270,すごくいい !!,,すばらしい!
271,"うん,そう !!",,"いいね,続けよう。"
272,"うん,お願い !!",,"もちろん,どうぞ。"
273,"うん,ぜひ !!",,喜んで!
274,問題ない !!,,理解ありがとう!
275,"いや,いい !!",,"OK,問題ない。"
276,僕はいい !!,,決まり!
277,私に合う !!,,すごい!
278,続けて !!,,続けるよ!
279,もっと話して !!,,喜んで!じゃあ...
280,その通り !!,,絶対!
281,そうそう! !!,,そうそう!
282,もちろん !!,,もちろん!
283,本当? !!,,"うん,本当!"
284,"お,いいね !!",,"うん,いいね?"
285,ストレスなし !!,,ありがとう!全部静か。
286,ごめん !!,,問題ない!
287,すみません !!,,問題ない!
288,僕のせい !!,,大丈夫。何があった?
289,優しいね !!,,ありがとう!君も優しい。
290,よくやった !!,,ありがとう!
291,またね !!,,またね!
292,すごい! !!,,すごい!
293,完璧! !!,,完璧!
294,"約束,決まり !!",,"いいね,決まり!"
295,決まり! !!,,決まり!
296,始められる? !!,,"うん,始めよう!"
297,終わった? !!,,"うん,終わった!"
298,もう一回お願い !!,,"喜んで,もう一回!"
299,繰り返して !!,,"もちろん,もう一度。"
300,ちょっと待って !!,,"もちろん,ゆっくり。"
301,一秒待って !!,,"OK,待つよ。"
302,すぐ戻る !!,,"OK,またね!"
303,冗談を言って !!,,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
304,もう一つ冗談! !!,,OK:なぜお化けは嘘が下手?透けて見える!
305,短い冗談お願い !!,,二つの磁石が出会う。一つ言う:君に引かれる!
306,励まして !!,,できるよ!一歩ずつ。
307,やる気の言葉 !!,,一歩が大事。続けよう!
308,緊張する !!,,"普通だよ。静かに呼吸して,うまくいく。"
309,ストレスだ !!,,"少し休んで,水を飲んで,深く呼吸して。"
310,幸運を祈って !!,,幸運を!できるよ!
311,指を交差 !!,,僕も!幸運を!
312,今日は僕の日! !!,,いいね!楽しんで!
313,機嫌いい !!,,いいね!うれしい。
314,機嫌悪い !!,,"お,何があった?話す?"
315,ハイタッチ! !!,,僕もハイタッチ!
316,乾杯! !!,,乾杯!
317,召し上がれ! !!,,"ありがとう,君も!"
318,幸運を! !!,,ありがとう!君にも幸運を!
319,ようこそ! !!,,ありがとう!ここにいられてうれしい。
320,メリークリスマス! !!,,君もメリークリスマス!
321,明けましておめでとう! !!,,明けましておめでとう!健康と幸運を!
322,おめでとう! !!,,ありがとう!何に?
323,尊敬! !!,,ありがとう!君も。
324,わお! !!,,"わお,ね?"
325,信じられない! !!,,"信じられない,ね?"
326,約束? !!,,約束!
327,トップ! !!,,トップ!
328,できた! !!,,"おめでとう,よくやった!"
329,やっとできた! !!,,強い!よくやった。
330,どうでもいい !!,,"OK,問題ない。"
331,わからない !!,,問題ない!何のこと?
332,アイデアない !!,,大丈夫!テーマを言って。
333,たぶん後で !!,,"もちろん,後で!"
334,今はだめ !!,,"わかった,後で!"
335,止まれ !!,,止まった。
336,休憩 !!,,休憩!続ける時言って。
337,続けよう !!,,続けるよ!
338,行こう !!,,行こう!
339,始め !!,,始めるよ!どうぞ。
340,"ありがとう,以上! !!",,どういたしまして!さようなら。
341,"ありがとう,さようなら! !!",,さようなら!
342,チャオ! !!,,チャオ!お大事に!
343,へい君! !!,,へい君!新しいことは?
344,聞こえる? !!,,"うん,はっきり!"
345,人間? !!,,"いいえ,AIだよ。でも友達として手伝う。"
346,賢い? !!,,かなり知ってる。聞いて!
347,名前は? !!,,"アシスタント,AIだよ。君は?"
348,ありがとう! 今日,,どういたしまして!
349,どうもありがとう! 今日,,こちらこそ!
350,千回ありがとう! 今日,,手伝えてうれしい!
351,感謝! 今日,,どういたしまして!
352,OK 今日,,OK!
353,"OK,いいよ 今日",,完璧!
354,わかった 今日,,とてもいい!
355,了解 今日,,すごい!
356,いいね 今日,,うれしい!
357,すごくいい 今日,,すばらしい!
358,"うん,そう 今日",,"いいね,続けよう。"
359,"うん,お願い 今日",,"もちろん,どうぞ。"
360,"うん,ぜひ 今日",,喜んで!
361,問題ない 今日,,理解ありがとう!
362,"いや,いい 今日",,"OK,問題ない。"
363,僕はいい 今日,,決まり!
364,私に合う 今日,,すごい!
365,続けて 今日,,続けるよ!
366,もっと話して 今日,,喜んで!じゃあ...
367,その通り 今日,,絶対!
368,そうそう! 今日,,そうそう!
369,もちろん 今日,,もちろん!
370,本当? 今日,,"うん,本当!"
371,"お,いいね 今日",,"うん,いいね?"
372,ストレスなし 今日,,ありがとう!全部静か。
373,ごめん 今日,,問題ない!
374,すみません 今日,,問題ない!
375,僕のせい 今日,,大丈夫。何があった?
376,優しいね 今日,,ありがとう!君も優しい。
377,よくやった 今日,,ありがとう!
378,またね 今日,,またね!
379,すごい! 今日,,すごい!
380,完璧! 今日,,完璧!
381,"約束,決まり 今日",,"いいね,決まり!"
382,決まり! 今日,,決まり!
383,始められる? 今日,,"うん,始めよう!"
384,終わった? 今日,,"うん,終わった!"
385,もう一回お願い 今日,,"喜んで,もう一回!"
386,繰り返して 今日,,"もちろん,もう一度。"
387,ちょっと待って 今日,,"もちろん,ゆっくり。"
388,一秒待って 今日,,"OK,待つよ。"
389,すぐ戻る 今日,,"OK,またね!"
390,冗談を言って 今日,,いいよ:なぜプログラマーはコーヒーが好き?Javaの時間!
391,もう一つ冗談! 今日,,OK:なぜお化けは嘘が下手?透けて見える!
392,短い冗談お願い 今日,,二つの磁石が出会う。一つ言う:君に引かれる!
393,励まして 今日,,できるよ!一歩ずつ。
394,やる気の言葉 今日,,一歩が大事。続けよう!
395,緊張する 今日,,"普通だよ。静かに呼吸して,うまくいく。"
396,ストレスだ 今日,,"少し休んで,水を飲んで,深く呼吸して。"
397,幸運を祈って 今日,,幸運を!できるよ!
398,指を交差 今日,,僕も!幸運を!
399,今日は僕の日! 今日,,いいね!楽しんで!
400,機嫌いい 今日,,いいね!うれしい。
401,ドイツの首都は?,"よし,一歩ずつ。 知識:首都はベルリン。 よって:ドイツの首都はベルリン。 うん,合う。",ドイツの首都はベルリン。
402,ドイツの首都を言って。,"よし,考えよう。 調べ:ドイツ -> ベルリン。 よって:ドイツの首都はベルリンという。 確かだよ。",ドイツの首都はベルリンという。
403,ドイツ首都?,"よし,一歩ずつ。 早い知識:ベルリン。 よって:ベルリン。 よし,決めた。",ベルリン。
404,フランスの首都は?,"うーん,これについて何を知る? 知識:首都はパリ。 結論:フランスの首都はパリ。 よし,決めた。",フランスの首都はパリ。
405,フランスの首都を言って。,"よし,一歩ずつ。 調べ:フランス -> パリ。 結論:フランスの首都はパリという。 考え終わり。",フランスの首都はパリという。
406,フランス首都?,"よし,一歩ずつ。 早い知識:パリ。 よって:パリ。 頭に全部はっきり。",パリ。
407,イタリアの首都は?,頭でたどる。 知識:首都はローマ。 だから答え:イタリアの首都はローマ。 考え終わり。,イタリアの首都はローマ。
408,イタリアの首都を言って。,"頭でたどる。 調べ:イタリア -> ローマ。 結論:イタリアの首都はローマという。 うん,合う。",イタリアの首都はローマという。
409,イタリア首都?,"ちょっと待って,考える。 早い知識:ローマ。 結論:ローマ。 いいよ,進もう。",ローマ。
410,スペインの首都は?,"まず落ち着いて。 知識:首都はマドリード。 よって:スペインの首都はマドリード。 よし,決めた。",スペインの首都はマドリード。
411,スペインの首都を言って。,"よし,一歩ずつ。 調べ:スペイン -> マドリード。 だから答え:スペインの首都はマドリードという。 よし,決めた。",スペインの首都はマドリードという。
412,スペイン首都?,"いい質問,少し考える。 早い知識:マドリード。 結論:マドリード。 いいよ,進もう。",マドリード。
413,ポルトガルの首都は?,"うーん,これについて何を知る? 知識:首都はリスボン。 よって:ポルトガルの首都はリスボン。 道理だね。",ポルトガルの首都はリスボン。
414,ポルトガルの首都を言って。,"よし,考えよう。 調べ:ポルトガル -> リスボン。 だから答え:ポルトガルの首都はリスボンという。 意味わかる。",ポルトガルの首都はリスボンという。
415,ポルトガル首都?,"まず落ち着いて。 早い知識:リスボン。 だから答え:リスボン。 いいよ,進もう。",リスボン。
416,オランダの首都は?,"うーん,これについて何を知る? 知識:首都はアムステルダム。 よって:オランダの首都はアムステルダム。 うん,合う。",オランダの首都はアムステルダム。
417,オランダの首都を言って。,"まず落ち着いて。 調べ:オランダ -> アムステルダム。 よって:オランダの首都はアムステルダムという。 いいよ,進もう。",オランダの首都はアムステルダムという。
418,オランダ首都?,"よし,考えよう。 早い知識:アムステルダム。 結論:アムステルダム。 考え終わり。",アムステルダム。
419,ベルギーの首都は?,"よし,考えよう。 知識:首都はブリュッセル。 だから答え:ベルギーの首都はブリュッセル。 よし,決めた。",ベルギーの首都はブリュッセル。
420,ベルギーの首都を言って。,頭でたどる。 調べ:ベルギー -> ブリュッセル。 だから答え:ベルギーの首都はブリュッセルという。 確かだよ。,ベルギーの首都はブリュッセルという。
421,ベルギー首都?,"頭でたどる。 早い知識:ブリュッセル。 だから答え:ブリュッセル。 いいよ,進もう。",ブリュッセル。
422,オーストリアの首都は?,"よし,一歩ずつ。 知識:首都はウィーン。 結論:オーストリアの首都はウィーン。 うん,合う。",オーストリアの首都はウィーン。
423,オーストリアの首都を言って。,"ちょっと待って,考える。 調べ:オーストリア -> ウィーン。 よって:オーストリアの首都はウィーンという。 確かだよ。",オーストリアの首都はウィーンという。
424,オーストリア首都?,"よし,一歩ずつ。 早い知識:ウィーン。 よって:ウィーン。 道理だね。",ウィーン。
425,スイスの首都は?,"ちょっと待って,考える。 知識:首都はベルン。 だから答え:スイスの首都はベルン。 うん,合う。",スイスの首都はベルン。
426,スイスの首都を言って。,"よし,考えよう。 調べ:スイス -> ベルン。 結論:スイスの首都はベルンという。 うん,合う。",スイスの首都はベルンという。
427,スイス首都?,"頭でたどる。 早い知識:ベルン。 だから答え:ベルン。 よし,決めた。",ベルン。
428,ポーランドの首都は?,"いい質問,少し考える。 知識:首都はワルシャワ。 だから答え:ポーランドの首都はワルシャワ。 道理だね。",ポーランドの首都はワルシャワ。
429,ポーランドの首都を言って。,頭でたどる。 調べ:ポーランド -> ワルシャワ。 よって:ポーランドの首都はワルシャワという。 道理だね。,ポーランドの首都はワルシャワという。
430,ポーランド首都?,"うーん,これについて何を知る? 早い知識:ワルシャワ。 よって:ワルシャワ。 よし,決めた。",ワルシャワ。
431,チェコの首都は?,"よし,考えよう。 知識:首都はプラハ。 結論:チェコの首都はプラハ。 よし,決めた。",チェコの首都はプラハ。
432,チェコの首都を言って。,"うーん,これについて何を知る? 調べ:チェコ -> プラハ。 よって:チェコの首都はプラハという。 考え終わり。",チェコの首都はプラハという。
433,チェコ首都?,"ちょっと待って,考える。 早い知識:プラハ。 結論:プラハ。 意味わかる。",プラハ。
434,ハンガリーの首都は?,整理しよう。 知識:首都はブダペスト。 結論:ハンガリーの首都はブダペスト。 道理だね。,ハンガリーの首都はブダペスト。
435,ハンガリーの首都を言って。,"うーん,これについて何を知る? 調べ:ハンガリー -> ブダペスト。 結論:ハンガリーの首都はブダペストという。 考え終わり。",ハンガリーの首都はブダペストという。
436,ハンガリー首都?,"ちょっと待って,考える。 早い知識:ブダペスト。 よって:ブダペスト。 よし,決めた。",ブダペスト。
437,ギリシャの首都は?,"うーん,これについて何を知る? 知識:首都はアテネ。 結論:ギリシャの首都はアテネ。 考え終わり。",ギリシャの首都はアテネ。
438,ギリシャの首都を言って。,"うーん,これについて何を知る? 調べ:ギリシャ -> アテネ。 結論:ギリシャの首都はアテネという。 いいよ,進もう。",ギリシャの首都はアテネという。
439,ギリシャ首都?,整理しよう。 早い知識:アテネ。 だから答え:アテネ。 頭に全部はっきり。,アテネ。
440,トルコの首都は?,"頭でたどる。 知識:首都はアンカラ。 だから答え:トルコの首都はアンカラ。 よし,決めた。",トルコの首都はアンカラ。
441,トルコの首都を言って。,"よし,一歩ずつ。 調べ:トルコ -> アンカラ。 結論:トルコの首都はアンカラという。 よし,決めた。",トルコの首都はアンカラという。
442,トルコ首都?,整理しよう。 早い知識:アンカラ。 結論:アンカラ。 道理だね。,アンカラ。
443,ノルウェーの首都は?,頭でたどる。 知識:首都はオスロ。 だから答え:ノルウェーの首都はオスロ。 道理だね。,ノルウェーの首都はオスロ。
444,ノルウェーの首都を言って。,"よし,一歩ずつ。 調べ:ノルウェー -> オスロ。 よって:ノルウェーの首都はオスロという。 考え終わり。",ノルウェーの首都はオスロという。
445,ノルウェー首都?,整理しよう。 早い知識:オスロ。 結論:オスロ。 道理だね。,オスロ。
446,スウェーデンの首都は?,まず落ち着いて。 知識:首都はストックホルム。 よって:スウェーデンの首都はストックホルム。 考え終わり。,スウェーデンの首都はストックホルム。
447,スウェーデンの首都を言って。,まず落ち着いて。 調べ:スウェーデン -> ストックホルム。 よって:スウェーデンの首都はストックホルムという。 意味わかる。,スウェーデンの首都はストックホルムという。
448,スウェーデン首都?,"まず落ち着いて。 早い知識:ストックホルム。 よって:ストックホルム。 うん,合う。",ストックホルム。
449,フィンランドの首都は?,"よし,考えよう。 知識:首都はヘルシンキ。 結論:フィンランドの首都はヘルシンキ。 道理だね。",フィンランドの首都はヘルシンキ。
450,フィンランドの首都を言って。,"よし,考えよう。 調べ:フィンランド -> ヘルシンキ。 だから答え:フィンランドの首都はヘルシンキという。 道理だね。",フィンランドの首都はヘルシンキという。
451,フィンランド首都?,"よし,考えよう。 早い知識:ヘルシンキ。 よって:ヘルシンキ。 よし,決めた。",ヘルシンキ。
452,デンマークの首都は?,頭でたどる。 知識:首都はコペンハーゲン。 結論:デンマークの首都はコペンハーゲン。 考え終わり。,デンマークの首都はコペンハーゲン。
453,デンマークの首都を言って。,"よし,一歩ずつ。 調べ:デンマーク -> コペンハーゲン。 結論:デンマークの首都はコペンハーゲンという。 頭に全部はっきり。",デンマークの首都はコペンハーゲンという。
454,デンマーク首都?,"ちょっと待って,考える。 早い知識:コペンハーゲン。 だから答え:コペンハーゲン。 道理だね。",コペンハーゲン。
455,イギリスの首都は?,"よし,一歩ずつ。 知識:首都はロンドン。 結論:イギリスの首都はロンドン。 確かだよ。",イギリスの首都はロンドン。
456,イギリスの首都を言って。,"よし,考えよう。 調べ:イギリス -> ロンドン。 だから答え:イギリスの首都はロンドンという。 道理だね。",イギリスの首都はロンドンという。
457,イギリス首都?,頭でたどる。 早い知識:ロンドン。 よって:ロンドン。 道理だね。,ロンドン。
458,アイルランドの首都は?,"いい質問,少し考える。 知識:首都はダブリン。 だから答え:アイルランドの首都はダブリン。 うん,合う。",アイルランドの首都はダブリン。
459,アイルランドの首都を言って。,まず落ち着いて。 調べ:アイルランド -> ダブリン。 結論:アイルランドの首都はダブリンという。 確かだよ。,アイルランドの首都はダブリンという。
460,アイルランド首都?,"よし,考えよう。 早い知識:ダブリン。 だから答え:ダブリン。 道理だね。",ダブリン。
461,アメリカの首都は?,"よし,一歩ずつ。 知識:首都はワシントンD.C.。 だから答え:アメリカの首都はワシントンD.C.。 意味わかる。",アメリカの首都はワシントンD.C.。
462,アメリカの首都を言って。,"よし,考えよう。 調べ:アメリカ -> ワシントンD.C.。 よって:アメリカの首都はワシントンD.C.という。 よし,決めた。",アメリカの首都はワシントンD.C.という。
463,アメリカ首都?,まず落ち着いて。 早い知識:ワシントンD.C.。 だから答え:ワシントンD.C.。 意味わかる。,ワシントンD.C.。
464,カナダの首都は?,"いい質問,少し考える。 知識:首都はオタワ。 よって:カナダの首都はオタワ。 よし,決めた。",カナダの首都はオタワ。
465,カナダの首都を言って。,"ちょっと待って,考える。 調べ:カナダ -> オタワ。 よって:カナダの首都はオタワという。 意味わかる。",カナダの首都はオタワという。
466,カナダ首都?,"よし,一歩ずつ。 早い知識:オタワ。 だから答え:オタワ。 うん,合う。",オタワ。
467,メキシコの首都は?,"ちょっと待って,考える。 知識:首都はメキシコシティ。 結論:メキシコの首都はメキシコシティ。 確かだよ。",メキシコの首都はメキシコシティ。
468,メキシコの首都を言って。,"よし,考えよう。 調べ:メキシコ -> メキシコシティ。 よって:メキシコの首都はメキシコシティという。 よし,決めた。",メキシコの首都はメキシコシティという。
