id,text
40,आयरलैंड की राजधानी डबलिन कहलाती है।
41,अमेरिका की राजधानी वाशिंगटन डी.सी. है।
42,अमेरिका की राजधानी वाशिंगटन डी.सी. कहलाती है।
43,वाशिंगटन डी.सी.।
44,कनाडा की राजधानी ओटावा है।
45,कनाडा की राजधानी ओटावा कहलाती है।
46,मेक्सिको की राजधानी मेक्सिको सिटी है।
47,मेक्सिको की राजधानी मेक्सिको सिटी कहलाती है।
48,ब्राज़ील की राजधानी ब्रासीलिया है।
49,ब्राज़ील की राजधानी ब्रासीलिया कहलाती है।
50,अर्जेंटीना की राजधानी ब्यूनस आयर्स है।
51,अर्जेंटीना की राजधानी ब्यूनस आयर्स कहलाती है।
52,जापान की राजधानी टोक्यो है।
53,जापान की राजधानी टोक्यो कहलाती है।
54,चीन की राजधानी बीजिंग है।
55,चीन की राजधानी बीजिंग कहलाती है।
56,भारत की राजधानी नई दिल्ली है।
57,भारत की राजधानी नई दिल्ली कहलाती है।
58,ऑस्ट्रेलिया की राजधानी कैनबरा है।
59,ऑस्ट्रेलिया की राजधानी कैनबरा कहलाती है।
60,मिस्र की राजधानी काहिरा है।
61,मिस्र की राजधानी काहिरा कहलाती है।
62,जर्मनी में 16 राज्य हैं।
63,जर्मनी में लगभग 83-84 मिलियन लोग हैं।
64,ब्राज़ील में पुर्तगाली बोली जाती है।
65,जापान की मुद्रा येन है।
66,अमेरिका की मुद्रा अमेरिकी डॉलर है।
67,"आमतौर 7 महाद्वीप: अफ्रीका, अंटार्कटिका, एशिया, ऑस्ट्रेलिया, यूरोप, उत्तर अमेरिका, दक्षिण अमेरिका।"
68,"विवादित: नील और अमेज़न, दोनों 6500 km से लंबी।"
69,क्षेत्र से सबसे बड़ा देश रूस है।
70,दुनिया का सबसे बड़ा जानवर नीली व्हेल है।
71,"5 महासागर: अटलांटिक, प्रशांत, हिंद, दक्षिणी और आर्कटिक।"
72,"सबसे ऊँचा पहाड़ एवरेस्ट, लगभग 8848 मीटर।"
73,पहली चाँद लैंडिंग 1969 में अपोलो 11 से थी।
74,द्वितीय विश्व युद्ध 1939 से 1945 तक था।
75,प्रथम विश्व युद्ध 1914 से 1918 तक था।
76,बर्लिन दीवार 1961-1989 में पूर्व-पश्चिम बर्लिन सीमा थी।
77,बर्लिन दीवार 9 नवंबर 1989 को गिरी।
78,"टेलीफोन पेटेंट 1876 में बेल ने लिया, मेउच्ची अग्रणी थे।"
79,सापेक्षता आइंस्टीन ने बनाई।
80,"लोकतंत्र जनता शक्ति है, आमतौर स्वतंत्र चुनाव और मूल अधिकार।"
81,"EU यूरोपीय देशों का संघ है, एकल बाज़ार और साझा संस्थाएँ।"
82,EU में 27 सदस्य देश हैं।
83,"मूल कानून जर्मनी का संविधान है, 1949 से लागू।"
84,जर्मनी 1990 में एक हुई।
85,"मध्य युग लगभग 500-1500 का युग था, प्राचीन और आधुनिक बीच।"
86,"दा विंची इतालवी कलाकार और खोजी थे, मोना लिसा प्रसिद्ध।"
87,क्यूरी ने विकिरण खोजा और दो नोबेल जीते।
88,"1789 से क्रांति ने राजतंत्र गिराया, स्वतंत्रता समानता बंधुत्व।"
89,"मानव अधिकार हर व्यक्ति के मूल अधिकार हैं, जीवन स्वतंत्रता समानता जैसे।"
90,"मुद्रास्फीति दाम बढ़ना, पैसा मूल्य खोना है।"
91,औद्योगीकरण 18वीं सदी से मशीनों और कारखानों में बदलाव था।
92,"आधार 1969 में ARPANET, वेब 1989 से।"
93,कार 1886 में बेंज़ ने खोजी।
94,पहली मोटर उड़ान 1903 में राइट भाइयों की थी।
95,बुंडेस्टाग 18 से। जर्मनी में EU चुनाव 16 से।
96,"मतदाता वोट देते हैं, गिनती होती है, नतीजे से सीटें।"
97,तानाशाही में एक व्यक्ति या समूह स्वतंत्र चुनाव बिना राज करता है; लोकतंत्र शक्ति जनता से।
98,स्थिरता भविष्य पीढ़ियों को भी संसाधन रहने वाला जीवन है।
99,"धमकाना बार-बार तंग करना है। भरोसे से बात करें, सबूत रखें, मदद लें।"
100,शांति युद्ध हिंसा बिना साथ जीना है।
101,आज़ादी दूसरों को चोट बिना स्वतंत्र जीना है।
102,न्याय हर एक को निष्पक्ष समान है।
103,आसमान रैले बिखराव से नीला है: नीली रोशनी लाल से ज़्यादा बिखरती है।
104,"बारिश वाष्प से बनती है: पानी उठता है, ठंडा होता है, बादल बनता है, बूंद गिरती है।"
105,प्रकाश संश्लेषण रोशनी पानी CO2 से चीनी और ऑक्सीजन बनाता है।
106,मौसम छोटी स्थिति है; जलवायु लगभग 30 साल औसत।
107,"फ्रिज शीतलक से गर्मी अंदर से बाहर भेजता है: अंदर वाष्प बनता है, गर्मी लेता है, बाहर देता है।"
108,"बिजली सरल दिशा गति है, आमतौर तार में इलेक्ट्रॉन।"
109,"पानी H2O है, हाइड्रोजन और ऑक्सीजन यौगिक।"
110,"वायरस बहुत छोटा रोग है, मेज़बान कोशिका बिना नहीं बढ़ता।"
111,कृत्रिम बुद्धि डेटा से सीखकर पैटर्न जानने वाले प्रोग्राम हैं।
112,"ब्राउज़र साइट खोलने का प्रोग्राम है, जैसे Chrome, Firefox, Edge या Safari।"
113,"ऐप प्रोग्राम है, आमतौर फोन के लिए, जैसे संदेश फोटो खेल।"
114,"पानी संचार और ध्यान स्थिर करता है, गुर्दे और त्वचा मदद करता है, सिरदर्द रोकता है।"
115,"लगभग 2 मिनट, दिन में दो बार।"
116,"गुरुत्व द्रव्यमान आकर्षण है। धरती सब नीचे खींचती है, इसलिए चीज़ें गिरती हैं।"
117,"हवा गैस मिश्रण है, मुख्य नाइट्रोजन और ऑक्सीजन।"
118,दिल पूरे शरीर में खून भेजता है।
119,फेफड़े ऑक्सीजन लेते हैं और कार्बन डाइऑक्साइड देते हैं।
120,नींद आराम याददाश्त और रोग प्रतिरोध मदद करती है।
121,"बुखार ऊँचा शरीर तापमान है, अक्सर संक्रमण रक्षा।"
122,"मज़बूत पासवर्ड लंबा है, सेवा में अनोखा, प्रबंधक में रखा।"
123,Wi-Fi बिना तार स्थानीय जाल से नेट है।
124,"क्लाउड नेट सर्वर है, डेटा रखते हैं सेवा लेते हैं।"
125,GPS उपग्रह संकेत और यात्रा समय से जगह खोजता है।
126,"दिन और रात धरती घूमने से हैं। धूप तरफ दिन, दूसरी रात।"
127,मौसम धुरी झुकाव से हैं: हर आधा बारी से सूरज झुकता है।
128,"चाँद चमकता है, सूरज रोशनी दर्शाने से।"
129,"सूरज गर्म गैस तारा है, रोशनी और गर्मी देता है।"
130,"सौरमंडल में 8 ग्रह: बुध, शुक्र, धरती, मंगल, बृहस्पति, शनि, यूरेनस, नेपच्यून।"
131,"परमाणु पदार्थ सबसे छोटी इकाई है, नाभिक और इलेक्ट्रॉन से।"
132,रीसायकल कचरा जमा करके नए उत्पाद बनाता है।
133,ग्रीनहाउस गर्मी रखता है। ज़्यादा गैसें जलवायु गर्म करती हैं।
134,"मधुमक्खियाँ पौधों का परागण करती हैं, फसल और विविधता रखती हैं।"
135,"पत्ते क्लोरोफिल से हरे हैं, प्रकाश संश्लेषण रंग।"
136,"स्तनधारियों के बाल हैं, जीवित जन्म देते हैं, दूध पिलाते हैं।"
137,बैटरी रसायन को बिजली में बदलती है।
138,सौर सेल रोशनी सीधे धारा में बदलते हैं।
139,वायरस फैलकर नुकसान करने वाला हानिकारक प्रोग्राम है। अपडेट और ध्यान से रक्षा।
140,"प्लास्टिक लगभग नहीं सड़ता, प्रकृति और समुद्र गंदा करता है, माइक्रोप्लास्टिक बनता है।"
141,भूकंप प्लेट अचानक हिलकर शक्ति निकालने पर होता है।
142,शहद मधुमक्खियाँ फूलों के रस से बनाती हैं।
143,"25 गुणा 4, 100 है।"
144,"200 का 12%, 24 है।"
145,16:45 पहुँचेगी।
146,8 घंटे सोते हैं।
147,2 घंटे 120 मिनट हैं।
148,"साल में 365 दिन, लीप में 366।"
149,मिनट में 60 सेकंड।
150,"33 जमा 38, 71 है।"
151,"36 घटा 27, 9 है।"
152,"12 गुणा 5, 60 है।"
153,"180 भाग 12, 15 है।"
154,"100 का 5%, 5 है।"
155,"47 जमा 38, 85 है।"
156,"21 घटा 9, 12 है।"
157,"2 गुणा 11, 22 है।"
158,"126 भाग 9, 14 है।"
159,"400 का 5%, 20 है।"
160,"6 जमा 49, 55 है।"
161,"55 घटा 48, 7 है।"
162,"9 गुणा 11, 99 है।"
163,"24 भाग 3, 8 है।"
164,"1000 का 10%, 100 है।"
165,"33 जमा 39, 72 है।"
166,"45 घटा 42, 3 है।"
167,"3 गुणा 7, 21 है।"
168,"12 भाग 6, 2 है।"
169,"34 जमा 38, 72 है।"
170,"57 घटा 49, 8 है।"
171,"8 गुणा 5, 40 है।"
172,"18 भाग 6, 3 है।"
173,"1000 का 5%, 50 है।"
174,"19 जमा 30, 49 है।"
175,"31 घटा 13, 18 है।"
176,"12 गुणा 8, 96 है।"
177,"80 भाग 5, 16 है।"
178,"300 का 20%, 60 है।"
179,"15 जमा 41, 56 है।"
180,"6 गुणा 11, 66 है।"
181,"48 भाग 3, 16 है।"
182,"400 का 50%, 200 है।"
183,"42 जमा 58, 100 है।"
184,"75 घटा 60, 15 है।"
185,"216 भाग 12, 18 है।"
186,"1000 का 20%, 200 है।"
187,"34 घटा 20, 14 है।"
188,"5 गुणा 11, 55 है।"
189,"176 भाग 11, 16 है।"
190,"200 का 20%, 40 है।"
191,"43 जमा 21, 64 है।"
192,"33 घटा 21, 12 है।"
193,"3 गुणा 10, 30 है।"
194,"132 भाग 11, 12 है।"
195,"1000 का 25%, 250 है।"
196,"27 जमा 3, 30 है।"
197,"58 घटा 24, 34 है।"
198,"8 गुणा 6, 48 है।"
199,"42 भाग 3, 14 है।"
200,"400 का 10%, 40 है।"
201,"21 जमा 14, 35 है।"
202,"60 घटा 5, 55 है।"
203,"16 भाग 2, 8 है।"
204,"6 जमा 39, 45 है।"
205,"96 घटा 93, 3 है।"
206,"7 गुणा 7, 49 है।"
207,"187 भाग 11, 17 है।"
208,"300 का 15%, 45 है।"
209,"47 जमा 45, 92 है।"
210,"76 घटा 54, 22 है।"
211,"10 गुणा 4, 40 है।"
212,"12 भाग 2, 6 है।"
213,"300 का 25%, 75 है।"
214,"53 जमा 48, 101 है।"
215,"70 घटा 4, 66 है।"
216,"126 भाग 7, 18 है।"
217,"12 जमा 42, 54 है।"
218,"68 घटा 64, 4 है।"
219,"6 गुणा 8, 48 है।"
220,"72 भाग 12, 6 है।"
221,"500 का 5%, 25 है।"
222,"5 जमा 31, 36 है।"
223,"64 घटा 35, 29 है।"
224,"10 गुणा 9, 90 है।"
225,"22 भाग 11, 2 है।"
226,"29 जमा 50, 79 है।"
227,"11 घटा 3, 8 है।"
228,"2 गुणा 6, 12 है।"
229,"70 भाग 10, 7 है।"
230,"300 का 50%, 150 है।"
231,"55 जमा 15, 70 है।"
232,"53 घटा 47, 6 है।"
233,"6 गुणा 4, 24 है।"
234,"140 भाग 7, 20 है।"
235,"500 का 25%, 125 है।"
236,"3 जमा 36, 39 है।"
237,"52 घटा 27, 25 है।"
238,"44 भाग 4, 11 है।"
239,"500 का 50%, 250 है।"
240,"17 जमा 15, 32 है।"
241,"27 घटा 2, 25 है।"
242,"3 गुणा 3, 9 है।"
243,"24 भाग 12, 2 है।"
244,"200 का 50%, 100 है।"
245,"18 जमा 3, 21 है।"
246,"67 घटा 9, 58 है।"
247,"11 गुणा 2, 22 है।"
248,"132 भाग 12, 11 है।"
249,"200 का 15%, 30 है।"
250,"41 जमा 47, 88 है।"
251,"51 घटा 46, 5 है।"
252,"85 भाग 5, 17 है।"
253,"3 जमा 30, 33 है।"
254,"77 घटा 38, 39 है।"
255,"11 गुणा 10, 110 है।"
256,"63 भाग 7, 9 है।"
257,"200 का 25%, 50 है।"
258,5 घंटे 15 मिनट।
259,"सबसे अच्छा छोटी रोज़ इकाइयों से कार्ड लेकर, वाक्यों में सक्रिय उपयोग और दोहराव।"
260,"बजट बनाएँ, सदस्यता देखें, ज़्यादा पकाएँ, दाम तुलना करें, पहले तय रकम रखें।"
261,"सरल टमाटर सॉस बनाएँ: मसाला, उबालें, पास्ता पर डालें, पनीर छिड़कें।"
262,"लें: पहचान या पासपोर्ट, टिकट, पैसा, फोन और चार्जर, दवा, सफाई और केबिन कपड़े।"
263,"गलती कहें, ज़िम्मेदारी लें, खेद दिखाएँ, सुधार दें, छोटा और सच्चा।"
264,"सफर होटल तय करें, दिन में 2-3 जगह चुनें, खाना रास्ता मार्जिन और दिन बजट।"
265,"हाँ, लें। 80% में बारिश बहुत संभव।"
266,"दोनों अच्छे: कागज़ बिना भटकाव याद अच्छा, फोन खोजने योग्य हमेशा पास।"
267,"पहले कचरा, फिर धुलाई, सब जगह रखें, आखिर में पोंछें।"
268,"मोड़ने बदले लपेटें, भारी नीचे, मोज़ों से भरें।"
269,"चावल धोएँ, दोगुने पानी में उबालें, 10-12 मिनट रखें।"
270,"बहुत पानी नमक करें, उबालें, 8-10 मिनट पकाएँ, छानें।"
271,"आटा दूध अंडा और नमक मिलाएँ, पतला सुनहरा सेंकें।"
272,"रोशनी जलाएँ, पानी पिएँ, थोड़ा हिलें, हवा लें।"
273,"अँधेरा ठंडा सोएँ, फोन रखें, तय रूटीन।"
274,"टुकड़ों में बाँटें, सक्रिय पूछें, आराम करें, अगले दिन दोहराएँ।"
275,छोटा पत्र और तालिका CV और काम प्रमाण लिखें।
276,"बजट तय करें, साइट खोजें, कागज़ बनाएँ, सवाल लेकर देखें।"
277,"उँगली जाँच: ऊपर सूखा तभी सींचें, भराव बचें।"
278,"3 प्राथमिकता चुनें, आराम टुकड़े बनाएँ, भटकाव रखें।"
279,"हफ्ते में 2x सैर या हल्का शुरू करें, धीरे बढ़ाएँ।"
280,"बोतल तैयार रखें, हर खाने पर गिलास, याद रखें।"
281,"जैसे फल दही ओट्स, या अंडा रोटी।"
282,"छोटा आराम, हरकत, काफी नींद और बात मदद करते हैं।"
283,"जल्दी रद्द करें, छोटा कारण दें, नई तारीख दें।"
284,"ठोस माँगें: क्या, कब तक, क्यों। जैसे: आज उठाने में मदद करेंगे? धन्यवाद!"
285,"छोटा दयालु ना कहें, हो सके विकल्प दें।"
286,"लक्ष्य तय करें, हर महीने ऑटो बचाएँ, बाकी जोड़ें।"
287,"तारीख लचीली रखें, साइट तुलना करें, जल्दी लें।"
288,"ऑफलाइन नक्शा लें, निशान चलें, लोगों से पूछें।"
289,"कुत्तों को सैर और सिखाना चाहिए, बिल्लियाँ स्वतंत्र हैं। समय और जगह से चुनें।"
290,"ट्रेन आराम अक्सर हरा, कार सामान लचीली। जाम में ट्रेन जीतती है।"
291,"विटामिन और पेट के लिए सेब, चॉकलेट अपवाद।"
292,"PC दाम मज़बूत देते हैं, लैपटॉप चलते हैं। ज़्यादा PC चुनें।"
293,"शहर काम और पास देते हैं, गाँव शांत और जगह। काम और शैली से चुनें।"
294,"नींद ज़रूरी क्योंकि पढ़ाई पक्की करती है। जल्दी पढ़ें, काफी सोएँ।"
295,काफी तो रखें। नया सिर्फ खराब या असली ज़रूरत पर लें।
296,"झूठी खबर बनाई है। स्रोत, तारीख और अन्य मीडिया देखें।"
297,"तथ्य जाँचने योग्य है, राय निजी नज़र है।"
298,"अच्छे मौसम में साइकिल (लगभग 20 मिनट, सेहत), बारिश में बस।"
299,पानी प्यास सबसे अच्छा बुझाता है चीनी बिना। जूस सिर्फ पतला।
300,"पहले पानी पिएँ, फिर थोड़ी कॉफी।"
301,लचीला रहें तो किराया; लंबा रहकर चुका सकें तो सब खर्च से खरीद देखें।
302,काम और नींद से चुनें: काफी नींद और तय लय ज़रूरी।
303,"नहीं, आराम बनाएँ। हफ्ते में 3-4 बार अक्सर काफी, रोज़ सिर्फ हल्का।"
304,"नहीं। आराम करें, तेज़ या लंबे बुखार में डॉक्टर पास जाएँ।"
305,"मापदंड लिखें, नंबर दें, खर्च भावना देखें, समय से तय करें।"
306,"महीने 100 यूरो ऑटो बचाएँ, जैसे तनख्वाह बाद भेजना।"
307,"ज़रूरत जीवन के लिए है, चाह ऊपर इच्छा है।"
308,"समय सीमित लौटता नहीं, पैसा फिर कमाते हैं। संतुलन ज़रूरी।"
309,"नमस्ते धन्यवाद बात में नहीं सोचता। तथ्य, गणना, समझाना, तुलना और फैसलों में सोचता हूँ, तब दिखाता हूँ।"
310,सहनशीलता छोटा: सहनशीलता दूसरी राय और जीवन स्वीकारती है।
311,धैर्य छोटा: धैर्य शांत इंतज़ार करता है जारी रहता है।
312,हिम्मत छोटा: हिम्मत डर बावजूद सही करती है।
313,अनुशासन छोटा: अनुशासन मन बिना जारी रहता है।
314,रचनात्मकता छोटा: रचनात्मकता नए विचार जवाब खोजती है।
315,टीम काम छोटा: टीम काम साथ लक्ष्य जाता है।
316,ज़िम्मेदारी छोटा: ज़िम्मेदारी काम नतीजे लेती है।
317,भरोसा छोटा: भरोसा दूसरों पर निर्भर करता है।
318,नम्रता छोटा: नम्रता सम्मान दयालु है।
319,समय पालन छोटा: समय पालन तय समय रखता है।
320,भरोसेमंद छोटा: भरोसेमंद वादे रखता है।
321,सेहत छोटा: सेहत शरीर मन अच्छा।
322,खुशी छोटा: खुशी संतोष खुश पल।
323,सफलता छोटा: सफलता तय लक्ष्य पाती है।
324,सीखना छोटा: सीखना ज्ञान हुनर पाता है।
325,ज्ञान छोटा: ज्ञान दुनिया समझी जानकारी।
326,अनुभव छोटा: अनुभव जिए ज्ञान।
327,हास्य छोटा: हास्य मज़ाक हँसता है।
328,प्यार छोटा: प्यार गहरा भाव देखभाल।
329,तथ्य: जर्मनी की राजधानी बर्लिन है।
330,क्या जानते थे? जर्मनी की राजधानी बर्लिन है।
331,याद रखें: जर्मनी की राजधानी बर्लिन है।
332,संक्षेप में: जर्मनी की राजधानी बर्लिन है।
333,जानना अच्छा: जर्मनी की राजधानी बर्लिन है।
334,पक्का: जर्मनी की राजधानी बर्लिन है।
335,तथ्य: जर्मनी की राजधानी बर्लिन कहलाती है।
336,क्या जानते थे? जर्मनी की राजधानी बर्लिन कहलाती है।
337,याद रखें: जर्मनी की राजधानी बर्लिन कहलाती है।
338,संक्षेप में: जर्मनी की राजधानी बर्लिन कहलाती है।
339,जानना अच्छा: जर्मनी की राजधानी बर्लिन कहलाती है।
340,पक्का: जर्मनी की राजधानी बर्लिन कहलाती है।
341,तथ्य: फ्रांस की राजधानी पेरिस है।
342,क्या जानते थे? फ्रांस की राजधानी पेरिस है।
343,याद रखें: फ्रांस की राजधानी पेरिस है।
344,संक्षेप में: फ्रांस की राजधानी पेरिस है।
345,जानना अच्छा: फ्रांस की राजधानी पेरिस है।
346,पक्का: फ्रांस की राजधानी पेरिस है।
347,तथ्य: फ्रांस की राजधानी पेरिस कहलाती है।
348,क्या जानते थे? फ्रांस की राजधानी पेरिस कहलाती है।
349,याद रखें: फ्रांस की राजधानी पेरिस कहलाती है।
350,संक्षेप में: फ्रांस की राजधानी पेरिस कहलाती है।
351,जानना अच्छा: फ्रांस की राजधानी पेरिस कहलाती है।
352,पक्का: फ्रांस की राजधानी पेरिस कहलाती है।
353,तथ्य: इटली की राजधानी रोम है।
354,क्या जानते थे? इटली की राजधानी रोम है।
355,याद रखें: इटली की राजधानी रोम है।
356,संक्षेप में: इटली की राजधानी रोम है।
357,जानना अच्छा: इटली की राजधानी रोम है।
358,पक्का: इटली की राजधानी रोम है।
359,तथ्य: इटली की राजधानी रोम कहलाती है।
360,क्या जानते थे? इटली की राजधानी रोम कहलाती है।
361,याद रखें: इटली की राजधानी रोम कहलाती है।
362,संक्षेप में: इटली की राजधानी रोम कहलाती है।
363,जानना अच्छा: इटली की राजधानी रोम कहलाती है।
364,पक्का: इटली की राजधानी रोम कहलाती है।
365,तथ्य: स्पेन की राजधानी मैड्रिड है।
366,क्या जानते थे? स्पेन की राजधानी मैड्रिड है।
367,याद रखें: स्पेन की राजधानी मैड्रिड है।
368,संक्षेप में: स्पेन की राजधानी मैड्रिड है।
369,जानना अच्छा: स्पेन की राजधानी मैड्रिड है।
370,पक्का: स्पेन की राजधानी मैड्रिड है।
371,तथ्य: स्पेन की राजधानी मैड्रिड कहलाती है।
372,क्या जानते थे? स्पेन की राजधानी मैड्रिड कहलाती है।
373,याद रखें: स्पेन की राजधानी मैड्रिड कहलाती है।
374,संक्षेप में: स्पेन की राजधानी मैड्रिड कहलाती है।
375,जानना अच्छा: स्पेन की राजधानी मैड्रिड कहलाती है।
376,पक्का: स्पेन की राजधानी मैड्रिड कहलाती है।
377,तथ्य: पुर्तगाल की राजधानी लिस्बन है।
378,क्या जानते थे? पुर्तगाल की राजधानी लिस्बन है।
379,याद रखें: पुर्तगाल की राजधानी लिस्बन है।
380,संक्षेप में: पुर्तगाल की राजधानी लिस्बन है।
381,जानना अच्छा: पुर्तगाल की राजधानी लिस्बन है।
382,पक्का: पुर्तगाल की राजधानी लिस्बन है।
383,तथ्य: पुर्तगाल की राजधानी लिस्बन कहलाती है।
384,क्या जानते थे? पुर्तगाल की राजधानी लिस्बन कहलाती है।
385,याद रखें: पुर्तगाल की राजधानी लिस्बन कहलाती है।
386,संक्षेप में: पुर्तगाल की राजधानी लिस्बन कहलाती है।
387,जानना अच्छा: पुर्तगाल की राजधानी लिस्बन कहलाती है।
388,पक्का: पुर्तगाल की राजधानी लिस्बन कहलाती है।
389,तथ्य: नीदरलैंड की राजधानी एम्स्टर्डम है।
390,क्या जानते थे? नीदरलैंड की राजधानी एम्स्टर्डम है।
391,याद रखें: नीदरलैंड की राजधानी एम्स्टर्डम है।
392,संक्षेप में: नीदरलैंड की राजधानी एम्स्टर्डम है।
393,जानना अच्छा: नीदरलैंड की राजधानी एम्स्टर्डम है।
394,पक्का: नीदरलैंड की राजधानी एम्स्टर्डम है।
395,तथ्य: नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है।
396,क्या जानते थे? नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है।
397,याद रखें: नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है।
398,संक्षेप में: नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है।
399,जानना अच्छा: नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है।
400,पक्का: नीदरलैंड की राजधानी एम्स्टर्डम कहलाती है।
401,तथ्य: बेल्जियम की राजधानी ब्रुसेल्स है।
402,क्या जानते थे? बेल्जियम की राजधानी ब्रुसेल्स है।
403,याद रखें: बेल्जियम की राजधानी ब्रुसेल्स है।
404,संक्षेप में: बेल्जियम की राजधानी ब्रुसेल्स है।
405,जानना अच्छा: बेल्जियम की राजधानी ब्रुसेल्स है।
406,पक्का: बेल्जियम की राजधानी ब्रुसेल्स है।
407,तथ्य: बेल्जियम की राजधानी ब्रुसेल्स कहलाती है।
408,क्या जानते थे? बेल्जियम की राजधानी ब्रुसेल्स कहलाती है।
409,याद रखें: बेल्जियम की राजधानी ब्रुसेल्स कहलाती है।
410,संक्षेप में: बेल्जियम की राजधानी ब्रुसेल्स कहलाती है।
411,जानना अच्छा: बेल्जियम की राजधानी ब्रुसेल्स कहलाती है।
412,पक्का: बेल्जियम की राजधानी ब्रुसेल्स कहलाती है।
413,तथ्य: ऑस्ट्रिया की राजधानी वियना है।
414,क्या जानते थे? ऑस्ट्रिया की राजधानी वियना है।
415,याद रखें: ऑस्ट्रिया की राजधानी वियना है।
416,संक्षेप में: ऑस्ट्रिया की राजधानी वियना है।
417,जानना अच्छा: ऑस्ट्रिया की राजधानी वियना है।
418,पक्का: ऑस्ट्रिया की राजधानी वियना है।
419,तथ्य: ऑस्ट्रिया की राजधानी वियना कहलाती है।
420,क्या जानते थे? ऑस्ट्रिया की राजधानी वियना कहलाती है।
421,याद रखें: ऑस्ट्रिया की राजधानी वियना कहलाती है।
422,संक्षेप में: ऑस्ट्रिया की राजधानी वियना कहलाती है।
423,जानना अच्छा: ऑस्ट्रिया की राजधानी वियना कहलाती है।
424,पक्का: ऑस्ट्रिया की राजधानी वियना कहलाती है।
425,तथ्य: स्विट्ज़रलैंड की राजधानी बर्न है।
426,क्या जानते थे? स्विट्ज़रलैंड की राजधानी बर्न है।
427,याद रखें: स्विट्ज़रलैंड की राजधानी बर्न है।
428,संक्षेप में: स्विट्ज़रलैंड की राजधानी बर्न है।
429,जानना अच्छा: स्विट्ज़रलैंड की राजधानी बर्न है।
430,पक्का: स्विट्ज़रलैंड की राजधानी बर्न है।
431,तथ्य: स्विट्ज़रलैंड की राजधानी बर्न कहलाती है।
432,क्या जानते थे? स्विट्ज़रलैंड की राजधानी बर्न कहलाती है।
433,याद रखें: स्विट्ज़रलैंड की राजधानी बर्न कहलाती है।
434,संक्षेप में: स्विट्ज़रलैंड की राजधानी बर्न कहलाती है।
435,जानना अच्छा: स्विट्ज़रलैंड की राजधानी बर्न कहलाती है।
436,पक्का: स्विट्ज़रलैंड की राजधानी बर्न कहलाती है।
437,तथ्य: पोलैंड की राजधानी वारसॉ है।
438,क्या जानते थे? पोलैंड की राजधानी वारसॉ है।
439,याद रखें: पोलैंड की राजधानी वारसॉ है।
440,संक्षेप में: पोलैंड की राजधानी वारसॉ है।
441,जानना अच्छा: पोलैंड की राजधानी वारसॉ है।
442,पक्का: पोलैंड की राजधानी वारसॉ है।
443,तथ्य: पोलैंड की राजधानी वारसॉ कहलाती है।
444,क्या जानते थे? पोलैंड की राजधानी वारसॉ कहलाती है।
445,याद रखें: पोलैंड की राजधानी वारसॉ कहलाती है।
446,संक्षेप में: पोलैंड की राजधानी वारसॉ कहलाती है।
447,जानना अच्छा: पोलैंड की राजधानी वारसॉ कहलाती है।
448,पक्का: पोलैंड की राजधानी वारसॉ कहलाती है।
