id,text
279,"面粉牛奶鸡蛋加盐搅,薄煎至金黄。"
280,"开灯,喝杯水,动一下,呼吸新鲜空气。"
281,"黑凉睡,不看手机,固定规律。"
282,"分块,主动自问,休息,第二天重复。"
283,写短信加表格简历和有用证书。
284,"定预算,网站找,备材料,带问题看房。"
285,"手指测:上面干了浇,别涝。"
286,"选3优先,块加休息,把分心放开。"
287,"每周2次散步或轻运动,慢慢加。"
288,"备好瓶,每餐一杯,用提醒。"
289,"比如燕麦加水果酸奶,或全麦面包加蛋。"
290,"短休息,运动,够睡,谈谈有帮助。"
291,"早取消,短理由,提新时间。"
292,"具体求:什么,何时,为什么。比如:今天帮我搬吗?谢谢!"
293,"简短友好说不,可能提替代。"
294,"定目标,每月自动存,加额外。"
295,"日期灵活,比网站,早订。"
296,"下离线地图,跟牌子,问人。"
297,"狗要多遛多教,猫更独立。按时间和地方选。"
298,"火车放松常更绿色,汽车带行李灵活。堵车火车赢。"
299,"为维生素和饱选苹果,巧克力例外。"
300,"台式同价更强,本灵活。要最强选台式。"
301,"城市有工作和近,农村有静和地方。按工作生活选。"
302,"睡更重要因为巩固学习。早学,够睡。"
303,够用留着。只坏或真需买新的。
304,假新闻是编的。查来源日期和其他媒体。
305,"事实可证可查,观点是个人看法。"
306,"好天骑车(约20分,健康),雨天公交。"
307,水最解渴无糖。果汁只稀释喝。
308,"先喝水,后适量咖啡。"
309,灵活住租;长住付得起看买算全部费用。
310,按事和睡选:够睡固定节奏重要。
311,"不,计划休息。每周3-4次常够,每天只轻的。"
312,"不。休息,高烧或久烧看医生。"
313,"列标准,打分,看费用感觉,定期决定。"
314,"每月自动存100欧元,比如工资后转账。"
315,"需要是生存必需,想要是之外愿望。"
316,"时间有限不回来,钱可再赚。平衡重要。"
317,"问候谢谢闲聊我不想。事实计算解释比较决定我想,那时显示思考。"
318,宽容简短:宽容接受别的观点和生活方式。
319,耐心简短:耐心平静等坚持。
320,勇气简短:勇气怕也做对的事。
321,自律简短:自律没兴趣也坚持。
322,创造力简短:创造力找新想法办法。
323,团队合作简短:团队合作一起向目标。
324,责任简短:责任对行为后果负责。
325,信任简短:信任能依靠别人。
326,礼貌简短:礼貌尊重友好。
327,准时简短:准时守约时间。
328,可靠简短:可靠守承诺。
329,健康简短:健康身体心理都好。
330,幸福简短:幸福满足快乐时刻。
331,成功简短:成功达到定目标。
332,学习简短:学习获得知识技能。
333,知识简短:知识是懂的世间信息。
334,经验简短:经验是经历来的知识。
335,幽默简短:幽默能笑好笑的事。
336,爱简短:爱是深感情和照顾。
337,事实:德国的首都是柏林。
338,你知道吗?德国的首都是柏林。
339,记住:德国的首都是柏林。
340,简而言之:德国的首都是柏林。
341,常识:德国的首都是柏林。
342,确定:德国的首都是柏林。
343,事实:德国的首都叫柏林。
344,你知道吗?德国的首都叫柏林。
345,记住:德国的首都叫柏林。
346,简而言之:德国的首都叫柏林。
347,常识:德国的首都叫柏林。
348,确定:德国的首都叫柏林。
349,事实:法国的首都是巴黎。
350,你知道吗?法国的首都是巴黎。
351,记住:法国的首都是巴黎。
352,简而言之:法国的首都是巴黎。
353,常识:法国的首都是巴黎。
354,确定:法国的首都是巴黎。
355,事实:法国的首都叫巴黎。
356,你知道吗?法国的首都叫巴黎。
357,记住:法国的首都叫巴黎。
358,简而言之:法国的首都叫巴黎。
359,常识:法国的首都叫巴黎。
360,确定:法国的首都叫巴黎。
361,事实:意大利的首都是罗马。
362,你知道吗?意大利的首都是罗马。
363,记住:意大利的首都是罗马。
364,简而言之:意大利的首都是罗马。
365,常识:意大利的首都是罗马。
366,确定:意大利的首都是罗马。
367,事实:意大利的首都叫罗马。
368,你知道吗?意大利的首都叫罗马。
369,记住:意大利的首都叫罗马。
370,简而言之:意大利的首都叫罗马。
371,常识:意大利的首都叫罗马。
372,确定:意大利的首都叫罗马。
373,事实:西班牙的首都是马德里。
374,你知道吗?西班牙的首都是马德里。
375,记住:西班牙的首都是马德里。
376,简而言之:西班牙的首都是马德里。
377,常识:西班牙的首都是马德里。
378,确定:西班牙的首都是马德里。
379,事实:西班牙的首都叫马德里。
380,你知道吗?西班牙的首都叫马德里。
381,记住:西班牙的首都叫马德里。
382,简而言之:西班牙的首都叫马德里。
383,常识:西班牙的首都叫马德里。
384,确定:西班牙的首都叫马德里。
385,事实:葡萄牙的首都是里斯本。
386,你知道吗?葡萄牙的首都是里斯本。
387,记住:葡萄牙的首都是里斯本。
388,简而言之:葡萄牙的首都是里斯本。
389,常识:葡萄牙的首都是里斯本。
390,确定:葡萄牙的首都是里斯本。
391,事实:葡萄牙的首都叫里斯本。
392,你知道吗?葡萄牙的首都叫里斯本。
393,记住:葡萄牙的首都叫里斯本。
394,简而言之:葡萄牙的首都叫里斯本。
395,常识:葡萄牙的首都叫里斯本。
396,确定:葡萄牙的首都叫里斯本。
397,事实:荷兰的首都是阿姆斯特丹。
398,你知道吗?荷兰的首都是阿姆斯特丹。
399,记住:荷兰的首都是阿姆斯特丹。
400,简而言之:荷兰的首都是阿姆斯特丹。
401,常识:荷兰的首都是阿姆斯特丹。
402,确定:荷兰的首都是阿姆斯特丹。
403,事实:荷兰的首都叫阿姆斯特丹。
404,你知道吗?荷兰的首都叫阿姆斯特丹。
405,记住:荷兰的首都叫阿姆斯特丹。
406,简而言之:荷兰的首都叫阿姆斯特丹。
407,常识:荷兰的首都叫阿姆斯特丹。
408,确定:荷兰的首都叫阿姆斯特丹。
409,事实:阿姆斯特丹。
410,你知道吗?阿姆斯特丹。
411,记住:阿姆斯特丹。
412,简而言之:阿姆斯特丹。
413,常识:阿姆斯特丹。
414,确定:阿姆斯特丹。
415,事实:比利时的首都是布鲁塞尔。
416,你知道吗?比利时的首都是布鲁塞尔。
417,记住:比利时的首都是布鲁塞尔。
418,简而言之:比利时的首都是布鲁塞尔。
419,常识:比利时的首都是布鲁塞尔。
420,确定:比利时的首都是布鲁塞尔。
421,事实:比利时的首都叫布鲁塞尔。
422,你知道吗?比利时的首都叫布鲁塞尔。
423,记住:比利时的首都叫布鲁塞尔。
424,简而言之:比利时的首都叫布鲁塞尔。
425,常识:比利时的首都叫布鲁塞尔。
426,确定:比利时的首都叫布鲁塞尔。
427,事实:奥地利的首都是维也纳。
428,你知道吗?奥地利的首都是维也纳。
429,记住:奥地利的首都是维也纳。
430,简而言之:奥地利的首都是维也纳。
431,常识:奥地利的首都是维也纳。
432,确定:奥地利的首都是维也纳。
433,事实:奥地利的首都叫维也纳。
434,你知道吗?奥地利的首都叫维也纳。
435,记住:奥地利的首都叫维也纳。
436,简而言之:奥地利的首都叫维也纳。
437,常识:奥地利的首都叫维也纳。
438,确定:奥地利的首都叫维也纳。
439,事实:瑞士的首都是伯尔尼。
440,你知道吗?瑞士的首都是伯尔尼。
441,记住:瑞士的首都是伯尔尼。
442,简而言之:瑞士的首都是伯尔尼。
443,常识:瑞士的首都是伯尔尼。
444,确定:瑞士的首都是伯尔尼。
445,事实:瑞士的首都叫伯尔尼。
446,你知道吗?瑞士的首都叫伯尔尼。
447,记住:瑞士的首都叫伯尔尼。
448,简而言之:瑞士的首都叫伯尔尼。
449,常识:瑞士的首都叫伯尔尼。
450,确定:瑞士的首都叫伯尔尼。
451,事实:波兰的首都是华沙。
452,你知道吗?波兰的首都是华沙。
453,记住:波兰的首都是华沙。
454,简而言之:波兰的首都是华沙。
455,常识:波兰的首都是华沙。
456,确定:波兰的首都是华沙。
457,事实:波兰的首都叫华沙。
458,你知道吗?波兰的首都叫华沙。
459,记住:波兰的首都叫华沙。
460,简而言之:波兰的首都叫华沙。
461,常识:波兰的首都叫华沙。
462,确定:波兰的首都叫华沙。
463,事实:捷克的首都是布拉格。
464,你知道吗?捷克的首都是布拉格。
465,记住:捷克的首都是布拉格。
466,简而言之:捷克的首都是布拉格。
467,常识:捷克的首都是布拉格。
468,确定:捷克的首都是布拉格。
469,事实:捷克的首都叫布拉格。
470,你知道吗?捷克的首都叫布拉格。
471,记住:捷克的首都叫布拉格。
472,简而言之:捷克的首都叫布拉格。
473,常识:捷克的首都叫布拉格。
474,确定:捷克的首都叫布拉格。
475,事实:匈牙利的首都是布达佩斯。
476,你知道吗?匈牙利的首都是布达佩斯。
477,记住:匈牙利的首都是布达佩斯。
478,简而言之:匈牙利的首都是布达佩斯。
479,常识:匈牙利的首都是布达佩斯。
480,确定:匈牙利的首都是布达佩斯。
481,事实:匈牙利的首都叫布达佩斯。
482,你知道吗?匈牙利的首都叫布达佩斯。
483,记住:匈牙利的首都叫布达佩斯。
484,简而言之:匈牙利的首都叫布达佩斯。
485,常识:匈牙利的首都叫布达佩斯。
486,确定:匈牙利的首都叫布达佩斯。
487,事实:希腊的首都是雅典。
488,你知道吗?希腊的首都是雅典。
489,记住:希腊的首都是雅典。
490,简而言之:希腊的首都是雅典。
491,常识:希腊的首都是雅典。
492,确定:希腊的首都是雅典。
493,事实:希腊的首都叫雅典。
494,你知道吗?希腊的首都叫雅典。
495,记住:希腊的首都叫雅典。
496,简而言之:希腊的首都叫雅典。
497,常识:希腊的首都叫雅典。
498,确定:希腊的首都叫雅典。
499,事实:土耳其的首都是安卡拉。
500,你知道吗?土耳其的首都是安卡拉。
501,记住:土耳其的首都是安卡拉。
502,简而言之:土耳其的首都是安卡拉。
503,常识:土耳其的首都是安卡拉。
504,确定:土耳其的首都是安卡拉。
505,事实:土耳其的首都叫安卡拉。
506,你知道吗?土耳其的首都叫安卡拉。
507,记住:土耳其的首都叫安卡拉。
508,简而言之:土耳其的首都叫安卡拉。
509,常识:土耳其的首都叫安卡拉。
510,确定:土耳其的首都叫安卡拉。
511,事实:挪威的首都是奥斯陆。
512,你知道吗?挪威的首都是奥斯陆。
513,记住:挪威的首都是奥斯陆。
514,简而言之:挪威的首都是奥斯陆。
515,常识:挪威的首都是奥斯陆。
516,确定:挪威的首都是奥斯陆。
517,事实:挪威的首都叫奥斯陆。
518,你知道吗?挪威的首都叫奥斯陆。
519,记住:挪威的首都叫奥斯陆。
520,简而言之:挪威的首都叫奥斯陆。
521,常识:挪威的首都叫奥斯陆。
522,确定:挪威的首都叫奥斯陆。
523,事实:瑞典的首都是斯德哥尔摩。
524,你知道吗?瑞典的首都是斯德哥尔摩。
525,记住:瑞典的首都是斯德哥尔摩。
526,简而言之:瑞典的首都是斯德哥尔摩。
527,常识:瑞典的首都是斯德哥尔摩。
528,确定:瑞典的首都是斯德哥尔摩。
529,事实:瑞典的首都叫斯德哥尔摩。
530,你知道吗?瑞典的首都叫斯德哥尔摩。
531,记住:瑞典的首都叫斯德哥尔摩。
532,简而言之:瑞典的首都叫斯德哥尔摩。
533,常识:瑞典的首都叫斯德哥尔摩。
534,确定:瑞典的首都叫斯德哥尔摩。
535,事实:斯德哥尔摩。
536,你知道吗?斯德哥尔摩。
537,记住:斯德哥尔摩。
538,简而言之:斯德哥尔摩。
539,常识:斯德哥尔摩。
540,确定:斯德哥尔摩。
541,事实:芬兰的首都是赫尔辛基。
542,你知道吗?芬兰的首都是赫尔辛基。
543,记住:芬兰的首都是赫尔辛基。
544,简而言之:芬兰的首都是赫尔辛基。
545,常识:芬兰的首都是赫尔辛基。
546,确定:芬兰的首都是赫尔辛基。
547,事实:芬兰的首都叫赫尔辛基。
548,你知道吗?芬兰的首都叫赫尔辛基。
549,记住:芬兰的首都叫赫尔辛基。
550,简而言之:芬兰的首都叫赫尔辛基。
551,常识:芬兰的首都叫赫尔辛基。
552,确定:芬兰的首都叫赫尔辛基。
553,事实:丹麦的首都是哥本哈根。
554,你知道吗?丹麦的首都是哥本哈根。
555,记住:丹麦的首都是哥本哈根。
556,简而言之:丹麦的首都是哥本哈根。
557,常识:丹麦的首都是哥本哈根。
558,确定:丹麦的首都是哥本哈根。
559,事实:丹麦的首都叫哥本哈根。
560,你知道吗?丹麦的首都叫哥本哈根。
561,记住:丹麦的首都叫哥本哈根。
562,简而言之:丹麦的首都叫哥本哈根。
563,常识:丹麦的首都叫哥本哈根。
564,确定:丹麦的首都叫哥本哈根。
565,事实:英国的首都是伦敦。
566,你知道吗?英国的首都是伦敦。
567,记住:英国的首都是伦敦。
568,简而言之:英国的首都是伦敦。
569,常识:英国的首都是伦敦。
570,确定:英国的首都是伦敦。
571,事实:英国的首都叫伦敦。
572,你知道吗?英国的首都叫伦敦。
573,记住:英国的首都叫伦敦。
574,简而言之:英国的首都叫伦敦。
575,常识:英国的首都叫伦敦。
576,确定:英国的首都叫伦敦。
577,事实:爱尔兰的首都是都柏林。
578,你知道吗?爱尔兰的首都是都柏林。
579,记住:爱尔兰的首都是都柏林。
580,简而言之:爱尔兰的首都是都柏林。
581,常识:爱尔兰的首都是都柏林。
582,确定:爱尔兰的首都是都柏林。
583,事实:爱尔兰的首都叫都柏林。
584,你知道吗?爱尔兰的首都叫都柏林。
585,记住:爱尔兰的首都叫都柏林。
586,简而言之:爱尔兰的首都叫都柏林。
587,常识:爱尔兰的首都叫都柏林。
588,确定:爱尔兰的首都叫都柏林。
589,事实:美国的首都是华盛顿。
590,你知道吗?美国的首都是华盛顿。
591,记住:美国的首都是华盛顿。
592,简而言之:美国的首都是华盛顿。
593,常识:美国的首都是华盛顿。
594,确定:美国的首都是华盛顿。
595,事实:美国的首都叫华盛顿。
596,你知道吗?美国的首都叫华盛顿。
597,记住:美国的首都叫华盛顿。
598,简而言之:美国的首都叫华盛顿。
599,常识:美国的首都叫华盛顿。
600,确定:美国的首都叫华盛顿。
601,事实:加拿大的首都是渥太华。
602,你知道吗?加拿大的首都是渥太华。
603,记住:加拿大的首都是渥太华。
604,简而言之:加拿大的首都是渥太华。
605,常识:加拿大的首都是渥太华。
606,确定:加拿大的首都是渥太华。
607,事实:加拿大的首都叫渥太华。
608,你知道吗?加拿大的首都叫渥太华。
609,记住:加拿大的首都叫渥太华。
610,简而言之:加拿大的首都叫渥太华。
611,常识:加拿大的首都叫渥太华。
612,确定:加拿大的首都叫渥太华。
613,事实:墨西哥的首都是墨西哥城。
614,你知道吗?墨西哥的首都是墨西哥城。
615,记住:墨西哥的首都是墨西哥城。
616,简而言之:墨西哥的首都是墨西哥城。
617,常识:墨西哥的首都是墨西哥城。
618,确定:墨西哥的首都是墨西哥城。
619,事实:墨西哥的首都叫墨西哥城。
620,你知道吗?墨西哥的首都叫墨西哥城。
621,记住:墨西哥的首都叫墨西哥城。
622,简而言之:墨西哥的首都叫墨西哥城。
623,常识:墨西哥的首都叫墨西哥城。
624,确定:墨西哥的首都叫墨西哥城。
625,事实:巴西的首都是巴西利亚。
626,你知道吗?巴西的首都是巴西利亚。
627,记住:巴西的首都是巴西利亚。
628,简而言之:巴西的首都是巴西利亚。
629,常识:巴西的首都是巴西利亚。
630,确定:巴西的首都是巴西利亚。
631,事实:巴西的首都叫巴西利亚。
632,你知道吗?巴西的首都叫巴西利亚。
633,记住:巴西的首都叫巴西利亚。
634,简而言之:巴西的首都叫巴西利亚。
635,常识:巴西的首都叫巴西利亚。
636,确定:巴西的首都叫巴西利亚。
637,事实:阿根廷的首都是布宜诺斯艾利斯。
638,你知道吗?阿根廷的首都是布宜诺斯艾利斯。
639,记住:阿根廷的首都是布宜诺斯艾利斯。
640,简而言之:阿根廷的首都是布宜诺斯艾利斯。
641,常识:阿根廷的首都是布宜诺斯艾利斯。
642,确定:阿根廷的首都是布宜诺斯艾利斯。
643,事实:阿根廷的首都叫布宜诺斯艾利斯。
644,你知道吗?阿根廷的首都叫布宜诺斯艾利斯。
645,记住:阿根廷的首都叫布宜诺斯艾利斯。
646,简而言之:阿根廷的首都叫布宜诺斯艾利斯。
647,常识:阿根廷的首都叫布宜诺斯艾利斯。
648,确定:阿根廷的首都叫布宜诺斯艾利斯。
649,事实:布宜诺斯艾利斯。
650,你知道吗?布宜诺斯艾利斯。
651,记住:布宜诺斯艾利斯。
652,简而言之:布宜诺斯艾利斯。
653,常识:布宜诺斯艾利斯。
654,确定:布宜诺斯艾利斯。
655,事实:日本的首都是东京。
656,你知道吗?日本的首都是东京。
657,记住:日本的首都是东京。
658,简而言之:日本的首都是东京。
659,常识:日本的首都是东京。
660,确定:日本的首都是东京。
661,事实:日本的首都叫东京。
662,你知道吗?日本的首都叫东京。
663,记住:日本的首都叫东京。
664,简而言之:日本的首都叫东京。
665,常识:日本的首都叫东京。
666,确定:日本的首都叫东京。
667,事实:中国的首都是北京。
668,你知道吗?中国的首都是北京。
669,记住:中国的首都是北京。
670,简而言之:中国的首都是北京。
671,常识:中国的首都是北京。
672,确定:中国的首都是北京。
673,事实:中国的首都叫北京。
674,你知道吗?中国的首都叫北京。
675,记住:中国的首都叫北京。
676,简而言之:中国的首都叫北京。
677,常识:中国的首都叫北京。
678,确定:中国的首都叫北京。
679,事实:印度的首都是新德里。
680,你知道吗?印度的首都是新德里。
681,记住:印度的首都是新德里。
682,简而言之:印度的首都是新德里。
683,常识:印度的首都是新德里。
684,确定:印度的首都是新德里。
685,事实:印度的首都叫新德里。
686,你知道吗?印度的首都叫新德里。
687,记住:印度的首都叫新德里。
688,简而言之:印度的首都叫新德里。
689,常识:印度的首都叫新德里。
690,确定:印度的首都叫新德里。
691,事实:澳大利亚的首都是堪培拉。
692,你知道吗?澳大利亚的首都是堪培拉。
693,记住:澳大利亚的首都是堪培拉。
694,简而言之:澳大利亚的首都是堪培拉。
695,常识:澳大利亚的首都是堪培拉。
696,确定:澳大利亚的首都是堪培拉。
697,事实:澳大利亚的首都叫堪培拉。
698,你知道吗?澳大利亚的首都叫堪培拉。
699,记住:澳大利亚的首都叫堪培拉。
700,简而言之:澳大利亚的首都叫堪培拉。
701,常识:澳大利亚的首都叫堪培拉。
702,确定:澳大利亚的首都叫堪培拉。
703,事实:埃及的首都是开罗。
704,你知道吗?埃及的首都是开罗。
705,记住:埃及的首都是开罗。
706,简而言之:埃及的首都是开罗。
707,常识:埃及的首都是开罗。
708,确定:埃及的首都是开罗。
709,事实:埃及的首都叫开罗。
710,你知道吗?埃及的首都叫开罗。
711,记住:埃及的首都叫开罗。
712,简而言之:埃及的首都叫开罗。
713,常识:埃及的首都叫开罗。
714,确定:埃及的首都叫开罗。
715,事实:德国有16个州。
716,你知道吗?德国有16个州。
717,记住:德国有16个州。
718,简而言之:德国有16个州。
719,常识:德国有16个州。
720,确定:德国有16个州。
721,事实:德国大约有8300到8400万人。
722,你知道吗?德国大约有8300到8400万人。
723,记住:德国大约有8300到8400万人。
724,简而言之:德国大约有8300到8400万人。
725,常识:德国大约有8300到8400万人。
726,确定:德国大约有8300到8400万人。
727,事实:巴西说葡萄牙语。
728,你知道吗?巴西说葡萄牙语。
729,记住:巴西说葡萄牙语。
730,简而言之:巴西说葡萄牙语。
731,常识:巴西说葡萄牙语。
